V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t138	-3.051	-2.333	-3.966	-7.643	-3.426	-5.433	-5.074	-5.626	-3.515	-4.229	-4.712	-2.597	-5.472	-3.243	-4.69	-2.057	-1.938	-3.31	-7.022	-5.443	-4.981	-4.563	-3.801	-6.181	-5.634	-4.842	-2.758	-3.91	-2.476	-2.589
t18	-4.832	-2.605	-4.153	-5.2	-1.489	-5.876	-8.408	-4.355	-4.402	-4.567	-3.631	-3.777	-5.83	-2.455	-4.88	-3.651	-3.717	-3.02	-4.482	-4.827	-3.417	-3.673	-6.25	-4.308	-3.635	-1.867	-4.091	-3.202	-2.907	-6.132
t166	-3.478	-2.188	-3.896	-6.097	-3.937	-5.367	-6.11	-5.074	-3.385	-3.529	-3.703	-3.465	-5.288	-2.446	-4.036	-2.221	-2.264	-3.051	-5.751	-4.489	-4.371	-3.79	-3.788	-4.967	-4.219	-3.326	-3.241	-3.721	-2.225	-4.402
t181	-5.53	-3.021	-4.584	-5.214	-1.794	-6.153	-11.302	-5.462	-5.362	-5.447	-3.213	-4.403	-6.429	-2.762	-5.152	-4.75	-4.934	-3.809	-4.014	-4.844	-3.195	-4.252	-7.899	-3.314	-4.202	-0.963	-4.758	-3.428	-3.408	-10.104
t95	-3.403	-2.02	-3.754	-5.974	-2.784	-4.944	-7.335	-5.726	-3.73	-4.132	-3.381	-2.957	-5.204	-2.834	-3.841	-2.816	-2.724	-4.058	-5.06	-4.389	-3.671	-4.084	-5.605	-4.207	-4.13	-2.461	-3.043	-3.254	-2.195	-6.202
t135	-4.38	-2.26	-3.982	-4.846	-2.611	-5.327	-7.346	-4.947	-3.666	-3.688	-3.41	-4.077	-5.266	-2.009	-3.893	-3.264	-3.046	-3.648	-4.63	-4.103	-3.787	-3.407	-4.491	-4.196	-3.741	-2.313	-3.815	-3.411	-2.255	-4.894
t133	-2.782	-2.556	-4.226	-7.46	-4.621	-5.745	-3.8	-5.1	-3.344	-3.732	-5.032	-3.04	-5.498	-3.868	-4.511	-1.732	-1.877	-3.947	-7.195	-5.494	-5.349	-4.497	-4.208	-6.812	-3.894	-5.224	-3.007	-4.235	-2.521	-2.322
t78	-4.828	-3.265	-4.924	-7.781	-7.786	-6.879	-8.373	-6.115	-4.257	-3.973	-3.966	-5.218	-6.709	-2.127	-5.372	-2.302	-2.853	-1.097	-7.573	-5.244	-6.064	-4.577	-1.704	-5.537	-7.196	-4.449	-4.431	-5.431	-3.367	-7.05
t158	-4.725	-2.686	-4.45	-5.969	-5.388	-5.967	-7.759	-5.757	-3.749	-3.528	-3.561	-5.018	-5.83	-1.468	-4.368	-2.832	-2.762	-2.332	-6.11	-4.337	-5.097	-3.78	-1.876	-4.739	-6.055	-3.514	-4.227	-4.562	-2.587	-5.077
t52	-5.33	-2.589	-4.284	-4.072	-1.97	-5.739	-7.256	-4.273	-3.839	-3.675	-3.774	-4.816	-5.427	-2.017	-4.109	-3.94	-3.602	-3.973	-4.205	-4.214	-3.764	-3.077	-4.997	-4.501	-2.77	-2.157	-4.491	-3.425	-2.542	-4.075
