feature_1	feature_2	feature_3	feature_4	feature_5	feature_6	feature_7	feature_8	feature_9	feature_10	feature_11	feature_12	feature_13	feature_14	feature_15	feature_16	feature_17	feature_18	feature_19	feature_20	feature_21	feature_22	feature_23	feature_24	feature_25	feature_26	feature_27	feature_28	feature_29	feature_30
t84	1.715	-0.847	-1.185	0.789	0.361	-0.571	1.551	0.874	0.415	0.638	0.504	1.235	-1.36	-2.262	1.422	-0.362	-0.038	-0.884	-1.728	2.172	1.618	-1.225	0.238	1.168	1.218	0.061	-1.856	-1.135	-1.88	-0.656
t1	1.229	-0.603	-0.631	0.647	0.528	-0.652	0.911	0.782	0.562	1.105	0.33	0.912	-1.434	-2.666	1.44	-0.424	-0.371	-0.761	-1.95	2.35	0.996	-0.784	0.246	0.753	1.055	0.365	-1.589	-0.855	-0.793	-0.709
t149	1.839	-1.025	-0.919	0.84	0.755	-0.559	1.696	0.843	0.293	0.557	0.61	1.446	-1.61	-2.439	1.489	-0.421	0.034	-1.01	-2.122	2.105	1.597	-1.266	0.225	0.9	1.362	0.103	-1.988	-1.272	-1.386	-0.687
t42	1.717	-0.968	-0.828	0.968	0.938	-0.579	1.514	0.811	0.313	0.65	0.619	1.364	-1.674	-2.587	1.514	-0.482	-0.085	-0.976	-2.332	2.116	1.401	-1.164	0.222	0.774	1.368	0.268	-1.936	-1.202	-1.048	-0.709
t118	1.279	-0.537	-1.074	0.641	0.162	-0.641	1.028	0.859	0.585	1.002	0.363	0.872	-1.322	-2.358	1.35	-0.368	-0.303	-0.736	-1.632	2.344	1.165	-0.848	0.244	1.159	0.989	0.341	-1.704	-0.853	-1.346	-0.67
t163	1.234	-0.544	-0.938	0.688	0.238	-0.637	1.046	0.902	0.598	1.11	0.16	0.922	-1.14	-2.365	1.395	-0.338	-0.231	-0.741	-2.079	2.37	1.115	-0.908	0.267	0.905	1.061	0.416	-1.857	-0.817	-1.189	-0.652
t141	1.442	-0.521	-1.408	0.594	0.131	-0.582	1.289	0.921	0.593	0.963	0.273	1.057	-1.198	-2.208	1.378	-0.473	-0.163	-0.786	-1.752	2.31	1.368	-1.077	0.278	1.212	1.08	0.266	-1.723	-1.006	-1.646	-0.621
t133	1.237	-0.485	-0.854	0.85	0.115	-0.636	1.115	0.914	0.626	1.149	0.088	0.965	-1.118	-2.378	1.39	-0.361	-0.143	-0.758	-1.956	2.363	1.172	-0.897	0.262	0.935	1.013	0.197	-1.993	-0.842	-1.326	-0.65
t88	0.881	-0.323	-0.873	0.447	-0.103	-0.691	0.585	0.883	0.761	1.429	-0.055	0.675	-1.103	-2.431	1.345	-0.362	-0.439	-0.633	-1.668	2.497	0.773	-0.602	0.277	0.854	0.895	0.605	-1.593	-0.645	-0.725	-0.664
t136	1.415	-0.713	-0.787	0.651	0.554	-0.614	1.187	0.851	0.47	0.883	0.398	1.019	-1.405	-2.479	1.42	-0.349	-0.227	-0.824	-2.112	2.277	1.176	-0.951	0.245	0.935	1.161	0.391	-1.664	-0.958	-1.282	-0.678
t198	1.455	-0.664	-1.094	0.918	0.602	-0.595	1.258	0.831	0.48	0.922	0.507	1.061	-1.5	-2.633	1.478	-0.382	-0.26	-0.812	-2.213	2.251	1.2	-0.926	0.254	0.848	1.255	0.337	-1.9	-0.971	-1.022	-0.692
t65	0.706	-0.164	-0.875	0.261	-0.086	-0.7	0.337	0.854	0.841	1.62	-0.103	0.54	-1.03	-2.505	1.357	-0.47	-0.592	-0.553	-1.841	2.59	0.558	-0.525	0.304	0.783	0.874	0.774	-1.354	-0.519	-0.434	-0.659
t31	1.793	-0.811	-1.222	1.021	0.464	-0.555	1.743	0.907	0.395	0.605	0.519	1.366	-1.428	-2.225	1.413	-0.487	0.088	-0.96	-1.912	2.133	1.689	-1.3	0.231	1.214	1.206	-0.021	-2.054	-1.249	-1.93	-0.646
t135	1.525	-0.815	-0.625	0.743	0.913	-0.593	1.292	0.806	0.414	0.827	0.463	1.189	-1.54	-2.63	1.494	-0.476	-0.197	-0.901	-2.371	2.207	1.219	-1.041	0.244	0.725	1.265	0.335	-1.648	-1.084	-1.059	-0.693
t11	2.023	-0.939	-1.329	0.831	0.8	-0.496	1.982	0.919	0.286	0.448	0.699	1.531	-1.508	-2.266	1.48	-0.484	0.147	-1.019	-2.406	2.099	1.778	-1.437	0.254	1.243	1.381	0.008	-2.106	-1.36	-1.938	-0.634
t39	1.418	-0.79	-0.787	0.938	0.278	-0.614	1.255	0.893	0.557	0.962	0.175	1.168	-1.194	-2.431	1.422	-0.398	-0.036	-0.815	-1.922	2.219	1.213	-0.906	0.26	0.671	1.151	0.239	-1.918	-0.931	-1.431	-0.651
t99	2.336	-1.42	-0.438	0.947	1.712	-0.483	2.171	0.776	0.005	0.104	0.963	1.874	-1.954	-2.648	1.642	-0.564	0.202	-1.21	-2.908	1.943	1.85	-1.574	0.211	0.813	1.609	-0.126	-2.054	-1.568	-1.51	-0.708
t4	2.336	-1.541	-0.461	1.244	1.763	-0.512	2.103	0.697	-0.006	0.073	1.114	1.853	-2.087	-2.833	1.652	-0.546	0.155	-1.196	-2.693	1.877	1.802	-1.491	0.181	0.623	1.632	-0.125	-2.111	-1.539	-1.261	-0.76
t14	1.805	-1.126	-0.338	0.98	1.345	-0.568	1.587	0.762	0.264	0.613	0.63	1.466	-1.696	-2.811	1.591	-0.449	-0.029	-1.013	-2.674	2.099	1.396	-1.166	0.225	0.474	1.402	0.1	-1.931	-1.228	-0.996	-0.726
t94	0.985	-0.305	-1.218	0.725	-0.297	-0.673	0.799	0.938	0.745	1.311	0.028	0.698	-1.043	-2.24	1.297	-0.303	-0.314	-0.642	-1.552	2.447	0.981	-0.688	0.267	1.044	0.908	0.457	-1.763	-0.684	-1.273	-0.641
t59	1.683	-0.72	-1.348	0.635	0.013	-0.55	1.591	0.967	0.482	0.734	0.307	1.286	-1.285	-2.105	1.382	-0.434	0.055	-0.889	-1.641	2.233	1.564	-1.17	0.27	1.308	1.184	0.076	-1.937	-1.137	-1.956	-0.606
t104	0.839	-0.235	-1.329	0.62	-0.262	-0.707	0.533	0.889	0.775	1.461	0.057	0.578	-1.088	-2.338	1.308	-0.321	-0.484	-0.582	-1.586	2.511	0.772	-0.6	0.264	0.977	0.874	0.695	-1.674	-0.574	-0.705	-0.674
t95	1.319	-0.438	-1.292	0.254	0.136	-0.591	1.128	0.916	0.598	1.002	0.274	0.908	-1.221	-2.226	1.376	-0.437	-0.306	-0.744	-1.88	2.426	1.246	-1.032	0.294	1.32	1.08	0.42	-1.598	-0.916	-1.407	-0.617
t16	1.728	-1.082	-0.172	1.012	1.292	-0.592	1.444	0.706	0.271	0.68	0.659	1.387	-1.819	-2.965	1.603	-0.474	-0.142	-0.986	-2.496	2.117	1.294	-1.032	0.213	0.453	1.371	0.069	-1.892	-1.171	-0.73	-0.759
t156	1.487	-0.431	-1.527	0.741	0.192	-0.555	1.417	0.972	0.589	0.936	0.263	1.114	-1.192	-2.17	1.395	-0.533	-0.1	-0.813	-1.966	2.286	1.434	-1.175	0.287	1.365	1.136	0.219	-1.906	-1.062	-1.811	-0.601
t189	1.766	-0.967	-1.109	0.887	0.437	-0.589	1.6	0.841	0.362	0.558	0.645	1.329	-1.535	-2.281	1.399	-0.392	0.016	-0.946	-1.579	2.119	1.646	-1.196	0.206	1.114	1.188	0.018	-1.969	-1.195	-1.698	-0.685
t37	1	-0.144	-1.567	0.312	-0.185	-0.637	0.795	0.955	0.798	1.3	0.07	0.619	-0.912	-2.093	1.283	-0.416	-0.409	-0.587	-1.738	2.536	1.022	-0.875	0.305	1.406	0.852	0.588	-1.514	-0.683	-1.495	-0.595
t35	1.167	-0.308	-1.394	0.787	0.153	-0.627	1.035	0.907	0.693	1.27	0.143	0.874	-1.106	-2.349	1.373	-0.477	-0.273	-0.715	-2.096	2.394	1.088	-0.946	0.278	1.024	1.003	0.462	-1.811	-0.849	-1.066	-0.643
t142	0.906	-0.154	-1.262	0.538	-0.367	-0.67	0.722	0.942	0.811	1.432	-0.061	0.611	-0.952	-2.24	1.295	-0.359	-0.399	-0.599	-1.621	2.506	0.939	-0.702	0.288	1.152	0.854	0.517	-1.695	-0.644	-1.166	-0.626
t143	1.68	-0.76	-1.09	0.697	0.48	-0.555	1.596	0.91	0.425	0.673	0.462	1.213	-1.382	-2.306	1.429	-0.372	-0.048	-0.895	-2.062	2.216	1.552	-1.207	0.257	1.192	1.226	0.145	-1.931	-1.123	-1.798	-0.635
t190	0.741	0.018	-1.489	0.383	-0.635	-0.681	0.547	1.014	0.928	1.55	-0.269	0.506	-0.73	-2.014	1.24	-0.386	-0.407	-0.523	-1.46	2.608	0.85	-0.696	0.312	1.314	0.743	0.638	-1.598	-0.527	-1.406	-0.579
t170	1.502	-0.693	-1.387	0.732	0.148	-0.583	1.318	0.934	0.519	0.844	0.402	1.081	-1.312	-2.297	1.396	-0.31	-0.124	-0.794	-1.79	2.25	1.308	-0.956	0.267	1.091	1.216	0.345	-1.899	-0.957	-1.62	-0.639
t26	0.672	-0.152	-0.765	0.243	0.097	-0.72	0.278	0.847	0.771	1.594	-0.039	0.421	-1.114	-2.579	1.377	-0.321	-0.696	-0.551	-2.166	2.624	0.51	-0.545	0.286	0.861	0.907	0.93	-1.462	-0.468	-0.158	-0.688
t21	1.51	-0.675	-1.064	0.815	0.578	-0.589	1.335	0.882	0.464	0.886	0.439	1.142	-1.401	-2.43	1.44	-0.44	-0.141	-0.86	-2.299	2.244	1.277	-1.054	0.252	0.978	1.212	0.333	-1.89	-1.04	-1.248	-0.668
t174	0.656	0.088	-1.768	0.572	-0.822	-0.707	0.488	1.011	0.951	1.577	-0.141	0.336	-0.786	-2.023	1.185	-0.22	-0.483	-0.477	-1.185	2.596	0.837	-0.561	0.286	1.388	0.704	0.67	-1.691	-0.472	-1.412	-0.607
t166	1.51	-0.485	-1.63	0.568	-0.236	-0.573	1.518	1.014	0.585	0.889	0.198	1.101	-1.036	-1.874	1.298	-0.392	0.015	-0.829	-1.597	2.31	1.617	-1.245	0.273	1.492	1.045	0.146	-1.943	-1.071	-2.097	-0.581
t45	1.21	-0.54	-1.002	0.64	0.197	-0.652	0.921	0.889	0.611	1.12	0.219	0.9	-1.211	-2.335	1.352	-0.389	-0.245	-0.73	-1.856	2.378	0.995	-0.796	0.255	0.974	0.973	0.469	-1.654	-0.806	-1.229	-0.663
t108	1.198	-0.379	-1.323	0.834	-0.352	-0.633	1.072	0.952	0.669	1.127	0.112	0.848	-1.159	-2.241	1.335	-0.341	-0.229	-0.706	-1.479	2.38	1.197	-0.832	0.268	1.213	1.034	0.3	-1.978	-0.809	-1.454	-0.634
t54	0.557	0.083	-1.593	0.342	-1.201	-0.718	0.371	1.035	1.022	1.659	-0.37	0.264	-0.575	-1.938	1.155	-0.165	-0.482	-0.411	-0.903	2.653	0.767	-0.461	0.31	1.332	0.657	0.673	-1.564	-0.347	-1.59	-0.575
t79	0.364	0.377	-1.701	0.217	-1.112	-0.727	0.169	1.051	1.114	1.871	-0.426	0.082	-0.531	-1.935	1.128	-0.255	-0.627	-0.344	-1.226	2.798	0.557	-0.372	0.331	1.467	0.516	0.823	-1.44	-0.26	-1.377	-0.561
t138	1.094	-0.292	-1.494	0.406	-0.463	-0.645	0.968	0.993	0.744	1.217	-0.018	0.771	-0.928	-1.963	1.258	-0.32	-0.232	-0.675	-1.357	2.453	1.21	-0.917	0.28	1.331	0.879	0.433	-1.71	-0.786	-1.647	-0.597
t81	1.077	-0.166	-2.036	0.665	-0.793	-0.62	1.046	1.092	0.837	1.293	-0.146	0.811	-0.763	-1.831	1.239	-0.333	-0.116	-0.634	-1.336	2.443	1.208	-0.907	0.308	1.427	0.926	0.448	-1.993	-0.748	-1.859	-0.553
t22	0.663	0.204	-1.995	0.318	-0.864	-0.674	0.534	1.045	0.987	1.62	-0.175	0.372	-0.803	-1.978	1.195	-0.329	-0.519	-0.495	-1.214	2.603	0.883	-0.643	0.315	1.528	0.755	0.748	-1.654	-0.559	-1.306	-0.581
t48	1.731	-1.128	-0.02	1.088	1.276	-0.593	1.423	0.715	0.27	0.672	0.568	1.44	-1.809	-2.997	1.621	-0.495	-0.103	-0.998	-2.501	2.082	1.259	-1.015	0.213	0.389	1.404	0.069	-1.923	-1.161	-0.736	-0.755
t61	1.477	-0.656	-1.294	0.763	0.071	-0.608	1.33	0.91	0.523	0.854	0.351	1.085	-1.279	-2.171	1.345	-0.383	-0.103	-0.822	-1.592	2.246	1.415	-1.051	0.24	1.216	1.075	0.23	-1.87	-1.013	-1.652	-0.647
t128	1.024	-0.022	-1.777	0.245	-0.411	-0.627	0.923	1.021	0.804	1.293	0.052	0.584	-0.833	-1.862	1.207	-0.392	-0.336	-0.605	-1.684	2.568	1.131	-0.939	0.305	1.671	0.774	0.546	-1.511	-0.731	-1.867	-0.565
t18	1.184	-0.363	-1.265	0.757	0.223	-0.636	1.018	0.923	0.613	1.15	0.246	0.831	-1.22	-2.349	1.376	-0.355	-0.295	-0.726	-2.16	2.407	1.069	-0.915	0.264	1.131	1.048	0.517	-1.899	-0.81	-1.116	-0.656
t169	1.187	-0.594	-0.584	1.175	0.3	-0.67	1.004	0.851	0.602	1.117	0.171	0.925	-1.281	-2.583	1.407	-0.341	-0.21	-0.768	-1.852	2.271	1.075	-0.763	0.227	0.665	1.045	0.246	-1.945	-0.827	-1.159	-0.698
t195	1.257	-0.455	-1.358	0.801	0.021	-0.638	1.147	0.937	0.619	1.135	0.232	0.929	-1.115	-2.182	1.324	-0.365	-0.165	-0.757	-1.937	2.353	1.217	-0.951	0.254	1.091	0.994	0.393	-1.983	-0.886	-1.272	-0.648
t71	1.713	-0.844	-0.907	0.854	0.57	-0.566	1.624	0.912	0.406	0.723	0.412	1.342	-1.353	-2.33	1.442	-0.409	0.071	-0.939	-2.221	2.182	1.521	-1.188	0.247	0.99	1.214	0.067	-2.097	-1.154	-1.644	-0.648
t154	1.27	-0.392	-1.323	0.546	0.053	-0.619	1.133	0.95	0.626	1.024	0.198	0.864	-1.105	-2.113	1.327	-0.375	-0.236	-0.733	-1.797	2.388	1.291	-1.051	0.268	1.375	0.973	0.382	-1.754	-0.879	-1.681	-0.616
t27	1.706	-0.517	-1.823	0.763	0.178	-0.534	1.702	0.992	0.493	0.724	0.473	1.184	-1.207	-1.984	1.354	-0.462	0.007	-0.86	-2	2.244	1.692	-1.356	0.268	1.658	1.133	0.127	-2.059	-1.159	-2.157	-0.595
t7	1.016	-0.453	-0.446	0.635	0.036	-0.679	0.753	0.847	0.692	1.275	-0.021	0.788	-1.189	-2.544	1.391	-0.38	-0.354	-0.691	-1.623	2.431	0.928	-0.656	0.262	0.777	0.936	0.304	-1.656	-0.71	-1.002	-0.672
t124	1.5	-0.629	-1.176	0.666	0.388	-0.58	1.414	0.903	0.528	0.939	0.286	1.198	-1.284	-2.321	1.436	-0.468	-0.086	-0.879	-1.995	2.263	1.446	-1.176	0.267	0.956	1.183	0.205	-1.885	-1.119	-1.346	-0.643
t155	1.238	-0.603	-0.607	0.881	0.229	-0.653	1.05	0.854	0.591	1.08	0.166	0.977	-1.277	-2.483	1.402	-0.386	-0.2	-0.785	-1.735	2.317	1.158	-0.831	0.241	0.785	1.027	0.177	-1.855	-0.878	-1.212	-0.68
t147	1.279	-0.751	-0.279	0.588	0.586	-0.635	0.955	0.824	0.512	1.065	0.181	1.014	-1.392	-2.7	1.477	-0.37	-0.278	-0.8	-2.244	2.322	0.906	-0.729	0.262	0.54	1.171	0.443	-1.573	-0.855	-0.838	-0.69
t152	1.183	-0.529	-1.003	0.744	0.47	-0.633	0.89	0.859	0.602	1.216	0.229	0.945	-1.313	-2.61	1.462	-0.459	-0.34	-0.738	-2.333	2.35	0.873	-0.792	0.278	0.672	1.183	0.634	-1.754	-0.813	-0.602	-0.682
t87	0.971	-0.37	-0.635	0.686	0.184	-0.664	0.734	0.857	0.724	1.37	-0.012	0.754	-1.143	-2.619	1.421	-0.372	-0.39	-0.66	-1.981	2.461	0.836	-0.643	0.283	0.669	0.99	0.408	-1.673	-0.673	-0.851	-0.665
t182	0.52	0.19	-1.409	0.222	-1.173	-0.734	0.338	1.057	1.037	1.693	-0.471	0.248	-0.445	-1.737	1.101	-0.266	-0.422	-0.421	-1.052	2.753	0.781	-0.567	0.305	1.561	0.461	0.587	-1.495	-0.34	-1.789	-0.553
t173	1.233	-0.662	-0.358	0.624	0.778	-0.647	0.884	0.783	0.526	1.101	0.289	0.924	-1.364	-2.725	1.478	-0.418	-0.367	-0.762	-2.425	2.353	0.903	-0.8	0.255	0.623	1.112	0.47	-1.542	-0.815	-0.755	-0.705
t57	1.278	-0.575	-0.791	0.573	0.389	-0.629	1.044	0.871	0.553	1.051	0.238	0.971	-1.29	-2.429	1.413	-0.414	-0.253	-0.78	-2.117	2.376	1.087	-0.906	0.264	0.937	1.078	0.392	-1.726	-0.871	-1.084	-0.662
t186	0.982	-0.228	-1.435	0.477	-0.178	-0.666	0.714	0.92	0.747	1.352	0.095	0.652	-1.037	-2.213	1.303	-0.388	-0.42	-0.614	-1.751	2.499	0.913	-0.762	0.28	1.191	0.892	0.643	-1.591	-0.671	-1.074	-0.639
t171	1.247	-0.511	-0.749	0.643	0.64	-0.631	0.981	0.857	0.545	1.134	0.297	0.903	-1.357	-2.609	1.453	-0.369	-0.329	-0.762	-2.476	2.396	0.953	-0.83	0.265	0.858	1.093	0.472	-1.756	-0.836	-0.847	-0.686
t56	1.148	-0.475	-0.932	0.647	0.207	-0.629	0.829	0.864	0.658	1.205	0.159	0.879	-1.309	-2.594	1.436	-0.443	-0.375	-0.693	-1.866	2.375	0.876	-0.666	0.286	0.831	1.107	0.477	-1.633	-0.766	-0.944	-0.664
t91	1.257	-0.304	-1.481	0.35	0.06	-0.588	1.139	0.986	0.658	1.131	0.145	0.876	-1.045	-2.152	1.366	-0.363	-0.249	-0.714	-2.075	2.448	1.221	-1.027	0.306	1.338	1.043	0.443	-1.779	-0.864	-1.536	-0.595
t116	0.771	0.15	-2.12	0.74	-0.728	-0.669	0.713	1.051	0.914	1.56	-0.086	0.454	-0.794	-1.978	1.215	-0.31	-0.411	-0.528	-1.64	2.565	0.946	-0.751	0.299	1.485	0.825	0.714	-1.96	-0.58	-1.262	-0.594
t8	1.623	-0.75	-1.619	1.043	-0.176	-0.58	1.545	0.947	0.527	0.791	0.366	1.256	-1.287	-2.13	1.347	-0.372	0.075	-0.857	-1.286	2.161	1.555	-1.047	0.243	1.136	1.156	0.044	-2.086	-1.1	-1.897	-0.637
t164	0.729	-0.151	-0.794	0.506	-0.149	-0.695	0.4	0.898	0.874	1.596	-0.175	0.537	-0.987	-2.525	1.355	-0.379	-0.511	-0.539	-1.692	2.56	0.602	-0.432	0.302	0.799	0.824	0.575	-1.514	-0.498	-0.88	-0.646
t113	0.921	-0.185	-1.384	0.504	-0.341	-0.666	0.74	0.973	0.815	1.459	-0.122	0.698	-0.917	-2.178	1.306	-0.366	-0.325	-0.623	-1.669	2.518	0.931	-0.755	0.295	1.054	0.871	0.568	-1.744	-0.669	-1.102	-0.617
t109	1.558	-0.624	-1.28	0.678	0.738	-0.552	1.446	0.901	0.455	0.819	0.487	1.105	-1.359	-2.422	1.469	-0.405	-0.194	-0.846	-2.599	2.259	1.364	-1.206	0.277	1.112	1.307	0.423	-1.861	-1.066	-1.359	-0.644
t23	1.657	-0.968	-0.68	1.004	0.939	-0.602	1.39	0.775	0.33	0.702	0.608	1.305	-1.689	-2.685	1.515	-0.453	-0.131	-0.945	-2.24	2.131	1.31	-1.073	0.212	0.728	1.314	0.24	-1.913	-1.133	-0.932	-0.732
