V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t199	0.509	-0.285	-0.486	0.661	0.157	-0.748	0.032	0.765	0.913	1.779	-0.135	0.484	-1.127	-2.911	1.44	-0.379	-0.681	-0.496	-1.699	2.588	0.296	-0.192	0.295	0.043	0.905	0.702	-1.361	-0.373	0.016	-0.715
t110	0.329	0.055	-0.88	0.284	-0.36	-0.786	-0.257	0.799	0.898	1.916	-0.159	0.176	-1.134	-2.751	1.387	-0.306	-0.959	-0.396	-1.71	2.686	0.168	-0.229	0.285	0.777	0.872	1.128	-1.457	-0.163	0.511	-0.727
t76	0.826	-0.195	-0.892	0.195	0.272	-0.677	0.281	0.832	0.823	1.611	0.038	0.648	-1.206	-2.663	1.408	-0.549	-0.586	-0.569	-1.923	2.582	0.438	-0.417	0.309	0.841	0.836	0.659	-1.235	-0.594	-0.414	-0.683
t83	1.904	-0.293	-2.86	0.005	-0.181	-0.448	1.831	1.115	0.588	0.77	0.514	1.333	-1.103	-1.636	1.336	-0.605	0.077	-0.843	-1.677	2.344	1.879	-1.522	0.341	2.295	1.082	0.077	-2.023	-1.29	-2.5	-0.516
t74	0.744	0.62	-3.913	-0.466	-1.44	-0.549	0.942	1.351	1.07	1.714	-0.366	0.317	-0.272	-1.318	1.199	-0.011	-0.465	-0.425	-1.822	2.813	1.281	-1.22	0.439	2.242	1.038	1.192	-2.138	-0.601	-1.532	-0.432
t119	3.761	-2.346	-1.542	2.12	2.929	-0.26	4.062	0.819	-0.606	-0.967	2.073	2.993	-2.525	-2.744	1.849	-0.423	1.005	-1.7	-4.228	1.288	3.001	-2.451	0.159	0.693	2.425	-0.653	-3.482	-2.435	-2.111	-0.744
t159	1.044	0.329	-2.932	0.068	-1.341	-0.578	1.235	1.182	0.933	1.223	0.029	0.313	-0.469	-1.301	1.059	-0.046	-0.327	-0.492	-0.813	2.593	1.667	-1.135	0.327	2.496	0.69	0.302	-1.658	-0.73	-3.201	-0.472
t60	-1.361	2.335	-3.747	0.029	-4.023	-0.919	-1.258	1.434	2.125	3.472	-1.662	-1.576	0.841	-0.972	0.599	0.071	-1.283	0.387	0.055	3.525	-0.212	0.378	0.427	2.617	-0.409	1.664	-1.49	0.75	-1.412	-0.403
t125	0.775	0.705	-2.849	0.015	-1.327	-0.566	0.993	1.299	1.087	1.733	-0.415	0.299	-0.219	-1.34	1.067	-0.398	-0.315	-0.452	-2.02	2.748	1.095	-0.975	0.404	2.366	0.667	0.781	-1.727	-0.612	-2.404	-0.419
t58	-0.105	0.362	-0.925	0.588	-1.624	-0.88	-0.426	0.985	1.256	2.199	-0.809	-0.124	-0.456	-2.08	1.069	-0.108	-0.682	-0.256	-0.307	2.851	0.231	0.086	0.266	0.979	0.225	0.723	-1.574	0.041	-0.87	-0.636
t13	1.32	-0.078	-2.661	0.607	-1.135	-0.609	1.437	1.211	0.781	0.965	0.152	0.801	-0.559	-1.005	0.973	-0.379	0.135	-0.675	-1.001	2.457	1.679	-1.205	0.265	2.478	0.557	0.213	-2.074	-0.916	-3.246	-0.491
t181	1.495	-0.478	-2.262	1.082	-0.742	-0.594	1.537	0.997	0.602	0.896	0.376	1.159	-1.273	-1.862	1.258	-0.427	0.008	-0.84	-0.854	2.16	1.719	-1.124	0.234	1.521	1.129	0.099	-2.361	-1.115	-1.722	-0.622
t137	1.351	-1.021	0.047	0.714	1.057	-0.666	0.833	0.733	0.409	1.006	0.312	1.202	-1.586	-2.956	1.589	-0.381	-0.283	-0.842	-2.343	2.209	0.83	-0.725	0.228	0.227	1.253	0.441	-1.769	-0.835	-0.281	-0.758
t75	2.129	-1.43	-0.536	1.086	1.534	-0.531	1.85	0.678	0.044	0.422	0.978	1.822	-2.246	-3.104	1.718	-0.532	-0.017	-1.183	-2.717	1.901	1.516	-1.236	0.201	0.248	1.774	0.164	-2.22	-1.474	-0.05	-0.797
t122	-1.511	1.923	-2.543	0.377	-2.915	-1.031	-1.882	1.099	2	3.49	-1.334	-1.603	0.478	-1.711	0.762	-0.095	-1.565	0.435	-0.333	3.492	-0.755	0.638	0.358	1.707	-0.422	1.798	-1.08	1.01	-0.232	-0.562
t180	-0.607	1.36	-2.856	0.547	-2.066	-0.884	-0.714	1.149	1.565	2.737	-0.802	-0.8	0.082	-1.493	0.859	-0.235	-1.038	0.021	-1.184	3.176	0.015	-0.132	0.331	1.879	0.002	1.539	-1.538	0.304	-0.675	-0.547
t177	0.057	1.108	-3.374	0.283	-2.846	-0.747	0.224	1.386	1.51	2.397	-1.098	-0.144	0.349	-0.947	0.865	-0.124	-0.357	-0.185	-0.316	2.994	0.865	-0.568	0.377	2.229	0.125	0.77	-2.066	-0.117	-2.238	-0.42
t28	-0.303	0.5	-1.11	0.95	-2.462	-0.918	-0.55	1.116	1.429	2.375	-1.096	-0.171	-0.195	-1.773	0.935	-0.107	-0.466	-0.191	0.389	2.881	0.14	0.323	0.268	1.031	0.065	0.578	-1.846	0.192	-1.395	-0.593
t84	2.349	-1.686	-0.148	1.265	1.481	-0.56	1.94	0.581	-0.027	0.029	1.129	1.796	-2.108	-2.883	1.651	-0.44	0.094	-1.166	-1.773	1.842	1.936	-1.433	0.134	0.556	1.526	-0.462	-1.817	-1.522	-1.471	-0.818
t1	1.152	-0.987	0.956	0.782	1.707	-0.747	0.386	0.393	0.375	1.195	0.66	0.969	-2.173	-3.717	1.668	-0.606	-0.722	-0.838	-2.228	2.314	0.485	-0.428	0.17	-0.252	1.097	0.287	-1.148	-0.83	0.992	-0.919
t149	3.193	-1.768	-2.116	1.561	1.39	-0.353	3.546	0.954	-0.302	-0.638	1.534	2.478	-2.15	-2.017	1.574	-0.348	0.823	-1.536	-2.633	1.564	3.023	-2.382	0.157	1.46	2.007	-0.494	-3.13	-2.223	-2.519	-0.674
t42	3.138	-2.212	-0.146	1.574	2.932	-0.395	3.051	0.616	-0.497	-0.692	1.671	2.608	-2.792	-3.037	1.847	-0.738	0.443	-1.627	-3.479	1.437	2.425	-2.1	0.123	0.41	2.198	-0.271	-2.297	-2.236	-1.162	-0.809
t118	0.963	0.141	-2.606	0.168	-1.26	-0.656	0.891	1.056	0.885	1.177	0.256	0.291	-0.841	-1.506	1.028	-0.14	-0.459	-0.493	-0.392	2.563	1.406	-0.85	0.267	2.415	0.579	0.435	-1.639	-0.647	-2.475	-0.559
t163	0.802	-0.326	-0.77	0.78	0.002	-0.735	0.516	0.879	0.76	1.551	-0.136	0.608	-0.91	-2.429	1.357	-0.251	-0.412	-0.59	-2.036	2.529	0.728	-0.636	0.26	0.602	0.831	0.635	-1.838	-0.501	-0.591	-0.681
t141	1.199	-0.283	-1.667	0.599	-0.203	-0.631	0.981	0.916	0.749	1.27	0.079	0.866	-1.02	-2.13	1.326	-0.51	-0.281	-0.676	-1.413	2.415	1.211	-0.958	0.281	1.187	0.868	0.349	-1.583	-0.86	-1.463	-0.622
t133	1.34	-0.004	-1.78	1.007	-0.74	-0.58	1.683	1.135	0.797	1.162	-0.19	0.984	-0.48	-1.552	1.203	-0.469	0.235	-0.745	-1.665	2.465	1.826	-1.41	0.295	1.863	0.714	-0.338	-2.426	-0.958	-2.87	-0.503
t88	1.032	-0.892	0.033	0.626	0.575	-0.72	0.526	0.68	0.591	1.267	0.094	1.016	-1.59	-2.972	1.503	-0.47	-0.447	-0.787	-1.554	2.301	0.673	-0.485	0.226	0.003	1.081	0.523	-1.456	-0.819	0.216	-0.774
t136	2.14	-1.561	0.008	0.603	1.852	-0.531	1.821	0.718	-0.023	0.087	1.047	1.554	-2.012	-2.841	1.595	-0.281	-0.031	-1.12	-2.863	1.958	1.473	-1.251	0.194	0.62	1.61	0.306	-1.526	-1.373	-1.431	-0.748
t198	0.88	-0.485	-0.571	1.052	0.681	-0.705	0.422	0.648	0.63	1.44	0.432	0.653	-1.681	-3.292	1.55	-0.369	-0.744	-0.615	-2.18	2.405	0.455	-0.285	0.247	0.15	1.183	0.66	-1.66	-0.558	0.451	-0.797
t65	-0.48	0.424	-0.173	-0.14	-0.569	-0.896	-1.252	0.689	1.285	2.707	-0.676	-0.295	-0.827	-3.058	1.332	-0.529	-1.346	-0.145	-1.504	3.02	-0.712	0.444	0.339	0.034	0.491	1.455	-0.669	0.264	1.519	-0.736
t31	3.413	-2.051	-0.724	1.827	2.348	-0.338	3.588	0.756	-0.408	-0.887	1.594	2.765	-2.457	-2.444	1.692	-0.836	0.849	-1.669	-2.766	1.393	3.011	-2.409	0.124	1.109	1.932	-0.941	-2.453	-2.443	-2.887	-0.708
t135	2.928	-2.058	0.356	1.324	3.161	-0.407	2.772	0.574	-0.373	-0.486	1.493	2.444	-2.66	-3.177	1.839	-0.817	0.333	-1.562	-3.596	1.528	2.16	-1.94	0.147	0.223	2.038	-0.296	-1.716	-2.144	-1.31	-0.793
t11	2.778	-0.783	-2.833	0.688	0.767	-0.303	3.179	1.104	0.165	-0.112	1.071	1.962	-1.288	-1.432	1.4	-0.772	0.606	-1.194	-2.761	2.041	2.831	-2.426	0.302	2.514	1.43	-0.481	-2.408	-1.908	-3.674	-0.478
t39	0.2	0.211	-1.327	0.704	-1.358	-0.793	-0.002	1.065	1.226	2.093	-0.773	0.157	-0.127	-1.873	1.081	-0.292	-0.392	-0.289	-1.299	2.778	0.332	-0.196	0.324	0.874	0.377	0.826	-1.612	-0.054	-1.309	-0.555
t99	1.83	-0.908	-0.707	0.721	1.186	-0.561	1.624	0.857	0.245	0.57	0.625	1.41	-1.475	-2.257	1.472	-0.588	0.032	-0.99	-3.049	2.288	1.461	-1.38	0.238	1.126	1.19	0.179	-1.855	-1.185	-1.45	-0.655
t4	4.321	-3.71	1.296	2.528	5.168	-0.323	3.921	0.206	-1.195	-1.794	2.815	3.676	-3.925	-4.126	2.256	-0.853	0.851	-2.072	-4.256	0.899	2.885	-2.429	0.002	-0.725	2.788	-1.127	-2.65	-2.817	-0.711	-1.026
t14	3.378	-2.973	1.515	2.058	4.427	-0.422	3.004	0.322	-0.715	-0.835	1.955	2.99	-3.232	-4.087	2.147	-0.681	0.524	-1.748	-4.221	1.293	2.165	-1.851	0.08	-0.989	2.38	-0.728	-2.332	-2.265	-0.241	-0.966
t94	-1.185	1.672	-2.619	0.087	-3.288	-0.975	-1.472	1.227	1.902	3.246	-1.417	-1.271	0.539	-1.288	0.691	-0.038	-1.188	0.299	-0.018	3.453	-0.475	0.556	0.37	1.858	-0.401	1.534	-1.091	0.792	-1.013	-0.497
t59	2.029	-0.989	-1.74	0.763	-0.414	-0.502	1.937	1.012	0.399	0.444	0.365	1.647	-1.447	-1.89	1.364	-0.5	0.323	-0.998	-0.878	2.081	1.856	-1.235	0.26	1.454	1.286	-0.203	-2.055	-1.353	-2.434	-0.584
t104	0.546	-0.136	-1.707	0.738	-0.899	-0.778	0.076	0.875	0.915	1.722	-0.076	0.401	-1.102	-2.299	1.234	-0.302	-0.625	-0.457	-0.782	2.57	0.464	-0.234	0.25	0.872	0.742	0.885	-1.593	-0.364	-0.235	-0.703
t95	1.484	0.148	-2.795	-0.36	-0.445	-0.476	1.613	1.1	0.744	0.913	0.29	0.818	-0.752	-1.356	1.207	-0.691	-0.226	-0.686	-1.815	2.643	1.851	-1.688	0.375	2.658	0.874	0.281	-1.478	-1.092	-2.7	-0.446
t16	2.595	-1.936	1.024	1.577	3.042	-0.482	2.24	0.435	-0.244	0.017	1.319	2.253	-2.753	-3.926	2.002	-0.723	0.092	-1.393	-3.448	1.694	1.687	-1.39	0.158	-0.346	1.969	-0.57	-2.132	-1.777	-0.099	-0.901
t156	2.179	-0.811	-1.319	1.109	1.14	-0.419	2.194	0.894	0.307	0.461	0.634	1.78	-1.669	-2.551	1.643	-0.826	0.166	-1.093	-2.533	1.987	1.93	-1.636	0.287	1.232	1.563	-0.311	-2.155	-1.59	-1.969	-0.628
t189	2.674	-2.141	-0.067	1.509	1.69	-0.562	2.3	0.526	-0.241	-0.352	1.532	2.21	-2.588	-2.899	1.636	-0.5	0.322	-1.38	-1.472	1.582	2.184	-1.486	0.062	0.466	1.637	-0.589	-2.248	-1.773	-1.167	-0.871
t37	0.916	0.673	-3.285	-0.237	-0.998	-0.559	1.023	1.167	1.098	1.453	-0.072	0.31	-0.209	-1.137	1.047	-0.663	-0.409	-0.411	-1.591	2.835	1.448	-1.412	0.396	2.79	0.475	0.583	-1.336	-0.682	-2.81	-0.409
t35	1.186	0.409	-3.006	0.53	-0.453	-0.542	1.411	1.089	0.928	1.404	0.046	0.721	-0.522	-1.55	1.192	-0.761	-0.19	-0.617	-2.169	2.605	1.555	-1.527	0.352	2.174	0.719	0.381	-1.817	-0.951	-2.117	-0.487
t142	1.681	-0.711	-0.979	0.748	0.496	-0.554	1.657	0.873	0.416	0.709	0.425	1.225	-1.442	-2.358	1.438	-0.494	-0.115	-0.937	-2.148	2.154	1.636	-1.283	0.248	1.182	1.251	0.147	-1.87	-1.223	-1.532	-0.644
t143	2.921	-1.682	-0.704	1.003	1.852	-0.37	3.056	0.822	-0.202	-0.506	1.262	2.19	-2.129	-2.463	1.652	-0.515	0.448	-1.41	-2.854	1.691	2.618	-2.092	0.198	1.246	1.846	-0.45	-2.248	-1.989	-2.544	-0.658
t190	-0.756	1.936	-4.21	-0.517	-3.873	-0.771	-0.662	1.566	2.009	2.974	-1.715	-0.81	0.894	-0.516	0.687	-0.29	-0.805	0.179	0.225	3.333	0.28	-0.23	0.492	2.879	-0.119	1.508	-1.431	0.357	-2.353	-0.277
t170	2.906	-1.734	-1.377	0.59	2.213	-0.341	2.716	0.838	-0.27	-0.515	1.584	2.045	-2.221	-2.608	1.74	-0.377	0.183	-1.272	-3.55	1.752	2.154	-1.938	0.248	1.284	2.145	0.294	-2.07	-1.769	-1.988	-0.673
t26	1.606	-0.886	-0.402	-0.176	2.133	-0.556	1.087	0.702	0.124	0.661	0.892	1.01	-1.909	-3.05	1.71	-0.394	-0.713	-0.891	-4.138	2.338	0.903	-1.295	0.278	0.923	1.66	1.21	-1.385	-1.003	0.304	-0.75
t21	1.975	-1.415	0.104	1.115	2.323	-0.533	1.542	0.677	0.028	0.558	0.919	1.71	-2.177	-3.371	1.788	-0.613	-0.122	-1.141	-3.994	1.946	0.967	-1.042	0.229	-0.141	1.853	0.591	-1.824	-1.331	0.168	-0.8
t174	-0.116	1.294	-4.027	0.025	-3.179	-0.763	0.022	1.369	1.552	2.188	-0.69	-0.639	0.2	-0.76	0.706	0.128	-0.712	-0.041	0.491	3.013	0.928	-0.421	0.347	2.943	0.058	0.979	-1.668	-0.004	-2.81	-0.424
t166	1.219	0.398	-3.811	0.018	-2.261	-0.553	1.635	1.374	0.98	1.113	-0.16	0.557	-0.192	-0.528	0.883	-0.142	0.067	-0.592	-0.155	2.565	2.148	-1.491	0.326	3.106	0.592	0.16	-2.062	-0.941	-3.88	-0.383
t45	-0.886	1.305	-2.192	-0.089	-2.488	-0.963	-1.412	1.125	1.704	2.991	-1.12	-0.994	0.26	-1.469	0.773	-0.199	-1.128	0.181	-0.433	3.362	-0.547	0.443	0.344	1.723	-0.352	1.601	-0.819	0.644	-0.826	-0.545
t108	0.293	0.393	-2.118	0.999	-2.813	-0.783	0.268	1.156	1.231	1.812	-0.71	-0.032	-0.332	-1.608	0.99	0.039	-0.43	-0.248	0.593	2.723	0.917	-0.198	0.291	1.778	0.469	0.342	-2.212	-0.083	-2.184	-0.547
t54	-0.689	1.101	-2.53	0.246	-4.113	-0.913	-0.806	1.282	1.771	2.628	-1.449	-0.925	0.562	-1.144	0.713	0.31	-0.818	0.203	1.475	3.141	0.259	0.37	0.355	1.961	-0.108	0.913	-1.579	0.623	-2.392	-0.457
t79	-2.344	2.966	-3.629	-0.847	-4.843	-1.071	-2.638	1.447	2.601	4.299	-2.264	-2.429	1.505	-0.711	0.378	0.056	-1.778	0.862	0.597	4.103	-1.254	1.134	0.495	2.663	-1.11	2.239	-0.504	1.581	-1.213	-0.344
t138	0.926	-0.641	0.267	0.263	-0.115	-0.742	0.622	0.802	0.693	1.349	-0.308	0.926	-1.157	-2.438	1.367	-0.389	-0.252	-0.794	-0.925	2.447	1.032	-0.695	0.228	0.407	0.778	0.095	-1.444	-0.809	-0.802	-0.695
t81	-0.256	1.682	-5.128	-0.088	-4.176	-0.677	0.099	1.695	1.884	2.595	-1.536	-0.359	0.858	-0.21	0.676	-0.203	-0.364	0.017	0.462	3.083	0.832	-0.549	0.489	3.083	0.157	1.23	-2.048	0.022	-3.063	-0.234
t22	-0.878	2.238	-5.066	-0.61	-4.282	-0.759	-0.67	1.624	2.111	3.086	-1.581	-1.018	0.798	-0.431	0.611	-0.196	-0.968	0.226	0.645	3.323	0.344	-0.152	0.498	3.236	-0.1	1.681	-1.539	0.306	-2.232	-0.275
t48	2.632	-2.415	1.701	1.847	3.051	-0.568	2.028	0.322	-0.396	-0.182	1.411	2.402	-3.039	-4.055	1.996	-0.668	0.136	-1.469	-2.96	1.513	1.569	-1.199	0.072	-0.705	1.991	-0.514	-2.178	-1.727	0.376	-0.986
t61	2.252	-1.708	-0.209	1.359	1.245	-0.591	1.889	0.614	-0.018	0.092	1.086	1.871	-2.243	-2.818	1.582	-0.499	0.135	-1.206	-1.597	1.758	1.803	-1.253	0.112	0.536	1.498	-0.272	-2.097	-1.506	-0.997	-0.823
t128	0.475	1.158	-3.293	-0.015	-2.131	-0.642	0.811	1.337	1.343	1.87	-0.629	-0.024	0.221	-0.704	0.837	-0.495	-0.3	-0.319	-0.832	2.986	1.404	-1.168	0.381	3.016	0.089	0.406	-1.545	-0.481	-3.406	-0.359
t18	-0.059	0.761	-2.29	0.932	-1.999	-0.836	-0.15	1.187	1.325	2.207	-0.651	-0.207	-0.2	-1.543	0.932	-0.121	-0.496	-0.2	-0.655	2.922	0.37	-0.146	0.289	1.717	0.176	0.859	-2.028	0.074	-1.616	-0.557
t169	0.708	0.311	-1.511	1.369	-1.081	-0.707	0.919	1.083	1.046	1.617	-0.461	0.477	-0.441	-1.78	1.133	-0.419	-0.116	-0.558	-1.074	2.546	1.312	-0.898	0.265	1.515	0.489	-0.038	-2.191	-0.617	-2.342	-0.557
t195	-0.309	0.925	-2.185	0.296	-1.869	-0.87	-0.477	1.133	1.416	2.627	-0.811	-0.428	0.102	-1.502	0.897	-0.206	-0.738	-0.114	-1.418	3.124	0.088	-0.111	0.328	1.472	0.02	1.257	-1.609	0.178	-0.665	-0.556
t71	2.203	-1.277	-0.77	1.365	0.509	-0.542	2.273	0.954	0.211	0.208	0.589	1.699	-1.35	-2.082	1.415	-0.233	0.515	-1.094	-1.845	1.968	2.146	-1.483	0.189	1.139	1.235	-0.52	-2.678	-1.37	-2.737	-0.641
t154	2.72	-1.332	-1.391	0.395	2.195	-0.368	2.661	0.869	-0.169	-0.387	1.377	1.834	-1.95	-2.268	1.643	-0.516	0.103	-1.24	-3.642	1.901	2.317	-2.248	0.241	1.841	1.818	0.237	-1.934	-1.775	-2.312	-0.632
t27	3.36	-1.516	-2.126	0.715	2.379	-0.244	3.496	0.931	-0.364	-0.828	1.782	2.305	-2.1	-2.078	1.683	-0.643	0.46	-1.425	-3.94	1.69	2.906	-2.698	0.242	2.257	2.052	-0.138	-2.382	-2.186	-3.012	-0.601
t7	0.818	-0.892	1.851	0.619	0.648	-0.792	0.314	0.579	0.61	1.43	-0.307	0.964	-1.557	-3.317	1.57	-0.483	-0.428	-0.823	-1.329	2.408	0.619	-0.311	0.201	-0.437	0.87	-0.112	-1.37	-0.705	0.167	-0.809
t124	1.528	-1.151	0.784	0.666	1.165	-0.646	1.282	0.662	0.37	0.937	0.143	1.565	-1.697	-2.992	1.636	-0.611	-0.036	-1.1	-1.874	2.163	1.378	-1.072	0.208	-0.174	1.231	-0.257	-1.706	-1.305	-0.337	-0.766
t155	1.145	-1.112	1.614	0.979	0.933	-0.753	0.752	0.59	0.463	1.143	-0.032	1.242	-1.686	-3.228	1.588	-0.492	-0.201	-0.961	-1.495	2.241	0.958	-0.569	0.17	-0.424	1.004	-0.298	-1.663	-0.952	-0.141	-0.819
t147	1.602	-1.531	1.326	0.767	2.35	-0.606	0.928	0.584	0.106	0.854	0.514	1.506	-2.166	-3.811	1.85	-0.51	-0.348	-1.043	-3.935	2.071	0.363	-0.523	0.246	-0.849	1.796	0.786	-1.328	-1.035	0.865	-0.837
t152	1.461	-1.208	0.274	0.993	2.182	-0.602	0.834	0.635	0.237	1.073	0.584	1.406	-2.052	-3.68	1.828	-0.639	-0.437	-0.954	-4.064	2.112	0.315	-0.615	0.268	-0.657	1.813	1.063	-1.591	-0.973	1.208	-0.824
t87	-1.195	1.59	-1.408	-0.045	-2.605	-0.958	-1.481	1.114	1.882	3.313	-1.622	-1.162	0.512	-1.805	0.878	-0.148	-1.227	0.255	-0.652	3.512	-0.578	0.529	0.401	1.352	-0.343	1.239	-0.984	0.801	-0.664	-0.508
t182	-1.85	2.403	-2.531	-0.719	-4.575	-1.058	-2.056	1.404	2.337	3.781	-2.289	-1.897	1.525	-0.524	0.414	0.006	-1.274	0.602	0.697	3.937	-0.658	0.639	0.433	2.647	-1.111	1.5	-0.726	1.285	-2.026	-0.345
t173	0.883	-0.875	1.389	0.507	1.725	-0.759	0.137	0.529	0.458	1.347	0.253	0.729	-1.594	-3.487	1.626	-0.459	-0.718	-0.703	-3.207	2.474	0.158	-0.361	0.226	-0.291	1.054	0.702	-1.019	-0.495	0.594	-0.828
t57	0.948	-0.751	0.768	0.434	1.168	-0.732	0.367	0.654	0.497	1.276	0.181	0.796	-1.488	-3.062	1.533	-0.453	-0.554	-0.728	-2.766	2.507	0.422	-0.511	0.238	0.159	1.007	0.591	-1.282	-0.576	0.122	-0.767
t186	-1.301	1.829	-2.846	-0.348	-3.14	-0.996	-1.812	1.172	1.943	3.403	-1.353	-1.428	0.557	-1.277	0.684	-0.194	-1.427	0.383	-0.191	3.569	-0.72	0.541	0.383	2.058	-0.516	1.885	-0.694	0.894	-0.561	-0.509
t171	0.451	-0.11	-0.074	0.7	0.784	-0.791	-0.132	0.742	0.783	1.924	-0.026	0.299	-1.325	-3.148	1.47	-0.289	-0.83	-0.512	-2.798	2.692	-0.047	-0.122	0.256	0.202	0.768	0.974	-1.431	-0.286	0.659	-0.785
t56	2.109	-1.212	-0.567	0.336	1.977	-0.431	1.68	0.753	0.116	0.333	0.905	1.618	-2.04	-3.102	1.788	-0.617	-0.263	-1.019	-3.388	2.053	1.26	-1.248	0.311	0.733	1.858	0.473	-1.533	-1.32	-0.883	-0.686
t91	2.264	-0.97	-1.345	-0.085	1.768	-0.372	2.119	0.925	0.116	0.228	0.885	1.614	-1.665	-2.476	1.689	-0.504	-0.085	-1.05	-3.684	2.157	1.749	-1.759	0.34	1.45	1.768	0.424	-1.739	-1.459	-1.721	-0.588
t116	1.187	0.572	-4.734	1.376	-1.715	-0.55	1.815	1.425	0.916	1.224	0.175	0.552	-0.459	-0.882	0.983	-0.08	0.058	-0.606	-1.518	2.459	1.965	-1.507	0.302	2.886	0.914	0.589	-3.202	-0.926	-2.776	-0.458
t8	1.807	-0.93	-1.485	1.231	-0.18	-0.548	1.741	0.901	0.493	0.761	0.346	1.508	-1.401	-2.371	1.446	-0.407	0.207	-0.928	-1.045	2.049	1.673	-1.046	0.247	0.814	1.305	-0.278	-2.189	-1.233	-1.828	-0.662
t164	-0.295	0.412	-0.149	0.499	-0.356	-0.885	-0.967	0.802	1.258	2.591	-0.708	-0.227	-0.789	-3.021	1.328	-0.304	-1.09	-0.19	-1.673	2.928	-0.55	0.448	0.309	0.12	0.38	1.125	-1.086	0.2	0.615	-0.728
t113	-0.029	0.366	-0.967	0.496	-0.621	-0.844	-0.495	0.906	1.175	2.401	-0.636	-0.005	-0.692	-2.54	1.261	-0.285	-0.833	-0.308	-1.641	2.87	-0.095	-0.001	0.3	0.474	0.445	1.116	-1.404	-0.038	0.308	-0.687
t109	3.188	-1.763	-1.198	0.652	3.362	-0.27	3.139	0.766	-0.466	-0.733	1.861	2.245	-2.417	-2.826	1.884	-0.567	0.167	-1.434	-4.904	1.675	2.412	-2.474	0.246	1.337	2.361	0.292	-2.1	-2.081	-1.691	-0.693
t23	3.322	-2.228	-0.387	1.092	3.634	-0.337	3.064	0.596	-0.635	-0.891	2.025	2.516	-2.863	-3.181	1.946	-0.632	0.252	-1.569	-4.42	1.502	2.338	-2.295	0.158	0.818	2.372	0.045	-2.17	-2.172	-1.115	-0.812
t19	2.119	-1.407	-1.093	1.479	0.471	-0.55	2.02	0.947	0.206	0.173	0.715	1.663	-1.601	-2.234	1.43	-0.182	0.386	-1.046	-1.55	1.9	1.804	-1.15	0.186	0.944	1.401	-0.127	-2.511	-1.298	-2.427	-0.674
