V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t117	-3.727	-3.225	-2.729	-1.878	-2.477	-4.258	-4.73	-3.399	-4.242	-4.835	-4.475	-4.275	-4.179	-3.177	-3.356	-4.188	-4.055	-2.893	-3.734	-4.031	-2.058	-4.031	-5.263	-2.737	-5.375	-4.802	-3.374	-3.76	-4.631	-4.34
t131	-3.361	-3.806	-5.019	-0.681	-5.418	-6.487	-6.723	-4.058	-2.872	-5.081	-6.649	-4.223	-6.456	-6.099	-5.426	-4.764	-3.901	-1.8	-5.283	-2.994	-5.606	-6.99	-7.992	-3.574	-4.247	-6.343	-6.213	-7.294	-4.084	-6.661
t36	-4.474	-3.651	-2.552	-2.976	-2.07	-4.1	-4.656	-3.796	-5.357	-5.374	-4.334	-4.928	-4.004	-2.747	-3.259	-4.615	-4.724	-3.907	-3.816	-5.05	-1.435	-3.619	-4.932	-3.072	-6.409	-4.887	-2.99	-3.142	-5.453	-4.154
t141	-6.524	-5.068	-2.829	-5.551	-1.91	-4.416	-5.13	-5.161	-8.074	-7.014	-4.683	-6.765	-4.288	-2.62	-3.683	-6.035	-6.631	-6.443	-4.588	-7.541	-0.872	-3.438	-4.902	-4.317	-8.955	-5.663	-2.889	-2.586	-7.622	-4.403
t164	-3.898	-3.309	-2.649	-2.127	-2.332	-4.181	-4.677	-3.474	-4.513	-4.949	-4.401	-4.419	-4.098	-3.038	-3.297	-4.271	-4.204	-3.138	-3.724	-4.274	-1.856	-3.879	-5.132	-2.795	-5.622	-4.792	-3.228	-3.558	-4.822	-4.252
t114	-3.263	-3.323	-3.836	-0.928	-3.968	-5.328	-5.661	-3.542	-3.187	-4.733	-5.512	-3.999	-5.278	-4.656	-4.333	-4.282	-3.715	-2.001	-4.403	-3.175	-3.908	-5.532	-6.628	-2.985	-4.463	-5.466	-4.801	-5.602	-4.062	-5.464
t158	-3.607	-3.18	-2.803	-1.741	-2.595	-4.325	-4.782	-3.359	-4.064	-4.763	-4.536	-4.189	-4.249	-3.274	-3.416	-4.143	-3.947	-2.732	-3.755	-3.891	-2.216	-4.15	-5.366	-2.709	-5.216	-4.822	-3.473	-3.918	-4.508	-4.416
t77	-4.259	-3.515	-2.566	-2.659	-2.14	-4.109	-4.644	-3.667	-5.05	-5.21	-4.338	-4.734	-4.017	-2.833	-3.253	-4.479	-4.529	-3.625	-3.766	-4.763	-1.56	-3.688	-4.98	-2.958	-6.12	-4.836	-3.052	-3.265	-5.219	-4.168
t20	-5.597	-4.409	-2.653	-4.396	-1.919	-4.223	-4.87	-4.524	-6.865	-6.26	-4.476	-5.928	-4.109	-2.619	-3.444	-5.375	-5.765	-5.31	-4.202	-6.426	-1.052	-3.454	-4.854	-3.731	-7.819	-5.276	-2.871	-2.762	-6.645	-4.238
t5	-6.944	-5.371	-2.921	-6.081	-1.923	-4.517	-5.259	-5.454	-8.615	-7.359	-4.792	-7.146	-4.382	-2.629	-3.802	-6.338	-7.026	-6.95	-4.771	-8.04	-0.809	-3.453	-4.946	-4.589	-9.465	-5.847	-2.921	-2.526	-8.062	-4.494
t122	-5.181	-4.122	-2.595	-3.886	-1.948	-4.157	-4.773	-4.247	-6.317	-5.928	-4.403	-5.557	-4.049	-2.635	-3.357	-5.087	-5.377	-4.798	-4.045	-5.928	-1.162	-3.489	-4.859	-3.478	-7.306	-5.117	-2.888	-2.872	-6.207	-4.186
t54	-3.416	-3.95	-5.328	-0.641	-5.79	-6.79	-7.004	-4.21	-2.827	-5.193	-6.948	-4.305	-6.764	-6.478	-5.713	-4.908	-3.978	-1.783	-5.521	-2.976	-6.037	-7.362	-8.341	-3.743	-4.225	-6.58	-6.576	-7.723	-4.12	-6.971
t155	-3.49	-4.154	-5.768	-0.603	-6.319	-7.221	-7.402	-4.425	-2.762	-5.351	-7.371	-4.422	-7.202	-7.002	-6.122	-5.111	-4.08	-1.756	-5.858	-2.958	-6.65	-7.894	-8.84	-3.983	-4.194	-6.917	-7.092	-8.333	-4.168	-7.416
t167	-4.759	-3.833	-2.557	-3.302	-2.006	-4.111	-4.692	-3.97	-5.741	-5.592	-4.349	-5.172	-4.01	-2.712	-3.286	-4.797	-4.988	-4.265	-3.899	-5.388	-1.31	-3.545	-4.881	-3.227	-6.762	-4.97	-2.933	-3.017	-5.753	-4.149
t34	-3.563	-3.166	-2.846	-1.661	-2.659	-4.366	-4.815	-3.347	-3.984	-4.738	-4.576	-4.154	-4.292	-3.342	-3.452	-4.128	-3.91	-2.661	-3.773	-3.82	-2.302	-4.215	-5.424	-2.704	-5.144	-4.84	-3.535	-4.003	-4.456	-4.46
t176	-3.319	-3.635	-4.62	-0.733	-4.932	-6.097	-6.364	-3.877	-2.96	-4.955	-6.267	-4.135	-6.06	-5.625	-5.056	-4.593	-3.832	-1.852	-4.983	-3.031	-5.041	-6.502	-7.535	-3.369	-4.302	-6.044	-5.744	-6.731	-4.063	-6.257
t41	-3.686	-3.211	-2.747	-1.854	-2.506	-4.272	-4.741	-3.385	-4.192	-4.811	-4.486	-4.251	-4.194	-3.191	-3.371	-4.173	-4.016	-2.846	-3.736	-4	-2.097	-4.059	-5.287	-2.727	-5.331	-4.804	-3.39	-3.799	-4.595	-4.358
t120	-4.448	-3.628	-2.552	-2.891	-2.079	-4.101	-4.654	-3.775	-5.307	-5.351	-4.335	-4.894	-4.005	-2.782	-3.255	-4.592	-4.703	-3.863	-3.808	-4.987	-1.454	-3.626	-4.935	-3.053	-6.358	-4.878	-3.006	-3.16	-5.416	-4.152
t125	-3.354	-3.161	-3.217	-1.238	-3.174	-4.725	-5.121	-3.36	-3.548	-4.661	-4.922	-4.007	-4.661	-3.869	-3.773	-4.122	-3.75	-2.289	-3.982	-3.448	-2.951	-4.73	-5.888	-2.755	-4.759	-5.047	-4.03	-4.648	-4.203	-4.835
t105	-4.469	-3.646	-2.553	-2.935	-2.072	-4.101	-4.656	-3.791	-5.344	-5.369	-4.334	-4.918	-4.005	-2.769	-3.258	-4.609	-4.721	-3.897	-3.815	-5.029	-1.441	-3.616	-4.928	-3.067	-6.393	-4.886	-2.991	-3.147	-5.444	-4.151
t92	-4.22	-3.49	-2.57	-2.601	-2.156	-4.113	-4.644	-3.643	-4.991	-5.18	-4.342	-4.698	-4.022	-2.849	-3.253	-4.453	-4.494	-3.571	-3.758	-4.706	-1.586	-3.706	-4.995	-2.938	-6.065	-4.827	-3.072	-3.292	-5.175	-4.174
t47	-3.795	-3.257	-2.69	-1.988	-2.41	-4.221	-4.703	-3.427	-4.356	-4.88	-4.438	-4.334	-4.139	-3.109	-3.327	-4.22	-4.113	-2.994	-3.725	-4.135	-1.967	-3.961	-5.203	-2.758	-5.478	-4.794	-3.304	-3.668	-4.71	-4.298
t22	-3.251	-3.35	-3.926	-0.906	-4.079	-5.414	-5.739	-3.573	-3.146	-4.747	-5.594	-4.005	-5.365	-4.758	-4.415	-4.31	-3.71	-1.969	-4.464	-3.155	-4.04	-5.642	-6.73	-3.022	-4.432	-5.528	-4.9	-5.734	-4.049	-5.554
t188	-4.04	-3.386	-2.604	-2.348	-2.241	-4.141	-4.653	-3.546	-4.731	-5.049	-4.364	-4.543	-4.053	-2.938	-3.269	-4.349	-4.33	-3.334	-3.731	-4.473	-1.72	-3.789	-5.059	-2.854	-5.823	-4.801	-3.143	-3.424	-4.98	-4.207
t39	-4.12	-3.432	-2.589	-2.442	-2.202	-4.127	-4.648	-3.589	-4.845	-5.107	-4.352	-4.61	-4.038	-2.91	-3.261	-4.395	-4.403	-3.44	-3.743	-4.572	-1.661	-3.746	-5.023	-2.89	-5.927	-4.812	-3.106	-3.364	-5.066	-4.188
t146	-5.394	-4.266	-2.621	-4.132	-1.93	-4.188	-4.82	-4.386	-6.594	-6.097	-4.438	-5.743	-4.077	-2.631	-3.398	-5.231	-5.577	-5.058	-4.122	-6.172	-1.102	-3.468	-4.853	-3.604	-7.564	-5.195	-2.881	-2.813	-6.428	-4.209
t30	-5.549	-4.375	-2.645	-4.339	-1.921	-4.215	-4.858	-4.491	-6.802	-6.222	-4.467	-5.885	-4.101	-2.618	-3.433	-5.341	-5.721	-5.251	-4.183	-6.368	-1.063	-3.458	-4.855	-3.701	-7.76	-5.257	-2.874	-2.774	-6.594	-4.231
t191	-6.527	-5.071	-2.83	-5.567	-1.911	-4.418	-5.132	-5.164	-8.079	-7.017	-4.686	-6.77	-4.289	-2.613	-3.684	-6.038	-6.635	-6.447	-4.589	-7.547	-0.871	-3.442	-4.907	-4.32	-8.962	-5.665	-2.893	-2.586	-7.626	-4.406
t143	-4.919	-3.941	-2.568	-3.53	-1.98	-4.125	-4.719	-4.073	-5.96	-5.718	-4.366	-5.318	-4.021	-2.675	-3.309	-4.906	-5.135	-4.467	-3.951	-5.593	-1.248	-3.521	-4.87	-3.32	-6.97	-5.023	-2.914	-2.957	-5.925	-4.161
t16	-4.682	-3.785	-2.554	-3.235	-2.021	-4.107	-4.681	-3.924	-5.642	-5.534	-4.344	-5.11	-4.006	-2.707	-3.278	-4.749	-4.916	-4.171	-3.875	-5.305	-1.339	-3.566	-4.897	-3.185	-6.673	-4.947	-2.948	-3.047	-5.675	-4.151
t53	-3.519	-4.228	-5.923	-0.591	-6.506	-7.374	-7.543	-4.502	-2.743	-5.409	-7.522	-4.465	-7.356	-7.188	-6.267	-5.185	-4.12	-1.75	-5.978	-2.953	-6.866	-8.082	-9.016	-4.069	-4.186	-7.036	-7.276	-8.547	-4.188	-7.573
t37	-3.419	-3.957	-5.343	-0.64	-5.807	-6.805	-7.017	-4.217	-2.825	-5.199	-6.962	-4.309	-6.779	-6.495	-5.726	-4.914	-3.982	-1.782	-5.532	-2.975	-6.058	-7.381	-8.358	-3.751	-4.223	-6.591	-6.595	-7.744	-4.121	-6.987
t134	-3.512	-3.152	-2.885	-1.616	-2.718	-4.402	-4.843	-3.335	-3.91	-4.711	-4.608	-4.122	-4.329	-3.384	-3.484	-4.114	-3.865	-2.595	-3.788	-3.769	-2.377	-4.275	-5.476	-2.697	-5.08	-4.855	-3.584	-4.079	-4.406	-4.5
t67	-3.93	-3.328	-2.631	-2.219	-2.302	-4.165	-4.666	-3.491	-4.575	-4.973	-4.386	-4.455	-4.08	-2.985	-3.286	-4.291	-4.231	-3.191	-3.721	-4.341	-1.81	-3.853	-5.112	-2.809	-5.682	-4.79	-3.198	-3.514	-4.865	-4.238
t108	-4.905	-3.935	-2.567	-3.548	-1.982	-4.125	-4.718	-4.068	-5.95	-5.711	-4.366	-5.313	-4.02	-2.658	-3.31	-4.9	-5.121	-4.455	-3.948	-5.594	-1.251	-3.528	-4.877	-3.316	-6.963	-5.02	-2.915	-2.961	-5.916	-4.164
t80	-3.384	-3.142	-3.104	-1.347	-3.026	-4.615	-5.025	-3.337	-3.638	-4.66	-4.817	-4.025	-4.549	-3.703	-3.673	-4.104	-3.767	-2.361	-3.909	-3.528	-2.768	-4.587	-5.758	-2.723	-4.839	-4.975	-3.889	-4.467	-4.246	-4.725
t99	-3.313	-3.192	-3.382	-1.127	-3.39	-4.886	-5.264	-3.397	-3.426	-4.667	-5.08	-3.988	-4.826	-4.087	-3.92	-4.153	-3.726	-2.188	-4.089	-3.348	-3.216	-4.95	-6.09	-2.806	-4.655	-5.154	-4.244	-4.912	-4.145	-5.004
t72	-3.828	-3.274	-2.674	-2.039	-2.382	-4.206	-4.693	-3.442	-4.409	-4.902	-4.424	-4.362	-4.124	-3.08	-3.315	-4.236	-4.142	-3.042	-3.723	-4.183	-1.927	-3.932	-5.178	-2.769	-5.527	-4.792	-3.277	-3.629	-4.747	-4.282
t115	-8.45	-6.478	-3.294	-7.963	-2.016	-4.915	-5.759	-6.527	-10.529	-8.605	-5.213	-8.523	-4.76	-2.722	-4.271	-7.447	-8.44	-8.772	-5.462	-9.835	-0.641	-3.537	-5.129	-5.586	-11.242	-6.541	-3.052	-2.363	-9.642	-4.854
t168	-4.497	-3.664	-2.552	-2.986	-2.064	-4.101	-4.659	-3.809	-5.386	-5.391	-4.334	-4.945	-4.004	-2.753	-3.261	-4.628	-4.745	-3.935	-3.822	-5.071	-1.425	-3.61	-4.924	-3.083	-6.433	-4.893	-2.983	-3.132	-5.476	-4.151
t118	-7.628	-5.869	-3.083	-6.909	-1.956	-4.69	-5.479	-5.936	-9.488	-7.921	-4.975	-7.766	-4.546	-2.679	-4.006	-6.836	-7.669	-7.777	-5.079	-8.848	-0.724	-3.477	-5.015	-5.036	-10.279	-6.157	-2.97	-2.442	-8.779	-4.647
t106	-3.485	-3.15	-2.942	-1.515	-2.798	-4.459	-4.892	-3.336	-3.838	-4.7	-4.664	-4.094	-4.388	-3.488	-3.533	-4.111	-3.847	-2.535	-3.821	-3.693	-2.482	-4.352	-5.545	-2.704	-5.013	-4.888	-3.666	-4.181	-4.365	-4.556
t64	-3.271	-3.403	-4.053	-0.857	-4.237	-5.541	-5.855	-3.629	-3.112	-4.788	-5.721	-4.028	-5.494	-4.929	-4.532	-4.363	-3.741	-1.949	-4.561	-3.122	-4.226	-5.802	-6.88	-3.087	-4.407	-5.624	-5.065	-5.918	-4.053	-5.683
t52	-6.766	-5.237	-2.877	-5.837	-1.915	-4.472	-5.201	-5.324	-8.377	-7.209	-4.746	-6.977	-4.339	-2.63	-3.746	-6.204	-6.86	-6.728	-4.689	-7.81	-0.835	-3.447	-4.929	-4.469	-9.24	-5.765	-2.916	-2.55	-7.87	-4.453
t189	-3.986	-3.355	-2.621	-2.242	-2.276	-4.156	-4.662	-3.517	-4.643	-5.01	-4.378	-4.492	-4.071	-2.99	-3.278	-4.318	-4.283	-3.256	-3.728	-4.386	-1.775	-3.821	-5.084	-2.83	-5.74	-4.797	-3.177	-3.476	-4.917	-4.222
t153	-5.777	-4.526	-2.676	-4.578	-1.909	-4.254	-4.913	-4.637	-7.086	-6.401	-4.513	-6.076	-4.136	-2.63	-3.479	-5.492	-5.937	-5.518	-4.268	-6.609	-1.011	-3.447	-4.859	-3.835	-8.024	-5.342	-2.885	-2.723	-6.824	-4.262
t85	-3.334	-3.177	-3.298	-1.177	-3.278	-4.803	-5.191	-3.378	-3.489	-4.664	-4.997	-3.997	-4.741	-3.981	-3.845	-4.137	-3.737	-2.241	-4.034	-3.4	-3.08	-4.832	-5.981	-2.78	-4.708	-5.1	-4.128	-4.776	-4.175	-4.915
t119	-3.29	-3.546	-4.413	-0.774	-4.678	-5.891	-6.176	-3.782	-3.006	-4.886	-6.063	-4.09	-5.851	-5.369	-4.864	-4.504	-3.786	-1.879	-4.826	-3.063	-4.744	-6.242	-7.29	-3.261	-4.332	-5.888	-5.485	-6.434	-4.052	-6.045
t110	-5.257	-4.171	-2.603	-3.961	-1.941	-4.167	-4.788	-4.295	-6.413	-5.987	-4.415	-5.62	-4.058	-2.639	-3.37	-5.136	-5.449	-4.888	-4.071	-6.007	-1.14	-3.48	-4.855	-3.521	-7.394	-5.144	-2.887	-2.85	-6.284	-4.192
t14	-3.252	-3.422	-4.123	-0.853	-4.325	-5.607	-5.914	-3.65	-3.074	-4.793	-5.783	-4.031	-5.562	-4.998	-4.597	-4.381	-3.727	-1.917	-4.607	-3.11	-4.33	-5.89	-6.962	-3.113	-4.378	-5.67	-5.138	-6.023	-4.038	-5.754
t90	-3.566	-3.167	-2.856	-1.63	-2.674	-4.378	-4.825	-3.349	-3.973	-4.741	-4.589	-4.149	-4.304	-3.371	-3.46	-4.129	-3.916	-2.653	-3.78	-3.798	-2.322	-4.231	-5.438	-2.707	-5.132	-4.848	-3.56	-4.022	-4.451	-4.47
t51	-4.166	-3.454	-2.579	-2.488	-2.183	-4.122	-4.646	-3.61	-4.902	-5.138	-4.35	-4.643	-4.032	-2.896	-3.255	-4.417	-4.447	-3.492	-3.748	-4.613	-1.631	-3.731	-5.013	-2.909	-5.98	-4.818	-3.102	-3.335	-5.109	-4.182
t66	-3.779	-4.859	-7.221	-0.521	-8.055	-8.644	-8.721	-5.164	-2.611	-5.908	-8.769	-4.848	-8.646	-8.733	-7.478	-5.813	-4.463	-1.727	-6.986	-2.951	-8.651	-9.627	-10.456	-4.799	-4.148	-8.04	-8.78	-10.306	-4.378	-8.876
t17	-3.275	-3.252	-3.617	-1.012	-3.694	-5.116	-5.469	-3.465	-3.285	-4.692	-5.305	-3.983	-5.061	-4.382	-4.134	-4.212	-3.71	-2.075	-4.248	-3.243	-3.581	-5.258	-6.375	-2.893	-4.54	-5.313	-4.539	-5.276	-4.089	-5.244
t55	-3.491	-3.15	-2.941	-1.51	-2.799	-4.46	-4.893	-3.337	-3.839	-4.703	-4.667	-4.094	-4.389	-3.492	-3.532	-4.112	-3.854	-2.536	-3.821	-3.687	-2.482	-4.357	-5.55	-2.705	-5.013	-4.888	-3.677	-4.182	-4.366	-4.558
t139	-5.765	-4.524	-2.679	-4.593	-1.911	-4.254	-4.913	-4.635	-7.081	-6.395	-4.51	-6.075	-4.136	-2.619	-3.482	-5.49	-5.922	-5.513	-4.268	-6.619	-1.014	-3.446	-4.858	-3.833	-8.021	-5.341	-2.874	-2.725	-6.819	-4.262
t126	-4.912	-3.938	-2.568	-3.529	-1.981	-4.125	-4.718	-4.07	-5.954	-5.714	-4.366	-5.314	-4.021	-2.672	-3.309	-4.902	-5.128	-4.461	-3.949	-5.59	-1.25	-3.522	-4.871	-3.317	-6.964	-5.021	-2.913	-2.959	-5.919	-4.161
t29	-3.865	-5.036	-7.569	-0.502	-8.467	-8.984	-9.038	-5.349	-2.591	-6.053	-9.104	-4.96	-8.991	-9.152	-7.803	-5.99	-4.571	-1.736	-7.26	-2.959	-9.123	-10.033	-10.83	-5.002	-4.151	-8.313	-9.182	-10.761	-4.442	-9.223
t174	-3.702	-4.656	-6.798	-0.533	-7.549	-8.23	-8.338	-4.951	-2.66	-5.75	-8.363	-4.726	-8.226	-8.24	-7.083	-5.611	-4.359	-1.741	-6.659	-2.952	-8.068	-9.121	-9.987	-4.564	-4.164	-7.715	-8.289	-9.735	-4.321	-8.45
t173	-3.893	-5.109	-7.725	-0.502	-8.656	-9.137	-9.179	-5.426	-2.57	-6.111	-9.256	-5.004	-9.146	-9.329	-7.948	-6.063	-4.61	-1.727	-7.381	-2.954	-9.338	-10.223	-11.005	-5.088	-4.143	-8.433	-9.371	-10.968	-4.46	-9.383
t57	-3.711	-4.671	-6.828	-0.532	-7.585	-8.261	-8.366	-4.966	-2.656	-5.763	-8.395	-4.735	-8.257	-8.275	-7.11	-5.626	-4.37	-1.74	-6.683	-2.948	-8.11	-9.161	-10.025	-4.581	-4.163	-7.738	-8.332	-9.777	-4.326	-8.482
t169	-6.142	-4.791	-2.748	-5.072	-1.906	-4.33	-5.016	-4.893	-7.573	-6.701	-4.594	-6.415	-4.207	-2.611	-3.576	-5.757	-6.276	-5.972	-4.422	-7.072	-0.937	-3.442	-4.881	-4.07	-8.485	-5.497	-2.886	-2.651	-7.216	-4.33
t48	-3.461	-3.146	-2.977	-1.472	-2.848	-4.492	-4.92	-3.334	-3.791	-4.689	-4.697	-4.076	-4.422	-3.537	-3.563	-4.108	-3.828	-2.494	-3.839	-3.652	-2.545	-4.404	-5.592	-2.706	-4.971	-4.906	-3.716	-4.244	-4.336	-4.592
t100	-3.479	-3.15	-2.963	-1.481	-2.827	-4.479	-4.91	-3.338	-3.816	-4.698	-4.685	-4.086	-4.409	-3.526	-3.55	-4.112	-3.844	-2.516	-3.833	-3.667	-2.518	-4.381	-5.571	-2.708	-4.992	-4.9	-3.699	-4.217	-4.353	-4.577
t175	-3.297	-3.22	-3.489	-1.065	-3.528	-4.99	-5.357	-3.428	-3.362	-4.679	-5.182	-3.985	-4.933	-4.228	-4.017	-4.18	-3.72	-2.138	-4.162	-3.299	-3.382	-5.087	-6.216	-2.846	-4.602	-5.227	-4.375	-5.077	-4.12	-5.111
t63	-6.086	-4.754	-2.74	-5.008	-1.907	-4.319	-5.002	-4.857	-7.505	-6.656	-4.58	-6.368	-4.197	-2.611	-3.564	-5.72	-6.221	-5.909	-4.401	-7.014	-0.948	-3.439	-4.874	-4.037	-8.421	-5.476	-2.875	-2.661	-7.16	-4.319
t97	-9.081	-6.945	-3.46	-8.727	-2.068	-5.092	-5.978	-6.98	-11.293	-9.127	-5.399	-9.096	-4.929	-2.785	-4.475	-7.913	-9.034	-9.526	-5.759	-10.561	-0.587	-3.584	-5.215	-6.007	-11.923	-6.839	-3.122	-2.311	-10.293	-5.014
t123	-3.969	-3.346	-2.624	-2.235	-2.284	-4.159	-4.663	-3.509	-4.622	-4.998	-4.381	-4.48	-4.074	-2.987	-3.281	-4.309	-4.267	-3.235	-3.726	-4.371	-1.786	-3.831	-5.093	-2.823	-5.722	-4.795	-3.184	-3.488	-4.901	-4.227
t9	-3.826	-3.273	-2.677	-2.028	-2.385	-4.208	-4.694	-3.442	-4.404	-4.9	-4.425	-4.36	-4.126	-3.088	-3.317	-4.236	-4.14	-3.039	-3.724	-4.178	-1.932	-3.934	-5.179	-2.769	-5.522	-4.793	-3.278	-3.633	-4.744	-4.283
t68	-4.526	-3.678	-2.551	-2.987	-2.058	-4.101	-4.661	-3.823	-5.416	-5.41	-4.336	-4.962	-4.004	-2.766	-3.26	-4.642	-4.773	-3.964	-3.829	-5.086	-1.416	-3.6	-4.916	-3.095	-6.458	-4.9	-2.983	-3.121	-5.5	-4.148
t130	-4.75	-3.824	-2.555	-3.277	-2.007	-4.11	-4.69	-3.962	-5.723	-5.583	-4.349	-5.16	-4.009	-2.719	-3.282	-4.788	-4.981	-4.248	-3.894	-5.364	-1.315	-3.549	-4.884	-3.219	-6.744	-4.966	-2.942	-3.022	-5.739	-4.149
t24	-3.244	-3.397	-4.066	-0.873	-4.256	-5.551	-5.863	-3.624	-3.086	-4.775	-5.729	-4.019	-5.505	-4.921	-4.544	-4.357	-3.715	-1.924	-4.564	-3.119	-4.249	-5.824	-6.9	-3.083	-4.388	-5.627	-5.073	-5.942	-4.034	-5.698
