feature_1	feature_2	feature_3	feature_4	feature_5	feature_6	feature_7	feature_8	feature_9	feature_10	feature_11	feature_12	feature_13	feature_14	feature_15	feature_16	feature_17	feature_18	feature_19	feature_20	feature_21	feature_22	feature_23	feature_24	feature_25	feature_26	feature_27	feature_28	feature_29	feature_30
t48	-0.744	0.078	-0.87	0.44	-0.414	-1.466	-1.741	0.636	0.75	1.329	-0.169	1.071	-2.156	1.226	-0.797	1.091	-2.984	0.121	-1.407	0.157	-0.557	0.035	1.627	0.206	-1.757	0.364	1.254	1.688	3.597	-0.909
t28	-0.747	0.055	-0.575	0.609	-0.513	-1.4	-1.731	0.761	0.265	1.435	0.343	0.79	-1.331	1.25	-0.521	1.033	-3.334	-0.267	-1.132	0.589	-0.719	0.335	0.431	0.417	-1.56	0.934	0.408	1.531	2.948	-0.62
t7	-0.816	0.794	-0.567	0.586	-0.562	-1.355	-1.889	1.01	0.273	1.34	0.313	1.29	-1.786	0.999	-0.614	1.033	-3.38	-0.068	-1.075	0.373	-0.649	0.029	1.083	-0.052	-1.595	0.79	1.051	1.596	3.091	-1.555
t182	-1.041	-0.46	-0.481	0.553	-0.448	-1.526	-1.204	0.838	0.506	1.432	0.105	0.562	-0.942	1.505	-0.438	1.028	-3.349	-0.56	-1.3	0.759	-0.894	0.324	1.288	0.291	-1.47	0.462	0.386	1.611	3.07	-0.918
t22	-0.826	0.683	-0.809	0.348	-0.395	-1.321	-1.36	0.877	0.42	1.254	-0.029	1.494	-2.184	0.917	-1.112	0.766	-2.389	0.111	-1.689	0.298	-0.445	-0.185	1.142	-0.286	-1.718	0.543	1.723	1.563	3.782	-1.493
t10	-1.359	0.428	-0.741	0.276	-0.316	-1.232	-1.517	1.158	0.9	1.299	-0.27	1.588	-2.268	1.025	-1.397	0.849	-3.154	0.101	-1.869	0.102	-0.423	-0.259	1.46	-0.577	-1.572	0.337	2.018	1.697	3.991	-1.556
t69	-0.7	0.115	-0.751	0.355	-0.5	-1.583	-0.781	1.055	0.494	1.243	-0.152	0.971	-1.429	1.131	-0.674	0.737	-2.362	-0.268	-1.449	0.557	-0.644	-0.042	1.882	-0.138	-1.629	0.271	1.216	1.565	3.374	-1.787
t101	-0.563	0.585	-0.894	0.335	-0.558	-1.549	-0.6	0.911	0.498	1.194	-0.146	1.151	-1.996	1.051	-0.733	0.857	-2.822	0.146	-1.193	0.298	-0.888	-0.091	1.581	-0.16	-1.749	0.4	1.476	1.613	3.306	-1.51
t116	-0.754	0.131	-0.52	0.461	-0.577	-1.517	-0.312	0.778	0.182	1.281	0.102	0.808	-1.454	1.044	-0.634	0.963	-2.531	-0.491	-1.068	0.587	-1.095	0.213	0.624	-0.056	-1.555	0.698	0.838	1.531	3.061	-1.025
t18	-0.616	0.309	-0.668	0.394	-0.539	-1.557	-1.2	1.117	0.177	1.192	-0.109	1.184	-1.533	0.858	-0.735	0.658	-1.398	-0.383	-1.661	0.489	-0.23	-0.189	1.925	-0.276	-1.651	0.158	1.452	1.491	3.463	-2.428
t185	-0.799	-0.669	-0.448	0.517	-0.598	-1.635	-0.722	1.2	0.073	1.331	0.144	0.464	-0.43	1.139	-0.581	0.672	-1.508	-1.191	-1.426	0.945	-0.577	0.294	1.582	0.1	-1.365	0.341	0.204	1.402	3.008	-1.75
t32	-0.774	0.133	-0.668	0.491	-0.509	-1.381	-1.556	0.834	0.561	1.4	0.08	0.933	-1.766	1.183	-0.727	1.097	-3.388	-0.057	-1.112	0.283	-0.712	0.238	0.608	0.223	-1.598	0.799	0.91	1.633	3.147	-0.572
t141	-0.547	-1.346	-0.071	0.748	-0.685	-1.758	-1.041	0.534	-0.207	1.477	0.275	-0.218	0.021	1.236	0.102	1.206	-1.894	-1.682	-0.718	1.215	-0.919	0.805	0.428	0.664	-1.29	0.918	-0.678	1.359	2.506	-0.709
t102	-0.893	0.172	-0.506	0.59	-0.581	-1.55	-0.693	0.388	0.211	1.344	0.247	0.687	-1.524	1.323	-0.334	1.332	-3.644	-0.354	-0.646	0.648	-1.545	0.331	0.953	0.2	-1.603	0.786	0.451	1.612	2.944	-0.663
t3	-0.74	0.32	-0.46	0.575	-0.422	-1.465	-1.697	0.86	0.354	1.323	0.173	1.076	-1.54	1.042	-0.426	0.87	-2.68	-0.34	-1.543	0.576	-0.459	0.04	0.964	0.042	-1.636	0.61	1.017	1.574	3.243	-1.519
t43	-0.85	-0.061	-0.379	0.591	-0.593	-1.524	-1.14	0.944	0.231	1.366	0.142	0.754	-1.085	1.168	-0.361	1.087	-3.028	-0.633	-1.076	0.684	-0.833	0.248	1.008	0.04	-1.438	0.665	0.69	1.571	2.953	-1.408
t94	-0.734	0.222	-0.724	0.63	-0.371	-1.478	-2.272	0.641	0.834	1.363	0.025	1.109	-2.032	1.238	-0.472	1.154	-3.785	0.012	-1.418	0.34	-0.576	0.073	1.535	0.283	-1.718	0.578	1.06	1.725	3.455	-1.026
t114	-0.331	-0.517	-0.429	0.708	-0.617	-1.7	-1.698	0.79	0.311	1.395	0.219	0.311	-0.895	1.16	0.013	1.032	-2.63	-0.845	-0.951	0.71	-0.62	0.492	0.869	0.653	-1.558	0.741	-0.073	1.517	2.588	-0.883
t40	-0.513	-0.839	-0.301	0.496	-0.773	-1.764	-0.248	0.919	-0.425	1.327	0.16	0.047	0.015	1.15	-0.106	0.774	-1.127	-1.351	-0.989	1.163	-0.777	0.477	0.705	0.272	-1.379	0.607	-0.114	1.278	2.544	-1.503
t122	-0.78	0.801	-0.981	0.374	-0.316	-1.294	-2.297	0.885	0.956	1.304	-0.193	1.619	-2.639	1.13	-0.915	0.926	-3.705	0.76	-1.803	-0.063	-0.189	-0.268	1.307	-0.041	-1.851	0.484	2.027	1.747	3.762	-1.227
t20	-0.649	0.042	-0.482	0.591	-0.515	-1.541	-1.388	0.943	0.179	1.36	0.258	0.765	-0.98	1.214	-0.297	0.824	-2.654	-0.516	-1.378	0.79	-0.578	0.201	1.056	0.238	-1.551	0.598	0.554	1.509	2.964	-1.462
t110	-0.721	1.337	-0.792	0.435	-0.381	-1.306	-1.929	0.799	0.466	1.205	0.095	1.754	-2.647	0.836	-0.921	0.8	-3.005	0.446	-1.692	0.102	-0.42	-0.333	1.113	-0.266	-1.89	0.533	1.87	1.633	3.556	-1.68
t67	-1.098	0.787	-0.803	0.359	-0.329	-1.231	-1.581	0.898	0.492	1.303	-0.062	1.631	-2.206	1.155	-1.127	0.857	-3.05	0.408	-1.848	0.248	-0.401	-0.271	1.36	-0.312	-1.687	0.372	1.919	1.644	3.859	-1.612
t127	-0.928	0.401	-0.614	0.536	-0.326	-1.27	-2.165	0.814	0.598	1.383	0.132	1.33	-2.02	1.066	-0.841	0.95	-3.006	-0.01	-1.702	0.336	-0.306	0.013	0.692	0.043	-1.646	0.745	1.299	1.635	3.594	-1.009
t16	-0.714	-0.133	-0.731	0.44	-0.529	-1.567	-1.117	0.978	0.515	1.288	-0.104	0.863	-1.498	1.118	-0.735	0.89	-2.364	-0.396	-1.365	0.435	-0.611	0.088	1.777	0.041	-1.592	0.313	0.972	1.579	3.33	-1.464
t136	-0.535	0.089	-0.484	0.575	-0.474	-1.58	-1.568	0.701	0.355	1.307	-0.029	0.893	-1.507	1.093	-0.204	0.997	-2.705	-0.311	-1.434	0.539	-0.465	0.078	1.008	0.16	-1.665	0.531	1.069	1.591	3.155	-1.483
t74	-0.758	0.496	-0.806	0.507	-0.423	-1.431	-2.068	0.854	0.664	1.299	-0.015	1.332	-2.193	1.113	-0.685	1.005	-3.101	0.193	-1.546	0.167	-0.396	-0.115	1.775	0.059	-1.761	0.379	1.433	1.69	3.537	-1.512
t53	-0.572	-0.312	-0.525	0.516	-0.694	-1.494	-1.108	0.915	0.073	1.366	0.091	0.608	-1.14	0.937	-0.698	1.028	-2.019	-0.748	-0.869	0.562	-0.624	0.395	0.451	0.186	-1.434	0.887	0.486	1.44	2.912	-0.922
t117	-0.618	-0.912	-0.455	0.689	-0.746	-1.738	-1.046	1.029	0.14	1.396	0.312	0.086	-0.313	1.273	-0.149	1.004	-2.422	-1.259	-0.832	0.938	-0.894	0.597	1.35	0.563	-1.359	0.671	-0.466	1.449	2.498	-1.093
t68	-0.916	0.085	-0.476	0.573	-0.551	-1.525	-0.8	0.762	0.155	1.367	0.295	0.688	-1.056	1.434	-0.281	1.024	-3.499	-0.362	-1.102	0.765	-1.148	0.265	0.916	0.234	-1.549	0.588	0.462	1.574	2.837	-1.045
t187	-0.739	-0.093	-0.559	0.408	-0.612	-1.609	-0.414	0.886	0.288	1.309	-0.033	0.622	-1.176	1.268	-0.442	0.974	-2.893	-0.403	-0.96	0.597	-1.096	0.222	1.177	0.057	-1.564	0.428	0.759	1.567	2.919	-1.173
t24	-0.98	0.787	-0.77	0.463	-0.297	-1.337	-1.995	0.956	0.563	1.288	0.032	1.582	-2.061	1.203	-0.803	0.769	-3.124	0.349	-1.987	0.336	-0.259	-0.31	1.813	-0.155	-1.753	0.208	1.723	1.663	3.744	-1.958
t41	-0.911	0.924	-1.072	0.425	-0.207	-1.243	-2.401	0.872	1.092	1.287	-0.118	1.805	-2.895	1.167	-1.178	0.858	-3.568	0.801	-2.08	-0.113	-0.168	-0.349	1.847	-0.044	-1.891	0.234	2.034	1.799	4.005	-1.301
t139	-0.513	-0.026	-0.762	0.503	-0.586	-1.657	-1.307	0.895	0.412	1.285	0.043	0.724	-1.354	1.2	-0.367	0.887	-2.729	-0.301	-1.175	0.533	-0.695	0.138	1.734	0.285	-1.681	0.419	0.639	1.551	3.009	-1.424
t47	-0.809	0.372	-0.597	0.47	-0.452	-1.486	-1.072	0.764	0.253	1.306	0.069	1.061	-1.514	1.224	-0.55	0.943	-2.705	-0.145	-1.342	0.602	-0.773	0.001	1.606	-0.026	-1.647	0.398	1.11	1.58	3.324	-1.619
t86	-0.92	0.194	-0.614	0.661	-0.365	-1.469	-1.829	0.499	0.474	1.386	0.232	1.018	-1.697	1.438	-0.325	1.162	-3.521	-0.087	-1.472	0.574	-0.789	0.115	1.572	0.347	-1.691	0.501	0.805	1.683	3.399	-1.083
t184	-0.415	-0.624	-0.332	0.553	-0.632	-1.725	-0.959	0.807	-0.019	1.298	-0.02	0.393	-0.713	0.913	-0.274	0.885	-1.173	-1.213	-1.158	0.882	-0.516	0.324	1.087	0.149	-1.471	0.559	0.373	1.391	2.944	-1.63
t131	-0.743	0.386	-0.724	0.467	-0.45	-1.483	-1.503	0.725	0.289	1.278	0.086	1.138	-1.777	1.121	-0.68	0.878	-2.42	-0.122	-1.498	0.463	-0.581	-0.048	1.696	0.05	-1.744	0.369	1.08	1.558	3.433	-1.561
t180	-0.888	0.58	-0.652	0.506	-0.411	-1.357	-1.395	0.845	0.455	1.295	0.065	1.333	-1.985	1.087	-0.787	0.934	-3.059	0.046	-1.6	0.363	-0.592	-0.07	0.994	-0.116	-1.652	0.527	1.46	1.642	3.467	-1.387
t120	-0.92	0.193	-0.542	0.542	-0.363	-1.397	-1.675	0.619	0.336	1.4	0.153	1.03	-1.545	1.327	-0.541	1.027	-3.23	-0.11	-1.502	0.606	-0.667	0.105	1.031	0.181	-1.637	0.582	0.962	1.598	3.388	-1.081
t134	-0.701	0.021	-0.781	0.45	-0.415	-1.458	-1.844	0.865	0.566	1.364	-0.076	0.992	-1.614	1.286	-0.638	0.87	-2.982	0.052	-1.597	0.397	-0.313	0.043	1.293	0.247	-1.679	0.418	1.101	1.597	3.395	-1.181
t87	-0.793	0.422	-0.728	0.439	-0.444	-1.339	-1.687	0.826	0.693	1.345	-0.065	1.227	-2.177	1.056	-0.889	1.065	-3.248	0.141	-1.286	0.132	-0.557	0.044	0.85	0.008	-1.67	0.677	1.406	1.676	3.42	-0.868
t138	-0.885	-0.619	-0.519	0.54	-0.549	-1.488	-1.572	0.939	0.544	1.449	-0.105	0.602	-1.158	1.318	-0.537	1.188	-3.047	-0.495	-1.162	0.467	-0.53	0.343	1.02	0.279	-1.411	0.57	0.7	1.624	3.119	-0.898
t96	-0.298	-0.452	-0.571	0.644	-0.707	-1.807	-1.009	0.642	-0.072	1.31	0.249	0.218	-0.665	1.282	0.045	0.952	-2.154	-0.831	-0.944	0.887	-0.86	0.416	1.388	0.638	-1.622	0.504	-0.151	1.429	2.56	-1.252
t1	-1.084	0.389	-0.558	0.556	-0.441	-1.311	-1.656	0.981	0.489	1.365	0.198	1.258	-1.788	1.08	-0.83	1.022	-3.201	-0.21	-1.391	0.409	-0.633	0.056	1.067	-0.101	-1.524	0.704	1.116	1.633	3.421	-1.286
t2	-0.852	0.474	-0.764	0.389	-0.342	-1.354	-1.622	1.003	0.759	1.334	-0.02	1.297	-1.941	1.147	-0.894	0.783	-3.264	0.133	-1.658	0.334	-0.487	-0.062	1.21	-0.065	-1.69	0.527	1.44	1.65	3.547	-1.187
t157	-0.807	-0.23	-0.501	0.613	-0.456	-1.622	-1.549	0.918	0.308	1.35	0.208	0.688	-0.891	1.381	-0.197	0.811	-2.541	-0.608	-1.595	0.815	-0.527	0.146	1.866	0.327	-1.592	0.227	0.412	1.554	3.073	-1.7
t21	-0.63	0.236	-0.526	0.609	-0.415	-1.502	-1.611	0.932	0.343	1.332	0.204	1.008	-1.312	1.145	-0.359	0.772	-2.714	-0.347	-1.63	0.708	-0.421	0.07	1.132	0.159	-1.615	0.537	0.882	1.558	3.197	-1.583
t81	-0.708	-0.569	-0.399	0.617	-0.605	-1.615	-1.188	0.885	0.028	1.406	0.17	0.4	-0.521	1.363	-0.108	0.974	-2.554	-0.771	-1.192	0.922	-0.636	0.37	0.959	0.393	-1.43	0.592	0.191	1.469	2.767	-1.329
t39	-0.912	-0.367	-0.283	0.662	-0.417	-1.457	-1.817	0.903	0.191	1.419	0.209	0.79	-0.871	1.129	-0.438	0.902	-2.163	-0.892	-1.651	0.877	-0.281	0.234	0.904	0.145	-1.402	0.652	0.56	1.489	3.276	-1.519
t181	-0.949	-0.331	-0.491	0.543	-0.473	-1.48	-1.342	0.923	0.356	1.392	0.061	0.759	-1.036	1.271	-0.558	0.951	-2.761	-0.59	-1.443	0.719	-0.576	0.214	1.132	0.124	-1.449	0.554	0.689	1.547	3.233	-1.281
t52	-0.74	-0.188	-0.384	0.56	-0.502	-1.555	-0.901	0.757	0.095	1.303	0.15	0.756	-1.152	0.948	-0.595	0.873	-1.724	-0.956	-1.343	0.807	-0.728	0.224	1.01	-0.001	-1.503	0.603	0.602	1.457	3.255	-1.417
t118	-0.71	0.554	-0.674	0.566	-0.488	-1.423	-1.659	0.61	0.252	1.317	0.209	1.157	-1.922	1.079	-0.659	1.055	-2.951	-0.05	-1.21	0.416	-0.735	0.063	1.102	0.118	-1.702	0.663	1.004	1.575	3.323	-1.193
t196	-0.772	0.068	-0.439	0.629	-0.474	-1.408	-2.052	0.829	0.264	1.424	0.265	0.898	-1.291	1.131	-0.452	1.008	-2.994	-0.411	-1.294	0.622	-0.444	0.235	0.632	0.262	-1.533	0.841	0.632	1.532	3.091	-1.108
t188	-0.786	0.093	-0.515	0.699	-0.555	-1.443	-1.453	0.708	0.138	1.391	0.412	0.813	-1.325	1.159	-0.539	1.104	-2.926	-0.548	-1.032	0.678	-0.869	0.34	0.794	0.304	-1.5	0.864	0.319	1.53	3.013	-0.915
t11	-0.923	0.428	-0.742	0.432	-0.46	-1.358	-1.291	0.953	0.669	1.338	-0.024	1.196	-1.976	1.206	-0.843	1.02	-3.603	0.186	-1.281	0.233	-0.761	0.027	1.068	-0.041	-1.626	0.559	1.342	1.69	3.33	-1.017
t173	-0.709	0.036	-0.507	0.591	-0.551	-1.575	-1.397	0.813	0.311	1.368	0.196	0.711	-1.173	1.304	-0.208	1.035	-3.361	-0.387	-1.104	0.655	-0.849	0.24	1.194	0.291	-1.589	0.594	0.54	1.584	2.894	-1.216
t151	-0.557	-1.477	0	0.756	-0.778	-1.859	-0.347	0.855	-0.292	1.418	0.37	-0.417	0.526	1.183	0.169	0.954	-1.741	-2.071	-0.746	1.416	-1.072	0.855	0.301	0.557	-1.177	0.877	-0.998	1.287	2.196	-0.977
t61	-0.539	-1.117	-0.374	0.505	-0.75	-1.733	0.045	0.737	0.102	1.376	0.034	-0.098	-0.406	1.108	-0.411	1.09	-1.983	-1.409	-0.514	0.957	-1.267	0.73	0.354	0.327	-1.309	0.96	-0.225	1.396	2.628	-0.402
t111	-0.817	0.467	-0.767	0.487	-0.371	-1.353	-1.699	0.945	0.502	1.337	0.09	1.325	-1.827	1.189	-0.813	0.845	-2.707	0.086	-1.727	0.404	-0.337	-0.071	1.564	0.035	-1.666	0.43	1.358	1.631	3.586	-1.498
t162	-0.929	0.708	-0.556	0.324	-0.28	-1.315	-1.41	0.921	0.466	1.245	-0.203	1.602	-2.111	0.874	-0.945	0.719	-2.224	0.075	-2.004	0.353	-0.208	-0.334	1.057	-0.525	-1.699	0.38	2.146	1.598	3.887	-1.967
t38	-0.85	0.43	-0.482	0.719	-0.399	-1.324	-2.74	0.671	0.549	1.454	0.271	1.161	-1.898	1.188	-0.463	1.253	-3.879	-0.009	-1.19	0.35	-0.485	0.17	0.833	0.317	-1.623	0.819	0.86	1.683	3.215	-0.92
t89	-0.75	-0.165	-0.429	0.639	-0.644	-1.618	-0.739	0.733	0.027	1.329	0.296	0.54	-0.98	1.183	-0.298	1.07	-2.604	-0.813	-0.903	0.8	-1.105	0.357	1.059	0.222	-1.483	0.676	0.192	1.498	2.821	-1.202
t191	-0.7	-0.544	-0.479	0.52	-0.618	-1.734	-0.246	0.784	0.026	1.298	0.113	0.318	-0.566	1.307	-0.264	0.863	-2.112	-0.969	-1.154	1.002	-1.056	0.336	1.382	0.217	-1.487	0.409	0.176	1.446	2.856	-1.387
t161	-0.632	-0.307	-0.698	0.431	-0.606	-1.601	-0.637	0.616	0.096	1.328	0.044	0.494	-1.154	1.31	-0.517	0.964	-2.307	-0.409	-1.039	0.649	-0.953	0.307	1.019	0.348	-1.62	0.528	0.41	1.47	2.975	-0.825
t152	-0.699	0.859	-1.001	0.385	-0.376	-1.365	-1.691	0.556	0.656	1.25	-0.009	1.471	-2.669	1.014	-1.069	0.946	-2.921	0.419	-1.404	0.094	-0.687	-0.141	1.52	-0.008	-1.897	0.53	1.516	1.644	3.747	-0.996
t75	-0.845	-0.09	-0.374	0.738	-0.595	-1.64	-1.274	0.861	0.196	1.368	0.383	0.575	-0.841	1.395	0.036	1.08	-3.445	-0.687	-1.054	0.833	-1.009	0.307	1.469	0.35	-1.501	0.519	0.119	1.591	2.684	-1.46
t155	-0.86	0.488	-0.647	0.544	-0.485	-1.526	-1.026	0.677	0.545	1.305	0.146	0.981	-1.771	1.384	-0.32	1.107	-4.055	0.067	-1.169	0.454	-1.178	0.082	1.281	0.135	-1.714	0.505	0.988	1.715	3.057	-1.058
t147	-0.673	0.571	-0.639	0.613	-0.403	-1.384	-2.062	0.521	0.538	1.356	0.2	1.189	-2.119	1.07	-0.525	1.136	-3.609	0.067	-1.238	0.374	-0.691	0.107	0.613	0.216	-1.735	0.95	1.05	1.639	3.321	-0.764
t128	-0.664	-0.528	-0.384	0.713	-0.52	-1.58	-2.045	0.833	0.234	1.478	0.259	0.434	-0.649	1.44	0.025	1.039	-3.123	-0.614	-1.272	0.837	-0.44	0.409	0.922	0.643	-1.487	0.646	0.096	1.531	2.758	-1.092
t64	-0.838	-0.09	-0.522	0.668	-0.513	-1.498	-1.389	0.712	0.397	1.414	0.258	0.7	-1.279	1.392	-0.362	1.171	-3.588	-0.391	-1.134	0.637	-0.959	0.341	0.979	0.38	-1.529	0.673	0.445	1.636	2.961	-0.791
t171	-0.614	-0.416	-0.511	0.388	-0.561	-1.653	-0.091	0.772	0.154	1.269	-0.093	0.525	-0.992	1.022	-0.639	0.809	-1.737	-0.9	-1.194	0.834	-0.963	0.264	0.939	-0.059	-1.503	0.57	0.683	1.429	3.177	-1.223
t142	-0.759	-0.512	-0.532	0.594	-0.603	-1.569	-1.103	0.812	0.247	1.407	0.136	0.455	-0.928	1.348	-0.379	1.084	-2.907	-0.638	-1.078	0.684	-0.82	0.415	0.929	0.41	-1.455	0.634	0.254	1.537	2.878	-0.852
t145	-0.986	0.189	-0.435	0.649	-0.317	-1.403	-1.878	0.569	0.553	1.409	0.199	1.038	-1.708	1.323	-0.387	1.126	-3.633	-0.184	-1.554	0.543	-0.709	0.142	0.846	0.229	-1.639	0.63	0.927	1.691	3.351	-0.898
t29	-0.802	0.626	-0.791	0.458	-0.432	-1.353	-1.956	1.003	0.423	1.3	0.077	1.423	-1.979	1.041	-0.862	0.811	-2.726	0.137	-1.656	0.298	-0.269	-0.155	1.498	-0.072	-1.703	0.46	1.437	1.586	3.556	-1.705
t165	-0.526	-0.248	-0.888	0.304	-0.533	-1.674	-0.862	0.95	0.49	1.237	-0.229	0.728	-1.358	1.162	-0.695	0.685	-1.884	-0.347	-1.46	0.493	-0.54	0.035	2.066	0.112	-1.706	0.163	0.927	1.509	3.326	-1.541
t97	-0.794	0.568	-0.798	0.468	-0.346	-1.327	-1.775	0.826	0.697	1.323	0.047	1.355	-2.143	1.108	-0.871	0.883	-3.406	0.229	-1.698	0.285	-0.473	-0.056	0.871	0.02	-1.725	0.682	1.475	1.654	3.556	-1.015
t45	-0.305	-0.823	-0.421	0.777	-0.677	-1.77	-1.896	0.733	0.004	1.411	0.309	0.131	-0.475	1.233	0.135	1.031	-2.118	-1.105	-1.015	0.906	-0.476	0.547	1.224	0.822	-1.512	0.647	-0.422	1.424	2.549	-1.176
