feature_1	feature_2	feature_3	feature_4	feature_5	feature_6	feature_7	feature_8	feature_9	feature_10	feature_11	feature_12	feature_13	feature_14	feature_15	feature_16	feature_17	feature_18	feature_19	feature_20	feature_21	feature_22	feature_23	feature_24	feature_25	feature_26	feature_27	feature_28	feature_29	feature_30
t48	0.834	1.011	-0.079	0.79	-0.597	-0.473	-0.232	-0.053	0.511	0.568	0.125	-0.466	0.272	-0.145	0.527	-1.52	1.308	-0.847	-1.374	-0.616	0.356	-0.4	0.27	-0.042	1.25	0.227	-0.995	-0.962	0.433	0.319
t40	0.047	0.216	-1.188	1.047	1.273	-0.009	-2.32	0.811	-0.006	-0.279	0.489	-0.782	0.195	-0.071	0.059	-1.101	2.459	-1.466	-1.577	1.032	0.117	1.28	0.036	-0.778	-0.117	-0.056	0.034	1.347	0.096	-0.787
t17	0.294	0.77	0.212	0.392	-0.257	0.487	-1.823	1.064	-0.374	0.733	-0.455	-0.842	-1.171	-1.1	0.202	0.277	0.034	-0.787	0.994	1.105	1.671	0.713	0.46	0.061	-1.126	0.265	1.416	-0.73	-1.162	-1.322
t42	0.339	1.846	-0.485	0.419	0.113	0.118	1.412	1.522	-0.624	-0.046	-1.841	0.185	-0.13	-0.361	0.127	0.127	0.451	-1.271	-0.045	-0.201	-0.074	-0.192	-1.063	-0.208	-0.313	0.174	-1.007	0.253	0.684	0.092
t1	-0.101	1.274	0.039	0.779	0.888	0.571	-0.717	1.315	0.093	-0.159	-0.616	-0.313	0.876	-2.393	0.015	0.746	0.264	-0.645	-0.073	-0.948	-0.061	-0.173	-0.993	-0.594	1.14	-0.265	-1.052	0.944	1.274	-1.115
t14	-0.541	0.226	-0.572	-1.444	0.523	-1.351	1.86	0.193	1.322	0.212	-0.564	0.697	-0.095	-0.149	-0.108	0.834	-2.362	-1.177	1.864	-0.607	0.689	-0.185	0.284	-0.593	1.25	-0.376	-3.174	2.502	0.12	0.724
t16	0.224	0.831	-0.618	0.87	-2.271	-0.852	-4.305	-0.163	-0.662	-0.251	-0.037	-1.383	0.308	1.94	0.405	-0.954	1.689	-2.035	-1.252	0.542	0.517	0.222	-0.195	0.026	0.155	0.367	2.578	0.248	2.354	1.702
t28	-0.9	1.337	0.177	1.352	-2.357	0.1	-1.518	-1.539	-0.511	0.442	-0.636	0.613	-0.973	1.311	0.113	0.562	0.676	-1.583	-0.229	0.26	1.322	1.235	-0.171	-0.289	-0.472	0.286	0.608	0.002	0.536	0.249
t4	-0.25	0.878	1.631	0.015	-1.255	-0.169	-0.434	-1.043	-1.494	-0.33	0.248	-0.471	-0.988	0.191	0.174	-1.838	2.062	-0.616	-1.454	0.929	1.814	1.668	0.649	0.216	0.397	0.254	0.961	-1.151	-0.001	-0.59
t7	-1.202	1.281	-0.875	0.071	-0.432	-0.038	-0.753	-0.659	-0.289	0.2	-1.079	-0.172	-1.61	0.49	0.128	0.304	0.328	-0.831	0.615	0.475	0.596	0.433	-0.207	-0.077	1.487	-0.138	-0.628	-0.209	0.764	2.026
t25	-0.236	-0.043	2.316	-0.154	-1.606	-0.204	-0.867	0.478	1.47	-0.474	0.526	0.331	1.614	3.122	-0.311	-1.634	-3.847	-0.101	1.345	-0.328	-0.031	-0.414	0.338	-0.511	1.458	-0.24	-1.266	0.758	-0.302	-1.186
t15	-0.095	-0.6	0.236	0.918	-0.015	0.453	-1.692	-0.706	-0.451	0.214	-0.486	-0.812	-0.506	0.994	0.212	-0.054	1.771	-1.656	-0.682	0.906	0.668	-0.619	0.008	-0.181	-0.044	0.024	1.728	1.146	0.838	-1.517
t34	-0.407	0.072	0.514	0.658	0.997	-0.272	-3.02	-0.061	0.967	1.121	0.255	0.161	-0.981	1.629	0.017	-0.083	2.715	-1.093	-1.371	0.345	-0.623	1.214	0.917	-1.106	-1.29	-0.319	0.022	-0.941	0.141	-0.179
t37	-0.59	0.11	-0.484	-0.33	-1.374	-0.43	0.694	-0.03	-0.045	1.06	0.221	-0.184	0.112	3.216	0.279	-0.199	-1.236	-0.646	1.432	-0.351	-1.121	0.576	1.191	-0.086	0.006	0.125	-2.023	-0.555	1.082	-0.424
t26	0.409	1.688	2.374	0.787	0.212	-1.147	-1.224	-1.218	-0.89	-0.021	0.173	-2.309	-0.754	-2.258	-0.035	1.719	0.084	-0.639	1.142	-0.137	0.519	-1.118	0.153	-0.205	-0.557	0.095	-1.082	1.489	1.207	1.543
t49	-0.712	0.718	1.057	-1.573	0.276	0.443	-0.791	0.393	-0.356	-0.539	-0.009	0.552	1.219	3.502	-0.223	0.013	-0.949	-0.139	-0.124	-0.055	0.491	0.473	0.324	-0.244	-0.355	-0.192	-0.541	0.813	-2.474	-0.998
t9	-0.441	1.148	1.133	-0.04	-0.751	-0.05	0.611	-0.38	-0.543	-0.189	-0.383	-0.712	0.139	2.346	0.026	-1.477	-1.879	-0.743	2.826	-0.673	0.215	0.569	0.413	-0.631	-0.93	-0.051	0.512	1.326	-0.413	-0.981
t3	-0.118	-0.072	0.205	-0.075	-1.151	-0.245	-3.695	0.38	-0.366	0.516	0.811	-0.853	-0.178	2.749	-0.251	-0.968	1.548	-1.251	-0.773	0.768	-0.318	0.651	0.579	0.096	0.737	0.193	1.957	-0.664	0.75	-0.962
t19	-0.575	0.653	-0.509	0.604	0.909	-0.104	-1.309	0.267	0.964	0.704	-0.243	-0.166	-0.257	-1.975	0.138	1.114	-1.387	-0.847	0.291	0.201	1.261	0.436	0.832	-0.129	0.162	-0.007	1.374	-0.398	-0.306	-1.7
t30	0.099	0.404	1.001	0.706	1.545	-0.927	-0.88	-0.02	-0.897	0.269	1.406	-1.029	-1.078	-1.242	0.211	0.655	0.483	-0.053	-2.083	0.607	-1.123	0.001	0.303	-0.613	0.155	0.198	-0.1	0.733	0.537	0.734
t35	0.337	-0.291	-0.382	-0.239	0.052	0.19	1.625	0.479	-0.912	-0.094	-0.521	-0.678	-2.094	0.662	0.23	-1.111	3.013	0.118	-1.616	0.515	-1.022	1.776	-0.096	-0.45	-1.201	-0.065	-1.487	0.519	1.462	1.28
t33	0.063	-0.178	0.114	1.587	-1.164	0.085	3.127	0.013	0.606	0.467	0.018	0.005	-0.933	-1.818	0.271	1.619	-2.302	0.889	-1.414	0.433	1.257	-0.719	0.041	-0.289	0.647	0.194	-1.635	0.497	-1.075	-0.404
t39	-0.565	1.463	-1.025	0.974	-1.25	-0.91	0.913	-0.533	0.774	-0.709	-0.051	0.496	-1.027	-2.428	0.126	0.536	1.267	-1.125	-0.737	0.502	0.398	0.793	0.233	-0.508	1.522	-0.01	-0.661	0.886	0.551	0.105
t29	0.618	-0.097	-0.602	-0.214	-0.879	0.414	-0.024	-0.099	0.257	1.252	0.872	0.439	0.36	-1.303	0.244	0.631	-2.788	0.871	-0.149	0.387	-0.035	1.809	0.788	0.161	-0.259	0.224	-0.614	-0.525	-0.651	-1.087
t6	0.234	2.065	0.906	0.548	1.068	-0.849	0.129	0.026	-0.888	-0.399	0.71	0.637	-1.264	-2.149	0.031	1.992	0.26	0.451	-1.829	0.043	0.898	-0.237	-0.637	-0.565	0.138	0.105	-1.469	-1.265	0.87	0.438
t44	1.302	2.296	-0.942	0.589	-0.429	-0.394	1.673	-0.542	-3.189	0.16	-0.779	0.008	0.767	-1.909	0.224	-0.916	0.089	-0.764	0.932	-0.123	0.76	-1.593	0.34	0.437	3.096	0.138	1.598	-0.607	-0.475	-1.746
t13	0.259	2.052	0.393	0.904	-1.198	-0.917	0.216	1.039	1.006	0.116	-0.709	-0.214	-0.431	1.116	-0.307	-0.635	1.291	-1.684	0.282	-0.555	0.155	-0.729	-1.177	0.026	-0.008	0.018	-1.198	-1.035	0.82	1.101
t5	0.754	1.231	-2.026	0.263	-1.339	0.289	-2.796	0.147	0.262	-0.069	-0.331	-0.128	-0.301	-0.109	0.073	0.512	0.758	-0.225	-0.604	-0.84	0.865	0.621	0.982	0.631	-1.309	0.204	2.928	-0.777	-0.351	0.686
t47	0.198	0.949	0.975	1.001	-0.67	1.342	1.01	0	0.843	0.2	-0.413	-0.128	-0.071	-0.931	0.226	-1.308	2.511	-1.117	0.021	-0.444	-0.565	-1.536	-0.734	0.223	1.472	0.108	-1.337	-1.718	0.297	-0.405
t11	0.071	0.94	-0.236	0.5	0.899	0.228	-0.385	-0.238	-1.178	0.588	-0.87	0.308	-0.26	-1.016	0.079	0.737	1.906	-1.732	-0.099	-1.013	0.165	0.29	-0.746	-0.542	0.435	0.041	0.626	0.771	0.893	-1.16
t10	0.249	1.423	-0.43	0.534	0.708	1.151	-2.171	0.846	-0.247	-0.167	-0.764	0.73	0.291	-1.1	0.284	1.164	1.852	-1.472	-0.921	-0.273	-0.646	-0.268	0.055	0.203	0.232	0.12	-1.295	-0.079	1.081	-1.093
t2	-0.16	-0.368	-1.007	-0.868	0.636	-0.519	-1.84	-0.543	-0.44	0.134	-0.2	-0.97	-0.034	1.465	0.017	0.683	-2.435	0.607	-1.142	1.014	0.037	1.446	0.884	-0.126	-1.265	0.063	1.756	2.788	0.151	0.236
t36	-0.312	0.545	0.982	-0.295	0.572	0.162	-2.671	-1.087	-0.318	0.954	-0.076	0.288	1.833	-2.062	0.001	-1.864	-3.031	0.973	0.562	0.459	1.192	0.383	0.292	-0.048	-0.481	0.188	0.461	1.986	-0.747	1.16
t32	-0.518	0.507	-0.212	-1.54	0.859	0.156	2.419	0.663	-1.785	0.454	-0.333	0.407	1.144	0.089	0.198	-0.881	-2.699	0.716	0.853	-0.197	-0.278	0.754	1.201	0.037	-1.535	0.311	-2.369	0.854	1.174	-0.449
t45	-1.033	-0.444	-0.45	-1.269	0.083	-0.004	2.754	0.401	-1.993	-0.336	0.989	-0.087	0.432	3.091	0.075	0.14	-1.181	-0.17	0.193	-0.71	-0.792	0.788	0.795	0.281	-1.289	-0.058	-0.598	0.48	0.647	-0.734
t41	0.252	0.431	0.326	0.898	-1.362	1.228	-1.137	0.92	0.758	0.396	-1.022	0.636	-0.262	-0.425	0.389	1.22	0.992	-0.547	-0.481	-0.633	-0.343	-0.199	-0.312	0.285	-0.426	-0.038	-1.236	-0.912	1.088	-0.486
t50	0.224	0.046	0.676	0.363	-1.73	1.863	-0.269	0.575	-1.684	-0.086	-0.222	-0.005	0.261	1.527	0.301	0.759	2.637	-1.106	-0.991	-0.225	-0.743	2.025	-0.72	-0.131	-0.48	0.237	-2.283	-1.304	1.226	-0.74
