V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t20	-4.839	-4.267	-4.754	-4.584	-6.282	-3.906	-2.996	-3.523	-6.123	-5.705	-2.997	-4.749	-2.035	-4.185	-4.676	-2.981	-5.675	-3.578	-1.394	-3.384	-4.771	-3.331	-2.178	-3.76	-4.177	-4.693	-5.158	-5.047	-4.942	-3.001
t138	-5.063	-4.154	-3.811	-5.123	-1.62	-3.614	-1.946	-2.524	-4.283	-5.297	-3.606	-5.004	-2.928	-5.951	-5.913	-4.478	-4.692	-3.792	-3.346	-3.364	-4.355	-4.614	-1.602	-4.738	-5.032	-4.425	-6.109	-5.84	-5.162	-4.174
t39	-7.481	-4.474	-2.246	-7.325	-3.858	-3.29	-6.337	-1.454	-6.472	-4.25	-6.128	-6.163	-5.366	-7.961	-9.148	-6.444	-2.845	-3.817	-3.113	-3.819	-4.024	-7.395	-0.967	-7.551	-7.716	-4.452	-7.983	-8.825	-6.231	-7.122
t122	-5.698	-4.043	-3.046	-5.69	-2.018	-3.319	-3.621	-1.958	-5.367	-3.82	-4.277	-5.171	-3.535	-6.388	-6.733	-4.863	-3.964	-3.778	-2.592	-3.327	-4.12	-5.267	-1.23	-5.536	-5.697	-4.125	-6.525	-6.556	-5.32	-4.862
t23	-6.175	-4.16	-2.628	-6.21	-2.476	-3.266	-4.589	-1.628	-5.609	-3.536	-4.824	-5.461	-4.122	-7.018	-7.509	-5.149	-3.623	-3.901	-2.779	-3.449	-3.961	-5.829	-1.147	-6.205	-6.346	-4.04	-6.955	-7.291	-5.603	-5.574
t150	-4.743	-5.807	-8.13	-4.496	-6.853	-6.092	-1.756	-6.595	-7.831	-8.053	-2.664	-5.536	-1.588	-3.84	-3.431	-2.941	-9.171	-5.622	-2.471	-4.857	-7.122	-2.641	-4.649	-3.117	-3.5	-6.606	-5.217	-4.068	-5.814	-2.001
t81	-4.658	-4.489	-5.612	-4.355	-5.74	-4.357	-2.33	-4.291	-6.518	-6.572	-2.741	-4.781	-1.698	-3.903	-4.106	-2.997	-6.381	-3.985	-1.877	-3.621	-5.343	-3.073	-2.646	-3.399	-3.753	-5.167	-5.029	-4.493	-4.982	-2.511
t110	-4.591	-5.165	-6.797	-4.443	-4.538	-5.258	-1.233	-5.332	-6.703	-7.341	-2.69	-5.198	-1.74	-4.328	-3.878	-3.293	-7.761	-5.084	-2.772	-4.273	-6.206	-3.054	-3.632	-3.36	-3.674	-5.873	-5.31	-4.281	-5.441	-2.38
t146	-4.948	-4.517	-5.048	-4.814	-3.807	-4.252	-2.183	-3.786	-6.455	-4.425	-3.175	-4.986	-2.244	-4.744	-4.829	-3.473	-6.097	-4.298	-1.107	-3.697	-5.171	-3.678	-2.495	-4.051	-4.346	-4.867	-5.522	-5.073	-5.205	-3.183
t164	-4.99	-4.015	-4.013	-4.869	-2.347	-3.628	-2.658	-2.847	-6.076	-4.099	-3.352	-4.764	-2.447	-5.161	-5.232	-3.872	-4.9	-3.971	-1.824	-3.277	-4.568	-4.099	-1.696	-4.396	-4.524	-4.35	-5.669	-5.246	-4.951	-3.488
t131	-7.628	-4.725	-2.256	-7.654	-2.327	-3.475	-5.578	-1.385	-5.944	-3.959	-6.421	-6.461	-5.836	-8.698	-9.693	-7.122	-3.049	-4.139	-3.34	-4.063	-4.126	-7.866	-1.115	-7.965	-8.176	-4.554	-8.47	-9.279	-6.534	-7.669
