V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t84	1.638	1.158	0.865	0.812	2.583	-1.738	-1.298	-1.653	2.151	-1.404	1.238	0.606	1.135	-1.607	0.538	-0.982	2.414	-0.302	-0.343	-3.79	-0.662	0.477	-3.976	1.667	-0.904	0.966	-0.615	-0.441	-0.71	2.169
t139	0.489	0.985	0.741	-0.631	0.706	-1.82	-0.641	-0.653	-0.762	-0.259	1.178	-0.064	0.48	-1.912	-0.219	1.274	0.919	-0.116	0.816	-1.916	0.384	0.518	0.702	0.784	0.365	-0.493	0.211	-1.891	0.717	0.105
t192	1.879	4.081	0.003	3.763	0.834	-2.144	-3.896	-4.702	-0.962	-2.864	3.576	1.249	2.007	-1.582	1.061	0.893	4.578	-1.297	-2.625	-6.451	-0.614	1.784	-2.051	3.692	-0.247	0.555	-2.725	1.055	-1.049	1.939
t88	0.301	1.387	0.738	-0.439	-1.867	-1.914	0.139	-0.798	-0.438	0.295	0.717	0.258	0.592	-2.035	-0.65	0.569	-0.195	-0.299	1.225	-0.791	0.903	2.774	-2.609	1.111	1.225	0.676	-0.03	-1.914	1.129	-0.063
t121	0.884	1.119	0.819	0.313	-0.686	-1.895	-0.927	-1.221	0.046	0.132	0.847	0.172	0.742	-1.708	-0.545	-0.456	0.049	-0.334	-0.541	-0.017	0.554	2.767	-1.217	1.338	-0.316	0.9	-0.352	-1.783	0.518	0.793
t110	2.467	1.379	0.703	0.426	2.16	-1.814	-2.868	-2.865	-1.981	-0.974	2.407	2.676	1.409	-1.32	0.157	0.972	2.976	-0.424	-1.331	-3.628	-1.209	1.306	-1.393	0.089	1.065	-0.011	-0.468	-0.848	-0.88	1.809
t113	1.877	2.043	0.54	1.187	-0.447	-1.978	-2.171	-3.097	-1.249	-0.923	2.19	1.814	1.506	-1.57	0.073	0.593	2.022	-0.699	-1.374	-3.22	-0.049	2.917	-3.26	1.492	1.639	0.76	-1.018	-0.767	-0.378	1.539
t96	1.147	0.3	1.011	-1.489	2.732	-1.665	-0.931	-0.142	-0.747	0.248	0.911	0.939	0.244	-1.674	-0.596	0.977	1.088	0.127	0.954	-0.97	-1.038	0	1.022	-0.463	-0.897	-0.413	0.697	-1.947	0.288	0.28
t108	0.662	1.399	0.692	0.461	-1.294	-1.897	-1.12	-1.498	-1.172	-0.115	1.208	0.595	0.899	-1.72	-0.416	0.36	0.474	-0.371	-0.445	-0.278	0.61	2.568	-0.577	1.152	0.229	0.523	-0.316	-1.902	0.719	0.566
t98	1.724	-0.847	1.349	-1.764	2.927	-1.582	-0.759	0.056	0.874	0.578	0.236	0.895	0.362	-1.475	-0.602	-0.73	0.233	0.321	0.334	0.005	-0.665	0.612	-1.056	-0.875	-0.436	0.33	1.055	-2.327	-0.143	1.368
t107	0.332	0.339	0.946	-1.827	-1.086	-1.837	0.058	0.046	-1.286	1.035	0.608	-0.259	0.161	-1.962	-0.924	0.996	-1.019	0.076	1.11	0.264	1.375	1.979	0.74	-0.006	1.802	-0.429	0.875	-2.989	1.394	-0.516
t168	2.845	1.326	0.753	0.315	0.08	-1.989	-2.717	-3.485	-1.004	-0.661	2.413	1.891	1.665	-1.399	0.239	-0.32	1.684	-0.561	-2.148	-4.283	0.885	3.332	-4.06	0.632	4.529	0.36	-0.655	-1.07	-0.856	2.216
t155	2.142	1.258	0.785	0.695	0.118	-1.958	-1.895	-2.698	0.472	-0.638	1.716	0.8	1.386	-1.536	0.164	-0.89	1.199	-0.519	-1.714	-3.261	0.865	2.969	-3.798	1.458	2.287	0.833	-0.777	-1.034	-0.542	2.101
t63	2.569	1.208	0.822	0.752	1.348	-1.898	-2.831	-2.859	-0.432	-0.605	2.038	1.51	1.367	-1.276	0.046	-0.834	1.737	-0.477	-2.464	-2.58	-0.028	2.605	-1.918	0.9	1.149	0.583	-0.737	-1.026	-0.859	2.18
t181	0.552	1.486	0.744	0.383	-0.739	-1.868	-0.86	-1.203	-0.513	-0.128	1.031	0.286	0.777	-1.743	-0.367	-0.133	0.534	-0.324	-0.144	-0.559	0.544	2.266	-0.664	1.246	-0.398	0.565	-0.345	-1.73	0.76	0.543
t143	0.785	0.035	1.113	-1.084	0.142	-1.643	-0.2	-0.237	-0.487	0.428	0.364	1.002	0.603	-1.617	-0.538	-0.215	0.075	0.156	0.697	0.355	0.185	1.488	-1.252	-0.421	0.038	0.405	0.831	-2.57	0.729	0.832
t100	2.226	1.287	0.741	0.496	0.014	-1.933	-2.125	-2.73	-1.023	-0.379	1.844	1.994	1.349	-1.478	-0.216	0.153	1.415	-0.537	-1.352	-2.309	-0.157	3.147	-3.37	0.805	1.892	0.838	-0.614	-1.141	-0.507	1.662
t77	0.879	0.388	1.066	-0.593	2.169	-1.675	-0.463	-0.039	1.589	-0.094	0.35	-0.095	0.375	-1.725	-0.32	-0.805	0.656	0.052	0.764	-0.729	-0.371	0.434	-1.042	0.658	-1.816	0.56	0.272	-1.647	0.256	0.945
t35	0.382	1.508	0.737	0.892	0.523	-1.778	-0.824	-0.987	0.473	-0.785	0.962	-0.014	0.782	-1.742	0.022	-0.232	1.348	-0.283	0.012	-1.227	-0.045	0.99	-0.814	1.767	-1.973	0.648	-0.461	-1.281	0.516	0.881
t89	1.557	0.924	0.884	-0.78	1.198	-1.813	-1.777	-1.243	-1.183	0.139	1.457	1.151	0.662	-1.598	-0.513	0.38	0.956	-0.155	-0.137	-1.257	-0.17	1.594	-0.041	-0.091	0.848	-0.126	0.149	-1.764	0.172	0.573
t112	2.486	0.312	1.027	0.272	1.714	-1.8	-1.917	-2.142	1.338	-0.613	1.332	1.006	1.283	-1.373	0.18	-1.338	1.293	-0.256	-1.753	-2.524	0.097	1.997	-3.662	0.837	1.15	0.94	-0.307	-1.248	-0.967	2.627
t60	2.411	0.052	1.056	-1.31	1.7	-1.779	-1.834	-1.656	-1.16	0.245	1.544	1.639	0.906	-1.412	-0.318	0.221	0.919	-0.037	-0.801	-2.223	0.084	1.758	-1.205	-0.722	2.634	-0.257	0.497	-2.029	-0.427	1.501
t71	-0.055	-0.585	1.295	-1.927	2.323	-1.478	0.891	1.557	1.104	0.506	-0.412	-0.647	-0.145	-1.797	-0.492	-0.334	-0.149	0.561	1.969	0.514	-0.03	-0.898	1.205	-0.312	-2.437	-0.23	1.436	-2.834	1.118	0.276
t21	1.121	0.188	1.053	-1.544	2.85	-1.664	-1.094	0.072	-0.415	0.393	0.712	0.875	0.121	-1.678	-0.766	0.491	0.826	0.149	1.111	-0.214	-1.082	0.199	0.838	-0.584	-1.032	-0.224	0.749	-1.938	0.34	0.145
t39	1.197	1.966	0.675	0.857	1.191	-1.835	-1.342	-1.908	0.56	-1.249	1.567	0.745	1.15	-1.72	0.387	-0.212	2.318	-0.442	0.006	-3.872	-0.162	1.078	-3.037	1.58	-0.052	0.597	-0.772	-0.539	-0.119	1.379
t23	1.545	0.085	1.119	-1.217	3.354	-1.629	-1.091	-0.428	-0.051	0.029	0.91	0.733	0.438	-1.483	-0.25	-0.035	1.223	0.168	0.099	-1.714	-0.671	-0.036	0.616	-0.326	-0.855	-0.32	0.634	-1.882	-0.103	1.136
t131	0.923	0.838	0.825	0.357	0.106	-1.823	-1.164	-1.155	-0.174	-0.182	0.964	0.332	0.784	-1.643	-0.354	0.069	0.564	-0.247	-0.661	-0.131	0.101	1.816	-0.369	1.183	-0.859	0.631	-0.18	-1.839	0.318	0.968
t18	2.475	-0.523	1.26	-0.976	2.496	-1.595	-1.954	-1.274	-0.481	0.18	0.996	2.444	0.981	-1.165	-0.386	-0.757	1.167	0.127	-0.951	-0.362	-1.057	1.419	-1.834	-1.223	0.372	0.512	0.703	-2.069	-0.661	2.132
t169	0.018	2.233	0.576	0.649	0.501	-1.79	-0.779	-0.988	-0.237	-1.186	1.404	0.023	0.781	-1.941	0.27	0.724	2.082	-0.308	1.122	-2.895	0.049	0.126	-0.461	1.566	-1.091	-0.031	-0.459	-1.041	0.823	0.256
t145	0.65	1.551	0.767	0.24	0.543	-1.856	-0.489	-0.917	1.065	-0.403	0.869	-0.181	0.626	-1.886	-0.21	-0.387	0.893	-0.318	0.564	-1.88	0.169	1.494	-1.814	1.632	-0.914	0.701	-0.476	-1.155	0.46	0.66
t124	0.81	0.084	1.088	-1.413	-0.027	-1.735	-0.431	-0.048	-0.945	1.039	0.352	0.719	0.277	-1.661	-1.063	0.043	-0.629	0.099	0.585	1.604	0.13	2.128	0.244	-0.455	-0.179	0.31	0.781	-2.749	0.899	0.141
t10	1.318	0.554	0.97	-0.319	0.185	-1.8	-0.765	-1.164	0.428	0.012	0.79	0.642	0.862	-1.644	-0.303	-0.603	0.371	-0.156	-0.2	-1.094	0.46	2.146	-2.476	0.618	0.702	0.745	0.068	-1.842	0.168	1.325
t75	0.108	2.48	0.486	1.163	0.609	-1.839	-1.213	-1.241	-0.37	-1.227	1.521	0.178	0.776	-1.906	0.111	0.842	2.236	-0.457	0.726	-2.31	-0.465	0.441	-0.115	1.944	-2.034	0.239	-0.806	-0.749	0.672	0.194
t154	1.845	0.958	0.873	-0.297	2.648	-1.804	-1.698	-1.482	-0.026	-0.39	1.527	0.81	0.748	-1.563	-0.115	0.161	1.703	-0.22	-0.505	-2.851	-0.591	0.854	-0.594	0.629	-0.114	-0.007	-0.211	-1.133	-0.406	1.249
t122	1.686	-1.355	1.425	-2.812	1.91	-1.631	-0.416	0.367	-0.159	1.459	0.13	0.694	0.12	-1.518	-1.041	-0.318	-0.977	0.454	0.339	0.938	0.216	1.33	0.286	-1.537	1.154	-0.201	1.58	-3.234	0.296	0.81
t105	1.944	0.31	1	-1.189	2.235	-1.823	-1.883	-1.022	-0.484	0.45	1.212	0.921	0.443	-1.564	-0.72	0.115	0.579	-0.089	-0.38	-0.938	-0.393	1.607	-0.003	-0.176	0.834	-0.053	0.297	-1.771	-0.168	0.706
