V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t177	-0.535	-0.698	-0.811	-1.074	-1.79	-0.391	1.368	0.548	-0.049	-0.02	0.853	-0.281	2.562	1.356	0.788	1.158	0.991	-1.059	-0.644	-0.289	-0.387	-0.221	-0.329	0.74	-1.371	0.472	-0.095	-1.84	-0.833	1.876
t47	-0.743	-0.45	-1.456	-0.924	-1.159	-0.735	1.685	1.24	-0.462	0.94	0.634	-0.964	3.027	1.758	0.209	1.646	1.441	-1.475	-1.189	-0.986	-0.118	0.271	-1.443	-0.028	-0.464	0.808	0.453	-1.434	-0.406	0.32
t155	-1.103	1.124	-2.411	-0.796	-0.291	-1.253	2.043	2.134	-1.112	2.128	0.175	-2.02	3.602	2.234	-0.665	2.246	1.805	-2.034	-1.707	-2.049	0.182	0.682	-2.351	-1.018	0.382	1.23	1.228	-0.752	0.271	-1.914
t150	-0.692	-0.153	-1.285	-1.01	-1.391	-0.611	1.538	0.956	-0.336	0.522	0.648	-0.751	2.833	1.577	0.39	1.426	1.152	-1.304	-0.787	-0.765	-0.244	-0.054	-0.753	0.303	-0.96	0.68	0.269	-1.544	-0.523	0.865
t12	-0.658	0.434	-1.059	-1.1	-1.611	-0.523	1.391	0.693	-0.237	0.138	0.653	-0.575	2.638	1.402	0.555	1.231	0.892	-1.164	-0.579	-0.578	-0.371	-0.311	-0.096	0.583	-1.465	0.532	0.08	-1.618	-0.635	1.355
t140	-1.258	1.53	-2.813	-0.699	0.149	-1.516	2.256	2.618	-1.415	2.8	0.015	-2.514	3.915	2.51	-1.071	2.596	2.128	-2.338	-2.218	-2.548	0.363	1.051	-3.115	-1.578	0.982	1.444	1.598	-0.449	0.57	-3.015
t3	-0.601	-1.126	-1.168	-0.987	-1.513	-0.499	1.529	0.854	-0.196	0.409	0.788	-0.537	2.79	1.547	0.549	1.364	1.203	-1.217	-0.695	-0.558	-0.251	-0.027	-0.905	0.434	-0.875	0.658	0.162	-1.712	-0.657	1.234
t75	-1.203	0.953	-2.748	-0.689	0.069	-1.442	2.246	2.547	-1.328	2.718	0.096	-2.38	3.884	2.486	-0.973	2.55	2.143	-2.279	-2.127	-2.419	0.355	1.051	-3.174	-1.483	1.014	1.429	1.532	-0.552	0.487	-2.781
t147	-0.567	-1.047	-1.063	-1.028	-1.642	-0.43	1.452	0.7	-0.119	0.183	0.807	-0.41	2.686	1.451	0.657	1.248	1.062	-1.124	-0.49	-0.426	-0.316	-0.193	-0.568	0.611	-1.122	0.589	0.057	-1.782	-0.725	1.547
t169	-0.786	-0.501	-1.67	-0.896	-1.025	-0.787	1.748	1.373	-0.543	1.112	0.57	-1.104	3.127	1.834	0.078	1.724	1.479	-1.54	-1.088	-1.131	-0.065	0.282	-1.58	-0.148	-0.301	0.9	0.588	-1.355	-0.298	-0.001
