V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t177	-4.526	-4.689	-4.802	-5.065	-5.781	-4.382	-2.623	-3.443	-4.04	-4.011	-3.139	-4.272	-1.429	-2.636	-3.203	-2.834	-3	-5.05	-4.635	-4.281	-4.378	-4.212	-4.32	-3.252	-5.362	-3.52	-4.087	-5.831	-4.824	-2.115
t47	-4.917	-4.624	-5.63	-5.097	-5.333	-4.909	-2.489	-2.934	-4.635	-3.234	-3.54	-5.137	-1.147	-2.416	-3.964	-2.528	-2.733	-5.648	-5.363	-5.16	-4.292	-3.903	-5.617	-4.201	-4.638	-3.365	-3.721	-5.607	-4.58	-3.854
t155	-5.781	-3.553	-7.088	-5.474	-4.969	-5.931	-2.635	-2.544	-5.79	-2.549	-4.503	-6.697	-1.076	-2.444	-5.342	-2.432	-2.873	-6.711	-6.384	-6.726	-4.496	-3.996	-7.027	-5.696	-4.296	-3.448	-3.45	-5.43	-4.406	-6.591
t150	-4.736	-4.198	-5.329	-5.054	-5.435	-4.655	-2.506	-3.088	-4.38	-3.522	-3.396	-4.795	-1.211	-2.468	-3.654	-2.618	-2.892	-5.348	-4.831	-4.81	-4.289	-4.098	-4.797	-3.742	-5.004	-3.364	-3.775	-5.588	-4.567	-3.179
t12	-4.624	-3.533	-5.026	-5.067	-5.577	-4.49	-2.576	-3.274	-4.204	-3.829	-3.314	-4.541	-1.328	-2.564	-3.411	-2.736	-3.075	-5.131	-4.546	-4.545	-4.338	-4.278	-4.063	-3.383	-5.431	-3.435	-3.886	-5.585	-4.602	-2.612
t140	-6.279	-3.491	-7.832	-5.72	-4.873	-6.537	-2.766	-2.403	-6.435	-2.221	-5.006	-7.533	-1.106	-2.511	-6.092	-2.425	-2.893	-7.358	-7.239	-7.568	-4.658	-3.971	-8.133	-6.599	-4.039	-3.577	-3.423	-5.471	-4.451	-8.033
t3	-4.646	-5.171	-5.213	-5.032	-5.558	-4.544	-2.517	-3.192	-4.241	-3.637	-3.258	-4.582	-1.255	-2.499	-3.496	-2.681	-2.842	-5.263	-4.741	-4.603	-4.296	-4.072	-4.95	-3.611	-4.921	-3.387	-3.883	-5.757	-4.702	-2.812
t75	-6.176	-4.021	-7.72	-5.663	-4.905	-6.416	-2.729	-2.427	-6.301	-2.256	-4.878	-7.353	-1.09	-2.488	-5.947	-2.425	-2.832	-7.252	-7.1	-7.392	-4.619	-3.923	-8.145	-6.457	-3.96	-3.545	-3.443	-5.526	-4.487	-7.753
t147	-4.575	-5.056	-5.071	-5.037	-5.651	-4.439	-2.556	-3.308	-4.127	-3.825	-3.202	-4.418	-1.323	-2.558	-3.352	-2.761	-2.947	-5.133	-4.499	-4.435	-4.325	-4.202	-4.577	-3.398	-5.13	-3.42	-3.951	-5.79	-4.734	-2.462
t169	-5.024	-4.738	-5.907	-5.133	-5.262	-5.024	-2.489	-2.865	-4.78	-3.125	-3.668	-5.342	-1.11	-2.404	-4.159	-2.513	-2.758	-5.777	-5.325	-5.368	-4.303	-3.956	-5.817	-4.385	-4.539	-3.338	-3.649	-5.593	-4.536	-4.238
