feature_1	feature_2	feature_3	feature_4	feature_5	feature_6	feature_7	feature_8	feature_9	feature_10	feature_11	feature_12	feature_13	feature_14	feature_15	feature_16	feature_17	feature_18	feature_19	feature_20	feature_21	feature_22	feature_23	feature_24	feature_25	feature_26	feature_27	feature_28	feature_29	feature_30
t123	-0.653	0.556	0.394	0.397	0.959	-0.561	-0.291	0.394	1.157	2.058	-1.091	0.306	0.447	0.139	0.376	-1.399	-0.705	0.322	-1.284	-0.448	-2.717	-0.147	0.643	-0.216	-0.42	1.821	0.164	0.636	-0.627	-0.213
t107	-1.044	0.397	0.5	0.306	0.966	-0.471	-0.076	0.121	0.921	1.574	-1.192	0.336	0.429	-0.254	0.303	-1.346	-0.684	0.332	-1.476	-0.096	-2.497	-0.189	0.901	0.303	-0.183	1.7	0.66	0.792	-0.56	-0.479
t60	-1.114	0.252	0.451	0.297	0.958	-0.341	0.113	-0.096	0.898	1.319	-1.048	0.404	0.533	-0.178	0.3	-1.236	-0.674	0.263	-1.444	0.148	-2.13	-0.334	0.685	0.363	-0.356	1.479	0.821	0.74	-0.469	-0.609
t130	-0.27	0.525	0.496	0.273	1.072	-0.606	-0.26	0.142	0.857	1.448	-0.39	0.347	0.393	0.008	0.331	-1.29	-0.718	0.021	-1.286	-0.102	-2.459	-0.478	0.402	0.387	-0.432	1.564	0.332	0.491	-0.586	-0.218
t110	-0.748	0.548	0.784	0.243	1.187	-0.364	-0.415	-0.286	0.43	1.566	-0.425	0.494	0.556	-1.036	0.315	-1.404	-0.552	0.019	-1.645	0.22	-2.382	-0.481	0.762	0.239	-0.069	1.551	0.553	0.836	-0.312	-0.19
t92	-0.288	0.416	0.302	0.368	0.987	-0.799	0.109	0.499	1.211	1.334	-0.938	0.228	0.346	0.657	0.375	-1.172	-0.842	0.272	-1.088	-0.723	-2.338	-0.283	0.436	0.222	-0.73	1.648	0.361	0.432	-0.648	-0.362
t80	-1.472	0.643	0.896	0.149	1.105	-0.364	-0.569	-0.235	0.286	2.577	-0.773	0.478	0.319	-1.857	0.197	-1.538	-0.489	0.037	-2.094	0.891	-3.246	-0.192	1.307	0.518	0.649	1.884	0.566	1.145	-0.655	-0.175
t84	-0.787	0.272	0.579	0.262	1.082	-0.234	0.05	-0.474	0.609	0.561	-0.616	0.48	0.644	-0.47	0.332	-1.22	-0.594	0.22	-1.42	0.087	-1.555	-0.583	0.585	0.417	-0.535	1.286	0.929	0.719	-0.056	-0.575
t189	-0.389	0.496	0.596	0.306	1.148	-0.363	-0.347	-0.279	0.716	1.144	-0.433	0.476	0.669	-0.366	0.39	-1.322	-0.625	0.095	-1.342	-0.189	-1.844	-0.554	0.462	0.018	-0.586	1.428	0.449	0.573	-0.159	-0.174
t76	-1.546	0.408	0.599	0.222	0.986	-0.241	-0.136	-0.221	0.645	2.315	-1.204	0.434	0.498	-1.212	0.253	-1.407	-0.57	0.212	-1.854	0.686	-2.573	-0.125	1.081	0.077	0.186	1.773	0.621	1.012	-0.515	-0.412
t94	-1.028	0.411	0.711	0.248	1.154	-0.232	-0.213	-0.471	0.541	0.695	-0.961	0.512	0.727	-1.083	0.337	-1.404	-0.621	0.354	-1.61	0.068	-1.759	-0.451	1.076	0.306	-0.172	1.438	0.969	0.883	0.014	-0.443
t28	-1.387	0.106	0.21	0.291	0.809	-0.471	0.469	0.204	1.116	1.435	-1.521	0.26	0.363	0.4	0.26	-1.048	-0.761	0.345	-1.345	0.021	-2.063	-0.13	0.637	0.487	-0.487	1.581	1.019	0.725	-0.668	-0.862
t161	-0.937	0.467	0.781	0.24	1.148	-0.183	-0.378	-0.467	0.459	1.071	-0.591	0.551	0.618	-1.156	0.309	-1.458	-0.521	0.134	-1.645	0.279	-2.216	-0.523	0.924	0.443	-0.037	1.488	0.8	0.916	-0.149	-0.372
t176	-0.747	0.384	0.6	0.287	1.126	-0.419	0.07	-0.226	0.684	0.691	-0.807	0.441	0.555	-0.409	0.339	-1.328	-0.651	0.242	-1.418	-0.33	-2.007	-0.493	0.815	0.596	-0.411	1.443	0.878	0.778	-0.184	-0.502
t196	-0.411	0.342	0.475	0.296	1.007	-0.477	-0.138	0.01	0.957	0.76	-0.659	0.379	0.507	0.222	0.36	-1.233	-0.706	0.273	-1.155	-0.325	-2.021	-0.446	0.462	0.4	-0.685	1.425	0.666	0.527	-0.326	-0.491
t146	-1.431	0.407	0.373	0.332	0.885	-0.416	-0.013	0.21	1.01	2.189	-1.414	0.325	0.339	-0.142	0.263	-1.344	-0.664	0.386	-1.538	0.139	-2.764	-0.03	0.861	0.148	-0.078	1.799	0.617	0.846	-0.791	-0.511
t7	-0.467	0.462	0.62	0.214	1.026	-0.577	-0.361	0.066	0.712	1.548	-0.398	0.358	0.318	-0.316	0.301	-1.237	-0.64	0.053	-1.428	0.002	-2.474	-0.377	0.516	0.531	-0.332	1.62	0.461	0.634	-0.546	-0.291
t39	-1.01	0.323	0.538	0.195	1	-0.417	-0.086	-0.15	0.623	1.795	-0.479	0.433	0.236	-0.392	0.227	-1.098	-0.596	-0.057	-1.554	0.589	-2.572	-0.379	0.475	0.753	-0.199	1.518	0.76	0.724	-0.708	-0.498
t153	0.297	0.698	0.615	0.357	1.24	-0.61	-0.433	0.044	0.719	1.246	0.093	0.417	0.473	0.043	0.41	-1.363	-0.648	-0.114	-1.184	-0.552	-2.494	-0.687	0.23	0.22	-0.614	1.495	0.047	0.421	-0.395	0.022
t164	-0.683	0.557	0.381	0.463	0.984	-0.375	-0.019	0.242	1.182	1.622	-1.236	0.326	0.65	0.089	0.403	-1.611	-0.693	0.451	-1.299	-0.554	-2.521	-0.244	0.8	-0.373	-0.369	1.746	0.135	0.688	-0.446	-0.299
t100	0.225	0.618	0.733	0.265	1.268	-0.559	-0.545	-0.181	0.521	0.967	0.349	0.486	0.48	-0.256	0.378	-1.286	-0.607	-0.216	-1.24	-0.284	-2.23	-0.79	0.171	0.499	-0.597	1.355	0.324	0.454	-0.28	-0.018
t156	-0.162	0.318	0.251	0.368	0.951	-0.595	0.104	0.213	1.125	0.86	-0.525	0.279	0.429	1.008	0.374	-1.065	-0.749	0.21	-0.94	-0.526	-1.863	-0.492	0.006	0.239	-1.041	1.366	0.482	0.32	-0.461	-0.49
t78	-1.084	0.231	0.024	0.294	0.723	-0.682	0.194	0.559	1.37	2.522	-1.466	0.159	0.238	0.771	0.278	-0.942	-0.833	0.305	-1.25	0.123	-2.355	0.072	0.287	-0.032	-0.651	1.796	0.43	0.487	-0.999	-0.576
t29	0.454	0.671	0.755	0.275	1.314	-0.455	-0.837	-0.347	0.509	0.401	0.424	0.526	0.584	-0.246	0.417	-1.357	-0.58	-0.06	-1.103	-0.345	-1.926	-0.884	0.167	0.363	-0.708	1.255	0.364	0.364	-0.028	0.027
t19	-0.137	0.478	0.485	0.294	1.068	-0.546	-0.224	0.037	0.83	1.047	-0.217	0.366	0.421	0.177	0.348	-1.206	-0.685	0.043	-1.18	-0.188	-2.179	-0.562	0.231	0.365	-0.647	1.448	0.406	0.45	-0.431	-0.297
t145	-0.657	0.278	0.249	0.339	0.856	-0.659	0.16	0.429	1.284	1.334	-1.189	0.218	0.4	0.648	0.344	-1.144	-0.828	0.374	-1.136	-0.422	-2.132	-0.204	0.487	0.201	-0.709	1.625	0.542	0.485	-0.633	-0.547
t167	-1.214	0.399	0.627	0.238	1.061	-0.439	-0.14	-0.152	0.587	1.583	-0.913	0.43	0.414	-0.697	0.262	-1.236	-0.616	0.147	-1.644	0.254	-2.39	-0.319	0.865	0.564	-0.086	1.58	0.9	0.878	-0.495	-0.452
t177	-0.9	0.211	-0.046	0.48	0.779	-0.523	0.443	0.576	1.591	1.814	-1.539	0.216	0.435	1.238	0.38	-1.055	-0.863	0.482	-0.996	-0.547	-2.12	-0.043	0.247	-0.388	-0.947	1.638	0.395	0.434	-0.759	-0.638
t147	-1.065	0.395	0.503	0.388	1.02	-0.339	0.145	0.029	0.924	1.154	-1.213	0.398	0.513	-0.287	0.332	-1.436	-0.668	0.411	-1.453	-0.289	-2.401	-0.288	0.976	0.232	-0.194	1.617	0.703	0.847	-0.42	-0.539
t122	-0.583	0.41	0.32	0.315	0.857	-0.711	-0.267	0.595	1.178	1.972	-0.818	0.228	0.144	0.678	0.299	-1.115	-0.748	0.176	-1.14	-0.246	-2.818	-0.121	0.305	0.293	-0.525	1.767	0.395	0.505	-0.934	-0.417
t193	-0.643	0.352	0.558	0.263	1.055	-0.424	-0.05	-0.15	0.693	0.85	-0.551	0.409	0.416	-0.159	0.304	-1.204	-0.634	0.15	-1.356	-0.062	-2.129	-0.484	0.554	0.658	-0.445	1.431	0.816	0.679	-0.359	-0.543
t37	-1.214	0.346	0.673	0.285	1.024	-0.334	0.149	-0.158	0.669	0.949	-1.118	0.398	0.433	-0.682	0.274	-1.446	-0.593	0.372	-1.612	-0.093	-2.441	-0.292	1.175	0.681	0.002	1.626	0.955	0.997	-0.367	-0.664
t42	0.225	0.45	0.462	0.363	1.13	-0.426	-0.287	-0.131	0.951	0.198	-0.217	0.415	0.778	0.412	0.466	-1.252	-0.732	0.214	-0.939	-0.704	-1.271	-0.733	0.1	-0.098	-1.106	1.228	0.412	0.281	0.037	-0.227
t95	-0.654	0.431	0.705	0.311	1.158	-0.369	0.121	-0.291	0.564	0.24	-0.625	0.443	0.551	-0.549	0.325	-1.441	-0.607	0.269	-1.456	-0.339	-2.051	-0.608	0.909	0.727	-0.251	1.405	0.903	0.837	-0.126	-0.535
t44	-1.562	0.089	0.23	0.287	0.795	-0.361	0.4	0.056	1.058	1.521	-1.517	0.308	0.401	0.139	0.252	-1.018	-0.737	0.46	-1.442	0.331	-1.954	-0.083	0.666	0.271	-0.446	1.531	1.034	0.759	-0.603	-0.868
t154	-0.696	0.624	0.714	0.234	1.072	-0.315	-0.649	-0.193	0.62	1.863	-0.505	0.459	0.568	-0.986	0.323	-1.55	-0.54	0.145	-1.61	0.335	-2.566	-0.39	0.779	0.056	-0.065	1.673	0.269	0.784	-0.341	-0.118
t117	-0.661	0.388	0.446	0.282	0.982	-0.455	-0.174	0.045	0.836	1.472	-0.623	0.361	0.426	0.055	0.311	-1.194	-0.649	0.161	-1.315	0.048	-2.213	-0.383	0.359	0.262	-0.513	1.516	0.572	0.609	-0.51	-0.442
t114	-0.604	0.312	0.172	0.421	0.826	-0.557	0.153	0.51	1.431	1.562	-1.299	0.21	0.484	0.801	0.386	-1.238	-0.807	0.452	-1.058	-0.504	-2.249	-0.144	0.445	-0.264	-0.765	1.677	0.282	0.476	-0.6	-0.517
t31	-1.043	0.354	0.365	0.37	0.987	-0.344	0.049	-0.025	0.999	1.497	-1.333	0.369	0.685	-0.076	0.371	-1.286	-0.701	0.423	-1.374	-0.238	-1.798	-0.217	0.683	-0.326	-0.546	1.577	0.618	0.706	-0.302	-0.448
t121	-0.919	0.346	0.482	0.227	1.011	-0.461	-0.098	-0.048	0.791	1.48	-0.797	0.382	0.386	-0.212	0.275	-1.195	-0.685	0.135	-1.43	0.242	-2.289	-0.333	0.596	0.509	-0.299	1.535	0.765	0.658	-0.585	-0.476
t97	-0.161	0.396	0.407	0.357	0.982	-0.587	-0.191	0.253	1.085	1.085	-0.513	0.318	0.453	0.573	0.387	-1.186	-0.732	0.223	-1.046	-0.494	-2.135	-0.433	0.221	0.133	-0.829	1.474	0.367	0.403	-0.456	-0.355
t59	-0.605	0.553	0.766	0.188	1.153	-0.404	-0.481	-0.307	0.391	1.447	-0.159	0.47	0.383	-0.875	0.272	-1.338	-0.54	-0.061	-1.609	0.376	-2.496	-0.534	0.635	0.649	-0.076	1.528	0.577	0.746	-0.425	-0.23
t81	-0.576	0.377	0.591	0.22	1.12	-0.418	-0.086	-0.306	0.597	1.008	-0.266	0.466	0.479	-0.403	0.304	-1.167	-0.647	-0.026	-1.416	0.228	-1.974	-0.602	0.414	0.58	-0.456	1.344	0.737	0.595	-0.346	-0.376
t22	0.051	0.592	0.637	0.278	1.151	-0.468	-0.643	-0.142	0.655	0.904	0.042	0.438	0.528	-0.051	0.376	-1.312	-0.606	-0.009	-1.202	-0.306	-2.067	-0.673	0.217	0.372	-0.637	1.398	0.382	0.465	-0.244	-0.133
t85	-0.34	0.487	0.621	0.323	1.079	-0.443	-0.275	0.009	0.854	0.942	-0.543	0.398	0.535	-0.187	0.373	-1.407	-0.673	0.225	-1.29	-0.399	-2.269	-0.442	0.645	0.233	-0.434	1.551	0.449	0.619	-0.326	-0.32
t169	-0.346	0.51	0.62	0.287	1.124	-0.44	-0.388	-0.14	0.664	1.209	-0.302	0.456	0.482	-0.314	0.355	-1.281	-0.595	0.085	-1.336	-0.188	-2.212	-0.508	0.421	0.276	-0.51	1.491	0.481	0.638	-0.294	-0.253
t135	-1.189	0.396	0.453	0.322	0.914	-0.344	-0.04	0.062	0.956	1.917	-1.194	0.36	0.47	-0.261	0.297	-1.4	-0.632	0.332	-1.518	0.102	-2.578	-0.159	0.821	0.103	-0.173	1.716	0.529	0.817	-0.6	-0.483
t131	-1.139	0.438	0.609	0.22	1.015	-0.373	-0.247	-0.135	0.622	1.95	-0.805	0.411	0.414	-0.841	0.257	-1.302	-0.596	0.088	-1.693	0.554	-2.57	-0.297	0.829	0.378	0.016	1.655	0.616	0.846	-0.552	-0.376
t101	-1.192	0.424	0.634	0.246	0.979	-0.322	-0.199	-0.129	0.68	1.779	-0.971	0.417	0.445	-0.857	0.271	-1.43	-0.552	0.275	-1.675	0.354	-2.608	-0.244	0.963	0.335	0.018	1.694	0.629	0.938	-0.461	-0.45
t112	-0.442	0.628	0.726	0.299	1.164	-0.383	-0.66	-0.126	0.577	1.355	-0.288	0.47	0.48	-0.546	0.347	-1.42	-0.561	0.085	-1.427	-0.135	-2.501	-0.491	0.61	0.247	-0.251	1.559	0.447	0.71	-0.327	-0.152
t75	-1.096	0.226	-0.017	0.406	0.617	-0.646	0.047	0.837	1.678	2.607	-1.798	0.125	0.285	1.223	0.34	-1.058	-0.825	0.561	-1.069	-0.404	-2.545	0.26	0.348	-0.418	-0.809	1.907	0.3	0.511	-0.987	-0.613
t200	-0.396	0.344	0.53	0.274	1.07	-0.53	-0.073	-0.057	0.805	0.858	-0.455	0.397	0.465	0.079	0.345	-1.154	-0.687	0.083	-1.225	-0.285	-1.901	-0.539	0.356	0.502	-0.675	1.399	0.704	0.525	-0.361	-0.401
t148	-0.875	0.471	0.441	0.326	0.946	-0.5	-0.172	0.205	0.978	2.068	-1.072	0.319	0.384	-0.133	0.322	-1.326	-0.661	0.264	-1.446	-0.119	-2.631	-0.14	0.711	0.038	-0.292	1.8	0.352	0.725	-0.645	-0.344
t138	-1.058	0.326	0.451	0.327	0.942	-0.25	0.013	-0.124	0.962	1.447	-1.168	0.406	0.663	-0.303	0.348	-1.38	-0.633	0.388	-1.433	-0.017	-2.018	-0.263	0.746	-0.103	-0.421	1.579	0.596	0.77	-0.293	-0.504
t128	-0.33	0.42	0.56	0.324	1.096	-0.402	-0.139	-0.178	0.796	0.661	-0.52	0.423	0.61	-0.058	0.387	-1.331	-0.632	0.257	-1.225	-0.444	-1.849	-0.548	0.486	0.246	-0.679	1.399	0.586	0.595	-0.13	-0.385
t36	-1.109	0.395	0.423	0.269	0.919	-0.488	-0.032	0.15	0.894	2.324	-0.996	0.32	0.35	-0.31	0.271	-1.221	-0.669	0.124	-1.565	0.35	-2.603	-0.167	0.643	0.136	-0.185	1.754	0.426	0.733	-0.759	-0.383
t15	-0.642	0.464	0.548	0.336	1.109	-0.407	0.049	-0.129	0.729	1.384	-0.624	0.421	0.532	-0.345	0.348	-1.351	-0.613	0.108	-1.434	-0.159	-2.283	-0.48	0.606	0.201	-0.401	1.532	0.463	0.722	-0.348	-0.336
t72	-0.15	0.53	0.7	0.279	1.158	-0.516	-0.263	-0.14	0.546	0.676	-0.05	0.424	0.38	-0.212	0.328	-1.316	-0.585	0.04	-1.322	-0.296	-2.387	-0.653	0.476	0.793	-0.436	1.416	0.588	0.648	-0.306	-0.354
t182	-0.88	0.346	0.408	0.308	0.928	-0.49	-0.058	0.167	0.976	1.517	-1.002	0.331	0.385	0.133	0.307	-1.222	-0.684	0.306	-1.336	-0.128	-2.395	-0.233	0.581	0.337	-0.432	1.608	0.654	0.684	-0.585	-0.537
t111	-1.173	0.391	0.543	0.283	0.96	-0.4	-0.034	-0.002	0.777	1.847	-0.983	0.378	0.388	-0.441	0.272	-1.322	-0.601	0.237	-1.575	0.185	-2.605	-0.206	0.799	0.305	-0.145	1.683	0.646	0.872	-0.586	-0.499
t120	-0.515	0.533	0.619	0.323	1.105	-0.462	-0.101	-0.027	0.707	1.56	-0.428	0.42	0.467	-0.369	0.332	-1.41	-0.603	0.027	-1.458	-0.142	-2.585	-0.477	0.568	0.289	-0.297	1.59	0.347	0.727	-0.482	-0.264
t96	-0.463	0.647	0.61	0.323	1.202	-0.24	-0.43	-0.356	0.585	1.669	-0.329	0.505	0.72	-0.743	0.378	-1.458	-0.573	-0.006	-1.513	0.187	-2.15	-0.584	0.514	-0.253	-0.318	1.5	0.179	0.64	-0.214	-0.036
t24	-0.903	0.295	0.363	0.327	0.887	-0.468	0.106	0.212	1.045	1.543	-1.117	0.29	0.42	0.201	0.314	-1.21	-0.708	0.332	-1.333	-0.142	-2.251	-0.189	0.584	0.145	-0.473	1.64	0.591	0.675	-0.59	-0.589
t149	-0.904	0.384	0.32	0.396	0.878	-0.517	0.172	0.42	1.176	1.948	-1.143	0.264	0.373	0.334	0.321	-1.314	-0.726	0.296	-1.329	-0.228	-2.709	-0.157	0.599	0.027	-0.366	1.744	0.334	0.672	-0.787	-0.485
t33	-0.5	0.498	0.641	0.247	1.135	-0.448	-0.361	-0.249	0.581	1.26	-0.394	0.453	0.555	-0.505	0.348	-1.3	-0.575	0.1	-1.411	-0.039	-2.083	-0.53	0.508	0.284	-0.492	1.449	0.564	0.68	-0.184	-0.237
t172	-1.342	0.219	0.295	0.379	0.776	-0.459	0.29	0.386	1.262	1.613	-1.78	0.245	0.363	0.344	0.306	-1.286	-0.713	0.633	-1.334	-0.401	-2.527	0.081	0.93	0.141	-0.378	1.803	0.754	0.849	-0.655	-0.803
t151	-1.152	0.292	0.509	0.238	0.934	-0.511	-0.038	0.058	0.834	1.375	-1.21	0.339	0.359	-0.269	0.275	-1.193	-0.668	0.376	-1.477	-0.077	-2.223	-0.15	0.84	0.53	-0.302	1.659	0.937	0.832	-0.502	-0.62
t191	-1.145	0.296	0.434	0.188	0.867	-0.538	-0.043	0.153	0.879	2.059	-0.957	0.309	0.296	-0.321	0.233	-1.127	-0.711	0.156	-1.573	0.547	-2.508	-0.171	0.633	0.49	-0.183	1.675	0.649	0.713	-0.781	-0.524
t197	-0.736	0.344	0.262	0.391	0.873	-0.666	0.243	0.475	1.297	1.393	-1.415	0.212	0.442	0.603	0.362	-1.28	-0.788	0.484	-1.156	-0.652	-2.329	-0.154	0.66	0.088	-0.643	1.711	0.493	0.609	-0.58	-0.548
t79	-1.102	0.302	0.271	0.379	0.907	-0.541	0.343	0.271	1.152	1.574	-1.507	0.27	0.443	0.283	0.333	-1.234	-0.751	0.481	-1.312	-0.307	-2.33	-0.12	0.78	0.06	-0.507	1.659	0.641	0.717	-0.546	-0.613
t43	-0.516	0.459	0.265	0.371	0.948	-0.691	0.155	0.469	1.173	2.045	-0.934	0.238	0.301	0.46	0.345	-1.236	-0.762	0.154	-1.227	-0.338	-2.739	-0.228	0.441	0.065	-0.542	1.754	0.141	0.523	-0.777	-0.321
t53	-1.56	0.36	0.428	0.213	0.842	-0.394	-0.222	0.096	0.811	2.807	-1.26	0.33	0.34	-0.571	0.218	-1.211	-0.606	0.218	-1.725	0.805	-2.752	0.017	0.752	0.038	0.02	1.817	0.576	0.893	-0.816	-0.485
t4	-0.833	0.415	0.683	0.1	1.066	-0.528	-0.28	-0.219	0.416	1.489	-0.324	0.406	0.239	-0.778	0.209	-1.168	-0.602	-0.074	-1.648	0.594	-2.461	-0.451	0.639	1.044	-0.058	1.53	0.825	0.75	-0.579	-0.409
t65	-0.908	0.275	0.343	0.32	1.046	-0.42	0.344	-0.167	0.854	1.08	-1	0.385	0.562	0.043	0.337	-1.114	-0.711	0.264	-1.328	-0.132	-1.655	-0.399	0.497	0.17	-0.685	1.398	0.818	0.632	-0.296	-0.558
t125	-1.078	0.44	0.388	0.296	0.96	-0.456	-0.081	0.091	0.928	2.095	-1.135	0.337	0.402	-0.254	0.294	-1.293	-0.67	0.239	-1.493	0.215	-2.581	-0.172	0.736	0.102	-0.223	1.731	0.475	0.734	-0.639	-0.394
t48	-0.269	0.501	0.696	0.205	1.163	-0.508	-0.502	-0.246	0.498	0.869	-0.102	0.454	0.471	-0.482	0.324	-1.183	-0.627	0.017	-1.378	0.072	-2.018	-0.614	0.426	0.573	-0.469	1.378	0.671	0.584	-0.243	-0.268
t180	-1.3	0.361	0.321	0.354	0.881	-0.407	0.027	0.218	1.078	2.111	-1.464	0.313	0.453	0.01	0.305	-1.25	-0.709	0.399	-1.459	0.035	-2.457	-0.021	0.761	-0.149	-0.293	1.755	0.559	0.761	-0.68	-0.52
t89	-0.782	0.453	0.35	0.36	0.946	-0.547	-0.009	0.328	1.069	2.096	-0.96	0.289	0.344	0.189	0.32	-1.273	-0.715	0.175	-1.349	-0.108	-2.696	-0.199	0.532	0.038	-0.362	1.748	0.279	0.616	-0.788	-0.352
t6	-1.359	0.349	0.391	0.362	0.849	-0.323	0.117	0.152	1.072	1.698	-1.457	0.336	0.461	-0.116	0.286	-1.437	-0.651	0.495	-1.495	-0.008	-2.587	-0.101	0.924	0.165	-0.138	1.73	0.65	0.881	-0.621	-0.633
t106	-0.87	0.185	0.23	0.319	0.846	-0.51	0.346	0.208	1.132	1.438	-1.088	0.273	0.406	0.55	0.309	-1.048	-0.752	0.279	-1.236	-0.137	-2.038	-0.225	0.347	0.266	-0.707	1.538	0.673	0.581	-0.618	-0.702
t124	0.273	0.55	0.683	0.248	1.248	-0.622	-0.307	-0.157	0.583	0.391	0.186	0.434	0.48	-0.096	0.374	-1.258	-0.683	-0.089	-1.175	-0.447	-2.025	-0.799	0.286	0.744	-0.674	1.312	0.511	0.43	-0.209	-0.197
t143	0.256	0.664	0.767	0.208	1.286	-0.615	-0.68	-0.215	0.361	1.086	0.554	0.48	0.369	-0.368	0.341	-1.199	-0.583	-0.319	-1.301	-0.051	-2.358	-0.811	0.113	0.695	-0.53	1.357	0.364	0.457	-0.336	0.001
t1	-0.791	0.4	0.43	0.33	0.962	-0.462	-0.128	0.223	0.957	1.655	-0.776	0.355	0.316	0.13	0.296	-1.228	-0.682	0.122	-1.324	-0.006	-2.697	-0.282	0.513	0.349	-0.316	1.63	0.553	0.662	-0.716	-0.479
t155	-0.54	0.385	0.461	0.33	0.945	-0.364	-0.098	0.051	1.008	1.361	-0.623	0.367	0.556	0.132	0.349	-1.372	-0.661	0.159	-1.276	-0.116	-2.282	-0.43	0.426	0.163	-0.517	1.524	0.37	0.579	-0.479	-0.415
t185	-0.792	0.397	0.688	0.193	1.118	-0.375	-0.246	-0.301	0.429	1.282	-0.22	0.49	0.369	-0.713	0.257	-1.171	-0.571	-0.106	-1.571	0.455	-2.345	-0.563	0.528	0.791	-0.176	1.409	0.825	0.76	-0.434	-0.414
t3	-0.893	0.476	0.517	0.31	0.961	-0.331	-0.384	0.072	0.94	1.84	-0.944	0.394	0.495	-0.41	0.328	-1.402	-0.652	0.266	-1.472	0.081	-2.529	-0.207	0.759	-0.029	-0.19	1.726	0.394	0.733	-0.529	-0.326
t32	-1.062	0.345	0.476	0.238	0.922	-0.565	-0.032	0.156	0.85	1.483	-1.031	0.307	0.187	-0.131	0.238	-1.183	-0.683	0.282	-1.466	0.142	-2.671	-0.177	0.814	0.766	-0.16	1.687	0.837	0.768	-0.724	-0.619
t195	-0.797	0.277	0.212	0.442	0.884	-0.464	0.382	0.299	1.344	1.16	-1.412	0.273	0.626	0.629	0.392	-1.307	-0.794	0.518	-1.126	-0.596	-1.969	-0.235	0.574	-0.193	-0.751	1.563	0.514	0.582	-0.434	-0.601
t102	-1.59	0.398	0.56	0.262	0.933	-0.371	0.069	0.006	0.732	2.236	-1.298	0.36	0.334	-0.825	0.22	-1.411	-0.587	0.239	-1.8	0.492	-2.964	-0.094	1.129	0.433	0.24	1.823	0.694	1.049	-0.729	-0.556
t55	-1.607	0.144	0.22	0.238	0.698	-0.448	0.135	0.272	1.165	2.384	-1.649	0.247	0.329	0.024	0.229	-1.082	-0.723	0.392	-1.526	0.568	-2.436	0.09	0.703	0.181	-0.253	1.775	0.745	0.782	-0.856	-0.754
