V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t76	-8.442	-6.341	-4.811	-6.167	-6.183	-3.71	-6.442	-2.533	-7.624	-1.665	-5.182	-5.881	-2.835	-6.608	-6.195	-3.224	-7.205	-3.03	-4.111	-5.512	-3.593	-1.514	-5.457	-5.672	-4.12	-1.807	-6.501	-5.453	-2.746	-5.271
t133	-3.942	-5.431	-6.332	-2.603	-1.767	-4.189	-4.46	-4.412	-3.961	-9.262	-5.434	-8.197	-3.528	-2.42	-1.466	-4.62	-5.392	-6.988	-4.869	-3.263	-5.776	-6.263	-6.233	-4.709	-5.603	-5.564	-3.277	-3.484	-7.02	-1.809
t167	-5.43	-4.424	-4.359	-3.148	-3.21	-2.802	-4.48	-2.239	-5.648	-4.073	-4.616	-6.023	-2.554	-3.973	-3.507	-3.603	-5.494	-3.622	-2.82	-3.256	-3.214	-2.365	-4.923	-4.253	-3.597	-2.632	-4.311	-3.503	-3.392	-2.794
t18	-4.877	-3.109	-4.795	-2.371	-2.019	-3.026	-4.391	-2.818	-6.342	-5.803	-6.228	-6.941	-3.903	-3.984	-3.539	-5.62	-5.717	-4.506	-2.141	-2.667	-3.248	-2.969	-5.725	-4.431	-4.013	-4.319	-4.49	-3.283	-4.314	-2.176
t128	-6.32	-2.814	-4.575	-2.862	-3.742	-3.049	-5.037	-2.542	-8.26	-4.422	-7.08	-7.169	-4.543	-5.988	-5.43	-6.63	-6.489	-3.671	-1.445	-2.97	-2.662	-1.869	-5.979	-4.961	-3.79	-3.89	-5.875	-3.863	-3.381	-3.402
t87	-6.188	-9.04	-6.268	-6.729	-3.764	-4.664	-5.978	-4.029	-3.51	-5.443	-3.387	-5.999	-1.595	-2.605	-2.605	-0.934	-6.27	-5.757	-7.489	-6.284	-6.212	-5.045	-5.546	-5.385	-5.574	-3.017	-4.088	-5.264	-5.744	-3.676
t96	-5.062	-3.74	-4.528	-2.38	-2.714	-2.846	-4.296	-2.494	-5.773	-5	-5.152	-6.529	-3.066	-4.002	-3.281	-4.336	-5.426	-4.072	-2.414	-2.742	-3.272	-2.811	-5.186	-4.226	-3.779	-3.397	-4.196	-3.243	-3.859	-2.427
t151	-5.761	-4.751	-4.358	-3.612	-3.306	-2.875	-4.733	-2.204	-5.803	-3.547	-4.474	-5.686	-2.465	-4	-3.794	-3.282	-5.706	-3.471	-3.015	-3.664	-3.18	-2.121	-4.913	-4.387	-3.588	-2.444	-4.515	-3.773	-3.215	-3.053
t112	-3.997	-5.578	-6.208	-2.815	-1.531	-4.126	-4.523	-4.244	-4.132	-8.797	-5.19	-7.754	-3.469	-2.13	-1.662	-4.441	-5.494	-6.756	-4.822	-3.508	-5.561	-5.935	-6.163	-4.708	-5.425	-5.367	-3.356	-3.607	-6.692	-1.888
t160	-4.396	-3.912	-5.079	-1.83	-2.351	-3.184	-4.102	-3.115	-5.173	-6.881	-5.371	-7.438	-3.374	-3.502	-2.506	-4.852	-5.224	-5.122	-2.891	-2.467	-4.05	-4.107	-5.545	-4.254	-4.331	-4.268	-3.751	-3.049	-5.003	-2.046
t120	-5.532	-4.477	-4.488	-3.872	-2.065	-2.98	-4.859	-2.334	-6.278	-3.73	-4.913	-5.262	-3.012	-3.307	-4.043	-3.875	-6.041	-3.668	-2.831	-3.967	-2.961	-2	-5.261	-4.524	-3.625	-3.113	-4.692	-3.95	-3.302	-2.773
t77	-4.497	-3.899	-5.045	-1.951	-2.505	-3.157	-4.109	-3.104	-4.924	-6.674	-5.343	-7.426	-3.164	-3.732	-2.362	-4.506	-5.133	-5.041	-2.993	-2.425	-4.097	-4.092	-5.421	-4.212	-4.366	-4.114	-3.681	-3.007	-5.014	-2
t93	-5.267	-2.997	-4.642	-1.97	-3.351	-2.923	-4.363	-2.655	-6.717	-5.653	-6.318	-7.521	-3.912	-4.999	-3.932	-5.97	-5.665	-4.212	-1.835	-2.328	-3.185	-2.808	-5.644	-4.456	-3.891	-3.898	-4.761	-3.209	-4.051	-2.678
t19	-6.853	-2.698	-4.734	-2.3	-5.244	-3.218	-5.191	-2.722	-9.042	-4.908	-7.607	-8.292	-5.059	-7.355	-6.06	-7.601	-6.675	-3.79	-1.173	-2.649	-2.866	-2.162	-6.267	-5.244	-3.975	-4.001	-6.399	-3.946	-3.51	-4.091
t40	-4.079	-6.491	-6.545	-3.467	-1.97	-4.43	-4.691	-4.569	-3.378	-9.164	-4.902	-7.934	-3.054	-2.019	-1.259	-3.791	-5.444	-7.142	-5.828	-3.923	-6.25	-6.548	-6.159	-4.829	-5.822	-5.255	-3.161	-3.803	-7.229	-2.005
t42	-8.36	-7.179	-4.946	-6.637	-6.166	-3.853	-6.52	-2.607	-7.152	-1.728	-4.612	-5.62	-2.469	-5.977	-5.963	-2.639	-7.194	-3.186	-4.788	-5.979	-3.917	-1.753	-5.39	-5.701	-4.211	-1.59	-6.31	-5.639	-2.88	-5.365
t67	-9.123	-9.439	-5.699	-8.503	-6.964	-4.684	-7.397	-3.255	-6.648	-1.773	-4.02	-5.524	-2.065	-5.731	-6.079	-1.48	-7.753	-3.841	-6.834	-7.571	-5.11	-2.563	-5.657	-6.341	-4.964	-1.419	-6.566	-6.654	-3.56	-6.211
t163	-4.507	-3.172	-5.139	-1.753	-2.305	-3.22	-4.186	-3.217	-5.943	-7.162	-6.376	-7.839	-4.063	-4.051	-3.031	-6.04	-5.486	-5.169	-2.375	-2.265	-3.825	-3.935	-5.917	-4.427	-4.387	-4.794	-4.195	-3.061	-5.072	-2.035
t21	-5.099	-2.872	-4.746	-2.178	-2.515	-2.998	-4.426	-2.777	-6.735	-5.755	-6.506	-7.251	-4.106	-4.554	-3.856	-6.033	-5.786	-4.388	-1.864	-2.493	-3.149	-2.844	-5.786	-4.497	-3.976	-4.287	-4.733	-3.277	-4.201	-2.397
t122	-5.026	-3.466	-4.711	-1.711	-3.711	-2.932	-4.126	-2.742	-5.781	-6.035	-5.666	-7.766	-3.334	-4.885	-3.176	-5.154	-5.234	-4.411	-2.319	-2.126	-3.642	-3.443	-5.362	-4.259	-4.03	-3.626	-4.216	-2.987	-4.341	-2.533
t131	-4.106	-7.043	-7.443	-3.895	-1.633	-5.188	-5.13	-5.529	-3.385	-10.68	-5.578	-8.674	-3.743	-1.927	-1.138	-4.346	-5.884	-8.381	-6.724	-4.405	-7.22	-7.87	-6.909	-5.356	-6.733	-6.514	-3.306	-4.24	-8.495	-2.016
t159	-4.415	-6.511	-6.111	-3.957	-1.731	-4.157	-4.816	-4.07	-3.586	-7.636	-4.43	-6.886	-2.67	-1.859	-1.621	-3.003	-5.558	-6.385	-5.597	-4.275	-5.646	-5.55	-5.807	-4.734	-5.362	-4.585	-3.307	-3.957	-6.354	-2.13
t148	-4.955	-6.913	-5.636	-4.495	-2.876	-3.85	-4.833	-3.529	-3.303	-6.158	-3.753	-6.449	-1.792	-2.476	-1.792	-1.922	-5.36	-5.474	-5.725	-4.408	-5.381	-4.8	-5.203	-4.567	-4.962	-3.276	-3.355	-3.979	-5.518	-2.534
t109	-4.101	-4.245	-5.365	-2.098	-2.09	-3.387	-4.091	-3.405	-4.728	-7.607	-5.446	-7.639	-3.367	-3.032	-2.125	-4.905	-5.185	-5.599	-3.415	-2.617	-4.468	-4.62	-5.703	-4.299	-4.608	-4.577	-3.542	-3.074	-5.535	-1.846
t130	-4.024	-4.06	-5.846	-1.807	-1.705	-3.757	-4.262	-3.951	-5.129	-8.714	-6.117	-8.191	-4.12	-3.102	-2.233	-5.781	-5.473	-6.323	-3.423	-2.612	-4.819	-5.325	-6.258	-4.594	-5.078	-5.605	-3.725	-3.209	-6.262	-1.796
t94	-4.086	-6.052	-6.433	-3.101	-1.901	-4.32	-4.607	-4.486	-3.568	-9.057	-5.035	-7.995	-3.175	-2.254	-1.293	-3.914	-5.407	-7.052	-5.441	-3.636	-6.051	-6.425	-6.133	-4.763	-5.725	-5.336	-3.175	-3.669	-7.088	-1.917
t6	-6.466	-4.768	-4.402	-4.439	-3.431	-3.049	-5.276	-2.207	-6.839	-2.806	-5.06	-5.436	-2.96	-4.484	-4.803	-3.77	-6.353	-3.243	-2.934	-4.265	-2.915	-1.522	-5.227	-4.795	-3.59	-2.534	-5.299	-4.313	-2.875	-3.555
t124	-4.177	-3.872	-5.433	-1.744	-2.472	-3.414	-4.057	-3.527	-4.901	-7.974	-5.884	-8.195	-3.612	-3.645	-2.191	-5.385	-5.158	-5.709	-3.197	-2.275	-4.536	-4.815	-5.825	-4.343	-4.73	-4.795	-3.649	-2.957	-5.73	-1.868
t110	-5.55	-6.715	-5.033	-4.67	-3.401	-3.465	-4.951	-2.833	-4.155	-4.445	-3.465	-5.713	-1.629	-2.929	-2.713	-1.755	-5.559	-4.409	-5.036	-4.562	-4.522	-3.475	-4.883	-4.525	-4.296	-2.377	-3.855	-4.128	-4.277	-3.058
t53	-5.161	-3.529	-4.513	-2.136	-3.455	-2.814	-4.221	-2.506	-5.824	-5.262	-5.475	-7.172	-3.133	-4.656	-3.336	-4.758	-5.316	-4.055	-2.304	-2.403	-3.352	-2.898	-5.206	-4.222	-3.812	-3.299	-4.288	-3.098	-3.948	-2.555
t180	-4.763	-3.751	-4.871	-1.76	-3.51	-3.025	-4.039	-2.923	-5.079	-6.457	-5.434	-7.853	-3.061	-4.508	-2.574	-4.68	-5.029	-4.752	-2.787	-2.124	-4.012	-3.901	-5.296	-4.172	-4.226	-3.705	-3.83	-2.893	-4.752	-2.279
t82	-4.484	-5.942	-5.411	-3.541	-2.032	-3.58	-4.503	-3.325	-3.916	-6.416	-4.05	-6.387	-2.339	-2.137	-1.936	-2.837	-5.319	-5.387	-4.708	-3.86	-4.804	-4.513	-5.313	-4.389	-4.636	-3.722	-3.346	-3.659	-5.255	-2.183
t39	-9.442	-5.17	-4.797	-5.227	-8.124	-3.767	-6.724	-2.568	-9.857	-1.867	-6.781	-7.436	-4.228	-9.164	-7.913	-5.668	-7.775	-2.767	-2.758	-4.83	-3.188	-1.198	-6.072	-6.167	-4.112	-2.207	-7.819	-5.579	-2.41	-6.283
t47	-8.136	-6.801	-4.792	-5.756	-6.472	-3.651	-6.17	-2.498	-6.936	-1.992	-4.437	-6.01	-2.357	-6.281	-5.621	-2.637	-6.819	-3.125	-4.4	-5.329	-3.879	-1.948	-5.187	-5.458	-4.103	-1.472	-6.026	-5.241	-2.856	-5.221
t134	-4.906	-5.154	-4.739	-3.315	-2.706	-3.053	-4.371	-2.642	-4.423	-4.988	-4.106	-6.087	-2.112	-3.053	-2.477	-2.795	-5.201	-4.33	-3.784	-3.433	-3.957	-3.319	-4.887	-4.162	-4.012	-2.877	-3.634	-3.433	-4.214	-2.376
t3	-5.002	-5.217	-4.777	-3.636	-2.259	-3.12	-4.543	-2.675	-4.572	-4.713	-4.131	-5.72	-2.197	-2.847	-2.62	-2.665	-5.391	-4.313	-3.837	-3.729	-3.878	-3.175	-4.954	-4.255	-4.038	-2.994	-3.745	-3.616	-4.165	-2.367
t74	-5.306	-4.355	-4.403	-3.079	-2.984	-2.815	-4.441	-2.309	-5.456	-4.24	-4.647	-6.065	-2.54	-3.85	-3.299	-3.535	-5.426	-3.744	-2.872	-3.191	-3.282	-2.491	-4.926	-4.213	-3.662	-2.75	-4.187	-3.434	-3.558	-2.635
t54	-6.613	-5.142	-4.411	-4.55	-3.906	-3.094	-5.349	-2.17	-6.965	-2.754	-4.872	-5.487	-2.902	-4.554	-5.029	-3.809	-6.42	-3.162	-3.075	-4.442	-2.982	-1.507	-5.229	-4.872	-3.562	-2.3	-5.429	-4.443	-2.775	-3.868
t28	-4.254	-4.769	-5.247	-2.255	-2.516	-3.325	-4.088	-3.255	-4.237	-7.09	-4.742	-7.383	-2.776	-3.022	-1.888	-3.939	-5.008	-5.38	-3.761	-2.756	-4.58	-4.586	-5.359	-4.193	-4.527	-3.978	-3.334	-3.094	-5.334	-2.003
t168	-4.604	-2.894	-5.445	-1.4	-2.324	-3.475	-4.358	-3.557	-6.679	-7.928	-7.062	-8.441	-4.859	-4.402	-3.439	-7.11	-5.813	-5.618	-2.133	-2.187	-3.958	-4.286	-6.41	-4.716	-4.653	-5.536	-4.566	-3.203	-5.45	-2.224
t175	-9.691	-8.018	-5.304	-7.518	-7.912	-4.374	-7.383	-2.898	-8.389	-1.298	-5.067	-6.124	-2.964	-7.429	-7.36	-3.151	-8.024	-3.167	-5.228	-6.81	-4.246	-1.714	-5.856	-6.453	-4.564	-1.487	-7.436	-6.511	-2.806	-6.697
t41	-7.256	-6.103	-4.573	-5.18	-5.258	-3.327	-5.657	-2.308	-6.475	-2.393	-4.433	-5.769	-2.319	-5.284	-4.965	-2.822	-6.421	-3.173	-3.96	-4.815	-3.557	-1.82	-5.048	-5.042	-3.834	-1.697	-5.478	-4.725	-2.896	-4.421
t182	-5.027	-4.065	-4.446	-2.742	-3.125	-2.78	-4.232	-2.381	-5.314	-4.882	-4.965	-6.577	-2.654	-3.924	-3.092	-4.056	-5.247	-3.935	-2.773	-2.817	-3.381	-2.714	-5.003	-4.128	-3.714	-2.927	-4.067	-3.191	-3.833	-2.46
t173	-4.293	-4.025	-5.12	-2.288	-1.804	-3.231	-4.198	-3.129	-5.161	-6.805	-5.445	-7.082	-3.412	-2.962	-2.54	-4.87	-5.363	-5.177	-3.064	-2.79	-3.996	-3.928	-5.633	-4.298	-4.323	-4.379	-3.778	-3.182	-5.032	-1.934
