feature_1	feature_2	feature_3	feature_4	feature_5	feature_6	feature_7	feature_8	feature_9	feature_10	feature_11	feature_12	feature_13	feature_14	feature_15	feature_16	feature_17	feature_18	feature_19	feature_20	feature_21	feature_22	feature_23	feature_24	feature_25	feature_26	feature_27	feature_28	feature_29	feature_30
t2	-0.413	-1.813	-0.337	-0.134	0.078	-1.03	0.784	-0.307	1.06	0.385	1.387	1.069	-0.315	-0.097	-0.121	0.044	-1.208	1.556	0.347	0.782	-1.798	0.523	0.245	1.522	0.585	-0.232	0.716	-1.639	-0.837	-0.808
t26	-0.232	-1.658	-0.294	0.408	0.422	-1.371	0.873	-0.328	0.996	0.347	1.561	1.423	-0.848	-0.087	0.016	0.297	-1.35	1.751	-0.049	0.601	-1.922	0.696	0.079	1.621	0.053	-0.008	0.403	-2.001	-1.176	-0.23
t58	-0.351	-1.77	-0.352	0.21	0.172	-1.026	0.953	-0.274	1.02	0.318	1.372	1.152	-0.451	-0.146	-0.067	0.168	-1.684	1.736	0.156	0.573	-1.792	0.505	0.239	1.343	0.455	-0.086	0.548	-1.403	-0.972	-0.549
t116	-0.27	-1.734	-0.314	-0.364	0.171	-1.012	1.007	-0.281	1.005	0.163	1.194	1.43	-0.207	-0.267	-0.008	0.443	-1.943	1.873	0.23	0.39	-1.729	0.638	0.168	1.053	0.613	-0.281	0.941	-1.024	-1.089	-0.801
t89	-0.311	-1.695	-0.37	-0.217	0.317	-0.934	1.007	-0.34	0.877	0.111	1.188	1.473	-0.013	-0.399	-0.04	0.46	-2.226	1.915	0.046	0.179	-1.631	0.795	0.121	0.801	0.693	0.162	0.868	-0.579	-1.373	-0.892
t41	-0.317	-1.812	-0.384	0.449	0.134	-0.988	1.03	-0.162	1.007	0.213	1.281	1.374	-0.4	-0.23	-0.066	0.411	-2.026	1.986	0.054	0.491	-1.932	0.434	0.22	0.786	0.489	0.031	0.691	-0.992	-1.131	-0.648
t21	-0.459	-1.87	-0.336	-0.469	-0.008	-0.993	0.796	-0.288	1.081	0.351	1.264	1.139	-0.091	-0.079	-0.135	0.132	-1.149	1.659	0.431	0.749	-2.125	0.574	0.139	1.423	0.891	-0.348	0.706	-1.245	-0.836	-0.913
t159	-0.173	-1.486	-0.562	0.299	0.844	-0.591	1.042	-0.651	0.65	0.069	1.358	1.756	-0.267	-0.502	0.033	1.127	-2.844	1.954	-0.437	0.166	-1.506	1.224	-0.274	0.754	0.548	0.516	0.408	-1.433	-1.344	-0.684
t85	-0.312	-1.654	-0.471	-0.219	0.39	-0.715	0.932	-0.533	0.794	0.071	1.103	1.526	-0.013	-0.421	-0.042	0.726	-2.142	1.829	0.045	0.334	-1.641	0.963	-0.123	0.797	1.066	0.153	1.126	-0.994	-1.288	-1.293
t17	-0.285	-1.717	-0.343	0.084	0.315	-0.959	1.087	-0.255	0.992	0.297	1.277	1.258	-0.458	-0.102	0.041	0.567	-1.891	1.939	0.149	0.459	-2.121	0.621	0.203	1.084	0.305	-0.261	0.875	-1.363	-0.923	-0.879
t110	-0.319	-1.811	-0.32	0.162	0.057	-0.868	1.045	-0.18	1.065	0.247	1.231	1.298	-0.209	-0.286	-0.074	0.382	-2.152	1.916	0.279	0.441	-1.77	0.522	0.336	0.894	0.522	-0.107	0.426	-0.917	-0.994	-0.816
t95	-0.244	-1.587	-0.426	-0.181	0.476	-1.095	0.987	-0.461	0.793	0.104	1.196	1.576	-0.302	-0.229	0.056	0.759	-1.909	1.881	-0.026	0.251	-1.806	0.968	-0.141	0.917	0.686	0.026	1.396	-1.057	-1.471	-1.143
t113	-0.162	-1.486	-0.662	0.326	0.845	-0.644	1.002	-0.645	0.584	0.015	1.37	1.751	-0.567	-0.42	0.029	1.112	-2.703	1.929	-0.553	0.264	-1.31	1.073	-0.351	0.66	0.707	0.52	0.896	-1.448	-1.404	-0.735
t160	-0.151	-1.569	-0.317	-0.006	0.639	-0.986	0.971	-0.425	0.88	0.211	1.476	1.667	-0.34	-0.362	0.052	0.799	-2.192	1.88	-0.091	0.341	-1.583	0.972	0.072	1.109	-0.116	0.031	0.522	-1.616	-1.274	-0.598
t167	-0.214	-1.58	-0.53	-0.178	0.571	-0.571	1.034	-0.571	0.723	-0.011	1.116	1.745	-0.046	-0.495	0.019	1.076	-2.658	1.987	-0.176	0.19	-1.617	1.075	-0.216	0.535	0.966	0.232	1.063	-1.028	-1.302	-1.145
t142	-0.092	-1.395	-0.669	0.329	1.054	-1.023	1.009	-0.652	0.542	0.03	1.503	1.864	-0.922	-0.16	0.156	1.24	-2.398	1.98	-0.759	0.277	-1.674	1.13	-0.491	0.799	0.314	0.428	1.405	-1.825	-1.5	-0.51
t148	-0.152	-1.482	-0.502	0.192	0.778	-1.026	0.937	-0.608	0.68	0.084	1.365	1.808	-0.446	-0.319	0.084	1.069	-2.126	1.883	-0.327	0.301	-1.681	1.192	-0.336	0.879	0.452	0.302	1.208	-1.64	-1.605	-0.97
t124	-0.299	-1.703	-0.255	-0.528	0.259	-1.066	0.946	-0.306	1.013	0.298	1.326	1.317	-0.196	-0.214	-0.022	0.351	-1.652	1.758	0.304	0.417	-1.7	0.753	0.193	1.411	0.355	-0.328	0.503	-1.138	-1.05	-0.747
t136	-0.414	-1.853	-0.318	-0.451	-0.028	-0.749	0.916	-0.251	1.04	0.244	1.114	1.247	0.172	-0.338	-0.145	0.329	-1.804	1.792	0.492	0.478	-1.72	0.632	0.263	0.935	0.948	-0.21	0.633	-0.581	-1.055	-1.324
t127	-0.396	-1.796	-0.425	-0.369	0.074	-1.103	0.855	-0.323	0.932	0.164	1.176	1.3	-0.39	-0.155	-0.109	0.167	-1.376	1.747	0.193	0.532	-1.712	0.558	-0.028	1.201	1.213	-0.115	1.064	-0.757	-1.251	-0.878
t74	-0.308	-1.745	-0.392	-0.035	0.279	-1.156	0.921	-0.261	1.008	0.354	1.453	1.237	-0.745	0.12	0.01	0.421	-1.383	1.783	0.119	0.703	-2.067	0.543	0.126	1.336	0.283	-0.307	0.978	-1.596	-0.96	-0.726
t102	-0.219	-1.557	-0.489	-0.193	0.531	-1.138	0.964	-0.513	0.731	0.026	1.207	1.682	-0.39	-0.259	0.059	0.768	-1.951	1.876	-0.18	0.246	-1.668	0.978	-0.283	0.91	0.882	0.111	1.511	-1.109	-1.574	-0.966
t190	0.074	-1.131	-0.77	0.494	1.543	-0.779	1.121	-0.998	0.215	-0.301	1.404	2.491	-0.374	-0.729	0.218	1.916	-3.621	2.149	-1.274	-0.308	-1.127	1.793	-0.93	0.254	0.404	1.101	1.222	-1.514	-2.205	-0.44
t47	-0.396	-1.898	-0.192	-0.563	-0.117	-1.283	0.943	-0.056	1.204	0.343	1.206	1.184	-0.23	0.037	-0.041	0.092	-1.201	1.869	0.555	0.575	-2.374	0.405	0.393	1.252	0.5	-0.577	0.982	-0.83	-0.898	-0.891
t39	-0.354	-1.837	-0.229	-0.313	0.053	-1.095	0.948	-0.128	1.141	0.381	1.362	1.125	-0.388	-0.098	-0.07	0.078	-1.475	1.78	0.412	0.59	-1.861	0.426	0.419	1.424	0.306	-0.426	0.432	-1.13	-0.856	-0.624
t6	-0.171	-1.54	-0.359	0.252	0.669	-1.256	0.946	-0.463	0.826	0.224	1.473	1.634	-0.642	-0.183	0.085	0.772	-1.755	1.852	-0.158	0.379	-1.806	1.019	-0.12	1.269	0.053	0.086	0.831	-1.684	-1.528	-0.709
t199	-0.136	-1.567	-0.411	0.294	0.697	-0.704	1.12	-0.414	0.833	0.194	1.429	1.696	-0.396	-0.4	0.056	1.075	-2.796	2.064	-0.203	0.204	-1.631	1.049	0.028	0.787	0.062	0.216	0.035	-1.297	-1.242	-0.649
t87	-0.092	-1.542	-0.364	0.501	0.637	-1.01	1.171	-0.364	0.863	0.094	1.381	1.778	-0.431	-0.385	0.125	0.929	-2.787	2.107	-0.326	0.116	-1.782	0.875	0.084	0.713	-0.126	0.231	0.676	-1.462	-1.301	-0.32
t161	-0.322	-1.77	-0.315	0.039	0.173	-1.006	1.04	-0.213	1.042	0.322	1.275	1.231	-0.379	-0.1	-0.011	0.442	-1.764	1.891	0.271	0.484	-2.053	0.597	0.239	1.133	0.418	-0.26	0.653	-1.128	-1.012	-0.921
t107	-0.279	-1.699	-0.29	-0.496	0.35	-1.124	0.888	-0.319	1.007	0.332	1.398	1.369	-0.504	-0.043	0.018	0.466	-1.381	1.775	0.223	0.567	-1.963	0.743	0.127	1.447	0.292	-0.376	0.764	-1.467	-0.999	-0.832
t146	-0.054	-1.462	-0.445	0.83	0.838	-1.044	1.066	-0.477	0.782	0.197	1.569	1.686	-1.027	-0.248	0.139	0.955	-2.371	1.94	-0.462	0.353	-1.576	0.913	-0.054	1.076	-0.21	0.287	0.639	-2.206	-1.286	-0.358
t170	-0.176	-1.621	-0.349	0.107	0.633	-0.911	1.004	-0.376	0.93	0.283	1.53	1.604	-0.55	-0.237	0.049	0.793	-2.137	1.958	-0.164	0.441	-1.925	0.873	0.047	1.222	-0.051	-0.015	0.119	-1.756	-1.027	-0.306
t119	-0.069	-1.49	-0.467	0.462	0.835	-0.844	1.151	-0.424	0.735	0.064	1.402	1.818	-0.689	-0.391	0.128	1.111	-2.939	2.145	-0.452	0.098	-1.536	0.983	-0.002	0.531	0.006	0.409	0.735	-1.308	-1.377	-0.631
t137	-0.23	-1.746	-0.131	0.02	0.274	-1.213	0.946	-0.15	1.188	0.467	1.618	1.238	-0.666	-0.119	-0.001	0.127	-1.505	1.759	0.248	0.65	-1.814	0.462	0.494	1.765	-0.467	-0.427	-0.058	-1.954	-0.739	-0.036
t70	-0.37	-1.84	-0.244	-0.144	-0.043	-1.144	0.982	-0.13	1.096	0.265	1.126	1.27	-0.066	-0.176	-0.054	0.306	-1.613	1.89	0.503	0.454	-2.067	0.565	0.335	0.913	0.613	-0.294	1.044	-0.704	-1.184	-1.298
t100	-0.365	-1.832	-0.267	-0.38	0.032	-0.852	0.984	-0.205	1.082	0.275	1.135	1.216	-0.2	-0.24	-0.079	0.296	-1.791	1.866	0.488	0.449	-1.823	0.596	0.342	1.081	0.786	-0.279	0.52	-0.684	-0.969	-1.186
t156	-0.11	-1.511	-0.482	0.626	0.805	-0.923	1.063	-0.471	0.794	0.209	1.584	1.613	-0.923	-0.209	0.101	0.904	-2.449	1.944	-0.466	0.391	-1.649	0.862	-0.048	1.094	-0.131	0.255	0.448	-2.047	-1.104	-0.18
t62	-0.355	-1.784	-0.376	-0.078	0.074	-0.943	0.956	-0.288	1.021	0.25	1.19	1.256	-0.221	-0.146	-0.049	0.381	-1.703	1.793	0.291	0.547	-1.997	0.596	0.163	1.054	0.816	-0.212	1.012	-1.246	-0.963	-1.047
t125	-0.352	-1.813	-0.327	-0.128	0.077	-1.011	0.967	-0.179	1.079	0.324	1.318	1.131	-0.405	-0.067	-0.051	0.206	-1.685	1.789	0.313	0.591	-1.876	0.439	0.367	1.167	0.429	-0.288	0.835	-1.209	-0.841	-0.806
t193	-0.24	-1.717	-0.31	0.087	0.33	-1.296	1.096	-0.163	1.045	0.329	1.421	1.343	-0.87	0.128	0.093	0.49	-1.635	2.012	0.03	0.454	-2.336	0.544	0.169	1.293	0.057	-0.321	0.717	-1.317	-1.041	-0.399
t51	-0.087	-1.468	-0.487	-0.254	0.808	-0.651	1.192	-0.581	0.671	-0.079	1.14	1.981	-0.133	-0.551	0.13	1.362	-3.072	2.183	-0.349	-0.083	-1.625	1.249	-0.293	0.493	0.653	0.201	0.865	-0.906	-1.469	-0.848
t99	-0.337	-1.685	-0.442	0.067	0.286	-0.599	0.972	-0.497	0.842	0.09	1.105	1.485	0.29	-0.585	-0.096	0.613	-2.505	1.82	0.073	0.236	-1.533	0.956	0.023	0.695	1.047	0.351	0.633	-0.9	-1.271	-1.144
t54	-0.262	-1.69	-0.389	-0.142	0.381	-1.157	0.969	-0.305	0.95	0.215	1.389	1.45	-0.601	-0.075	0.031	0.438	-1.783	1.894	-0.072	0.473	-2.004	0.63	0.064	1.196	0.394	-0.12	0.909	-1.423	-1.002	-0.362
t49	-0.264	-1.683	-0.307	0.053	0.363	-1.332	0.962	-0.265	0.979	0.297	1.42	1.424	-0.496	-0.023	0.048	0.515	-1.524	1.868	0.074	0.482	-2.112	0.719	0.099	1.223	0.046	-0.178	0.986	-1.395	-1.271	-0.712
t55	-0.13	-1.576	-0.278	0.229	0.684	-1.057	1.047	-0.327	0.989	0.376	1.61	1.416	-0.777	-0.088	0.14	0.703	-1.976	1.884	-0.098	0.526	-2.003	0.73	0.282	1.384	-0.646	-0.242	0.65	-2.376	-0.758	-0.318
t24	-0.198	-1.547	-0.477	0.011	0.674	-1.223	0.972	-0.491	0.751	0.109	1.377	1.68	-0.628	-0.126	0.097	0.817	-1.863	1.925	-0.318	0.34	-1.922	0.963	-0.286	1.076	0.442	0.106	1.267	-1.431	-1.483	-0.621
t169	-0.154	-1.515	-0.44	0.135	0.749	-1.2	0.905	-0.506	0.774	0.198	1.534	1.689	-0.67	-0.178	0.085	0.831	-1.834	1.826	-0.303	0.435	-1.718	1.018	-0.196	1.205	0.095	0.128	0.963	-1.904	-1.408	-0.551
t163	-0.229	-1.619	-0.354	0.164	0.516	-1.023	1.019	-0.387	0.9	0.287	1.369	1.402	-0.659	-0.157	0.053	0.669	-1.823	1.883	0.012	0.415	-1.877	0.853	0.03	1.269	0.273	-0.063	0.579	-1.506	-1.174	-0.826
t19	-0.297	-1.762	-0.288	0.211	0.242	-1.123	0.978	-0.212	1.079	0.406	1.418	1.228	-0.636	0.01	0.009	0.428	-1.455	1.846	0.232	0.656	-2.2	0.571	0.235	1.367	0.111	-0.324	0.573	-1.646	-0.922	-0.741
t5	-0.24	-1.638	-0.357	0.289	0.477	-0.651	1.05	-0.471	0.889	0.215	1.229	1.497	-0.129	-0.463	-0.004	0.854	-2.4	1.922	0.091	0.303	-1.779	1.05	0.044	0.943	0.489	0.144	0.264	-1.347	-1.188	-1.092
t1	-0.404	-1.843	-0.325	-0.051	0.021	-0.959	0.93	-0.235	1.09	0.328	1.254	1.166	-0.041	-0.149	-0.087	0.261	-1.613	1.769	0.363	0.638	-2.149	0.538	0.261	1.16	0.589	-0.267	0.76	-1.336	-0.818	-0.854
t115	-0.107	-1.513	-0.459	0.128	0.743	-0.401	1.231	-0.557	0.722	-0.052	1.069	1.967	0.228	-0.693	0.107	1.528	-3.388	2.242	-0.25	-0.054	-1.807	1.262	-0.145	0.151	0.498	0.301	0.824	-1.028	-1.359	-1.197
t76	-0.185	-1.591	-0.294	0.316	0.538	-1.282	0.91	-0.382	0.919	0.263	1.521	1.579	-0.426	-0.263	0.046	0.579	-1.755	1.789	-0.079	0.464	-1.752	0.862	0.072	1.273	-0.183	0.037	0.781	-1.916	-1.346	-0.502
t31	-0.362	-1.785	-0.295	-0.364	0.126	-1.219	0.872	-0.254	1.039	0.324	1.272	1.275	-0.344	-0.014	-0.034	0.348	-1.177	1.766	0.403	0.622	-2.099	0.681	0.111	1.326	0.606	-0.394	0.997	-1.138	-1.146	-1.15
t158	-0.29	-1.716	-0.315	0.111	0.25	-1.069	0.938	-0.331	1.005	0.305	1.382	1.316	-0.316	-0.206	-0.035	0.398	-1.744	1.739	0.221	0.532	-1.749	0.759	0.156	1.326	0.345	-0.137	0.52	-1.509	-1.152	-0.739
t20	-0.117	-1.608	-0.262	0.812	0.666	-1.241	1.054	-0.235	1.05	0.478	1.773	1.378	-1.182	0.045	0.134	0.615	-1.788	1.921	-0.188	0.64	-2.149	0.618	0.301	1.558	-0.913	-0.145	0.15	-2.584	-0.833	0.044
t60	-0.225	-1.646	-0.396	-0.061	0.463	-0.973	0.952	-0.412	0.888	0.151	1.367	1.577	-0.331	-0.304	0.009	0.624	-2.048	1.861	-0.107	0.436	-1.72	0.764	0.006	1.066	0.349	-0.017	0.878	-1.534	-1.13	-0.495
t192	-0.216	-1.636	-0.404	-0.007	0.464	-0.782	1.033	-0.445	0.875	0.178	1.297	1.53	-0.386	-0.326	0.008	0.803	-2.207	1.903	0.003	0.372	-1.632	0.897	-0.05	1.085	0.529	-0.051	0.448	-1.302	-1.202	-0.786
t81	-0.11	-1.448	-0.581	0.082	0.794	-0.603	1.092	-0.647	0.586	-0.139	1.142	1.929	-0.148	-0.645	0.078	1.246	-3.161	2.033	-0.434	-0.004	-1.184	1.176	-0.259	0.278	0.782	0.517	1.304	-1.045	-1.546	-1.093
t123	-0.278	-1.711	-0.245	-0.008	0.321	-1.085	0.911	-0.312	1.03	0.323	1.417	1.374	-0.328	-0.273	-0.033	0.329	-1.669	1.774	0.178	0.51	-1.808	0.732	0.217	1.425	0.164	-0.126	0.298	-1.571	-1.043	-0.522
t103	-0.282	-1.719	-0.347	-0.124	0.339	-1.02	0.922	-0.297	0.989	0.306	1.424	1.364	-0.507	-0.12	-0.018	0.465	-1.716	1.822	0.105	0.561	-1.845	0.671	0.164	1.236	0.258	-0.153	0.576	-1.424	-0.979	-0.657
t141	-0.214	-1.616	-0.433	0.169	0.499	-0.832	1.035	-0.44	0.843	0.135	1.306	1.63	-0.178	-0.374	0.018	0.875	-2.429	1.945	-0.12	0.305	-1.738	0.929	-0.044	0.81	0.403	0.13	0.672	-1.328	-1.229	-0.734
t27	-0.309	-1.766	-0.256	-0.541	0.132	-1.048	0.974	-0.233	1.033	0.191	1.196	1.431	-0.147	-0.278	-0.043	0.325	-1.87	1.89	0.318	0.31	-1.712	0.678	0.239	1.083	0.654	-0.206	0.602	-0.569	-1.209	-0.873
t112	-0.293	-1.787	-0.155	0.336	0.118	-1.136	0.976	-0.172	1.184	0.42	1.424	1.221	-0.298	-0.216	-0.035	0.185	-1.638	1.783	0.359	0.587	-2.038	0.545	0.456	1.469	-0.097	-0.274	0.146	-1.763	-0.861	-0.45
t65	-0.241	-1.652	-0.278	-0.074	0.386	-1.031	0.912	-0.371	0.956	0.222	1.393	1.525	-0.081	-0.434	-0.029	0.441	-1.96	1.768	0.061	0.407	-1.556	0.783	0.168	1.213	0.168	-0.022	0.524	-1.554	-1.137	-0.509
t44	-0.489	-1.955	-0.266	-1.015	-0.315	-1.104	0.837	-0.116	1.107	0.189	1.004	1.146	0.046	-0.226	-0.197	-0.165	-1.252	1.734	0.698	0.499	-1.579	0.387	0.303	1.136	1.41	-0.435	0.96	0.087	-1.183	-1.251
t194	-0.318	-1.709	-0.422	-0.058	0.29	-1.117	0.976	-0.333	0.885	0.189	1.26	1.384	-0.408	-0.141	-0.023	0.502	-1.743	1.869	0.066	0.416	-1.824	0.734	-0.042	1.058	0.704	-0.056	0.974	-0.9	-1.349	-0.87
t57	-0.144	-1.454	-0.539	0.219	0.931	-0.672	1.049	-0.675	0.653	0.137	1.402	1.677	-0.626	-0.353	0.087	1.156	-2.491	1.929	-0.418	0.255	-1.587	1.219	-0.334	1.082	0.448	0.295	0.443	-1.698	-1.293	-0.706
t191	-0.205	-1.581	-0.475	0.482	0.601	-0.722	0.929	-0.545	0.801	0.152	1.435	1.586	-0.395	-0.462	-0.025	0.722	-2.399	1.785	-0.281	0.433	-1.383	0.88	-0.031	1.003	0.366	0.384	0.466	-1.837	-1.156	-0.534
t179	-0.169	-1.572	-0.319	-0.018	0.648	-0.78	1.149	-0.432	0.871	0.173	1.273	1.662	-0.136	-0.41	0.094	1.018	-2.596	2.083	-0.058	0.118	-1.949	1.1	0.032	0.881	0.132	0.046	0.371	-1.193	-1.225	-0.798
t197	-0.399	-1.847	-0.315	-0.623	-0.055	-1.172	0.926	-0.196	1.049	0.186	1.143	1.304	0.003	-0.158	-0.086	0.161	-1.518	1.819	0.381	0.453	-1.925	0.535	0.158	1.089	0.927	-0.339	1.108	-0.541	-1.197	-0.879
t75	-0.15	-1.565	-0.326	0.248	0.649	-1.107	1.062	-0.397	0.904	0.255	1.455	1.635	-0.571	-0.199	0.111	0.858	-2.109	1.989	-0.147	0.32	-2.049	0.985	-0.015	1.196	-0.059	0.005	0.406	-1.713	-1.219	-0.459
t122	-0.253	-1.572	-0.452	-0.286	0.526	-1.16	0.961	-0.481	0.746	0.071	1.248	1.653	-0.239	-0.251	0.037	0.733	-1.989	1.882	-0.122	0.172	-1.665	1.054	-0.222	0.911	0.745	0.178	1.205	-0.771	-1.676	-0.992
t174	-0.064	-1.479	-0.422	0.306	0.769	-1.084	1.142	-0.436	0.79	0.124	1.423	1.754	-0.737	-0.207	0.178	1.089	-2.429	2.05	-0.351	0.219	-1.794	0.944	-0.095	0.906	-0.102	0.027	1.035	-1.71	-1.331	-0.523
t121	-0.162	-1.579	-0.291	-0.249	0.531	-1.065	1.022	-0.413	0.9	0.11	1.315	1.757	-0.108	-0.422	0.07	0.739	-2.242	1.955	-0.093	0.197	-1.773	0.94	0.013	1.042	0.182	-0.034	0.731	-1.369	-1.263	-0.444
t36	-0.32	-1.799	-0.211	-0.093	0.066	-1.048	1.036	-0.163	1.124	0.295	1.21	1.319	-0.037	-0.219	-0.016	0.381	-1.861	1.922	0.392	0.404	-2.152	0.611	0.374	1.021	0.305	-0.283	0.665	-1.034	-0.985	-0.908
t86	-0.326	-1.759	-0.237	-0.081	0.114	-0.806	0.998	-0.302	1.068	0.263	1.157	1.333	0.164	-0.395	-0.054	0.46	-2.135	1.829	0.44	0.345	-1.837	0.82	0.352	0.974	0.526	-0.083	0.437	-1.03	-1.042	-1.2
t101	-0.391	-1.874	-0.25	0.03	-0.016	-1.599	0.78	-0.054	1.225	0.567	1.638	0.842	-1.097	0.374	-0.046	-0.331	-0.377	1.531	0.37	1.084	-2.153	0.066	0.432	2.029	-0.058	-0.677	1.006	-2.173	-0.636	-0.251
