V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t42	-0.583	-2.336	-0.01	0.338	-1.029	-1.753	0.548	0.582	1.885	1.038	2.108	0.009	-1.371	0.617	-0.367	-1.923	0.308	1.078	1.029	1.861	-1.706	-1.185	1.595	2.802	-0.746	-1.156	-0.563	-2.832	0.624	1.13
t77	-0.119	-1.439	-0.573	-1.492	0.571	-0.213	1.549	-0.567	0.428	-0.645	0.42	2.289	1.062	-1.164	0.077	1.557	-4.866	2.562	-0.265	-1.228	-0.576	1.499	-0.343	-0.834	2.018	0.585	1.21	2.424	-2.323	-1.619
t11	-0.559	-2.308	0.348	-0.057	-1.047	-0.98	1.176	0.442	1.934	0.778	0.934	0.644	0.614	-0.03	-0.142	-0.335	-1.195	2.017	1.794	0.702	-3.575	0.115	1.363	1.468	0.139	-1.251	-0.872	-0.703	-0.082	-1.336
t35	-0.489	-2.147	0.059	-0.316	-1.024	0.265	1.431	0.105	1.451	-0.086	0.225	1.282	2.665	-1.63	-0.336	0.024	-4.5	2.197	1.306	-0.472	-1.331	0.42	1.341	-0.614	1.568	0.069	-0.41	1.363	-0.728	-1.697
t154	-0.189	-1.626	-0.339	0.223	0.476	-1.225	0.974	-0.342	0.973	0.252	1.445	1.727	-0.281	-0.087	0.098	0.922	-2.024	1.967	-0.036	0.432	-2.375	0.995	0.014	0.915	-0.066	-0.015	0.826	-1.745	-1.183	-0.708
t185	-0.331	-1.447	-0.589	-0.441	0.571	-0.586	0.774	-1.006	0.516	-0.162	0.851	1.762	0.727	-0.857	-0.063	0.838	-2.306	1.534	-0.076	0.086	-1.215	1.575	-0.594	0.794	2.073	0.612	1.685	-1.3	-1.638	-1.789
t33	-0.314	-1.524	-0.8	-0.177	0.624	-0.562	0.723	-0.877	0.37	-0.234	1.078	1.767	-0.064	-0.782	-0.189	0.809	-2.417	1.608	-0.38	0.275	-0.284	1.227	-0.701	0.563	2.065	0.813	1.402	-0.502	-2.028	-1.491
t64	-0.157	-1.594	-0.221	0.851	0.496	-0.879	1.179	-0.339	0.994	0.29	1.443	1.481	-0.239	-0.581	0.028	0.509	-2.756	1.955	-0.108	0.089	-1.616	0.895	0.328	1.19	-0.151	0.361	-0.59	-1.636	-1.168	-0.058
t37	-0.609	-1.856	-0.535	0.396	-0.096	-0.619	0.736	-0.462	0.816	0.203	1.176	1.003	0.714	-0.677	-0.388	-0.114	-1.945	1.413	0.245	0.477	-0.901	0.697	0.071	0.877	1.524	0.691	0.318	-0.374	-1.549	-1.236
t32	0.552	-0.742	-0.664	-0.15	2.53	-1.258	1.223	-1.089	0.075	-0.377	1.807	3.415	-1.115	-0.467	0.665	3.135	-3.753	2.545	-1.869	-0.451	-1.578	2.271	-1.215	0.228	-1.327	0.602	2.163	-2.725	-2.395	-0.049
t147	-0.902	-2.533	0.069	0.021	-1.401	-0.279	0.851	0.341	1.856	0.884	1.025	-0.237	0.647	-0.218	-0.551	-1.407	-0.821	1.394	1.804	1.284	-2.287	-0.608	1.568	1.864	1.034	-0.914	-1.263	-0.785	0.612	-1.051
t45	-0.488	-2.009	0.032	0.274	-0.289	-0.779	0.847	-0.108	1.397	0.444	1.41	1.02	0.824	-0.805	-0.317	-0.645	-2.01	1.589	0.57	0.582	-1.625	0.29	0.901	1.657	-0.032	0.048	-1.252	-1.426	-0.503	0.401
t68	-0.045	-1.28	-0.693	0.527	1.512	-1.674	0.766	-0.735	0.407	0.334	2.11	1.691	-2.362	0.339	0.165	1.061	-0.885	1.701	-0.972	0.729	-1.261	1.236	-0.9	2.129	-0.303	0.272	0.637	-2.463	-2.037	-0.009
t120	-0.454	-1.714	-0.643	-0.622	0.289	-1.392	0.594	-0.595	0.685	0.149	1.178	1.235	-1.222	0.244	-0.094	0.237	-0.16	1.505	0.104	0.879	-1.684	0.77	-0.664	1.712	2.027	-0.188	1.959	-0.97	-1.616	-1.553
t15	0.297	-0.57	-1.289	2.347	2.922	-0.975	0.834	-1.788	-0.379	-0.105	2.356	2.79	-2.055	-0.27	0.397	2.767	-3.221	1.736	-2.691	0.142	-0.966	2.688	-2.09	1.268	-0.344	2.202	0.565	-4.517	-2.587	0.514
t184	-0.691	-2.287	0.067	-0.678	-1.312	-1.097	0.872	0.206	1.603	0.431	0.625	0.571	0.881	-0.275	-0.336	-0.758	-0.688	1.542	1.839	0.765	-2.064	0.009	0.934	1.269	1.692	-1.055	0.795	0.15	-0.827	-2.187
t180	-0.564	-2.092	0.03	-1.081	-0.912	-0.34	1.093	-0.042	1.284	-0.12	0.172	1.387	2.516	-1.349	-0.316	0.039	-2.958	1.984	1.401	-0.186	-1.561	0.604	0.863	-0.285	1.924	-0.248	1.102	1.307	-1.184	-2.474
t90	-0.27	-1.426	-1.18	0.825	0.884	0.672	1.293	-1.054	0.031	-0.622	0.485	2.123	0.605	-1.259	-0.119	2.138	-5.029	2.336	-0.884	-0.522	-0.616	1.673	-0.97	-1.416	2.992	1.779	1.368	0.861	-2.213	-2.503
t56	0.026	-1.238	-0.895	0.534	1.651	-1.824	0.764	-0.764	0.305	0.161	2.173	1.821	-2.987	0.569	0.254	1.055	-0.89	1.779	-1.472	0.84	-1.397	0.951	-1.092	1.979	-0.176	0.325	1.695	-2.933	-1.841	0.625
t149	-0.79	-2.275	0.109	-0.574	-1.26	-1.016	0.638	0.084	1.608	0.577	0.837	0.514	1.458	-0.416	-0.445	-0.926	-0.445	1.25	1.837	0.906	-2.027	0.161	1.006	1.498	1.336	-0.772	0.33	-0.386	-0.713	-2.109
t152	-0.591	-1.835	-0.325	-1.243	0.094	-1.264	0.463	-0.512	0.887	0.35	1.279	0.997	-0.137	-0.154	-0.278	-0.325	-0.06	1.265	0.624	0.814	-1.316	0.884	-0.193	2.176	1.547	-0.282	0.685	-0.611	-1.563	-1.381
t2	-0.244	-1.555	-0.533	-0.349	0.757	-1.072	0.605	-0.652	0.764	0.316	1.698	1.453	-0.87	-0.005	-0.005	0.578	-0.97	1.447	-0.252	0.95	-1.564	0.863	-0.285	1.763	0.269	-0.131	1.264	-2.775	-0.939	-0.526
