feature_1	feature_2	feature_3	feature_4	feature_5	feature_6	feature_7	feature_8	feature_9	feature_10	feature_11	feature_12	feature_13	feature_14	feature_15	feature_16	feature_17	feature_18	feature_19	feature_20	feature_21	feature_22	feature_23	feature_24	feature_25	feature_26	feature_27	feature_28	feature_29	feature_30
t46	-1.127	-0.801	0.231	0.051	0.245	-0.055	-1.998	0.764	1.423	-0.087	0.25	-0.56	-1.006	-0.91	0.228	0.309	-0.039	0.639	1.06	-0.274	-0.709	-0.592	0.452	1.963	1.794	0.226	-0.545	-0.314	-1.145	0.528
t12	-1.642	0.339	0.031	0.304	0.279	-3.294	-1.036	0.047	-0.588	0.867	-0.126	1.567	0.119	-0.208	0.171	0.374	0.461	-2.71	1.232	-0.546	1.258	-1.461	-0.004	-1.236	-0.098	0.332	1.736	0.375	3.546	-0.088
t23	1.317	2.194	-0.124	0.338	0.272	3.095	-2.149	1.14	0.2	0.243	0.914	-0.313	-0.822	1.083	0.121	-0.028	-0.136	-1.326	-0.783	0.94	-0.962	0.012	0.108	-1.499	0.013	0.056	-1.283	-0.351	-1.744	-0.527
t39	2.105	-0.211	0.004	-0.1	-0.139	0.988	-1.958	-0.537	0.116	0.876	-0.439	-0.46	-1.533	-0.906	0.003	0.01	-0.107	-0.733	-0.674	0.006	-0.178	-0.073	0.792	-0.866	1.175	-0.184	0.131	-0.393	3.43	-0.145
t6	-1.335	0.161	0.183	-0.509	0.037	0.294	0.115	1.059	-0.033	-0.534	-0.323	1.24	-0.153	0.78	0.054	0.165	-0.349	-0.189	-0.453	-1.417	0.974	-0.004	0.213	-0.092	-0.396	0.299	-0.245	-0.184	0.349	0.292
t22	-1.006	0.091	0.203	-0.126	0.367	-2.236	-4.081	-1.144	-0.178	0.252	0.314	2.121	-0.421	-0.399	0.092	0.194	0.169	-0.686	-1.332	0.404	1.323	1.41	0.195	1.536	-0.325	-0.362	0.09	0.671	2.28	0.584
t17	-3.517	0.113	0.065	0.561	0.319	-1.321	-0.546	0.155	-0.415	0.903	0.497	0.175	-0.269	0.444	0.576	0.359	0.179	-1.935	-1.368	0.756	0.402	-0.355	0.71	0.285	-0.411	0.093	-0.199	0.275	3.15	0.32
t34	2.093	0.41	-0.143	-0.528	0.503	-1.981	1.376	-1.009	-0.395	0.365	-0.227	-3.847	0.102	1.178	0.01	0.091	0.673	-1.447	-1.184	0.944	1.967	-1.121	-0.082	1.843	0.981	-0.402	-0.274	-0.078	0.492	-0.311
t42	-1.505	-0.554	0.271	-0.1	0.404	-1.32	-1.651	0.627	0.689	0.254	0.224	-2.657	0.358	1.855	0.291	0.303	0.785	0.784	-0.305	-0.395	-0.822	0.899	1.243	-2.005	1.067	-0.187	-1.656	0.164	1.801	1.141
t8	-0.93	-0.819	0.282	-0.221	0.226	-1.966	-2.888	1.499	0.254	0.677	-0.095	-0.601	0.47	-0.736	0.066	0.295	0.301	1.312	-1.09	-0.221	-0.064	1.479	0.018	0.042	1.334	-0.101	-0.482	0.259	1.797	-0.095
t38	-1.256	0.794	-0.011	0.267	-0.142	-1.121	-3.781	1.869	-0.117	-0.602	0.099	0.473	-0.691	-0.25	-0.122	0.115	-0.264	1.848	-1.075	0.866	0.377	0.608	0.057	1.653	0.267	0.177	1.672	-0.588	-0.048	-1.074
t35	-3.322	1.183	-0.183	0.18	0.255	0.393	-2.396	-1.756	0.111	0.266	-0.031	1.364	0.206	-0.308	0.117	0.05	-0.13	0.348	0.344	0.134	1.706	0.265	-0.261	-0.157	1.929	0.227	0.307	-0.535	0.085	-0.392
t29	-0.452	0.533	-0.208	-0.436	0.036	-3.405	-0.085	0.513	0.078	0.357	0.702	0.943	0.484	-0.127	0.043	-0.026	0.082	-0.995	-0.256	-1.243	-1.621	-1.8	0.625	3.828	2.302	-0.002	0.154	-0.09	0.138	-0.074
t25	-0.241	-1.173	-0.769	-0.761	-0.35	2.119	1.647	2.292	-0.699	-0.211	0.347	-1.162	0.394	-0.972	-0.723	-0.709	-0.656	-1.615	-0.827	-1.185	-0.245	0.019	0.848	2.604	1.384	-0.454	1.646	-0.568	-0.412	0.429
t20	2.467	0.202	-0.074	0.385	-0.116	0.255	-0.642	-0.371	0.776	0.655	0.708	-0.992	-1.126	1.147	0.058	-0.043	-0.488	0.629	-0.767	-0.595	-0.506	-1.421	1.089	-0.744	0.554	-0.306	-0.359	0.124	-0.267	-0.232
t16	-3.339	1.518	0.089	0.346	0.066	-2.067	-1.378	-2.508	0.161	1.431	-0.489	-0.67	0.222	-0.506	0.161	0.214	0.672	1.564	-0.214	0.41	0.447	-0.109	-0.555	0.677	-0.725	0.564	-0.485	0.325	3.208	0.97
t7	-3.117	-0.282	0.199	0.315	0.092	-3.011	0.075	1.092	-0.116	0.788	-0.771	0.282	-0.286	0.336	0.391	0.356	0.31	-0.561	-1.43	1.409	0.866	0.446	0.053	0.725	-0.22	0.637	-0.953	0.634	1.254	0.487
t21	2.942	0.598	-0.25	-0.129	-0.27	-2.267	-1.28	1.817	0.245	-0.361	-0.218	-1.102	-0.869	0.69	-0.241	-0.205	0.271	0.651	-0.657	-0.057	-0.298	-1.402	0.199	-0.977	2.688	-0.817	-0.651	-0.192	1.86	0.281
t13	-1.6	-0.533	-0.373	-0.405	0.226	-0.807	-0.278	1.392	-0.092	0.692	-0.122	0.378	-0.783	0.848	-0.323	-0.107	-0.428	-0.405	-1.134	-0.22	-0.617	-0.693	-0.728	4.487	2.54	-0.701	1.15	0.022	0.377	-1.764
t37	-2.269	0.939	0.119	-0.042	-0.139	1.874	1.103	0.255	-0.156	0.298	-0.256	0.344	0.493	0.295	0.136	0.049	0.051	0.11	-0.852	-0.333	-0.075	-0.219	-0.816	-0.709	-0.419	0	-0.11	0.345	0.199	-0.216
t18	-0.889	0.46	0.439	0.354	-0.145	-4.433	0.64	-2.214	-0.066	2.059	0.515	-2.317	0.204	0.925	0.354	0.455	0.281	-1.317	0.382	1.281	0.022	0.498	0.252	0.797	0.345	0.652	-0.479	0.052	0.544	0.349
t11	0.999	0.505	0.056	0.413	0.554	2.304	-2.393	-1.406	0.143	0.67	-0.246	-3.16	0.016	0.158	-0.037	-0.014	0.13	-0.387	0.858	-0.331	0.645	-1.151	0.206	1.437	-0.732	-0.023	-0.389	-0.236	1.816	-0.405
t36	1.005	-0.164	-0.015	0.54	0.005	1.68	-1.33	-3.044	-0.466	0.603	1.154	-1.039	0.864	-0.02	0.095	0.12	0.477	1.759	0.826	-1.059	-0.824	-1.162	0.148	-0.077	-1.249	0.344	0.876	0.001	-0.318	0.272
t9	-0.503	-0.109	0.212	0.734	0.076	-0.095	-2.069	-0.157	-0.079	0.7	0.645	-1.079	-1.087	0.653	0.099	0.106	0.413	1.57	0.969	1.263	0.262	-2.215	-0.779	1.382	1.083	0.282	-1.27	0.028	-1.591	0.556
t48	0.193	1.154	-0.046	0.119	0.25	0.098	0.204	1.89	0.035	0.892	0.175	-2.34	-0.452	0.55	-0.091	-0.079	0.266	-0.915	0.819	0.354	-0.517	-1.452	0.214	-1.01	1.648	0.541	-1.429	0.212	-1.842	0.559
t5	0.447	0.285	0.247	0.614	0.193	0.149	0.729	0.245	0.722	1.061	0.598	-0.811	-1.165	-0.276	0.186	-0.08	-0.313	1.807	-1.527	-0.173	1.491	-2.574	0.071	-2.934	0.213	0.117	-1.386	-0.501	1.853	0.711
t1	2.043	2.401	0.121	0.452	0.267	0.016	-1.074	0.675	-0.115	0.962	1.115	0	-1.502	-0.018	0.45	-0.01	-0.32	0.396	-1.935	0.3	1.525	-3.046	-0.6	-2.293	-0.114	0.332	-1.662	-0.169	1.679	0.124
t47	2.163	1.268	-0.194	-0.23	-0.063	1.18	-2.286	2.384	0.071	0.71	0.342	-1.287	-0.779	0.439	-0.023	-0.157	0.374	-0.158	-0.222	1.459	-1.683	-0.958	-0.504	-1.019	-0.052	-0.04	-1.18	-0.416	1.111	-0.25
t43	2.383	-0.972	0.043	-0.185	0.367	3.761	-3.18	1.132	0.681	0.029	1.142	1.176	-0.752	0.195	0.251	-0.243	0.323	0.309	-1.703	0.21	-0.328	-0.468	1.208	-3.383	-0.346	-0.222	-1.413	0.015	-0.341	0.31
t3	-2.841	-1.175	-0.678	-0.802	0.039	0.572	-1.582	2.248	0.092	-0.341	-0.615	2.556	-0.474	0.301	-0.371	-0.485	-0.873	0.832	-0.192	-0.795	-0.044	-1.315	-0.307	2.224	2.662	-0.377	1.237	-0.752	0.87	0.387
t45	-2.206	0.925	-0.212	0.388	-0.113	-0.026	-0.581	-1.205	-0.569	0.071	-0.018	0.568	-0.172	0.02	-0.044	-0.07	-0.426	-0.442	-0.47	-0.25	0.348	-0.56	0.026	3.718	1.466	-0.244	0.702	-0.614	-0.243	0.233
t44	-1.933	0.423	-0.243	-0.271	-0.227	-0.289	-2.02	-3.107	-0.551	0.094	0.762	0.097	0.143	0.451	-0.088	-0.282	-0.233	1.091	-0.732	1.003	-0.311	0.397	-0.037	5.9	-0.127	-0.269	-0.754	-0.179	1.152	0.139
t27	0.721	-0.482	0.133	-0.026	0.022	0.332	-3.909	-0.66	-0.483	0.644	0.426	-2.471	-0.237	0.394	0.214	0.042	-0.21	1.999	-0.756	0.07	0.763	0.259	0.059	2.728	0.546	0.387	-1.294	0.168	0.232	0.39
t26	-2.832	-0.077	0.11	0.369	0.26	-0.105	-0.548	1.455	0.109	0.349	0.167	-3.129	0.116	0.628	0.302	0.232	0.328	0.932	-0.567	-0.332	-0.017	0.587	-0.516	1.258	0.085	-0.408	-1.243	0.362	2	0.124
t31	-3.611	1.178	0.222	0.188	0.264	-1.43	1.317	1.268	0.081	1.331	0.367	-1.37	0.286	0.896	0.195	0.373	0.331	-0.777	-1.359	0.534	-0.796	0.367	-0.253	-0.327	-0.821	0.337	0.195	0.511	0.923	-0.418
t10	-0.934	-0.501	0.071	-0.217	0.176	5.505	-0.712	1.278	-0.563	0.153	-0.235	-0.318	-0.796	0.482	0.091	-0.282	-0.518	-0.974	-1.435	1.318	-1.143	1.057	0.602	-0.848	0.861	0.994	-1.669	0.255	-1.657	-0.04
t33	0.815	-0.174	-0.268	-0.142	-0.23	3.874	-2.462	0.173	-0.44	0.404	-0.033	-1.084	0.314	1.024	-0.004	-0.405	0.288	1.441	-0.409	0.764	-1.175	1.518	-0.526	-0.345	0.995	-0.062	-1.541	-0.684	-1.059	-0.568
