feature_1	feature_2	feature_3	feature_4	feature_5	feature_6	feature_7	feature_8	feature_9	feature_10	feature_11	feature_12	feature_13	feature_14	feature_15	feature_16	feature_17	feature_18	feature_19	feature_20	feature_21	feature_22	feature_23	feature_24	feature_25	feature_26	feature_27	feature_28	feature_29	feature_30
t165	-1.938	-1.45	-0.156	0.383	0.879	0.896	0.988	-1.255	-0.25	-1.596	0.021	-0.584	1.128	-1.239	-0.324	-0.608	-0.069	-0.978	-1.044	0.651	0.163	-0.84	-0.21	0.747	2.893	2.758	-0.837	0.521	1.635	-0.288
t104	-2.535	-1.124	-0.197	0.439	0.849	0.673	0.606	-0.9	-0.531	-1.47	0.02	-0.443	0.979	-0.958	-0.206	-0.523	-0.083	-0.621	-1.293	0.437	-0.459	-0.317	-0.265	0.691	3.261	3.1	-0.833	-0.402	1.738	0.36
t188	-1.454	-2.065	-0.05	0.353	0.927	1.184	1.037	-1.44	-0.078	-1.246	0.07	-0.409	1.378	-1.243	-0.01	-0.939	-0.252	-1.262	-0.905	0.767	0.385	-0.674	-0.159	0.233	2.895	2.478	-0.978	0.724	1.419	-0.692
t141	-1.38	-1.99	-0.092	0.388	0.925	1.271	0.859	-1.357	-0.099	-1.005	0.116	-0.341	1.562	-1.156	-0.025	-1.024	-0.328	-1.268	-0.927	0.716	0.298	-0.419	-0.164	-0.289	2.801	2.524	-1.029	0.608	1.467	-0.651
t175	-1.341	-2.059	-0.109	0.453	0.866	1.151	1.344	-1.543	-0.125	-1.228	-0.052	-0.646	1.674	-1.451	0.406	-1.007	-1.113	-0.976	-0.84	0.821	-0.162	-0.488	-0.135	0.649	3.319	2.146	-0.891	0.326	1.481	-0.48
t1	-2.155	-1.083	-0.294	0.391	0.776	0.647	0.715	-0.963	-0.581	-1.781	-0.1	-0.785	0.91	-0.888	-0.394	-0.443	-0.066	-0.613	-1.342	0.385	-0.256	-0.275	-0.342	1.097	3.262	2.972	-0.39	-0.484	1.748	0.32
t36	-0.923	-2.548	0.066	0.41	0.98	1.625	1.329	-1.752	0.207	-1.018	0.155	-0.308	1.871	-1.571	0.395	-1.315	-0.86	-1.505	-0.577	1.038	0.49	-0.829	-0.029	-0.307	2.721	2.018	-1.106	1.298	1.309	-1.273
t60	-1.487	-2.169	-0.029	0.379	0.982	1.232	1.039	-1.34	-0.046	-1.183	0.182	-0.26	1.46	-1.213	-0.028	-0.906	-0.221	-1.268	-0.799	0.755	0.359	-0.662	-0.128	0.042	2.7	2.327	-1.212	0.734	1.42	-0.668
t146	-1.248	-2.013	-0.092	0.388	0.974	1.27	1.227	-1.607	-0.017	-1.088	0.038	-0.287	1.514	-1.382	0.174	-1.087	-0.569	-1.255	-0.759	0.836	0.212	-0.776	-0.113	0.112	3.035	2.424	-1.528	0.932	1.405	-0.725
t182	-2.163	-1.233	-0.323	0.353	0.871	0.6	0.669	-0.932	-0.545	-1.52	-0.008	-0.48	0.925	-0.88	-0.514	-0.525	0.289	-0.819	-1.207	0.326	-0.191	-0.176	-0.338	0.671	2.979	3.259	-0.814	-0.222	1.728	0.215
t131	-1.456	-2.401	-0.035	0.346	1.003	1.171	1.265	-1.523	-0.008	-1.278	0.072	-0.388	1.353	-1.387	0.072	-0.989	-0.272	-1.27	-0.771	0.769	0.281	-0.72	-0.144	0.31	2.928	2.427	-0.912	0.923	1.394	-0.768
t12	-1.884	-1.651	-0.195	0.391	0.88	0.748	0.894	-1.1	-0.382	-1.303	-0.033	-0.596	1.227	-1.077	-0.03	-0.663	-0.348	-0.896	-1.065	0.491	-0.229	0.018	-0.252	0.562	3.153	2.851	-0.891	-0.17	1.57	-0.029
t100	-1.957	-0.798	-0.324	0.388	0.844	0.835	0.76	-1.061	-0.509	-1.423	0.004	-0.363	1.208	-0.947	-0.317	-0.622	-0.062	-0.891	-0.979	0.52	-0.023	-0.466	-0.271	0.424	2.919	3.095	-1.782	-0.011	1.711	0.092
t102	-1.008	-1.972	-0.143	0.337	0.986	1.183	0.917	-1.371	-0.075	-1.031	0.164	-0.133	1.372	-0.979	-0.284	-1.009	0.021	-1.452	-0.842	0.664	0.439	-0.445	-0.163	-0.167	2.556	2.489	-1.505	0.778	1.381	-0.715
t85	-1.213	-2.416	-0.079	0.378	0.919	1.29	0.998	-1.434	-0.079	-1.009	0.107	-0.438	1.741	-1.274	0.169	-1.144	-0.457	-1.329	-0.7	0.776	0.274	-0.254	-0.168	-0.312	2.779	2.447	-0.806	0.602	1.47	-0.844
t8	-1.541	-1.7	-0.238	0.351	0.898	1.003	0.929	-1.194	-0.3	-1.217	0.04	-0.409	1.31	-0.995	-0.261	-0.823	-0.121	-1.121	-1.11	0.518	0.146	-0.326	-0.254	0.445	2.872	2.628	-1.006	0.198	1.511	-0.239
t179	-2.429	-1.094	-0.278	0.407	0.796	0.559	0.496	-0.878	-0.597	-1.617	-0.06	-0.596	0.838	-0.818	-0.401	-0.455	0.05	-0.578	-1.541	0.32	-0.477	-0.177	-0.333	1.024	3.377	3.178	-0.298	-0.664	1.747	0.488
t21	-1.103	-2.77	0.028	0.407	1.042	1.338	1.404	-1.667	0.202	-0.863	0.189	-0.26	1.707	-1.551	0.147	-1.16	-0.586	-1.403	-0.668	0.9	0.386	-0.874	-0.047	-0.009	2.748	1.924	-1.158	1.315	1.344	-0.985
t161	-2.064	-0.763	-0.39	0.347	0.838	0.673	0.386	-0.774	-0.653	-1.611	0.016	-0.317	0.765	-0.468	-0.743	-0.462	0.482	-0.795	-1.512	0.206	-0.238	-0.1	-0.373	0.754	2.982	3.203	-0.882	-0.656	1.68	0.461
t189	-1.486	-1.835	-0.136	0.374	0.878	1.009	0.922	-1.399	-0.198	-1.131	-0.022	-0.588	1.342	-1.18	-0.07	-0.935	-0.271	-1.121	-0.92	0.7	0.101	-0.364	-0.209	0.074	3.062	2.758	-0.851	0.49	1.556	-0.555
t112	-1.33	-2.25	-0.039	0.389	0.965	1.228	1.111	-1.532	-0.004	-0.948	0.09	-0.344	1.551	-1.342	0.099	-1.069	-0.411	-1.268	-0.769	0.83	0.26	-0.656	-0.121	-0.09	2.958	2.361	-1.218	0.883	1.434	-0.774
t28	-1.869	-1.739	-0.198	0.44	0.812	0.834	0.971	-1.322	-0.32	-1.199	-0.1	-0.801	1.456	-1.363	0.084	-0.858	-0.665	-0.828	-1.051	0.632	-0.324	-0.199	-0.237	0.465	3.316	2.854	-0.378	0.079	1.707	-0.206
t9	-1.891	-1.812	-0.022	0.448	0.925	1.193	1.115	-1.413	-0.099	-1.373	0.021	-0.54	1.424	-1.393	0.264	-0.811	-0.725	-0.91	-0.917	0.795	-0.03	-0.749	-0.119	0.291	3.257	2.44	-0.974	0.512	1.508	-0.421
t137	-1.773	-1.782	-0.145	0.416	0.928	0.825	0.958	-1.303	-0.22	-1.277	0.017	-0.501	1.277	-1.337	-0.086	-0.766	-0.311	-0.951	-0.84	0.644	-0.125	-0.394	-0.193	0.257	3.028	2.882	-1.003	0.447	1.644	-0.323
t27	-1.882	-1.423	-0.206	0.341	0.872	0.868	0.727	-1.079	-0.369	-1.705	0.011	-0.511	0.964	-0.906	-0.407	-0.577	0.12	-0.971	-1.257	0.458	0.048	-0.347	-0.283	0.719	2.934	2.914	-0.48	-0.042	1.566	-0.104
t191	-1.457	-2.286	-0.032	0.415	0.913	1.072	1.086	-1.394	-0.054	-0.996	0.079	-0.595	1.543	-1.366	0.03	-0.962	-0.499	-1.193	-0.885	0.766	0.098	-0.36	-0.144	0.134	2.862	2.354	-0.559	0.636	1.503	-0.715
t105	-1.796	-1.464	-0.155	0.396	0.854	0.861	0.811	-1.242	-0.273	-1.39	-0.01	-0.581	1.162	-1.118	-0.232	-0.702	-0.225	-0.989	-1.191	0.595	-0.035	-0.381	-0.218	0.531	3.038	2.839	-0.627	0.193	1.589	-0.245
t98	-1.276	-2.094	-0.018	0.414	1.014	1.286	1.077	-1.547	0.067	-1.018	0.135	-0.136	1.493	-1.351	0.096	-1.035	-0.451	-1.278	-0.773	0.857	0.182	-0.786	-0.07	-0.133	2.913	2.365	-1.511	0.985	1.389	-0.801
t29	-2.038	-1.341	-0.252	0.355	0.824	0.706	0.564	-0.894	-0.527	-1.247	0.001	-0.592	1.122	-0.757	-0.362	-0.582	0.167	-0.919	-1.207	0.396	-0.088	0.095	-0.325	0.349	2.986	3.049	-0.824	-0.392	1.656	0.071
t99	-2.163	-0.394	-0.432	0.295	0.837	0.509	0.177	-0.672	-0.72	-1.676	-0.029	-0.387	0.523	-0.365	-1.036	-0.3	0.949	-0.851	-1.464	0.149	-0.101	0.014	-0.424	0.476	2.809	3.725	-1.057	-0.531	1.753	0.373
t162	-1.969	-1.25	-0.189	0.398	0.841	0.988	0.772	-1.157	-0.351	-1.365	-0.025	-0.624	1.166	-0.963	-0.278	-0.657	-0.123	-0.856	-1.202	0.584	-0.034	-0.531	-0.252	0.402	3.165	2.735	-0.826	0.072	1.64	-0.117
t164	-1.594	-1.958	-0.058	0.51	0.841	1.192	1.171	-1.59	-0.083	-1.168	0.022	-0.554	1.734	-1.619	0.386	-1.072	-1.094	-0.912	-0.819	0.937	-0.137	-0.855	-0.087	0.336	3.261	2.344	-0.86	0.621	1.634	-0.538
t95	-2.634	-0.289	-0.417	0.391	0.683	0.396	0.263	-0.631	-0.875	-2.032	-0.148	-0.862	0.557	-0.495	-0.705	-0.175	0.283	-0.383	-1.739	0.137	-0.504	0.039	-0.439	1.238	3.326	3.552	-0.096	-1.189	1.899	0.829
t128	-1.634	-1.772	-0.101	0.406	0.879	1.151	0.961	-1.343	-0.183	-1.346	0.024	-0.544	1.415	-1.245	0.045	-0.852	-0.497	-1.037	-0.998	0.706	0.156	-0.542	-0.182	0.262	3.042	2.558	-0.836	0.407	1.527	-0.434
t155	-1.662	-1.796	-0.139	0.426	0.865	0.992	0.918	-1.366	-0.23	-1.16	0.033	-0.484	1.391	-1.265	-0.072	-0.916	-0.336	-0.961	-0.924	0.731	-0.02	-0.639	-0.19	0.262	3.098	2.642	-0.918	0.44	1.658	-0.385
t66	-1.71	-1.945	-0.084	0.371	0.912	0.972	0.719	-1.223	-0.211	-1.232	0.084	-0.393	1.166	-1.078	-0.227	-0.833	0.01	-1.091	-1.123	0.6	0.119	-0.385	-0.216	0.179	2.952	2.759	-0.572	0.339	1.535	-0.401
t136	-1.178	-2.35	-0.043	0.354	0.995	1.333	1.098	-1.48	0.008	-1.047	0.166	-0.224	1.567	-1.259	0.04	-1.101	-0.235	-1.425	-0.656	0.82	0.465	-0.656	-0.125	-0.182	2.669	2.342	-1.354	0.966	1.383	-0.901
t118	-1.851	-1.717	-0.128	0.424	0.88	0.887	0.958	-1.313	-0.232	-1.29	-0.012	-0.595	1.343	-1.356	-0.002	-0.748	-0.455	-0.9	-0.927	0.686	-0.049	-0.494	-0.191	0.369	3.141	2.788	-0.941	0.371	1.639	-0.292
t69	-1.364	-2.277	-0.008	0.447	0.905	1.366	1.301	-1.6	-0.007	-1.269	0.088	-0.428	1.71	-1.528	0.432	-1.163	-1.008	-1.18	-0.842	0.897	0.112	-0.76	-0.079	0.397	3.023	2.133	-0.729	0.712	1.427	-0.717
t123	-1.577	-1.694	-0.088	0.269	1.014	1.298	0.781	-1.166	-0.115	-1.382	0.221	-0.112	1.001	-0.768	-0.587	-0.78	0.641	-1.481	-1.115	0.569	0.725	-0.77	-0.203	-0.041	2.37	2.651	-1.163	0.834	1.341	-0.682
t59	-1.54	-1.926	-0.124	0.325	0.946	1.026	0.988	-1.219	-0.215	-1.292	0.039	-0.428	1.131	-0.965	-0.212	-0.79	-0.005	-1.157	-1.048	0.582	0.13	-0.352	-0.229	0.527	2.957	2.499	-0.888	0.263	1.4	-0.428
t75	-1.972	-1.419	-0.144	0.486	0.83	0.92	1.018	-1.318	-0.299	-1.452	-0.044	-0.628	1.356	-1.372	0.209	-0.796	-0.875	-0.76	-1.075	0.688	-0.357	-0.5	-0.163	0.681	3.313	2.764	-0.779	0.113	1.662	-0.096
t44	-1.439	-1.992	-0.155	0.47	0.844	1.084	1.137	-1.455	-0.218	-1.061	0.039	-0.485	1.807	-1.483	0.337	-1.124	-0.963	-1.022	-0.712	0.801	-0.086	-0.447	-0.148	0.233	3.051	2.477	-1.13	0.407	1.635	-0.409
t173	-2.184	-0.595	-0.322	0.331	0.852	0.854	0.335	-0.79	-0.594	-1.672	0.039	-0.336	0.741	-0.471	-0.747	-0.42	0.634	-0.853	-1.377	0.315	0.041	-0.357	-0.35	0.354	2.874	3.294	-1.179	-0.338	1.681	0.228
t163	-1.394	-1.943	-0.12	0.414	0.886	1.237	1.062	-1.451	-0.136	-1.288	0.067	-0.448	1.611	-1.31	0.127	-0.995	-0.583	-1.132	-0.804	0.782	0.205	-0.63	-0.154	0.133	2.925	2.437	-1.031	0.571	1.535	-0.58
t190	-1.717	-1.5	-0.176	0.392	0.829	0.97	0.792	-1.293	-0.295	-1.307	0.011	-0.497	1.286	-1.138	-0.171	-0.884	-0.238	-1.061	-1.137	0.642	0.081	-0.516	-0.221	0.393	2.991	2.865	-0.731	0.315	1.615	-0.305
t2	-2.174	-0.773	-0.263	0.368	0.856	0.829	0.379	-0.811	-0.517	-1.299	0.07	-0.401	0.938	-0.598	-0.669	-0.46	0.477	-0.9	-1.316	0.381	0.056	-0.269	-0.306	0.06	2.813	3.159	-1.277	-0.163	1.692	0.111
t67	-1.646	-1.681	-0.137	0.38	0.9	1.081	0.823	-1.239	-0.227	-1.241	0.072	-0.421	1.356	-1.082	-0.123	-0.839	-0.193	-1.126	-0.976	0.644	0.2	-0.428	-0.201	0.074	2.87	2.714	-1.088	0.384	1.537	-0.392
t39	-1.427	-2.344	-0.095	0.373	1.026	1.158	1.071	-1.382	-0.066	-0.882	0.156	-0.144	1.566	-1.258	0.075	-1.037	-0.234	-1.278	-0.652	0.716	0.191	-0.459	-0.144	-0.233	2.819	2.509	-1.583	0.749	1.438	-0.631
t133	-1.58	-1.301	-0.287	0.332	0.867	0.996	0.621	-1.043	-0.407	-1.452	0.044	-0.436	1.129	-0.72	-0.521	-0.679	0.254	-1.083	-1.153	0.437	0.185	-0.22	-0.307	0.193	2.756	2.904	-0.923	-0.006	1.589	-0.196
t86	-1.255	-2.296	-0.053	0.381	0.96	1.352	1.042	-1.529	-0.022	-0.979	0.112	-0.21	1.636	-1.31	0.23	-1.23	-0.513	-1.376	-0.835	0.802	0.195	-0.467	-0.125	-0.183	2.885	2.479	-0.998	0.749	1.382	-0.833
t24	-1.92	-1.365	-0.133	0.409	0.945	1.092	0.736	-1.126	-0.263	-1.148	0.113	-0.196	1.217	-0.959	-0.153	-0.792	-0.12	-1.048	-1.124	0.585	-0.067	-0.447	-0.179	-0.007	2.934	2.816	-1.352	0.252	1.522	-0.227
t181	-1.944	-1.303	-0.213	0.367	0.903	0.766	0.626	-1.06	-0.388	-1.34	0.005	-0.379	0.963	-0.865	-0.344	-0.607	0.125	-0.93	-1.221	0.448	-0.122	-0.228	-0.261	0.366	3.097	3.082	-1.089	-0.036	1.579	-0.003
t110	-2.291	-0.878	-0.306	0.463	0.72	0.732	0.731	-1.043	-0.622	-1.703	-0.105	-0.705	1.189	-1.107	-0.037	-0.625	-0.589	-0.533	-1.287	0.489	-0.419	-0.368	-0.294	1.023	3.381	3.111	-0.659	-0.52	1.829	0.41
t11	-2.007	-1.533	-0.261	0.361	0.854	0.666	0.606	-0.959	-0.517	-1.484	-0.041	-0.559	0.991	-0.825	-0.299	-0.623	0.059	-0.815	-1.284	0.333	-0.368	0.176	-0.338	0.618	3.191	3.098	-0.309	-0.532	1.64	0.153
t187	-1.569	-1.492	-0.232	0.352	0.896	0.942	0.602	-1.098	-0.372	-1.184	0.038	-0.284	1.145	-0.783	-0.292	-0.837	0.051	-1.1	-1.176	0.458	-0.065	-0.007	-0.27	0.101	2.955	2.965	-0.999	-0.079	1.517	-0.189
t40	-1.044	-2.772	0.031	0.429	0.899	1.218	1.328	-1.759	0.102	-0.929	-0.008	-0.645	1.798	-1.648	0.503	-1.216	-1.094	-1.246	-0.792	0.945	0.124	-0.469	-0.083	0.266	3.244	2.062	-0.512	0.812	1.376	-0.928
t62	-1.971	-1.629	-0.191	0.418	0.784	0.825	0.81	-1.169	-0.462	-1.284	-0.11	-0.718	1.4	-1.168	0.207	-0.806	-0.555	-0.74	-0.945	0.635	-0.364	-0.082	-0.272	0.495	3.459	2.908	-0.757	-0.345	1.691	-0.073
t91	-1.218	-2.45	0.003	0.414	0.939	1.223	1.122	-1.584	-0.004	-1.138	0.029	-0.434	1.566	-1.434	0.401	-1.117	-0.778	-1.165	-0.726	0.866	0.032	-0.425	-0.11	0.068	3.194	2.373	-0.869	0.619	1.403	-0.807
t149	-1.085	-2.558	0.056	0.437	0.922	1.372	1.21	-1.783	0.166	-0.941	0.075	-0.473	1.8	-1.725	0.316	-1.276	-0.852	-1.32	-0.655	1.053	0.312	-0.867	-0.057	-0.151	2.967	2.208	-0.743	1.266	1.465	-1.156
t97	-1.372	-2.051	-0.078	0.378	0.966	1.202	1.046	-1.408	-0.075	-1.244	0.081	-0.344	1.438	-1.253	0.039	-0.905	-0.355	-1.17	-0.734	0.761	0.275	-0.609	-0.152	0.047	2.918	2.446	-1.341	0.676	1.443	-0.633
t147	-1.442	-1.841	-0.127	0.372	0.911	1.147	0.819	-1.332	-0.178	-1.215	0.081	-0.357	1.322	-1.12	-0.185	-0.976	-0.101	-1.188	-0.932	0.685	0.191	-0.485	-0.202	-0.049	2.821	2.736	-0.85	0.559	1.546	-0.617
t135	-1.81	-1.492	-0.146	0.414	0.881	0.971	0.893	-1.193	-0.279	-1.301	0.037	-0.508	1.294	-1.162	-0.09	-0.757	-0.359	-1.006	-1.039	0.617	0	-0.374	-0.196	0.298	2.925	2.789	-1.002	0.28	1.587	-0.28
t72	-1.61	-2.073	-0.077	0.432	0.911	1.005	1.151	-1.537	-0.095	-1.036	0.013	-0.489	1.519	-1.512	0.162	-1.026	-0.601	-1.078	-0.821	0.824	-0.084	-0.64	-0.132	0.28	3.148	2.572	-0.925	0.72	1.574	-0.582
t38	-1.949	-1.256	-0.26	0.409	0.821	0.718	0.692	-1.119	-0.46	-1.451	-0.039	-0.506	1.117	-1.039	-0.254	-0.673	-0.171	-0.79	-1.18	0.499	-0.27	-0.281	-0.277	0.64	3.179	3.057	-0.796	-0.177	1.719	0.088
t32	-1.215	-1.778	-0.131	0.324	0.962	1.245	0.678	-1.193	-0.17	-1.126	0.183	-0.114	1.319	-0.854	-0.319	-1.02	0.176	-1.49	-0.935	0.608	0.289	-0.125	-0.203	-0.377	2.409	2.795	-1.038	0.474	1.405	-0.788
t126	-2.269	-1.107	-0.239	0.434	0.829	0.771	0.787	-1.021	-0.495	-1.367	-0.013	-0.533	1.246	-1.077	-0.074	-0.615	-0.364	-0.748	-1.134	0.505	-0.27	-0.29	-0.252	0.571	3.155	3.021	-1.166	-0.22	1.712	0.211
t35	-1.459	-1.909	-0.124	0.396	0.928	1.137	1.085	-1.411	-0.11	-1.282	0.051	-0.422	1.385	-1.216	-0.038	-0.889	-0.451	-1.127	-1.057	0.674	0.138	-0.615	-0.161	0.437	3.001	2.391	-0.899	0.527	1.448	-0.435
t174	-1.023	-2.765	0.017	0.417	0.97	1.41	1.502	-1.758	0.142	-1.107	0.096	-0.424	1.868	-1.723	0.472	-1.264	-0.997	-1.329	-0.503	0.997	0.316	-0.814	-0.061	0.161	2.907	1.976	-0.977	1.146	1.381	-1.044
t54	-2.215	-1.142	-0.241	0.42	0.821	0.73	0.662	-0.999	-0.491	-1.355	-0.016	-0.551	1.159	-0.996	-0.255	-0.599	-0.164	-0.76	-1.24	0.468	-0.305	-0.204	-0.279	0.544	3.135	3.041	-0.788	-0.284	1.728	0.169
t159	-1.642	-2.08	-0.069	0.427	0.9	1.105	1.075	-1.389	-0.159	-1.333	0.015	-0.592	1.54	-1.436	0.291	-0.944	-0.729	-1.004	-0.734	0.765	-0.061	-0.344	-0.164	0.153	3.083	2.626	-0.727	0.404	1.561	-0.544
t47	-1.156	-2.435	-0.038	0.394	0.983	1.402	1.213	-1.594	0.033	-1.022	0.128	-0.242	1.718	-1.419	0.272	-1.234	-0.571	-1.354	-0.593	0.894	0.231	-0.674	-0.1	-0.18	2.848	2.29	-1.211	0.954	1.409	-0.952
t14	-1.665	-1.777	-0.099	0.393	0.916	1.012	0.808	-1.276	-0.19	-1.262	0.054	-0.43	1.269	-1.215	-0.097	-0.849	-0.225	-1.095	-0.971	0.654	0.094	-0.388	-0.188	0.031	2.913	2.87	-0.86	0.494	1.556	-0.482
t130	-1.997	-0.764	-0.293	0.337	0.911	0.747	0.62	-0.981	-0.442	-1.617	-0.038	-0.433	0.663	-0.699	-0.744	-0.357	0.472	-0.834	-1.314	0.377	-0.014	-0.51	-0.307	0.599	3.036	3.124	-1.301	0.026	1.622	0.103
