V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t98	-0.607	-2.605	0.24	0.487	1.169	1.547	1.4	-2.119	0.613	-0.815	0.173	0.222	1.449	-1.748	0.424	-1.345	-1.042	-1.539	-0.843	1.18	-0.009	-1.275	0.176	-0.085	3.149	1.83	-1.513	1.877	1.05	-1.445
t29	-2.059	-0.791	-0.502	0.232	0.637	0.25	-0.339	-0.358	-1.052	-0.953	-0.122	-0.67	0.976	0.087	-0.736	-0.438	0.926	-0.947	-1.578	-0.011	-0.168	1.435	-0.579	0.081	3.059	3.883	-0.75	-1.86	1.727	0.616
t99	-2.259	0.718	-0.789	0.136	0.658	-0.064	-0.955	-0.003	-1.359	-1.638	-0.169	-0.344	0.021	0.713	-1.81	0.011	2.173	-0.839	-1.988	-0.404	-0.189	1.306	-0.736	0.284	2.776	4.961	-1.121	-2.082	1.882	1.098
t162	-1.79	-1.384	-0.086	0.495	0.836	1.304	1.119	-1.575	-0.088	-0.847	-0.067	-0.768	1.554	-1.296	0.009	-0.927	-0.714	-0.815	-1.055	0.939	-0.115	-1.124	-0.124	0.061	3.515	2.144	-1.094	0.721	1.661	-0.491
t164	-1.192	-2.513	0.124	0.675	0.837	1.629	1.756	-2.266	0.339	-0.533	0.007	-0.656	2.459	-2.341	1.068	-1.59	-2.262	-0.906	-0.444	1.501	-0.279	-1.641	0.14	-0.045	3.667	1.521	-1.148	1.596	1.652	-1.163
t95	-4.069	1.257	-0.706	0.35	0.627	-0.434	-0.712	0.445	-1.608	-2.639	-0.186	-0.855	-0.673	0.654	-1.716	0.753	1.656	0.305	-2.685	-0.686	-1.318	0.912	-0.714	1.895	3.491	4.734	0.419	-3.076	2.176	2.376
t128	-1.283	-2.911	0.176	0.54	0.766	1.725	1.429	-1.96	0.13	-1.164	-0.116	-0.994	2.276	-2.108	1.363	-1.485	-2.256	-0.92	-0.736	1.221	0.085	-0.743	-0.032	0.104	3.804	1.825	0.115	0.713	1.442	-1.013
t155	-0.993	-2.352	-0.026	0.428	0.964	1.324	0.966	-1.725	0.076	-0.467	0.242	0.005	1.785	-1.516	-0.077	-1.362	-0.121	-1.358	-0.301	1.091	0.625	-1.303	-0.067	-0.911	2.678	2.37	-2.176	1.657	1.654	-1.112
t66	-1.07	-2.586	0.062	0.34	1.038	1.293	0.652	-1.5	0.106	-0.581	0.322	0.149	1.431	-1.221	-0.321	-1.231	0.425	-1.562	-0.613	0.884	0.844	-0.903	-0.107	-1.043	2.447	2.555	-1.631	1.498	1.459	-1.136
t136	-0.646	-2.679	0.124	0.27	1.114	2.007	1.118	-1.705	0.35	-0.386	0.374	0.113	1.956	-1.23	0.053	-1.476	0.186	-2.126	-0.185	1.152	1.524	-1.185	-0.014	-1.679	2.015	2.079	-2.65	2.248	1.159	-1.885
t118	-1.879	-1.065	-0.148	0.366	0.953	0.711	0.624	-1.28	-0.205	-1.319	-0.049	-0.465	0.826	-1.213	-0.534	-0.517	0.306	-0.982	-0.906	0.655	0.087	-0.611	-0.209	-0.145	2.994	3.52	-1.535	0.819	1.688	-0.491
t69	-0.681	-3.632	0.41	0.622	1.031	2.035	2.5	-2.464	0.69	-1.48	0.178	-0.313	2.29	-2.58	1.724	-1.751	-2.9	-1.336	-0.471	1.544	-0.062	-1.757	0.305	1.198	3.344	0.645	-0.401	1.822	1.03	-1.551
t123	-1.153	-3.027	0.274	0.044	1.404	1.828	1.39	-1.403	0.523	-1.343	0.551	0.452	0.558	-0.67	-0.973	-0.858	1.83	-2.389	-0.901	0.726	1.891	-1.703	-0.056	-0.12	1.529	1.73	-1.525	2.493	0.689	-1.796
t59	-1.097	-3.379	0.219	0.129	1.3	1.416	1.704	-1.484	0.372	-1.207	0.275	-0.027	0.755	-0.969	-0.405	-0.873	0.851	-1.899	-0.799	0.745	0.989	-1.069	-0.097	0.741	2.42	1.5	-1.108	1.628	0.778	-1.41
t75	-2.693	-0.392	-0.163	0.586	0.759	0.982	0.838	-1.073	-0.481	-1.75	0.024	-0.609	1.293	-1.414	0.191	-0.615	-1.062	-0.498	-1.217	0.66	-0.413	-0.795	-0.136	0.55	3.103	3.18	-1.049	0.045	1.892	0.252
t44	-1.903	-0.969	-0.31	0.517	0.756	1.177	0.818	-1.103	-0.543	-1.227	0.158	-0.27	1.913	-1.263	0.171	-1.037	-0.83	-0.863	-0.693	0.692	0.053	-0.62	-0.198	-0.106	2.659	2.872	-1.931	0.113	1.894	0.067
t173	-3.006	1.103	-0.557	0.312	0.768	0.835	-0.37	-0.118	-1.1	-2.133	0.159	-0.049	0.333	0.238	-1.436	0.007	1.536	-0.612	-1.68	-0.027	0.241	-0.488	-0.496	0.073	2.398	4.083	-2.004	-0.991	1.961	1.012
t163	-0.782	-2.172	-0.2	0.364	0.9	1.582	1.191	-1.553	-0.105	-1.525	0.107	-0.429	1.869	-1.243	0.183	-1.185	-0.646	-1.378	-0.539	0.76	0.63	-0.502	-0.183	-0.301	2.546	2.306	-1.062	0.764	1.47	-0.871
t190	-1.542	-1.26	-0.095	0.328	0.851	1.417	0.589	-1.366	-0.152	-0.797	0.133	-0.311	1.476	-0.989	-0.332	-1.097	0.251	-1.537	-0.97	0.845	0.915	-0.946	-0.174	-0.795	2.505	2.941	-1.7	1.174	1.536	-0.904
t2	-2.204	-0.205	-0.222	0.294	0.89	1.213	-0.01	-0.666	-0.475	-0.786	0.22	-0.172	0.972	-0.205	-1.055	-0.482	1.288	-1.304	-1.23	0.467	0.879	-0.587	-0.297	-1.278	2.247	3.368	-2.491	0.48	1.647	-0.299
t67	-2.876	-0.201	-0.255	0.464	0.822	0.646	0.422	-0.548	-0.714	-1.714	0.045	-0.478	0.875	-0.615	-0.282	-0.283	-0.107	-0.622	-1.471	0.283	-0.727	0.142	-0.272	0.695	2.978	3.385	-1.01	-0.958	1.735	0.635
t39	-2.191	-1.94	-0.19	0.322	1.182	0.775	0.535	-0.727	-0.325	-0.787	0.303	0.327	0.893	-0.523	-0.497	-0.601	0.878	-1.121	-0.989	0.222	-0.228	0.124	-0.241	-0.491	2.686	3.114	-2.021	-0.001	1.434	0.075
t133	-1.132	-1.393	-0.451	0.2	0.911	1.026	0.67	-0.919	-0.492	-1.82	0.061	-0.517	0.943	-0.384	-1.002	-0.571	0.897	-1.318	-1.065	0.178	0.65	0.086	-0.436	0.094	2.217	2.998	-0.717	0.037	1.548	-0.303
t86	-0.203	-3.278	0.026	0.327	0.916	1.789	0.932	-1.89	0.176	-0.105	0.103	0.012	2.397	-1.282	0.931	-2.001	-1.144	-2.004	-0.846	0.967	0.422	0.339	-0.081	-1.001	3.019	2.179	-0.863	0.615	0.996	-1.454
t24	-2.889	-0.554	-0.244	0.371	1.068	0.678	0.058	-0.364	-0.605	-1.162	0.242	0.255	0.396	-0.097	-0.823	-0.252	1.045	-0.795	-1.658	0.035	-0.592	0.143	-0.291	-0.172	2.85	3.553	-1.697	-0.705	1.552	0.65
t181	-2.922	-0.469	-0.355	0.314	1.01	0.226	-0.093	-0.272	-0.777	-1.428	0.092	0.002	0.044	0.033	-1.087	0.004	1.384	-0.632	-1.791	-0.155	-0.669	0.447	-0.406	0.344	3.075	3.921	-1.333	-1.104	1.632	0.959
t110	-4.233	1.203	-0.506	0.614	0.448	0.14	0.422	-0.321	-1.393	-2.714	-0.347	-1.335	0.662	-0.972	-0.031	0.206	-0.921	0.645	-1.755	0.194	-1.384	-0.35	-0.45	2.32	4.042	3.998	-0.419	-2.129	2.405	1.942
t11	-1.7	-1.476	-0.419	0.287	0.846	0.752	0.488	-0.811	-0.686	-1.814	-0.05	-0.573	0.962	-0.506	-0.451	-0.632	0.299	-0.903	-1.258	0.093	-0.209	0.679	-0.456	0.387	2.93	3.311	-0.078	-0.89	1.633	0.241
t187	-0.629	-2.179	-0.22	0.287	0.827	1.221	0.328	-1.299	-0.305	-0.384	-0.001	-0.097	1.722	-0.558	0.214	-1.459	-0.374	-1.622	-1.318	0.494	0.062	0.977	-0.28	-0.605	3.121	2.843	-0.856	-0.527	1.182	-0.568
t40	0.091	-3.933	0.14	0.393	0.83	1.6	1.323	-2.206	0.344	-0.035	-0.065	-0.592	2.617	-1.745	1.304	-1.979	-1.944	-1.822	-0.79	1.162	0.321	0.344	-0.024	-0.378	3.518	1.604	-0.188	0.694	0.988	-1.582
t62	-1.497	-2.218	-0.196	0.399	0.612	0.783	0.518	-1.277	-0.614	-0.81	-0.306	-0.912	1.917	-1.138	0.946	-1.213	-1.151	-0.753	-0.762	0.75	-0.631	0.914	-0.342	0.161	4.116	3.062	-0.553	-1.259	1.635	-0.187
t91	-0.506	-3.3	0.058	0.393	0.815	1.307	0.93	-1.823	-0.011	-0.618	-0.123	-0.537	2.136	-1.489	1.201	-1.622	-1.446	-1.313	-0.473	1.053	-0.11	0.463	-0.129	-0.401	3.767	2.357	-0.701	0.011	1.256	-1.153
t149	-0.225	-4.974	0.533	0.46	1.208	1.621	2.229	-2.757	1.12	-0.402	0.22	-0.361	2.244	-2.957	0.87	-1.827	-1.419	-1.859	0.112	1.705	0.712	-1.825	0.259	-0.282	2.89	1.081	-0.387	3.441	1.143	-2.599
t97	-0.74	-2.778	-0.145	0.355	0.854	1.122	1.034	-1.684	-0.025	-0.785	-0.007	-0.49	2.131	-1.511	0.353	-1.149	-0.808	-1.271	-0.431	0.913	0.639	-0.415	-0.183	-0.035	3.164	2.175	-1.661	0.593	1.454	-0.673
t147	-1.918	-1.002	-0.135	0.417	0.88	1.312	0.546	-1.084	-0.302	-1.391	0.211	-0.215	1.243	-1.044	-0.391	-0.872	0.077	-1.134	-1.007	0.653	0.401	-0.759	-0.192	-0.538	2.359	3.143	-1.168	0.709	1.719	-0.521
t135	-2.391	-0.554	-0.159	0.471	0.842	1.087	0.641	-0.906	-0.431	-1.502	0.154	-0.409	1.207	-1.097	-0.27	-0.592	-0.254	-0.901	-1.144	0.566	0.157	-0.617	-0.185	-0.093	2.492	3.211	-1.363	0.353	1.773	-0.089
t72	-1.728	-3.212	0.142	0.486	1.035	0.71	1.842	-2.06	0.268	-0.731	-0.025	-0.552	1.599	-2.356	0.568	-1.212	-1.014	-1.052	-0.471	1.135	-0.429	-1.168	0.02	0.832	3.56	2.212	-0.647	1.612	1.56	-0.932
t38	-2.16	-2.168	-0.092	0.456	0.921	0.344	1.256	-1.526	-0.199	-1.261	-0.091	-0.574	1.087	-1.752	0.038	-0.761	-0.465	-0.685	-0.929	0.72	-0.666	-0.71	-0.165	1.291	3.6	2.831	-0.483	0.467	1.746	-0.076
t32	-0.94	-0.899	-0.16	0.175	1.104	1.249	-0.004	-0.949	-0.144	-1.105	0.27	0.319	0.538	-0.214	-1.308	-0.828	1.687	-1.955	-1.026	0.436	0.703	0.071	-0.26	-1.521	1.685	3.742	-1.676	0.986	1.31	-1.29
t126	-3.825	0.842	-0.427	0.528	0.715	0.184	0.283	-0.164	-1.153	-1.978	-0.08	-0.612	0.607	-0.486	-0.306	0.094	-0.216	-0.075	-1.765	0.032	-1.403	0.381	-0.364	1.409	3.351	3.948	-1.166	-1.921	1.99	1.568
t35	-0.479	-3.08	0.167	0.463	1.08	1.617	1.857	-2.206	0.572	-1.101	0.093	-0.249	1.726	-1.916	0.593	-1.405	-1.506	-1.506	-0.916	1.118	0.219	-1.266	0.114	0.684	3.168	1.329	-0.608	1.724	1.035	-1.324
t174	0.055	-4.127	0.34	0.488	1.132	1.951	2.368	-2.631	0.881	-0.887	0.147	-0.252	2.318	-2.536	1.216	-1.865	-2.175	-1.754	-0.237	1.513	0.437	-1.51	0.236	0.346	3.053	0.821	-0.704	2.481	0.952	-2.069
t54	-2.749	0.459	-0.505	0.352	0.552	0.681	-0.318	-0.394	-1.086	-1.333	-0.112	-0.567	1.111	-0.065	-0.587	-0.372	0.314	-0.681	-1.955	0.129	-0.263	0.527	-0.495	0.391	3.203	3.808	-0.983	-1.842	1.821	0.954
t159	-1.751	-2.508	-0.065	0.41	1.005	0.983	1.068	-1.222	-0.178	-1.548	0.042	-0.502	1.368	-1.369	0.313	-0.843	-0.598	-0.881	-0.605	0.609	-0.478	0.126	-0.203	0.193	3.128	2.718	-0.325	0.007	1.529	-0.428
t47	-1.166	-2.936	-0.028	0.37	1.105	1.341	1.233	-1.47	0.054	-1.173	0.179	-0.08	1.581	-1.348	0.29	-1.192	-0.407	-1.303	-0.435	0.764	-0.125	-0.271	-0.126	-0.207	2.844	2.313	-0.908	0.67	1.346	-0.919
t14	-1.533	-0.846	-0.129	0.26	1.046	0.937	0.149	-1.039	-0.18	-1.297	0.102	-0.083	0.439	-0.646	-1.062	-0.583	1.216	-1.438	-1.092	0.48	0.451	-0.27	-0.248	-0.979	2.329	3.855	-1.471	0.992	1.505	-0.871
t130	-1.93	0.365	-0.36	0.193	1.04	0.621	-0.076	-0.686	-0.482	-1.722	-0.007	-0.086	-0.285	-0.03	-1.834	0.005	2.049	-1.127	-1.501	0.15	0.322	-0.415	-0.39	-0.301	2.476	4.158	-1.998	0.433	1.583	-0.173
t58	-2.852	0.752	-0.905	0.393	0.317	-0.278	-0.102	-0.371	-1.679	-2.294	-0.672	-1.551	0.494	-0.248	-0.555	-0.24	-0.24	0.188	-2.275	-0.319	-1.68	1.518	-0.769	2.14	4.212	4.721	1.303	-3.154	2.29	1.835
t63	-1.789	-0.245	-0.588	0.328	0.795	0.32	0.148	-0.601	-0.852	-1.095	-0.077	-0.411	0.742	-0.223	-1.091	-0.451	0.722	-0.88	-1.507	0.007	-0.458	0.757	-0.466	0.195	2.777	3.777	-1.278	-0.907	1.811	0.538
