feature_1	feature_2	feature_3	feature_4	feature_5	feature_6	feature_7	feature_8	feature_9	feature_10	feature_11	feature_12	feature_13	feature_14	feature_15	feature_16	feature_17	feature_18	feature_19	feature_20	feature_21	feature_22	feature_23	feature_24	feature_25	feature_26	feature_27	feature_28	feature_29	feature_30
t51	0.517	0.158	-1.051	-0.392	0.551	1.657	-0.355	-0.436	0.019	0.252	-0.296	0.587	-0.592	0.57	0.402	-0.226	-0.942	-0.517	0.256	0.375	0.174	0.357	0.179	-1.188	0.92	0.111	0.562	0.106	-1.314	-0.45
t27	0.376	0.183	-1.172	-0.422	0.705	2.106	-0.367	-0.269	0.046	0.244	-0.262	0.844	-0.507	0.148	0.178	-0.244	-1.058	-0.445	-0.065	0.003	0.164	0.447	0.276	-1.269	0.948	0.262	0.592	0.049	-1.412	-0.086
t25	0.479	-0.056	-1.245	-0.525	0.707	2.309	-0.578	-0.375	-0.102	0.416	-0.507	1.025	-0.683	0.191	0.109	-0.266	-0.981	-0.308	0.72	-0.18	0.162	0.261	-0.033	-1.227	0.726	0.143	0.701	-0.116	-1.016	0.243
t186	0.19	0.341	-1.369	-0.486	0.439	2.114	-0.555	-0.156	-0.382	0.729	-0.353	1.192	-0.353	-0.213	0.064	-0.546	-1.15	0.044	0.281	0.118	0.184	0.303	0.349	-1.413	0.824	0.491	0.291	-0.163	-0.983	0.167
t111	0.333	0.298	-1.402	-0.474	0.615	1.821	-0.326	-0.144	-0.296	0.808	-0.394	1.372	-0.358	-0.39	0.167	-0.578	-1.131	-0.055	0.618	-0.194	0.242	0.328	0.192	-1.346	0.898	0.472	0.214	-0.167	-1.134	0.008
t165	0.469	0.27	-1.236	-0.469	0.46	1.93	-0.434	-0.292	-0.377	0.573	-0.509	1.082	-0.46	0.375	0.348	-0.617	-0.955	-0.389	0.92	0.035	0.206	0.229	-0.095	-1.254	0.874	0.06	0.477	-0.106	-0.909	-0.211
t16	0.393	0.344	-1.664	-0.397	0.651	2.173	0.156	-0.504	-0.598	0.911	-0.481	1.511	0.524	-0.112	0.296	-0.759	-1.248	-0.154	0.722	-0.427	0.046	0.252	-0.163	-1.388	1.4	0.106	0.96	-0.166	-1.4	-0.99
t191	0.387	0.336	-1.58	-0.483	0.606	1.589	-0.156	-0.245	-0.435	1.292	-0.453	1.65	-0.16	-0.511	0.249	-0.696	-1.181	0.065	1.098	-0.419	0.256	0.329	-0.037	-1.364	0.881	0.358	0.221	-0.293	-1.02	-0.29
t144	0.185	0.642	-1.533	-0.417	0.269	1.621	-0.206	-0.167	-0.707	1.48	-0.396	1.692	-0.172	-0.325	0.232	-1.001	-1.185	0.037	0.544	-0.118	0.323	0.455	0.198	-1.458	0.979	0.256	0.089	-0.249	-0.673	-0.403
t22	0.367	0.255	-1.543	-0.493	0.573	1.97	-0.197	-0.332	-0.434	1.717	-0.35	1.65	-0.53	-0.254	0.016	-0.7	-1.155	-0.149	0.661	-0.505	0.37	0.618	-0.162	-1.349	0.836	0.165	0.194	-0.273	-0.75	-0.222
t20	0.273	0.497	-1.392	-0.445	0.282	1.39	-0.443	-0.19	-0.54	1.365	-0.469	1.619	-0.599	-0.335	0.28	-0.918	-1.05	0.046	0.82	0.039	0.418	0.433	0.206	-1.35	0.743	0.244	-0.149	-0.213	-0.516	-0.054
t183	0.365	0.24	-1.137	-0.477	0.431	1.684	-0.413	-0.291	-0.216	0.994	-0.089	0.828	-0.966	0.212	0.031	-0.391	-1.071	-0.179	0.154	0.137	0.258	0.492	0.341	-1.344	0.739	0.373	0.306	-0.104	-0.877	-0.036
t77	0.195	0.357	-1.413	-0.396	0.523	2.275	-0.303	-0.414	-0.156	0.946	-0.262	1.2	-0.202	0.04	0.089	-0.444	-1.192	-0.227	-0.39	0	0.186	0.652	0.237	-1.381	0.983	0.091	0.625	-0.031	-1.185	-0.41
t168	0.516	0.49	-1.72	-0.389	0.409	1.406	0.163	-0.518	-0.887	1.876	-0.703	2.098	0.226	-0.113	0.533	-1.231	-1.076	-0.17	1.587	-0.508	0.377	0.395	-0.561	-1.292	1.193	-0.293	0.269	-0.284	-0.631	-1.172
t107	0.279	0.465	-1.29	-0.438	0.443	1.402	-0.363	-0.096	-0.223	0.747	-0.223	1.045	-0.297	-0.174	0.28	-0.447	-1.141	0.015	0.276	0.251	0.212	0.347	0.404	-1.386	0.815	0.53	0.06	-0.106	-1.193	-0.195
t99	0.264	0.61	-1.301	-0.42	0.169	1.168	-0.406	-0.186	-0.408	1.544	-0.268	1.314	-0.617	0.03	0.325	-0.732	-1.064	-0.063	0.334	0.33	0.42	0.604	0.222	-1.371	0.661	0.183	-0.255	-0.147	-0.59	-0.352
t199	0.245	0.363	-1.164	-0.514	0.21	1.9	-0.831	-0.121	-0.413	0.839	-0.422	1.084	-0.974	0.085	0.154	-0.659	-0.962	-0.103	0.587	0.383	0.337	0.331	0.302	-1.335	0.55	0.353	-0.003	-0.16	-0.503	0.437
t184	0.199	0.37	-1.161	-0.491	0.233	2.006	-0.693	-0.205	-0.245	0.975	-0.156	0.777	-0.809	0.388	0.028	-0.343	-1.072	-0.167	-0.206	0.471	0.247	0.532	0.348	-1.399	0.586	0.312	0.206	-0.1	-0.742	0.104
t112	0.208	0.339	-1.449	-0.471	0.617	1.994	-0.441	-0.091	-0.253	0.484	-0.423	1.322	-0.098	-0.547	0.17	-0.482	-1.202	0.116	0.422	-0.091	0.13	0.222	0.4	-1.41	0.882	0.581	0.364	-0.171	-1.275	0.15
t39	0.234	0.414	-1.148	-0.42	0.158	1.574	-0.589	-0.393	-0.236	1.15	-0.146	0.824	-0.727	0.396	0.171	-0.445	-1.038	-0.079	-0.279	0.733	0.311	0.611	0.392	-1.345	0.7	0.188	0.066	0.002	-0.779	-0.304
t151	0.344	0.689	-1.497	-0.387	0.289	0.545	0.093	-0.252	-0.623	1.652	-0.143	1.476	0.068	-0.468	0.421	-0.881	-1.231	0.368	0.754	0.163	0.303	0.377	0.287	-1.441	1.056	0.521	-0.217	-0.213	-1.066	-0.992
t72	0.328	0.509	-1.333	-0.455	0.376	0.779	-0.358	-0.076	-0.137	1.852	-0.155	1.436	-0.774	-0.285	0.227	-0.506	-1.089	-0.002	0.37	0.11	0.533	0.763	0.164	-1.327	0.488	0.357	-0.681	-0.181	-0.734	-0.203
t131	0.295	0.356	-1.587	-0.434	0.443	2.317	-0.093	-0.418	-0.737	1.565	-0.441	1.699	-0.241	-0.137	0.065	-0.971	-1.161	-0.238	0.508	-0.409	0.325	0.548	-0.123	-1.384	1.167	0.062	0.465	-0.217	-0.735	-0.496
t176	0.215	0.598	-1.372	-0.468	0.194	1.468	-0.569	-0.069	-0.543	1.2	-0.481	1.495	-0.524	-0.233	0.327	-0.888	-1.062	0.048	0.856	0.211	0.359	0.345	0.235	-1.388	0.666	0.339	-0.176	-0.233	-0.568	0.02
t181	0.149	0.581	-1.261	-0.445	0.254	1.278	-0.474	-0.051	-0.274	1.337	-0.078	1.159	-0.772	-0.314	0.119	-0.581	-1.164	0.107	-0.051	0.346	0.377	0.602	0.596	-1.439	0.653	0.61	-0.307	-0.142	-0.832	0.011
t192	0.087	0.357	-1.433	-0.507	0.448	2.28	-0.66	-0.111	-0.473	0.433	-0.469	1.34	-0.345	-0.636	0.044	-0.672	-1.203	0.276	0.549	0.02	0.106	0.104	0.604	-1.471	0.847	0.712	0.484	-0.231	-0.997	0.512
t145	0.248	0.5	-1.308	-0.432	0.516	1.555	-0.417	-0.01	-0.043	0.625	-0.277	1.088	-0.21	-0.152	0.309	-0.359	-1.136	-0.137	0.12	0.229	0.219	0.434	0.324	-1.362	0.759	0.468	0	-0.065	-1.339	-0.151
t189	0.463	0.178	-1.314	-0.461	0.578	1.601	-0.222	-0.321	-0.315	1.054	-0.288	1.161	-0.544	0.006	0.16	-0.481	-1.07	-0.172	0.613	-0.128	0.279	0.401	0.071	-1.294	0.899	0.283	0.262	-0.143	-0.984	-0.274
t58	0.419	0.183	-1.278	-0.45	0.723	1.72	-0.395	-0.159	-0.014	0.345	-0.443	1.104	-0.439	-0.183	0.308	-0.32	-1.048	-0.248	0.641	-0.056	0.209	0.281	0.211	-1.253	0.812	0.396	0.283	-0.069	-1.317	0.034
t50	0.228	0.271	-1.364	-0.588	0.431	2.053	-0.763	-0.052	-0.408	1.055	-0.394	1.357	-0.911	-0.491	-0.019	-0.632	-1.107	0.128	0.938	-0.084	0.3	0.29	0.269	-1.397	0.496	0.641	0.006	-0.325	-0.651	0.72
t88	0.403	0.219	-1.079	-0.422	0.485	1.747	-0.475	-0.335	-0.027	-0.034	-0.288	0.469	-0.332	0.489	0.352	-0.157	-1.017	-0.233	0.124	0.62	0.041	0.178	0.375	-1.279	0.904	0.346	0.61	0.075	-1.441	-0.323
t155	0.454	0.03	-1.24	-0.448	0.546	2.792	-0.357	-0.599	-0.438	0.078	-0.518	0.762	-0.26	0.755	0.161	-0.486	-1.009	-0.511	0.503	0.057	-0.026	0.106	-0.049	-1.274	1.216	-0.022	1.334	-0.012	-1.158	-0.398
t37	0.51	0.462	-1.543	-0.341	0.519	1.566	0.406	-0.521	-0.7	1.449	-0.331	1.531	0.181	0.084	0.386	-0.963	-1.165	-0.346	0.689	-0.412	0.247	0.466	-0.231	-1.338	1.471	-0.025	0.604	-0.121	-1.155	-1.384
t65	0.497	0.112	-1.471	-0.464	0.548	2.451	-0.072	-0.571	-0.914	0.769	-0.605	1.445	-0.233	0.048	0.166	-1.023	-1.069	-0.228	1.354	-0.538	0.116	0.036	-0.143	-1.324	1.364	0.078	1.122	-0.235	-0.803	-0.42
t128	0.267	0.458	-1.312	-0.403	0.336	1.691	-0.362	-0.256	-0.496	0.803	-0.409	1.267	-0.412	-0.067	0.293	-0.779	-1.075	-0.11	0.484	0.14	0.255	0.323	0.351	-1.365	0.966	0.26	0.313	-0.106	-0.831	-0.227
t127	0.184	0.486	-1.091	-0.428	0.302	1.484	-0.769	-0.137	0.136	0.652	-0.206	0.813	-0.759	0.189	0.266	-0.261	-1.031	-0.135	-0.275	0.711	0.286	0.586	0.523	-1.322	0.486	0.316	-0.091	0.036	-1.028	0.072
t142	0.371	0.552	-1.557	-0.423	0.255	1.384	0.068	-0.459	-0.874	2.136	-0.283	1.731	-0.374	-0.076	0.199	-1.136	-1.179	-0.041	0.965	-0.341	0.37	0.543	-0.108	-1.419	1.071	0.067	0.228	-0.304	-0.504	-0.873
t182	0.126	0.284	-1.569	-0.535	0.55	2.176	-0.561	-0.109	-0.394	1.229	-0.428	1.673	-0.498	-0.709	-0.111	-0.595	-1.243	0.253	0.489	-0.369	0.26	0.409	0.325	-1.466	0.648	0.526	0.203	-0.341	-0.729	0.501
t60	0.386	0.456	-1.439	-0.395	0.613	1.337	-0.04	-0.178	-0.17	1.374	-0.241	1.489	-0.179	-0.238	0.282	-0.566	-1.133	-0.238	0.212	-0.204	0.395	0.697	-0.019	-1.306	0.936	0.192	-0.144	-0.091	-1.183	-0.61
t36	0.365	0.013	-1.104	-0.477	0.32	2.279	-0.739	-0.676	-0.311	0.527	-0.42	0.702	-1.008	0.649	0.085	-0.398	-0.962	-0.189	0.454	0.371	0.106	0.245	0.296	-1.286	0.71	-0.014	1.014	-0.067	-0.582	0.09
t133	0.475	0.517	-1.496	-0.409	0.423	1.069	-0.013	-0.347	-0.533	1.683	-0.42	1.709	-0.212	-0.143	0.442	-0.943	-1.082	-0.123	1.153	-0.238	0.391	0.491	-0.215	-1.299	0.948	0.02	-0.026	-0.21	-0.797	-0.821
t136	0.529	0.114	-1.266	-0.471	0.641	1.809	-0.233	-0.434	-0.369	0.438	-0.384	0.988	-0.438	0.078	0.255	-0.546	-1.068	-0.165	1.121	-0.162	0.071	0.06	0.114	-1.284	1.054	0.349	0.813	-0.13	-1.216	-0.272
t120	0.164	0.358	-1.4	-0.518	0.349	1.936	-0.54	-0.229	-0.486	1.272	-0.239	1.31	-0.702	-0.3	-0.077	-0.635	-1.197	0.203	0.405	-0.04	0.236	0.407	0.41	-1.471	0.687	0.497	0.283	-0.283	-0.648	0.243
t67	0.276	0.361	-1.245	-0.47	0.302	1.997	-0.542	-0.27	-0.49	0.942	-0.354	1.147	-0.774	0.071	0.132	-0.762	-1.041	-0.169	0.538	0.18	0.286	0.371	0.255	-1.349	0.827	0.296	0.269	-0.135	-0.697	0.045
t161	0.584	0.069	-1.451	-0.437	0.784	2.011	-0.072	-0.413	-0.393	0.403	-0.692	1.38	0.031	0.008	0.403	-0.578	-1.03	-0.327	1.22	-0.475	0.116	0.079	-0.219	-1.228	1.178	0.045	0.863	-0.138	-1.242	-0.484
t56	0.291	0.719	-1.689	-0.377	0.336	1.104	0.204	-0.275	-0.718	2.362	-0.244	1.988	-0.004	-0.388	0.261	-1.08	-1.256	0.003	0.566	-0.388	0.461	0.753	-0.11	-1.442	1.069	0.099	-0.214	-0.282	-0.712	-1.057
t86	0.284	0.43	-1.276	-0.452	0.226	1.728	-0.476	-0.353	-0.314	1.548	-0.174	1.058	-0.659	0.401	0.139	-0.524	-1.06	-0.241	0.004	0.363	0.362	0.712	0.041	-1.345	0.668	0.056	0.019	-0.101	-0.687	-0.382
t174	0.413	0.292	-1.434	-0.472	0.421	2.335	-0.377	-0.417	-0.632	0.88	-0.639	1.414	-0.214	0.237	0.291	-0.874	-1.01	-0.343	1.111	-0.151	0.205	0.235	-0.284	-1.289	1.01	-0.047	0.637	-0.179	-0.786	-0.337
t166	0.37	0.229	-1.55	-0.522	0.436	2.4	-0.187	-0.442	-0.906	1.39	-0.444	1.546	-0.37	-0.086	-0.021	-0.965	-1.163	-0.048	1.093	-0.52	0.19	0.243	-0.136	-1.423	1.084	0.208	0.768	-0.353	-0.597	-0.23
t30	0.271	0.48	-1.341	-0.458	0.093	1.568	-0.511	-0.366	-0.833	1.427	-0.495	1.528	-0.822	-0.095	0.236	-1.141	-1.03	0.084	1.131	0.123	0.362	0.287	0.248	-1.381	0.798	0.176	0.172	-0.261	-0.194	-0.062
t71	0.37	0.321	-1.469	-0.443	0.531	1.883	-0.037	-0.405	-0.492	1.336	-0.226	1.336	-0.247	-0.047	0.081	-0.667	-1.193	-0.131	0.413	-0.284	0.22	0.486	0.021	-1.387	1.095	0.235	0.508	-0.18	-1.045	-0.587
t15	0.388	0.622	-1.543	-0.42	0.442	0.707	-0.041	-0.141	-0.498	1.568	-0.38	1.794	-0.078	-0.657	0.481	-0.917	-1.156	0.203	1.193	-0.197	0.385	0.389	0.075	-1.363	0.885	0.375	-0.307	-0.264	-0.946	-0.605
t52	0.345	0.356	-1.348	-0.474	0.434	1.384	-0.342	-0.084	-0.504	1.249	-0.383	1.501	-0.756	-0.425	0.17	-0.775	-1.065	0.005	0.849	-0.166	0.414	0.377	0.263	-1.348	0.78	0.461	-0.153	-0.242	-0.629	0.113
t101	0.553	0.394	-1.632	-0.486	0.543	1.342	0.088	-0.239	-0.973	1.35	-0.662	1.983	-0.088	-0.672	0.443	-1.252	-1.108	0.064	2.226	-0.767	0.294	0.004	-0.246	-1.342	1.158	0.337	0.278	-0.417	-0.758	-0.468
t126	0.441	0.364	-1.28	-0.452	0.415	1.635	-0.323	-0.277	-0.519	0.579	-0.477	1.144	-0.391	0.045	0.408	-0.779	-1.026	-0.168	1.204	0.054	0.176	0.088	0.116	-1.308	0.97	0.312	0.45	-0.154	-0.971	-0.282
t26	0.603	0.494	-1.255	-0.281	0.495	0.458	0.26	-0.446	-0.146	1.29	-0.197	1.148	-0.163	0.294	0.664	-0.55	-1.023	-0.392	0.385	0.143	0.37	0.627	-0.005	-1.207	1.117	-0.078	0.021	0.064	-1.266	-1.43
t193	0.459	0.322	-1.557	-0.441	0.563	2.034	-0.138	-0.34	-0.728	0.687	-0.737	1.636	0.15	-0.216	0.449	-0.998	-1.067	-0.206	1.568	-0.363	0.171	0.034	-0.224	-1.295	1.219	0.148	0.602	-0.217	-1.044	-0.481
t23	0.336	0.434	-1.525	-0.472	0.339	2.277	-0.265	-0.322	-0.832	0.959	-0.608	1.475	0.002	0.055	0.299	-1.001	-1.111	-0.182	1.165	-0.143	0.151	0.135	-0.162	-1.388	1.123	0.164	0.632	-0.251	-0.847	-0.446
t43	0.438	0.256	-1.333	-0.442	0.738	2.117	-0.368	-0.1	-0.205	0.078	-0.654	1.3	-0.172	-0.149	0.429	-0.574	-0.995	-0.472	0.965	-0.262	0.193	0.165	-0.024	-1.229	0.985	0.231	0.455	-0.072	-1.311	0.007
t194	0.246	0.645	-1.194	-0.382	0.035	1.399	-0.419	-0.332	-0.452	1.588	-0.193	1.137	-0.783	0.466	0.28	-0.816	-1.019	-0.286	-0.003	0.506	0.43	0.729	0.207	-1.355	0.753	-0.033	-0.077	-0.053	-0.469	-0.557
t196	0.268	0.233	-0.924	-0.434	0.491	1.866	-0.877	-0.205	0.477	-0.258	-0.159	0.154	-0.616	0.597	0.295	0.267	-0.996	-0.326	-0.635	0.969	0.069	0.419	0.576	-1.263	0.497	0.355	0.371	0.187	-1.538	0.134
t84	0.593	0.202	-1.228	-0.432	0.685	1.413	-0.146	-0.259	-0.176	0.717	-0.369	1.127	-0.495	0.09	0.386	-0.481	-0.979	-0.423	0.863	-0.197	0.293	0.351	-0.07	-1.199	0.945	0.184	0.239	-0.062	-1.187	-0.391
t132	0.388	0.256	-1.178	-0.437	0.263	1.988	-0.513	-0.517	-0.462	0.949	-0.439	1.051	-0.825	0.569	0.217	-0.713	-0.945	-0.34	0.53	0.235	0.271	0.406	0.068	-1.273	0.846	-0.117	0.566	-0.068	-0.527	-0.252
t62	0.168	0.313	-1.348	-0.533	0.371	2.302	-0.771	-0.11	-0.446	0.786	-0.471	1.312	-0.662	-0.276	0.029	-0.666	-1.081	0.031	0.547	0.086	0.26	0.292	0.305	-1.392	0.668	0.466	0.187	-0.219	-0.695	0.544
t40	0.537	0.249	-1.564	-0.465	0.732	1.896	0.052	-0.353	-0.577	1.435	-0.529	1.887	-0.406	-0.391	0.218	-0.986	-1.093	-0.353	1.429	-0.944	0.358	0.426	-0.359	-1.271	1.1	0.066	0.435	-0.278	-0.867	-0.393
t197	0.448	0.229	-0.993	-0.382	0.412	1.598	-0.45	-0.423	-0.08	0.203	-0.289	0.54	-0.656	0.636	0.389	-0.311	-0.928	-0.412	0.114	0.58	0.169	0.32	0.342	-1.223	0.906	0.111	0.536	0.121	-1.14	-0.374
t198	0.419	0.455	-1.618	-0.422	0.55	1.374	0.058	-0.272	-0.679	1.258	-0.539	1.836	0.092	-0.572	0.395	-0.999	-1.167	0.073	1.328	-0.464	0.267	0.225	-0.038	-1.362	1.156	0.295	0.257	-0.273	-1.005	-0.631
t105	0.097	0.212	-1.088	-0.435	0.466	2.726	-0.839	-0.378	0.183	-0.108	-0.212	0.445	-0.576	0.469	-0.003	-0.029	-1.102	-0.295	-0.882	0.64	0.006	0.469	0.634	-1.358	0.77	0.281	0.897	0.135	-1.377	0.211
t91	0.146	0.561	-1.409	-0.476	0.286	1.782	-0.566	-0.062	-0.398	1.669	-0.347	1.657	-0.794	-0.256	0.073	-0.803	-1.099	-0.123	0.286	-0.114	0.478	0.729	0.157	-1.4	0.555	0.172	-0.243	-0.241	-0.412	0.187
t73	0.136	0.292	-0.999	-0.498	0.31	2.088	-0.929	0.037	-0.087	-0.002	-0.214	0.445	-0.88	0.189	0.055	-0.154	-1.04	-0.084	-0.309	0.771	0.146	0.236	0.788	-1.396	0.572	0.728	0.173	-0.018	-1.02	0.66
t113	0.247	0.346	-1.355	-0.407	0.458	2.102	-0.381	-0.431	-0.181	0.924	-0.287	1.114	-0.245	0.211	0.148	-0.446	-1.124	-0.232	-0.189	0.196	0.204	0.593	0.16	-1.34	0.932	0.065	0.488	-0.012	-1.128	-0.437
t64	0.357	0.277	-1.719	-0.452	0.555	2.211	-0.017	-0.481	-0.837	1.598	-0.587	1.983	-0.067	-0.453	0.113	-1.076	-1.189	-0.035	1.08	-0.703	0.29	0.385	-0.206	-1.379	1.202	0.058	0.585	-0.315	-0.709	-0.476
t170	0.452	0.278	-1.214	-0.431	0.512	1.453	-0.296	-0.266	-0.224	0.908	-0.31	1.11	-0.658	0.098	0.279	-0.517	-1.006	-0.286	0.527	0.032	0.323	0.441	0.137	-1.259	0.858	0.221	0.147	-0.067	-0.98	-0.269
t63	0.542	-0.053	-1.277	-0.469	0.729	2.211	-0.287	-0.454	-0.376	0.209	-0.559	1.073	-0.456	0.055	0.219	-0.509	-1.005	-0.278	1.005	-0.286	0.102	0.049	0.067	-1.236	1.11	0.225	0.952	-0.1	-1.141	-0.066
t14	0.181	0.41	-1.645	-0.467	0.409	1.948	-0.296	-0.267	-0.564	1.703	-0.429	1.794	-0.187	-0.49	0.035	-0.799	-1.221	0.153	0.375	-0.184	0.355	0.568	0.069	-1.431	0.884	0.292	0.025	-0.27	-0.734	-0.226
t157	0.437	0.198	-1.003	-0.479	0.372	1.724	-0.766	-0.242	-0.157	0.344	-0.459	0.793	-1.063	0.423	0.325	-0.465	-0.856	-0.359	0.769	0.427	0.279	0.247	0.226	-1.204	0.594	0.184	0.226	-0.032	-0.745	0.258
t200	0.343	0.485	-1.344	-0.448	0.446	1.203	-0.322	-0.038	-0.36	1.033	-0.386	1.438	-0.478	-0.4	0.342	-0.724	-1.079	-0.027	0.856	-0.022	0.356	0.342	0.248	-1.335	0.808	0.488	-0.19	-0.179	-0.948	-0.113
t158	0.376	0.305	-1.427	-0.479	0.563	1.773	-0.267	-0.291	-0.302	1.09	-0.332	1.322	-0.313	-0.182	0.183	-0.563	-1.144	-0.063	0.663	-0.159	0.226	0.396	0.035	-1.341	0.886	0.333	0.308	-0.18	-1.128	-0.292
t76	0.16	0.661	-1.238	-0.463	-0.057	1.144	-0.625	-0.197	-0.535	1.752	-0.146	1.163	-0.9	0.092	0.182	-0.794	-1.083	0.15	0.309	0.641	0.421	0.577	0.413	-1.435	0.526	0.362	-0.38	-0.198	-0.352	-0.157
t162	0.307	0.766	-1.544	-0.363	0.232	0.94	0.07	-0.191	-0.721	1.906	-0.316	1.767	-0.033	-0.265	0.43	-1.083	-1.169	-0.009	0.66	-0.043	0.437	0.576	0.032	-1.412	1.053	0.166	-0.283	-0.214	-0.734	-0.97
t9	0.634	0.163	-1.19	-0.39	0.601	1.663	-0.15	-0.497	-0.4	-0.167	-0.597	0.859	-0.032	0.374	0.613	-0.631	-0.933	-0.367	1.3	0.172	0.028	-0.127	0.005	-1.179	1.3	0.146	0.902	0.034	-1.44	-0.701
t83	0.354	0.446	-1.383	-0.413	0.523	1.613	-0.114	-0.135	-0.45	0.887	-0.347	1.363	-0.23	-0.251	0.288	-0.742	-1.119	-0.194	0.557	-0.153	0.278	0.363	0.185	-1.353	1.085	0.385	0.182	-0.128	-1.122	-0.378
t110	0.367	0.468	-1.338	-0.47	0.274	1.621	-0.278	-0.306	-0.71	1.544	-0.296	1.438	-0.816	-0.044	0.173	-1.031	-1.064	-0.163	1.019	-0.177	0.373	0.441	0.051	-1.366	0.865	0.205	0.174	-0.255	-0.474	-0.231
t29	0.224	0.406	-1.082	-0.486	0.037	1.37	-0.835	-0.287	-0.214	1.564	-0.116	0.84	-1.252	0.444	0.085	-0.395	-0.991	-0.034	-0.072	0.737	0.428	0.696	0.372	-1.354	0.287	0.181	-0.259	-0.118	-0.296	0.114
t171	0.204	0.348	-1.259	-0.533	0.243	1.795	-0.721	-0.262	-0.38	1.312	-0.207	1.106	-1.021	-0.097	-0.022	-0.593	-1.112	0.136	0.462	0.28	0.295	0.448	0.391	-1.411	0.518	0.481	0.081	-0.227	-0.573	0.317
