feature_1	feature_2	feature_3	feature_4	feature_5	feature_6	feature_7	feature_8	feature_9	feature_10	feature_11	feature_12	feature_13	feature_14	feature_15	feature_16	feature_17	feature_18	feature_19	feature_20	feature_21	feature_22	feature_23	feature_24	feature_25	feature_26	feature_27	feature_28	feature_29	feature_30
t95	-0.405	-0.688	-0.584	1.378	-1.497	0.246	-1.976	-0.76	1.396	0.671	0.505	-1.208	0.753	-1.089	-0.068	0.988	0.529	0.724	0.973	0.681	0.667	1.835	-1.453	-0.077	-0.249	-1.001	-0.637	-0.597	2.34	-1.404
t156	-0.279	-0.101	-0.192	1.843	-1.465	0.165	-1.784	-0.982	1.454	0.486	0.966	-1.308	0.913	-1.101	0.049	1.4	0.683	0.228	0.541	0.985	0.413	1.911	-1.239	-0.336	-0.432	-1.235	-1.289	-0.639	1.807	-1.465
t33	-0.205	-0.312	-0.248	1.523	-1.356	-0.184	-1.866	-0.43	1.518	0.596	1.124	-0.988	0.944	-1.108	-0.033	1.289	0.668	0.32	0.728	0.546	0.313	1.742	-1.199	-0.365	-0.485	-1.454	-0.989	-0.635	1.857	-1.315
t181	-0.3	-0.249	-0.28	1.899	-1.479	0.708	-1.86	-1.246	1.034	0.533	0.591	-1.508	0.835	-1.093	-0.058	1.44	0.654	0.258	0.691	1.058	0.6	1.962	-1.421	-0.196	-0.394	-0.892	-1.218	-0.64	2.096	-1.529
t53	0.061	0.203	-0.772	1.387	-1.584	0.212	-1.644	-0.777	1.371	0.056	1.877	-1.191	1.063	-1.197	-0.177	1.473	0.271	-0.169	0.505	0.826	0.111	2.138	-0.858	-0.564	-0.229	-0.824	-1.273	-0.879	1.455	-0.874
t191	-0.361	-0.437	0.498	2.538	-1.445	-0.194	-1.896	-1.514	0.605	0.633	0.962	-1.311	0.762	-1.017	0.133	1.016	0.574	0.242	0.824	0.989	0.81	2.045	-1.505	-0.267	0.269	-0.91	-1.49	-0.709	1.945	-1.796
t146	-0.615	-0.633	-0.353	1.681	-1.383	-0.028	-1.919	-0.381	1.849	0.863	0.095	-1.239	0.693	-0.972	0.166	0.958	1.009	0.8	0.747	0.757	0.652	1.63	-1.543	0.057	-0.566	-1.748	-0.944	-0.353	2.385	-1.674
t47	-0.241	-0.184	-0.576	1.65	-1.54	0.209	-1.743	-0.794	1.273	0.31	1.041	-1.352	0.795	-1.05	-0.006	1.019	0.538	0.2	0.684	0.837	0.531	2.11	-1.242	-0.155	-0.097	-0.93	-1.236	-0.669	1.874	-1.263
t76	0.056	-0.04	0.086	1.676	-1.233	0.582	-1.902	-0.539	0.066	0.389	1.668	-1.018	1.069	-1.139	-0.257	1.408	0.585	-0.14	0.87	0.243	0.366	1.971	-1.509	-0.483	-0.265	-0.72	-0.996	-0.863	1.389	-1.325
t116	-0.168	-0.162	0.093	1.996	-1.441	-0.293	-1.818	-1.049	1.27	0.414	1.437	-1.121	0.943	-1.134	0.009	1.189	0.479	0.124	0.71	0.867	0.389	1.996	-1.177	-0.472	-0.094	-1.09	-1.347	-0.784	1.653	-1.423
t1	-0.264	0.355	0.027	2.317	-1.494	0.303	-1.561	-1.253	1.386	0.328	1.024	-1.614	0.925	-1.028	0.239	1.626	0.935	-0.198	0.13	1.347	0.406	2.07	-1.175	-0.346	-0.463	-1.322	-2.051	-0.59	1.509	-1.572
t84	-0.22	-0.334	-0.332	1.992	-1.508	0.011	-1.835	-1.037	1.299	0.416	0.983	-1.347	0.737	-1.011	0.056	0.917	0.492	0.281	0.709	0.91	0.588	2.158	-1.337	-0.16	0.166	-0.994	-1.369	-0.663	1.861	-1.433
t175	-0.296	-0.151	-0.081	1.991	-1.413	0.367	-1.78	-0.886	0.859	0.536	0.802	-1.366	0.874	-1.061	0.033	1.36	0.794	0.156	0.631	0.841	0.568	1.917	-1.431	-0.224	-0.338	-1.122	-1.334	-0.623	1.948	-1.578
t58	-0.512	-0.548	0.15	2.193	-1.539	-0.106	-1.937	-1.552	1.229	0.693	0.684	-1.339	0.75	-1.067	0.089	1.119	0.518	0.565	0.82	1.149	0.769	1.897	-1.416	-0.246	-0.069	-0.998	-1.131	-0.648	2.189	-1.712
t180	-0.313	-0.406	-0.2	1.919	-1.513	0.174	-1.884	-1.262	1.194	0.552	0.841	-1.32	0.818	-1.1	0.008	1.141	0.482	0.341	0.796	0.991	0.622	1.994	-1.355	-0.251	-0.064	-0.91	-1.177	-0.698	2.07	-1.496
t128	-0.145	-0.188	-0.385	1.694	-1.276	0.841	-1.89	-0.633	1.208	0.657	0.429	-1.387	0.898	-1.043	-0.067	1.62	0.95	0.178	0.583	0.786	0.371	1.803	-1.435	-0.161	-0.765	-1.412	-1.287	-0.497	2.019	-1.467
t13	-0.256	-0.336	-0.282	1.568	-1.432	0.076	-1.871	-0.757	1.451	0.577	0.822	-1.215	0.848	-1.083	0.005	1.272	0.667	0.409	0.692	0.752	0.465	1.866	-1.271	-0.246	-0.388	-1.243	-1.032	-0.606	1.942	-1.399
t137	-0.562	-0.861	-0.413	1.623	-1.573	-0.608	-2.067	-1.017	2.475	0.786	0.424	-1.174	0.564	-0.967	0.135	0.751	0.458	1.18	0.794	1.015	0.625	1.817	-1.262	-0.074	-0.18	-1.584	-0.673	-0.445	2.286	-1.483
t61	-0.436	-0.431	0.115	2.319	-1.547	-0.432	-1.89	-1.478	1.624	0.595	0.925	-1.334	0.718	-1.006	0.171	0.998	0.515	0.509	0.647	1.243	0.641	1.997	-1.281	-0.278	0.064	-1.242	-1.424	-0.622	1.938	-1.627
t144	-0.093	0.222	-0.529	1.847	-1.622	0.577	-1.61	-1.302	1.198	0.184	1.141	-1.603	0.896	-1.087	0.033	1.563	0.53	-0.097	0.299	1.202	0.414	2.234	-1.073	-0.332	-0.227	-0.844	-1.62	-0.714	1.656	-1.249
t67	-0.307	-0.649	-0.099	2.018	-1.459	-0.193	-1.959	-1.24	1.433	0.664	0.74	-1.194	0.776	-1.091	0.061	0.919	0.446	0.421	0.946	0.925	0.646	1.972	-1.367	-0.212	0.119	-1.047	-1.208	-0.68	2.184	-1.571
t162	0.196	0.954	-0.67	1.446	-1.615	0.191	-1.487	-0.875	2.177	-0.194	2.366	-1.314	1.165	-1.16	-0.086	2.134	0.384	-0.379	-0.248	1.182	-0.368	2.18	-0.44	-0.875	-0.886	-1.4	-1.544	-0.808	0.679	-0.721
t19	-0.44	-0.691	-0.764	1.429	-1.559	-0.018	-1.967	-0.963	2.249	0.804	0.504	-1.182	0.827	-1.135	-0.005	1.294	0.491	0.731	0.751	1.1	0.404	1.651	-1.097	-0.271	-0.455	-1.503	-0.818	-0.544	2.45	-1.288
t96	-0.205	0.291	-0.349	1.711	-1.642	-0.18	-1.593	-1.09	1.821	0.116	1.667	-1.309	0.947	-1.11	0.064	1.454	0.441	0.032	0.271	1.121	0.239	2.101	-0.842	-0.518	-0.419	-1.133	-1.405	-0.741	1.387	-1.136
t5	-0.408	0.034	-0.224	1.928	-1.488	0.731	-1.725	-1.08	1.22	0.531	0.563	-1.617	0.858	-1.032	0.093	1.62	0.962	0.234	0.35	1.171	0.564	1.878	-1.42	-0.198	-0.686	-1.213	-1.448	-0.521	1.896	-1.581
t93	-0.229	-0.272	-0.388	1.695	-1.531	0.146	-1.813	-1.004	1.218	0.411	1.197	-1.254	0.895	-1.14	-0.045	1.117	0.441	0.228	0.769	0.884	0.504	2.02	-1.256	-0.328	-0.056	-0.853	-1.174	-0.767	1.882	-1.303
t152	-0.003	0.386	-0.18	1.968	-1.499	0.321	-1.6	-1.117	1.049	0.117	1.718	-1.369	1.03	-1.128	0.003	1.589	0.527	-0.382	0.323	0.999	0.242	2.199	-1.022	-0.534	-0.26	-0.92	-1.693	-0.817	1.278	-1.227
t80	-0.29	-0.405	-0.029	2.016	-1.507	-0.492	-1.85	-1.209	1.658	0.53	1.142	-1.155	0.856	-1.121	0.094	1.037	0.437	0.324	0.767	1.012	0.495	1.967	-1.161	-0.374	0.038	-1.157	-1.336	-0.724	1.914	-1.48
t75	-0.505	-0.582	0.057	2.242	-1.614	-0.155	-1.836	-1.53	0.769	0.544	0.83	-1.383	0.71	-1.073	0.14	0.73	0.426	0.408	0.964	1.04	0.967	2.119	-1.514	-0.133	0.496	-0.565	-1.281	-0.752	2.184	-1.713
t161	-0.273	-0.138	-0.43	1.704	-1.489	0.321	-1.802	-0.775	1.34	0.391	0.973	-1.384	0.789	-1.008	-0.001	1.161	0.674	0.321	0.57	0.865	0.5	2.025	-1.342	-0.178	-0.31	-1.107	-1.206	-0.602	1.753	-1.343
t39	0.057	0.538	-0.549	1.404	-1.482	0.513	-1.608	-0.72	1.519	0.176	1.825	-1.215	1.225	-1.23	-0.148	2.137	0.574	-0.297	0.15	0.95	-0.144	1.888	-0.772	-0.764	-0.929	-1.301	-1.316	-0.788	1.249	-0.953
t120	-0.408	-0.571	-0.397	1.737	-1.425	0.061	-1.855	-0.632	1.297	0.637	0.549	-1.241	0.735	-1.024	0.096	0.788	0.733	0.384	0.905	0.697	0.712	1.916	-1.479	0.003	-0.058	-1.159	-1.17	-0.56	2.23	-1.507
t103	-0.398	-0.233	-0.607	1.703	-1.7	0.113	-1.838	-1.339	1.961	0.399	0.836	-1.473	0.707	-1.028	0.015	1.259	0.375	0.666	0.47	1.282	0.498	2.036	-1.108	-0.243	-0.341	-1.131	-0.982	-0.59	1.98	-1.294
t52	-0.269	-0.307	-0.502	1.849	-1.531	0.604	-1.742	-1.129	0.715	0.426	0.798	-1.462	0.836	-1.103	-0.014	1.077	0.559	-0.009	0.849	0.939	0.73	2.101	-1.396	-0.115	0.064	-0.603	-1.43	-0.725	2.176	-1.388
t193	-0.287	-0.043	-0.154	2.068	-1.668	-0.386	-1.647	-1.429	1.512	0.282	1.41	-1.347	0.853	-1.094	0.168	1.146	0.382	0.088	0.481	1.235	0.51	2.159	-0.982	-0.415	0.112	-0.978	-1.582	-0.761	1.709	-1.344
t123	-0.523	-0.373	0.12	2.171	-1.446	0.517	-1.956	-1.383	1.085	0.798	0.311	-1.514	0.762	-0.995	0.067	1.478	0.859	0.6	0.596	1.2	0.714	1.769	-1.581	-0.178	-0.554	-1.263	-1.184	-0.491	2.17	-1.787
t195	-0.47	-0.675	-0.131	1.841	-1.434	-0.259	-1.937	-0.866	1.545	0.761	0.6	-1.127	0.792	-1.089	0.079	0.945	0.644	0.581	0.942	0.805	0.65	1.761	-1.411	-0.167	-0.179	-1.287	-1.016	-0.594	2.299	-1.608
t3	-0.525	-0.7	-0.456	1.773	-1.564	0.245	-1.875	-0.996	1.116	0.624	0.16	-1.489	0.58	-0.979	0.11	0.694	0.664	0.717	0.938	0.829	1.008	2.037	-1.66	0.187	0.107	-0.805	-1.031	-0.528	2.46	-1.646
t149	-0.234	-0.061	-0.733	1.627	-1.609	0.285	-1.744	-0.891	1.756	0.284	0.97	-1.485	0.769	-1.028	0.016	1.215	0.548	0.392	0.414	1.067	0.412	2.117	-1.17	-0.2	-0.274	-1.138	-1.232	-0.605	1.764	-1.238
t165	-0.272	-0.452	-0.774	1.334	-1.409	0.709	-1.902	-0.449	1.278	0.636	0.394	-1.326	0.822	-1.072	-0.109	1.283	0.77	0.491	0.788	0.623	0.532	1.807	-1.494	-0.05	-0.504	-1.148	-0.867	-0.536	2.252	-1.36
t101	-0.327	-0.289	0.306	2.319	-1.532	-0.272	-1.911	-1.568	1.133	0.488	1.265	-1.267	0.813	-1.071	0.039	1.159	0.375	0.384	0.703	1.11	0.584	2.049	-1.303	-0.434	0.07	-0.947	-1.242	-0.763	1.736	-1.615
t97	0.011	0.116	-0.136	2.208	-1.731	-0.725	-1.616	-1.821	1.657	0.069	2.272	-1.141	1.076	-1.28	0.035	1.323	-0.108	-0.297	0.5	1.389	0.173	2.287	-0.589	-0.856	0.4	-0.763	-1.754	-1.064	1.444	-1.097
t126	-0.273	-0.254	-0.504	1.515	-1.537	-0.432	-1.77	-0.648	2.058	0.418	1.171	-1.11	0.843	-1.078	0.085	1.055	0.512	0.404	0.591	0.812	0.351	1.938	-1.051	-0.308	-0.241	-1.38	-1.11	-0.631	1.8	-1.23
t62	-0.124	-0.462	-0.179	1.883	-1.375	0.26	-1.784	-0.849	0.217	0.505	1.157	-1.086	1.006	-1.225	-0.097	1.017	0.472	-0.25	1.177	0.474	0.675	2	-1.446	-0.28	0.285	-0.489	-1.339	-0.897	2.187	-1.438
t48	-0.487	-0.413	0.391	2.305	-1.455	-0.013	-1.86	-1.485	0.747	0.69	1.028	-1.228	0.927	-1.136	0.098	1.2	0.616	0.146	0.887	1.016	0.753	1.842	-1.488	-0.382	-0.001	-0.829	-1.375	-0.763	2.007	-1.747
t34	-0.274	-0.452	-0.268	1.726	-1.36	0.341	-1.855	-0.507	0.674	0.537	0.677	-1.279	0.761	-1.01	0.002	0.839	0.781	0.29	0.949	0.442	0.765	2.009	-1.673	0.024	0.007	-0.869	-1.164	-0.617	2.041	-1.542
t43	-0.125	-0.318	-0.753	1.377	-1.436	0.229	-1.892	-0.559	1.838	0.523	0.913	-1.169	0.893	-1.1	-0.107	1.349	0.554	0.374	0.65	0.768	0.234	1.854	-1.14	-0.296	-0.475	-1.385	-1	-0.606	1.957	-1.159
t185	-0.403	-0.203	-0.142	2.045	-1.503	0.208	-1.889	-1.182	1.646	0.582	0.611	-1.47	0.739	-0.982	0.061	1.408	0.717	0.582	0.438	1.203	0.496	1.896	-1.324	-0.228	-0.544	-1.443	-1.19	-0.501	1.944	-1.577
t31	-0.267	-0.324	0.554	2.533	-1.321	-0.064	-1.861	-1.419	0.802	0.721	0.936	-1.209	0.977	-1.138	0.115	1.362	0.717	-0.049	0.797	1.01	0.585	1.863	-1.422	-0.426	-0.078	-1.129	-1.699	-0.735	1.981	-1.819
t141	0.012	0.15	-0.418	1.905	-1.458	0.516	-1.737	-1.085	1.394	0.318	1.288	-1.374	1.039	-1.169	-0.09	1.725	0.539	-0.149	0.403	1.101	0.148	2.031	-1.06	-0.518	-0.442	-1.145	-1.55	-0.754	1.633	-1.26
t113	-0.141	-0.151	-0.484	1.528	-1.44	0.31	-1.734	-0.637	1.148	0.407	1.048	-1.218	0.967	-1.159	-0.041	1.312	0.625	0.035	0.711	0.656	0.416	1.962	-1.246	-0.284	-0.283	-0.977	-1.21	-0.72	1.894	-1.3
t17	-0.045	0.207	0.197	2.409	-1.532	-0.287	-1.627	-1.465	1.064	0.148	1.896	-1.268	1.013	-1.155	0.086	1.279	0.354	-0.36	0.493	1.13	0.35	2.261	-1.025	-0.614	0.193	-0.835	-1.9	-0.92	1.343	-1.396
t54	-0.366	-0.53	-0.337	1.849	-1.66	0.074	-1.873	-1.487	1.026	0.437	1.007	-1.344	0.765	-1.133	-0.031	0.872	0.218	0.448	0.961	1.034	0.779	2.132	-1.343	-0.228	0.307	-0.48	-1.031	-0.811	2.155	-1.415
t11	-0.2	0.31	-0.245	1.898	-1.543	0.593	-1.602	-1.129	0.87	0.244	1.357	-1.49	0.985	-1.104	0.009	1.65	0.676	-0.194	0.331	1.088	0.408	2.057	-1.145	-0.426	-0.459	-0.924	-1.563	-0.729	1.567	-1.297
t190	-0.229	-0.151	-0.242	1.872	-1.475	-0.084	-1.779	-1.009	1.611	0.494	1.267	-1.159	0.982	-1.146	0.027	1.382	0.533	0.073	0.593	1.022	0.294	1.871	-1.057	-0.479	-0.331	-1.309	-1.375	-0.712	1.826	-1.316
t178	-0.206	0.165	0.029	2.206	-1.524	0.192	-1.619	-1.207	0.823	0.193	1.269	-1.507	0.868	-1.05	0.12	1.185	0.671	-0.144	0.494	1.031	0.598	2.254	-1.33	-0.274	0.048	-0.743	-1.782	-0.749	1.511	-1.53
t142	-0.402	-0.509	0.26	2.108	-1.267	0.644	-2.007	-1.024	0.499	0.882	0.386	-1.3	0.87	-1.077	-0.027	1.393	0.902	0.357	0.904	0.75	0.731	1.702	-1.759	-0.184	-0.455	-1.109	-1.081	-0.589	2.234	-1.842
t194	-0.267	-0.759	-0.716	1.533	-1.489	0.172	-1.909	-0.729	1.182	0.572	0.639	-1.203	0.756	-1.111	-0.051	0.711	0.433	0.4	1.122	0.603	0.722	2.021	-1.466	-0.02	0.269	-0.746	-0.99	-0.699	2.373	-1.359
t28	-0.478	-1.24	-0.571	1.321	-1.234	0.35	-2.169	-0.1	1.145	1.11	-0.329	-1.057	0.661	-1.018	-0.088	0.744	0.888	0.976	1.359	0.201	0.852	1.539	-1.869	0.252	-0.339	-1.356	-0.453	-0.401	2.942	-1.651
t192	-0.443	-0.421	-0.124	2.223	-1.531	0.641	-1.885	-1.472	0.705	0.582	0.373	-1.653	0.655	-0.984	0.056	1.07	0.671	0.444	0.757	1.131	0.92	2.095	-1.66	0.004	0.009	-0.737	-1.326	-0.592	2.216	-1.731
t94	-0.159	0.252	-0.066	2.322	-1.641	0.531	-1.611	-1.875	0.726	0.196	1.448	-1.624	0.95	-1.116	0.064	1.583	0.428	-0.356	0.366	1.426	0.528	2.286	-1.107	-0.483	0.04	-0.55	-1.895	-0.844	1.556	-1.383
t44	-0.34	-0.235	0.463	2.569	-1.378	0.11	-1.852	-1.376	0.895	0.612	0.654	-1.471	0.79	-1.01	0.172	1.203	0.841	0.219	0.633	1.092	0.711	2.026	-1.591	-0.202	-0.069	-1.124	-1.687	-0.613	1.867	-1.917
t91	-0.411	-0.278	-0.843	1.594	-1.705	0.347	-1.639	-1.086	1.437	0.363	0.64	-1.554	0.776	-1.117	0.074	1.081	0.539	0.283	0.666	1.124	0.708	2.072	-1.205	-0.067	-0.075	-0.769	-1.309	-0.654	2.306	-1.308
t114	-0.241	0.089	-0.975	1.508	-1.591	0.447	-1.56	-0.614	1.817	0.276	0.756	-1.547	0.838	-1.05	0.105	1.34	0.782	0.085	0.31	1.063	0.381	2.049	-1.064	-0.114	-0.481	-1.305	-1.537	-0.534	1.939	-1.179
t69	-0.347	-0.39	-0.247	1.863	-1.451	0.062	-1.711	-0.59	0.616	0.439	0.948	-1.225	0.839	-1.106	0.072	0.719	0.675	0.079	0.994	0.517	0.795	2.047	-1.56	-0.066	0.25	-0.708	-1.3	-0.742	2.079	-1.557
t174	-0.318	-0.203	-0.097	1.935	-1.451	0.197	-1.87	-1.002	1.392	0.582	0.717	-1.379	0.802	-1.023	0.037	1.434	0.737	0.473	0.507	0.985	0.479	1.884	-1.338	-0.256	-0.495	-1.369	-1.165	-0.549	1.905	-1.557
t131	-0.356	-0.12	0.014	2.171	-1.516	0.263	-1.725	-1.238	0.746	0.448	0.906	-1.444	0.838	-1.066	0.083	1.268	0.666	0.099	0.629	1.022	0.678	2.039	-1.378	-0.238	-0.121	-0.9	-1.447	-0.684	1.957	-1.602
t92	-0.441	-0.369	0.351	2.222	-1.36	-0.169	-1.924	-1.089	1.432	0.764	0.618	-1.262	0.827	-1.035	0.126	1.323	0.86	0.509	0.654	0.998	0.565	1.74	-1.451	-0.275	-0.473	-1.504	-1.303	-0.537	2.003	-1.806
t29	-0.367	-0.606	-0.032	1.962	-1.429	0.126	-1.893	-1.05	0.637	0.644	0.86	-1.184	0.856	-1.137	0.002	0.891	0.547	0.214	1.101	0.7	0.796	1.935	-1.563	-0.19	0.189	-0.691	-1.167	-0.767	2.214	-1.604
t143	-0.61	-0.801	-0.391	1.642	-1.388	0.254	-1.939	-0.643	1.44	0.979	0.034	-1.224	0.806	-1.093	0.07	1.096	0.921	0.632	0.985	0.801	0.739	1.529	-1.556	-0.009	-0.505	-1.42	-0.96	-0.463	2.715	-1.649
t148	-0.148	-0.069	-0.618	1.487	-1.494	-0.116	-1.711	-0.557	1.907	0.361	1.158	-1.182	0.888	-1.07	0.054	1.282	0.593	0.163	0.464	0.799	0.246	1.971	-0.982	-0.311	-0.404	-1.44	-1.257	-0.609	1.736	-1.146
t164	-0.044	0.311	-0.052	1.755	-1.475	-0.256	-1.626	-0.957	1.621	0.239	1.926	-1.063	1.173	-1.24	0.012	1.72	0.491	-0.271	0.359	0.951	0.025	1.937	-0.787	-0.765	-0.508	-1.266	-1.482	-0.849	1.287	-1.174
t177	-0.209	0.045	-0.027	2.196	-1.691	-0.285	-1.696	-1.745	1.472	0.186	1.623	-1.392	0.893	-1.147	0.07	1.286	0.222	0.06	0.474	1.372	0.433	2.24	-0.958	-0.552	0.132	-0.772	-1.56	-0.866	1.544	-1.355
t167	-0.32	-0.188	-0.221	1.97	-1.638	-0.424	-1.704	-1.506	2.01	0.486	1.133	-1.292	0.916	-1.163	0.164	1.433	0.424	0.154	0.471	1.377	0.38	1.937	-0.834	-0.491	-0.188	-1.281	-1.541	-0.704	1.972	-1.341
t7	-0.364	-0.791	-0.415	1.694	-1.367	0.429	-2.018	-0.775	1.104	0.814	0.211	-1.262	0.729	-1.044	-0.033	0.956	0.694	0.566	1.055	0.644	0.763	1.824	-1.645	0.03	-0.171	-1.068	-0.925	-0.547	2.486	-1.582
t138	-0.619	-0.766	-0.149	2.024	-1.377	0.965	-1.969	-1.058	0.413	0.887	-0.278	-1.598	0.635	-0.99	0.049	0.941	0.989	0.526	1.076	0.842	1.129	1.833	-1.969	0.256	-0.205	-0.801	-1.117	-0.472	2.699	-1.906
t78	-0.119	0.8	-0.234	2.343	-1.889	0.111	-1.37	-2.15	1.554	-0.194	1.961	-1.788	0.951	-1.103	0.185	1.788	0.263	-0.396	-0.191	1.89	0.274	2.493	-0.621	-0.685	-0.08	-0.739	-2.159	-0.862	1.095	-1.15
t100	-0.347	-0.152	0.175	2.361	-1.39	0.414	-1.784	-1.309	0.999	0.639	0.679	-1.461	0.932	-1.104	0.099	1.52	0.873	0.006	0.599	1.171	0.574	1.858	-1.437	-0.304	-0.379	-1.162	-1.703	-0.634	2.015	-1.753
t169	-0.257	-0.061	-0.072	2.041	-1.523	0.272	-1.751	-1.24	0.95	0.384	1.088	-1.418	0.859	-1.076	0.046	1.311	0.577	0.12	0.563	1.017	0.569	2.088	-1.312	-0.312	-0.145	-0.898	-1.395	-0.713	1.773	-1.489
t22	-0.277	0.468	-0.267	2.159	-1.67	0.696	-1.643	-1.656	1.628	0.238	0.896	-1.885	0.777	-0.942	0.136	1.898	0.748	0.236	-0.158	1.667	0.383	2.169	-1.091	-0.341	-0.715	-1.289	-1.699	-0.511	1.455	-1.422
t171	-0.237	0.156	-0.519	2.027	-1.731	0.337	-1.595	-1.694	1.575	0.218	1.21	-1.629	0.921	-1.147	0.064	1.576	0.405	-0.059	0.306	1.58	0.41	2.162	-0.92	-0.444	-0.197	-0.859	-1.743	-0.758	1.823	-1.245
t129	-0.615	-1.144	-0.054	1.925	-1.451	-0.49	-2.091	-0.955	1.385	0.963	0.123	-1.118	0.569	-0.998	0.121	0.542	0.577	1.008	1.198	0.708	0.96	1.768	-1.613	0.074	0.144	-1.254	-0.741	-0.508	2.711	-1.781
t117	-0.52	-0.499	-0.005	2.089	-1.557	-0.318	-1.854	-1.227	1.404	0.512	0.744	-1.315	0.629	-0.981	0.195	0.649	0.514	0.56	0.828	0.914	0.861	2.101	-1.476	-0.046	0.152	-0.954	-1.148	-0.613	2.029	-1.672
t147	-0.516	-0.463	0.362	2.539	-1.467	0.094	-1.935	-1.511	0.858	0.655	0.468	-1.528	0.607	-0.917	0.168	0.908	0.729	0.55	0.752	1.115	0.944	2.058	-1.703	-0.033	0.057	-0.995	-1.401	-0.552	2.063	-1.917
t2	-0.3	-0.48	-0.172	1.773	-1.442	0.127	-1.926	-0.719	0.605	0.449	1.062	-1.17	0.752	-1.033	-0.091	0.731	0.481	0.449	1.034	0.463	0.756	2.063	-1.629	-0.116	0.147	-0.676	-0.847	-0.733	1.921	-1.486
t90	-0.287	0.087	0.175	2.18	-1.533	-0.57	-1.705	-1.277	1.828	0.409	1.543	-1.175	0.97	-1.11	0.164	1.473	0.534	0.108	0.333	1.225	0.253	1.917	-0.914	-0.619	-0.358	-1.497	-1.536	-0.707	1.516	-1.428
t187	-0.33	-0.053	0.086	1.996	-1.426	-0.085	-1.626	-0.772	0.875	0.442	1.193	-1.203	0.983	-1.142	0.149	1.201	0.797	-0.122	0.673	0.743	0.566	1.923	-1.308	-0.324	-0.168	-1.052	-1.528	-0.729	1.802	-1.564
