V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t163	-0.959	-0.163	0.018	0.012	1.014	0.364	0.444	1.306	-0.099	-0.991	0.771	0.762	-1.382	1.635	1.832	0.014	0.52	0.557	-1.027	-1.647	-1.391	0.784	-0.33	0.836	-2.043	0.459	-0.503	-0.732	0.782	-0.845
t47	-1.518	-0.661	0.463	-0.284	0.948	-0.08	0.533	3.012	-0.695	-0.827	0.871	0.133	-1.296	1.577	1.808	-0.102	0.511	0.222	0.537	-1.225	-0.885	0.036	-1.016	0.059	-1.781	0.588	-0.358	-0.695	0.421	-0.302
t61	-2.157	-1.368	1.411	-1.092	2.798	-1.608	0.829	1.796	-1.081	-0.302	-0.87	-0.429	0.179	1.3	1.856	0.085	0.762	-0.426	2.838	-0.476	0.658	-0.912	-2.889	-0.798	-2.152	0.292	0.657	-0.634	1.576	0.149
t142	-1.299	-0.014	-0.099	-0.026	0.606	-0.179	0.26	1.238	0.294	-1.075	0.974	0.347	-0.561	1.029	1.779	0.422	0.254	0.617	-0.343	-1.797	-1.546	1.863	-0.263	3.633	-1.413	-1.255	-1.108	-0.605	-0.024	-1.712
t185	-1.928	-1.699	1.05	-1.219	2.841	-1.42	0.971	1.139	-1.381	-0.286	-1.28	-0.229	-0.601	1.63	1.876	-0.068	0.913	-0.435	2.978	-0.578	0.614	-1.501	-2.428	-1.124	-2.339	1.23	0.857	-0.19	2.029	0.574
t46	-1.827	-2.22	1.442	-1.675	2.027	-2.108	1.034	1.795	-1.351	-0.216	-0.995	-0.618	-1.089	1.719	1.896	-0.228	0.569	-0.667	3.218	0.019	0.983	-1.339	-2.701	-1.308	-2.139	1.866	1.201	-0.083	1.828	0.96
t108	-1.919	-1.372	1.524	-1.197	2.5	-2.11	0.778	1.215	-0.612	-0.336	-0.993	-0.459	-0.002	1.201	1.886	0.2	0.5	-0.406	2.541	-0.433	0.682	-0.439	-2.673	0.471	-2.061	0.125	0.625	-0.479	1.37	-0.133
t147	-2.58	-0.572	1.381	-0.524	3.081	-1.968	0.636	3.83	-0.934	-0.345	-1.051	-0.585	1.026	0.852	1.818	0.399	0.675	-0.204	2.999	-0.971	0.653	-0.516	-2.531	0.088	-2.25	-1.249	0.019	-1.172	0.672	-0.685
t127	-0.707	-0.719	-0.222	-0.291	0.651	0.598	0.592	0.069	-0.279	-0.99	0.7	0.845	-2.046	1.927	1.872	-0.097	0.576	0.456	-0.893	-1.465	-1.491	0.431	-0.265	0.785	-1.923	1.353	-0.195	-0.103	1.201	-0.373
t91	-0.488	-0.18	-0.226	0.065	0.251	0.869	0.384	-0.019	0.321	-1.161	1.361	1.063	-1.839	1.788	1.855	-0.007	0.328	0.732	-2.131	-1.587	-1.917	1.349	-0.02	1.567	-1.872	0.749	-0.572	-0.504	0.784	-0.946
t69	-1.117	-0.112	-0.098	0.049	0.605	0.683	0.361	2.491	-0.32	-1.099	1.23	0.641	-1.282	1.552	1.741	0.019	0.32	0.648	-1.096	-1.927	-1.657	1.098	0.245	1.003	-1.697	0.015	-0.831	-0.771	0.258	-0.956
t62	-0.206	-0.205	-0.502	0.064	-0.248	1.197	0.422	0.394	0.285	-1.237	1.411	1.28	-2.125	2.12	1.838	-0.277	0.202	0.806	-3.037	-1.382	-2.089	1.551	0.347	0.153	-2.093	1.765	-0.271	-0.581	1.164	-0.751
t77	-1.892	-0.904	0.91	-0.738	3.235	-0.587	0.746	0.138	-0.719	-0.488	-0.912	0.225	0.367	1.372	1.837	0.242	0.727	-0.147	1.812	-1.125	0.01	-0.774	-2.198	-0.215	-2.153	-0.08	0.374	-0.663	1.856	-0.259
t165	-0.82	-2.289	0.864	-1.57	1.964	-0.939	1.151	-2.261	-0.724	-0.342	-1.155	0.441	-1.61	2.413	2.015	-0.41	0.541	-0.452	1.064	0.413	0.372	-1.351	-2.754	-2.011	-2.809	3.521	1.905	0.293	3.325	1.204
t181	-0.913	-0.973	0.175	-0.65	1.225	-0.029	0.652	-1.135	-0.019	-0.812	0.302	0.686	-1.169	1.788	1.89	0.003	0.406	0.199	-0.268	-0.896	-0.942	0.387	-1.236	0.747	-1.951	1.108	0.252	-0.232	1.751	-0.346
t170	-1.102	-0.517	0.285	-0.344	1.105	0.262	0.481	0.931	-0.16	-0.93	0.885	0.595	-1.155	1.595	1.795	0.019	0.317	0.383	-0.52	-1.486	-1.175	0.678	-0.618	0.813	-1.73	0.397	-0.369	-0.699	0.879	-0.615
t199	-1.476	-0.939	0.926	-0.809	2.109	-0.405	0.657	0.669	-0.47	-0.632	-0.007	0.285	-0.276	1.558	1.796	-0.022	0.361	-0.016	0.554	-0.892	-0.278	0.063	-1.751	-0.482	-2.016	0.543	0.367	-0.86	1.626	-0.185
t88	-0.588	-0.257	-0.201	-0.012	0.782	0.945	0.392	-1.014	0.427	-1.162	0.726	1.048	-1.312	1.727	1.853	0.128	0.168	0.664	-1.741	-1.527	-1.906	0.987	-0.279	2.47	-2.056	0.601	-0.473	-0.204	0.909	-1.098
t106	-0.616	-0.421	0.177	-0.097	0.808	0.023	0.488	-0.064	0.218	-0.927	0.557	0.832	-1.419	1.753	1.897	-0.003	0.384	0.588	-1.432	-1.048	-1.226	1.01	-0.842	1.216	-2.458	0.925	-0.137	-0.545	1.132	-0.773
t148	-2.081	-0.51	1.036	-0.405	1.95	-1.349	0.472	3.301	-0.521	-0.567	0.15	-0.337	0.335	0.992	1.77	0.157	0.547	0.104	1.624	-0.858	-0.047	0.513	-2.142	0.485	-2.035	-0.729	-0.31	-1.278	0.534	-0.805
t160	-2.538	-1.624	1.619	-1.283	2.273	-1.976	0.794	4.34	-1.504	-0.271	-0.341	-0.982	0.004	1.208	1.771	-0.091	0.588	-0.55	3.619	-0.295	0.887	-1.096	-2.869	-1.252	-1.808	0.353	0.495	-0.765	0.863	0.421
t64	-0.936	-0.229	0.029	-0.101	0.757	0.484	0.399	0.828	0.081	-1.075	1.042	0.75	-1.248	1.542	1.82	0.184	0.208	0.554	-1.17	-1.767	-1.587	1.005	-0.086	1.845	-1.67	-0.025	-0.623	-0.485	0.483	-1.011
t23	-0.7	-0.412	-0.274	-0.222	0.787	0.886	0.48	-0.421	0.082	-1.133	0.832	0.997	-1.619	1.784	1.844	0.094	0.272	0.512	-1.385	-1.783	-1.808	0.713	0.115	1.767	-1.713	0.668	-0.403	-0.101	0.967	-0.829
t187	-1.993	-0.933	0.98	-0.775	2.653	-0.942	0.68	1.285	-0.642	-0.513	-0.437	0.007	0.507	1.312	1.81	0.172	0.507	-0.145	1.729	-0.813	0.057	-0.387	-2.195	-0.556	-2.007	-0.096	0.331	-0.826	1.552	-0.325
t71	-1.245	-1.494	0.869	-1.09	2.029	-0.929	0.853	-0.659	-0.478	-0.493	-0.558	0.357	-0.493	1.852	1.896	-0.09	0.39	-0.148	0.798	-0.243	0.066	-0.34	-2.149	-1.114	-2.384	1.523	1.01	-0.374	2.388	0.246
t84	-1.668	-0.534	0.944	-0.331	2.603	0.023	0.605	1.095	-0.52	-0.676	-0.328	0.32	-0.097	1.448	1.85	0.151	0.621	0.054	0.698	-1.194	-0.491	-0.707	-1.962	0.03	-2.209	0.121	0.108	-0.707	1.158	-0.41
t25	-1.501	-0.407	0.183	-0.111	0.825	-0.04	0.461	3.414	-0.721	-0.899	1.119	0.186	-1.6	1.435	1.787	-0.007	0.687	0.388	0.481	-1.773	-1.129	0.373	-0.39	0.804	-1.596	0.072	-0.829	-0.695	0.062	-0.582
t40	-1.642	-1.222	0.945	-0.826	2.46	-0.314	0.839	1.284	-1.117	-0.487	-0.454	0.193	-0.676	1.759	1.841	-0.143	0.783	-0.169	1.381	-0.857	0.021	-1.07	-2.06	-1.721	-2.225	1.209	0.63	-0.639	1.848	0.426
t116	-2.416	-2.143	1.437	-1.555	2.979	-2.418	1.115	2.33	-1.844	-0.018	-1.637	-0.825	-0.331	1.492	1.897	-0.102	1.125	-0.775	4.619	-0.085	1.417	-1.91	-3.304	-2.02	-2.273	1.251	1.17	-0.259	2.091	0.97
t156	-0.984	-0.993	0.898	-0.606	1.796	-0.585	0.728	0.516	-0.43	-0.641	-0.351	0.473	-1.191	1.875	1.914	-0.096	0.394	0.105	-0.054	-0.701	-0.311	-0.33	-1.541	-0.285	-2.74	1.448	0.582	-0.436	1.548	-0.005
t155	-1.176	-0.909	1.054	-0.614	2.076	-0.571	0.715	0.387	-0.338	-0.556	-0.185	0.449	-0.68	1.762	1.896	-0.103	0.499	0.045	0.141	-0.567	-0.134	-0.142	-2.156	-1.043	-2.585	1.194	0.624	-0.918	1.834	-0.001
t101	0.048	-1.013	-0.447	-0.42	-0.518	0.733	0.617	-1.349	0.161	-1.095	1.224	1.179	-3.062	2.336	1.923	-0.343	0.314	0.606	-2.209	-1.002	-1.795	1.108	0.033	0.747	-2.015	2.601	0.083	0.109	1.574	-0.131
t182	-1.573	-1.266	0.934	-0.898	1.539	-1.633	0.744	2.327	-0.791	-0.498	-0.265	-0.179	-0.971	1.563	1.867	-0.081	0.484	-0.096	1.588	-0.551	0.179	-0.173	-1.728	-0.357	-2.281	0.997	0.395	-0.504	1.202	0.025
t143	-1.482	-0.935	0.727	-0.674	1.797	-0.363	0.68	1.081	-0.588	-0.637	0.094	0.25	-0.724	1.616	1.836	-0.069	0.566	0.009	0.77	-0.91	-0.375	-0.111	-1.76	-0.58	-1.976	0.827	0.262	-0.737	1.488	-0.086
t83	-2.327	-0.449	0.767	-0.248	2.183	-0.703	0.501	3.823	-1.016	-0.62	0.319	-0.306	0.032	1.006	1.759	0.191	0.886	0.099	2.215	-1.424	-0.352	-0.233	-1.844	0.42	-1.74	-0.904	-0.635	-1.029	0.259	-0.634
t159	-3.206	-0.861	1.662	-0.834	3.824	-2.025	0.706	3.936	-1.303	-0.173	-1.333	-0.951	1.903	0.623	1.757	0.424	0.912	-0.516	4.44	-0.836	1.09	-1.032	-3.427	-0.745	-1.79	-1.656	0.166	-1.337	0.998	-0.441
t43	-0.843	0.519	-0.37	0.613	0.845	1.014	0.206	0.63	0.441	-1.236	1.122	1.074	-0.907	1.351	1.82	0.375	0.439	0.987	-1.965	-2.233	-2.152	1.552	0.207	2.884	-1.93	-0.846	-1.247	-0.729	0.142	-1.766
t110	-1.649	-0.936	1.102	-0.698	2.894	-0.773	0.755	0.309	-0.678	-0.476	-0.796	0.217	-0.074	1.435	1.876	0.227	0.674	-0.08	1.438	-1.033	0.08	-0.663	-2.158	0.07	-2.35	0.069	0.412	-0.634	1.609	-0.174
t130	-0.976	-0.547	0.54	-0.255	1.611	0.164	0.567	-0.026	-0.044	-0.806	0.259	0.744	-0.803	1.765	1.875	-0.046	0.435	0.339	-0.765	-0.908	-0.89	0.285	-1.5	-0.062	-2.436	0.987	0.173	-0.755	1.519	-0.447
t97	-0.394	-1.28	0.257	-0.677	0.992	0.28	0.804	-1.531	-0.212	-0.768	0.035	0.978	-1.893	2.341	1.943	-0.349	0.429	0.24	-1.156	-0.424	-0.853	0	-1.351	-0.945	-2.668	2.753	0.878	-0.138	2.392	0.311
t57	-1.323	-0.485	0.419	-0.257	0.306	-0.378	0.408	3.932	-0.448	-0.921	1.278	0.092	-1.361	1.513	1.752	-0.175	0.223	0.394	-0.244	-1.196	-0.99	1.033	-0.479	0.264	-1.808	0.497	-0.542	-0.993	0.106	-0.62
t93	-1.725	-0.959	1.052	-0.639	2.548	-0.697	0.654	0.513	-0.486	-0.545	-0.606	0.074	0.15	1.356	1.848	0.188	0.541	-0.027	1.378	-0.745	-0.119	-0.489	-2.355	0.507	-2.236	0.056	0.293	-0.549	1.367	-0.351
t162	-2.38	-0.98	1.4	-0.818	2.802	-1.876	0.707	3.184	-0.945	-0.332	-1.085	-0.609	0.756	1.065	1.82	0.201	0.57	-0.311	2.853	-0.524	0.684	-0.601	-2.79	-0.251	-2.326	-0.385	0.403	-0.931	1.043	-0.348
t72	-1	-1.085	0.016	-0.749	0.325	-0.981	0.617	0.969	-0.286	-0.808	0.668	0.282	-1.615	1.684	1.845	-0.107	0.344	0.264	0.225	-0.843	-0.8	1.176	-0.639	0.876	-1.891	1.086	-0.033	-0.305	1.193	-0.431
t150	-0.116	-0.033	-0.589	0.233	-0.205	1.025	0.342	-0.735	0.661	-1.269	1.41	1.316	-2.191	1.868	1.89	0.028	0.299	0.937	-2.883	-1.687	-2.251	1.838	0.385	2.243	-1.996	0.922	-0.69	-0.354	0.805	-1.208
t22	-1.24	-0.442	0.137	-0.209	0.86	-0.307	0.468	1.397	-0.137	-0.859	0.734	0.366	-0.971	1.384	1.83	0.119	0.589	0.435	-0.056	-1.329	-1.018	1.081	-0.899	1.24	-1.781	-0.019	-0.497	-0.729	0.736	-0.885
t113	-1.225	-0.963	0.4	-0.65	0.995	-0.715	0.645	1.158	-0.378	-0.724	0.446	0.283	-1.108	1.677	1.866	-0.087	0.442	0.139	0.296	-0.734	-0.582	0.456	-1.302	-0.048	-2.044	1.014	0.193	-0.506	1.323	-0.27
t197	-1.531	-0.809	0.673	-0.608	1.425	-0.76	0.624	2.583	-0.672	-0.678	0.32	0.108	-0.753	1.559	1.808	-0.101	0.47	0.077	0.647	-0.936	-0.363	0.232	-1.294	-0.743	-2.052	0.676	0.112	-0.858	1.093	-0.252
t30	-2.327	-1.709	1.489	-1.295	2.891	-2.201	0.983	2.62	-1.435	-0.128	-1.588	-0.701	0.212	1.42	1.88	-0.045	0.82	-0.627	3.623	-0.024	1.204	-1.414	-3.257	-1.827	-2.471	0.926	1.129	-0.56	1.885	0.517
t183	-1.929	-1.417	1.042	-1.103	2.188	-1.557	0.75	0.937	-0.645	-0.422	-0.457	-0.263	0.161	1.341	1.836	0.089	0.461	-0.27	2.253	-0.308	0.326	-0.293	-2.512	-0.099	-1.96	0.306	0.55	-0.548	1.628	-0.089
t134	-0.778	-0.335	-0.172	-0.099	0.544	0.423	0.385	-0.173	0.289	-1.105	0.864	0.773	-1.308	1.559	1.838	0.174	0.211	0.626	-1.15	-1.532	-1.728	1.273	-0.243	2.676	-1.832	0.215	-0.626	-0.256	0.628	-1.145
t117	-0.679	-0.412	-0.293	-0.139	0.021	0.244	0.397	0.524	0.221	-1.136	1.134	0.707	-1.831	1.647	1.848	0.07	0.194	0.629	-1.23	-1.5	-1.763	1.384	0.076	2.52	-1.776	0.572	-0.655	-0.182	0.45	-1.045
t177	-1.32	0.022	0.28	0.051	1.07	0.289	0.328	2.421	-0.101	-1.007	1.232	0.52	-0.898	1.346	1.762	0.098	0.432	0.52	-0.684	-1.841	-1.35	1.044	-0.339	0.873	-1.588	-0.402	-0.854	-1.128	0.282	-1.06
t51	-2.81	-0.982	1.68	-0.91	3.67	-1.958	0.692	2.441	-1.004	-0.21	-0.998	-0.679	1.569	0.725	1.775	0.451	0.767	-0.386	3.778	-0.816	0.949	-0.709	-3.262	-0.093	-1.846	-1.55	0.159	-1.216	1.174	-0.414
t123	-2.459	-1.707	1.24	-1.328	3.127	-2.313	0.989	2.334	-1.637	-0.138	-1.544	-0.722	-0.126	1.24	1.872	0.153	1.071	-0.615	4.428	-0.703	1.097	-1.498	-2.68	-0.614	-2.083	0.211	0.668	-0.293	1.622	0.396
t158	-1.327	-1.727	1.011	-1.298	1.466	-1.779	0.901	1.136	-0.823	-0.385	-0.35	-0.105	-1.328	1.801	1.901	-0.253	0.541	-0.284	1.593	-0.171	0.433	-0.166	-2.054	-1.223	-2.268	1.798	0.933	-0.441	1.949	0.511
t171	-1.636	-0.919	0.967	-0.734	1.994	-1.43	0.671	1.828	-0.616	-0.522	-0.189	-0.035	-0.519	1.362	1.851	0.087	0.596	-0.031	1.406	-0.913	0.048	0.152	-1.718	0.035	-2.149	0.17	0.165	-0.795	1.191	-0.32
t99	-0.114	-0.75	-0.578	-0.29	-0.558	0.703	0.534	-0.845	0.243	-1.153	1.353	1.112	-2.758	2.133	1.902	-0.235	0.362	0.656	-2.197	-1.214	-1.93	1.433	0.201	1.13	-1.807	2.013	-0.185	0.014	1.312	-0.49
t41	-0.975	-0.253	-0.252	-0.019	0.342	0.482	0.323	1.169	0.091	-1.148	1.27	0.652	-1.275	1.497	1.771	0.138	0.117	0.698	-0.997	-1.7	-1.788	1.303	0.103	2.514	-1.659	-0.062	-0.914	-0.463	0.203	-1.171
t27	-2.75	-1.851	1.763	-1.507	3.441	-2.596	0.994	2.653	-1.575	-0.004	-1.666	-0.971	0.637	1.14	1.848	0.135	0.852	-0.786	4.766	-0.189	1.57	-1.708	-3.568	-1.379	-2.08	0.143	0.972	-0.612	1.76	0.545
t10	-1.744	-1.277	0.922	-0.955	1.67	-1.617	0.734	2.43	-0.901	-0.487	-0.231	-0.267	-0.758	1.419	1.834	0.022	0.504	-0.114	1.928	-0.756	0.194	-0.135	-1.665	-0.023	-2.007	0.492	0.252	-0.498	1.073	-0.042
t151	-1.506	-1.1	0.865	-0.827	2.792	-0.876	0.77	-0.919	-0.424	-0.5	-1.059	0.308	0.089	1.502	1.892	0.231	0.54	-0.075	1.296	-0.718	-0.004	-0.466	-2.234	0.532	-2.478	0.355	0.618	-0.337	2.012	-0.283
t167	-1.561	-0.542	0.496	-0.261	1.69	-0.31	0.544	1.898	-0.587	-0.744	0.172	0.208	-0.637	1.341	1.816	0.185	0.674	0.285	0.775	-1.474	-0.686	0.186	-1.161	0.929	-1.958	-0.241	-0.393	-0.672	0.67	-0.643
t11	-1.296	-0.734	0.379	-0.418	1.723	-0.088	0.641	0.584	-0.513	-0.739	-0.113	0.459	-0.734	1.548	1.846	0.147	0.673	0.252	0.341	-1.363	-0.712	0.142	-1.135	0.498	-2.013	0.276	-0.025	-0.455	1.282	-0.457
t139	-1.214	-0.008	-0.182	0.213	0.793	0.404	0.328	1.386	0.021	-1.041	1.01	0.609	-0.797	1.32	1.795	0.208	0.598	0.707	-0.684	-1.733	-1.588	1.282	-0.445	1.839	-1.714	-0.489	-0.952	-0.779	0.404	-1.293
t144	-1.003	-0.592	-0.146	-0.203	0.629	0.145	0.526	0.888	-0.255	-0.927	0.589	0.569	-1.361	1.652	1.834	-0.006	0.586	0.508	-0.442	-1.309	-1.252	0.886	-0.586	0.969	-1.934	0.696	-0.352	-0.428	0.996	-0.678
t31	-2.323	-0.66	1.283	-0.476	2.806	-1.196	0.636	3.628	-1.116	-0.456	-0.511	-0.365	0.26	1.1	1.805	0.207	0.792	-0.121	2.454	-1.17	0.23	-0.766	-2.202	-0.31	-2.135	-0.61	-0.079	-0.995	0.636	-0.352
t112	-1.677	-1.027	0.919	-0.6	2.361	-0.845	0.774	1.721	-0.978	-0.503	-0.706	0.076	-0.597	1.605	1.886	0.003	0.797	-0.062	1.548	-0.843	-0.005	-0.889	-1.991	-0.76	-2.479	0.838	0.418	-0.461	1.426	0.047
t174	-2.064	-0.545	0.79	-0.44	1.468	-1.293	0.477	4.126	-0.743	-0.644	0.646	-0.324	-0.105	1.059	1.742	0.119	0.51	0.133	1.582	-1.174	-0.234	0.722	-1.359	0.216	-1.707	-0.777	-0.507	-1.241	0.29	-0.729
t60	-1.874	-1.94	1.48	-1.505	3.232	-1.84	1.07	0.036	-1.179	-0.143	-1.643	-0.258	-0.351	1.661	1.936	-0.031	0.826	-0.663	3.191	-0.163	1.077	-1.717	-3.163	-1.416	-2.475	1.436	1.346	-0.224	2.506	0.778
t179	-1.967	-1.068	1.417	-0.868	2.74	-1.678	0.712	1.587	-0.691	-0.371	-0.781	-0.235	0.294	1.205	1.843	0.259	0.438	-0.178	2.152	-0.711	0.509	-0.395	-2.405	0.248	-2.257	-0.352	0.373	-0.812	1.241	-0.255
t125	-1.848	-0.478	1.04	-0.372	1.871	-1.32	0.471	2.513	-0.31	-0.613	0.226	-0.114	0.181	1.062	1.805	0.285	0.327	0.185	1.154	-0.992	-0.16	0.63	-1.782	1.074	-2.084	-0.906	-0.322	-1.14	0.494	-0.879
t44	-0.324	-0.172	-0.375	0.101	0.223	1.371	0.414	-0.424	0.348	-1.21	1.22	1.301	-1.718	2.025	1.844	-0.17	0.262	0.774	-2.805	-1.373	-2.079	1.298	-0.065	0.597	-2.105	1.42	-0.27	-0.546	1.253	-0.821
t129	-0.273	0.218	-0.35	0.384	0.511	1.643	0.317	-0.263	0.473	-1.299	1.12	1.445	-1.619	1.914	1.835	-0.035	0.264	0.927	-3.274	-1.813	-2.314	1.338	0.312	1.262	-2.206	0.9	-0.563	-0.591	0.904	-1.169
t14	-1.814	-1.738	1.218	-1.275	2.348	-1.208	0.896	0.711	-1.015	-0.358	-0.725	-0.257	-0.428	1.599	1.873	-0.075	0.646	-0.429	2.441	-0.243	0.451	-1.102	-2.808	-0.821	-2.088	1.196	0.895	-0.269	1.875	0.5
t194	-1.464	-1.739	0.871	-1.246	1.888	-0.8	0.888	0.075	-0.885	-0.476	-0.427	0.023	-0.939	1.789	1.879	-0.179	0.659	-0.298	1.634	-0.328	0.06	-0.809	-2.354	-0.892	-2.023	1.711	0.882	-0.09	2.065	0.521
t189	-0.981	-1.025	0.334	-0.723	0.803	-0.253	0.704	0.755	-0.388	-0.738	0.469	0.473	-1.582	1.887	1.869	-0.229	0.469	0.125	-0.16	-0.837	-0.669	0.527	-1.186	-0.777	-1.928	1.637	0.358	-0.592	1.659	-0.003
t68	-0.771	-0.684	0.218	-0.476	0.677	0.014	0.589	0.556	-0.098	-0.871	0.717	0.704	-1.596	1.856	1.854	-0.178	0.371	0.341	-1.009	-1.08	-1.021	0.988	-0.744	-0.211	-1.996	1.364	0.095	-0.706	1.455	-0.359
t20	-0.434	-0.2	-0.094	0.102	0.338	1.099	0.428	0.787	0.096	-1.151	1.15	1.143	-1.807	2.041	1.831	-0.226	0.199	0.728	-2.541	-1.381	-1.84	1.035	-0.007	0.107	-2.279	1.477	-0.256	-0.682	0.987	-0.654
t109	-1.113	-0.258	0.515	-0.123	1.616	0.476	0.481	1.31	-0.185	-0.904	0.399	0.737	-0.541	1.684	1.791	-0.047	0.296	0.424	-1.111	-1.291	-1.07	0.472	-0.915	-0.366	-2.283	0.572	-0.061	-1.012	1.148	-0.643
t118	-0.831	-1.626	0.291	-1.109	1.243	-0.468	0.844	-1.226	-0.507	-0.72	-0.378	0.513	-1.693	2.01	1.905	-0.067	0.302	-0.001	0.417	-0.776	-0.586	-0.262	-0.922	0.707	-2.11	1.83	0.667	0.436	1.93	0.184
t34	-1.684	-1.244	0.643	-0.935	1.88	-1.036	0.769	1.134	-0.83	-0.54	-0.342	-0.052	-0.772	1.496	1.852	0.013	0.726	-0.163	1.895	-0.884	-0.069	-0.288	-1.75	0.005	-1.877	0.676	0.303	-0.383	1.501	-0.044
t190	-1.996	-1.536	0.935	-1.15	2.593	-1.358	0.902	1.038	-1.146	-0.347	-0.928	-0.257	-0.422	1.488	1.875	0.009	0.911	-0.423	2.952	-0.622	0.443	-1.096	-2.492	-0.707	-2.017	0.823	0.661	-0.322	1.873	0.311
t119	-0.623	-1.435	0.738	-0.917	1.725	-0.3	0.895	-1.322	-0.389	-0.599	-0.675	0.719	-1.715	2.263	1.975	-0.331	0.523	-0.048	-0.326	-0.282	-0.312	-0.644	-1.877	-1.19	-2.845	2.814	1.2	-0.064	2.533	0.505
t198	-1.917	-0.564	0.885	-0.442	2.403	-1.032	0.524	1.2	-0.336	-0.589	-0.068	0.046	0.563	1.039	1.805	0.398	0.495	0.157	1.424	-1.11	-0.203	0.346	-1.983	1.147	-1.968	-1.093	-0.246	-0.959	0.942	-0.869
t169	-1.268	-0.482	-0.088	-0.355	0.345	-0.748	0.384	2.201	-0.086	-0.964	1.158	0.252	-0.909	1.357	1.762	0.057	0.17	0.495	-0.138	-1.22	-1.171	1.682	-0.281	1.635	-1.751	-0.051	-0.655	-0.685	0.462	-1.106
t2	-0.888	-0.603	-0.224	-0.438	-0.007	-0.513	0.436	1.279	0.087	-1.021	1.18	0.489	-1.437	1.608	1.804	-0.051	0.106	0.499	-0.795	-1.118	-1.348	1.763	-0.087	1.439	-1.791	0.682	-0.417	-0.477	0.789	-0.945
