feature_1	feature_2	feature_3	feature_4	feature_5	feature_6	feature_7	feature_8	feature_9	feature_10	feature_11	feature_12	feature_13	feature_14	feature_15	feature_16	feature_17	feature_18	feature_19	feature_20	feature_21	feature_22	feature_23	feature_24	feature_25	feature_26	feature_27	feature_28	feature_29	feature_30
t91	-1.139	-0.653	0.44	-0.402	1.306	-0.161	0.56	0.659	-0.186	-0.813	0.396	0.491	-0.952	1.611	1.851	0.026	0.413	0.278	-0.21	-1.089	-0.857	0.458	-1.157	0.593	-2.052	0.595	-0.035	-0.598	1.146	-0.523
t69	-1.258	-0.607	0.335	-0.368	1.303	-0.072	0.545	1.244	-0.352	-0.835	0.38	0.436	-0.85	1.566	1.815	0.037	0.422	0.307	-0.076	-1.255	-0.913	0.473	-0.924	0.548	-1.982	0.411	-0.155	-0.607	1.007	-0.578
t62	-1.056	-0.803	0.286	-0.502	1.035	-0.248	0.612	0.83	-0.292	-0.813	0.343	0.484	-1.226	1.731	1.856	-0.067	0.423	0.256	-0.216	-1.003	-0.84	0.479	-0.976	0.214	-2.073	1.033	0.092	-0.472	1.288	-0.38
t77	-1.48	-0.766	0.606	-0.535	1.941	-0.333	0.629	0.932	-0.486	-0.692	-0.04	0.317	-0.521	1.52	1.832	0.068	0.544	0.107	0.667	-1.115	-0.521	-0.034	-1.502	0.131	-2.044	0.394	0.082	-0.643	1.316	-0.379
t165	-1.298	-1.445	0.801	-0.999	1.926	-0.826	0.848	-0.067	-0.629	-0.51	-0.563	0.232	-0.895	1.827	1.909	-0.113	0.54	-0.16	1.096	-0.395	-0.018	-0.583	-2.14	-0.689	-2.359	1.593	0.842	-0.257	2.047	0.275
t181	-1.346	-0.766	0.446	-0.525	1.545	-0.357	0.591	0.514	-0.265	-0.752	0.188	0.358	-0.667	1.505	1.845	0.1	0.47	0.175	0.409	-1.07	-0.696	0.313	-1.358	0.733	-1.916	0.349	-0.01	-0.528	1.236	-0.524
t170	-1.22	-0.721	0.422	-0.459	1.377	-0.156	0.575	0.794	-0.293	-0.802	0.352	0.437	-0.955	1.597	1.837	0.031	0.432	0.242	0.062	-1.159	-0.825	0.317	-1.119	0.581	-1.97	0.573	-0.064	-0.548	1.124	-0.466
t199	-1.414	-0.941	0.755	-0.701	1.899	-0.503	0.666	0.658	-0.454	-0.647	-0.112	0.276	-0.498	1.577	1.838	0.009	0.455	0.034	0.62	-0.851	-0.358	-0.003	-1.709	-0.093	-2.118	0.649	0.319	-0.632	1.513	-0.242
t88	-1.183	-0.743	0.48	-0.456	1.617	-0.093	0.602	0.239	-0.235	-0.78	0.063	0.501	-0.796	1.646	1.859	0.036	0.432	0.213	0.011	-1.022	-0.778	0.125	-1.369	0.541	-2.174	0.731	0.108	-0.481	1.343	-0.442
t106	-1.033	-0.806	0.423	-0.472	1.324	-0.323	0.62	0.239	-0.209	-0.768	0.144	0.512	-1.115	1.693	1.882	0.01	0.459	0.259	-0.134	-0.956	-0.749	0.33	-1.241	0.617	-2.233	0.887	0.127	-0.424	1.339	-0.407
t148	-1.807	-0.853	0.876	-0.634	1.927	-1.047	0.611	2.015	-0.6	-0.578	-0.071	-0.105	-0.189	1.292	1.816	0.095	0.545	0.003	1.479	-0.856	-0.127	0.068	-1.927	0.231	-2.009	0.014	0.035	-0.811	1.023	-0.423
t160	-1.815	-1.076	0.983	-0.794	1.82	-1.079	0.67	2.442	-0.799	-0.549	-0.045	-0.198	-0.431	1.409	1.814	-0.01	0.487	-0.102	1.623	-0.73	-0.004	-0.253	-1.934	-0.275	-1.991	0.421	0.213	-0.707	1.027	-0.122
t64	-1.231	-0.696	0.497	-0.443	1.39	-0.245	0.575	0.899	-0.283	-0.786	0.303	0.412	-0.888	1.571	1.847	0.067	0.406	0.238	0.036	-1.14	-0.768	0.335	-1.156	0.628	-2.006	0.459	-0.039	-0.558	1.066	-0.494
t23	-1.101	-0.797	0.331	-0.51	1.406	-0.023	0.62	0.212	-0.282	-0.818	0.187	0.548	-1.092	1.704	1.86	0.018	0.441	0.214	-0.082	-1.149	-0.89	0.174	-1.045	0.585	-2.03	0.841	0.082	-0.347	1.332	-0.395
t187	-1.585	-0.737	0.684	-0.529	1.85	-0.51	0.6	1.493	-0.488	-0.685	0.066	0.198	-0.369	1.449	1.821	0.075	0.483	0.095	0.762	-1.038	-0.456	0.052	-1.555	0.065	-2.008	0.243	0.04	-0.732	1.147	-0.438
t71	-1.173	-1.045	0.623	-0.702	1.507	-0.503	0.695	0.424	-0.397	-0.674	-0.001	0.391	-0.919	1.746	1.869	-0.069	0.419	0.093	0.25	-0.724	-0.451	0.078	-1.529	-0.242	-2.215	1.134	0.414	-0.483	1.607	-0.124
t84	-1.272	-0.563	0.527	-0.323	1.711	0.121	0.565	0.726	-0.29	-0.799	0.245	0.524	-0.71	1.6	1.842	0.044	0.493	0.247	-0.092	-1.193	-0.848	0.09	-1.337	0.26	-2.088	0.502	-0.025	-0.675	1.192	-0.48
t25	-1.523	-0.71	0.502	-0.432	1.56	-0.423	0.587	1.732	-0.56	-0.728	0.25	0.194	-0.826	1.459	1.83	0.063	0.61	0.169	0.796	-1.219	-0.624	0.076	-1.288	0.477	-1.922	0.269	-0.173	-0.608	0.901	-0.445
t40	-1.487	-1.022	0.675	-0.676	1.898	-0.394	0.718	1.07	-0.714	-0.621	-0.167	0.239	-0.73	1.653	1.846	-0.054	0.624	0.004	0.912	-0.895	-0.332	-0.371	-1.706	-0.547	-2.116	0.911	0.332	-0.545	1.523	-0.033
t116	-1.71	-1.219	0.873	-0.836	1.903	-1.108	0.763	1.773	-0.879	-0.494	-0.369	-0.107	-0.628	1.531	1.857	-0.039	0.674	-0.134	1.748	-0.651	0.074	-0.431	-2.048	-0.554	-2.139	0.805	0.413	-0.536	1.409	0.049
t156	-1.349	-0.93	0.734	-0.618	1.729	-0.688	0.667	1.059	-0.496	-0.657	-0.165	0.235	-0.805	1.597	1.866	0.031	0.457	0.08	0.645	-0.894	-0.365	-0.094	-1.509	0.267	-2.255	0.703	0.241	-0.477	1.246	-0.259
t155	-1.458	-0.882	0.822	-0.623	1.887	-0.68	0.66	0.986	-0.444	-0.609	-0.071	0.222	-0.516	1.533	1.855	0.027	0.517	0.046	0.755	-0.819	-0.264	0.012	-1.856	-0.162	-2.167	0.559	0.265	-0.749	1.407	-0.257
t101	-0.979	-1.076	0.422	-0.67	1.094	-0.32	0.683	0.177	-0.325	-0.746	0.232	0.478	-1.402	1.838	1.879	-0.123	0.415	0.168	-0.025	-0.784	-0.686	0.23	-1.253	0.102	-2.132	1.403	0.313	-0.341	1.53	-0.104
t182	-1.19	-1.104	0.564	-0.715	1.303	-0.652	0.706	0.926	-0.498	-0.672	0.013	0.279	-1.202	1.765	1.876	-0.127	0.471	0.072	0.461	-0.694	-0.43	0.016	-1.46	-0.214	-2.23	1.343	0.376	-0.395	1.47	-0.063
t143	-1.479	-0.915	0.699	-0.624	1.859	-0.482	0.664	0.907	-0.522	-0.648	-0.077	0.234	-0.599	1.558	1.848	0.019	0.544	0.045	0.819	-0.901	-0.395	-0.138	-1.729	-0.009	-2.082	0.623	0.219	-0.585	1.379	-0.235
t83	-1.555	-0.666	0.601	-0.419	1.694	-0.519	0.569	1.59	-0.466	-0.703	0.194	0.186	-0.525	1.417	1.829	0.079	0.558	0.173	0.752	-1.066	-0.55	0.174	-1.544	0.439	-2.048	0.175	-0.113	-0.726	0.983	-0.518
t159	-1.897	-0.757	0.813	-0.575	2.219	-0.719	0.611	1.621	-0.6	-0.596	-0.156	-0.001	0.053	1.247	1.808	0.179	0.633	-0.002	1.532	-1.078	-0.225	-0.081	-1.925	0.17	-1.823	-0.26	-0.024	-0.826	1.128	-0.482
t43	-1.288	-0.363	0.372	-0.171	1.593	-0.034	0.488	0.835	-0.14	-0.85	0.294	0.519	-0.552	1.443	1.837	0.185	0.461	0.38	-0.159	-1.363	-0.98	0.482	-1.075	1.116	-2.074	-0.045	-0.304	-0.668	0.908	-0.85
t110	-1.485	-0.864	0.756	-0.603	2.143	-0.641	0.673	0.503	-0.47	-0.616	-0.366	0.258	-0.401	1.478	1.866	0.151	0.567	0.054	0.937	-0.993	-0.302	-0.15	-1.76	0.445	-2.192	0.29	0.215	-0.536	1.401	-0.364
t130	-1.382	-0.665	0.572	-0.421	1.675	-0.317	0.574	0.863	-0.292	-0.74	0.16	0.358	-0.54	1.508	1.842	0.071	0.482	0.201	0.316	-1.022	-0.653	0.236	-1.512	0.404	-2.082	0.371	-0.001	-0.683	1.193	-0.521
t97	-1.03	-1.108	0.401	-0.676	1.301	-0.247	0.717	-0.046	-0.393	-0.717	0.024	0.5	-1.198	1.856	1.883	-0.112	0.479	0.141	0.08	-0.729	-0.631	0.064	-1.422	-0.13	-2.223	1.438	0.425	-0.309	1.721	-0.063
t57	-1.309	-0.865	0.527	-0.535	1.137	-0.476	0.599	1.651	-0.451	-0.753	0.313	0.21	-1.005	1.617	1.834	-0.068	0.388	0.175	0.341	-0.879	-0.63	0.287	-1.274	0.238	-2.071	0.827	0.051	-0.561	1.011	-0.333
t93	-1.283	-0.839	0.547	-0.526	1.566	-0.346	0.609	0.622	-0.335	-0.73	0.087	0.361	-0.713	1.584	1.844	0.029	0.453	0.189	0.295	-0.934	-0.631	0.204	-1.451	0.433	-2.115	0.611	0.107	-0.53	1.292	-0.401
t162	-1.426	-0.851	0.671	-0.588	1.641	-0.659	0.619	1.148	-0.401	-0.679	-0.038	0.188	-0.596	1.504	1.845	0.049	0.437	0.104	0.657	-0.875	-0.433	0.156	-1.586	0.429	-2.132	0.489	0.138	-0.584	1.185	-0.411
t72	-1.219	-1.103	0.513	-0.736	1.329	-0.728	0.7	0.629	-0.467	-0.664	0.03	0.271	-1.119	1.684	1.871	-0.055	0.506	0.085	0.621	-0.78	-0.434	0.202	-1.433	0.153	-2.112	1.046	0.289	-0.4	1.473	-0.156
t150	-0.849	-0.666	0.23	-0.374	0.984	0.008	0.564	0.015	-0.003	-0.88	0.46	0.681	-1.313	1.75	1.878	-0.013	0.374	0.363	-0.741	-1.07	-1.067	0.644	-0.933	0.783	-2.124	0.983	0.007	-0.438	1.281	-0.539
t22	-1.57	-0.927	0.696	-0.658	1.666	-0.845	0.644	1.382	-0.514	-0.617	0.027	0.072	-0.531	1.441	1.84	0.045	0.56	0.041	1.07	-0.841	-0.277	0.159	-1.755	0.14	-1.987	0.38	0.131	-0.678	1.237	-0.333
t113	-1.334	-0.924	0.502	-0.616	1.404	-0.609	0.641	0.805	-0.38	-0.7	0.142	0.267	-0.825	1.579	1.862	0.021	0.48	0.12	0.561	-0.854	-0.536	0.23	-1.479	0.357	-2.038	0.686	0.15	-0.474	1.304	-0.345
t197	-1.53	-0.826	0.677	-0.589	1.679	-0.637	0.628	1.718	-0.568	-0.671	0.061	0.155	-0.597	1.504	1.825	0.012	0.498	0.08	0.785	-0.983	-0.395	0.086	-1.474	-0.088	-2.043	0.469	0.098	-0.7	1.156	-0.334
t30	-1.36	-1.205	0.683	-0.803	1.626	-0.76	0.756	0.871	-0.646	-0.591	-0.239	0.172	-0.972	1.71	1.878	-0.093	0.577	-0.037	0.949	-0.645	-0.224	-0.253	-1.761	-0.392	-2.206	1.222	0.487	-0.382	1.597	0.037
t183	-1.52	-1.004	0.707	-0.704	1.621	-0.709	0.648	1.211	-0.505	-0.645	0.084	0.111	-0.571	1.515	1.834	0.005	0.457	0.029	0.931	-0.769	-0.345	0.047	-1.721	0.091	-1.993	0.567	0.2	-0.592	1.267	-0.254
t134	-1.298	-0.784	0.513	-0.505	1.549	-0.361	0.601	0.635	-0.311	-0.743	0.102	0.357	-0.742	1.551	1.85	0.067	0.459	0.187	0.347	-1.021	-0.668	0.25	-1.389	0.632	-2.063	0.504	0.041	-0.517	1.22	-0.465
t117	-1.234	-0.834	0.435	-0.531	1.209	-0.477	0.608	1.088	-0.355	-0.763	0.278	0.313	-1.082	1.609	1.856	0	0.447	0.188	0.295	-1.001	-0.691	0.323	-1.181	0.531	-2.027	0.736	0.022	-0.469	1.104	-0.4
t177	-1.323	-0.604	0.464	-0.384	1.601	-0.134	0.562	0.802	-0.278	-0.79	0.255	0.436	-0.729	1.523	1.84	0.086	0.508	0.23	0.158	-1.227	-0.799	0.257	-1.225	0.552	-1.954	0.328	-0.102	-0.628	1.129	-0.559
t51	-1.785	-1.102	0.99	-0.824	2.347	-0.922	0.727	1.056	-0.695	-0.495	-0.453	-0.016	-0.125	1.419	1.841	0.079	0.623	-0.143	1.686	-0.745	0.065	-0.427	-2.248	-0.329	-2.046	0.362	0.389	-0.666	1.538	-0.111
t123	-1.745	-0.949	0.794	-0.696	2.034	-1.076	0.689	1.831	-0.761	-0.556	-0.35	-0.056	-0.487	1.373	1.844	0.119	0.644	-0.045	1.648	-1.02	-0.087	-0.211	-1.699	0.26	-2.047	0.165	0.122	-0.569	1.118	-0.293
t158	-1.352	-1.457	0.822	-1.048	1.699	-1.118	0.83	0.517	-0.672	-0.497	-0.413	0.091	-0.983	1.744	1.893	-0.119	0.543	-0.164	1.264	-0.426	0.058	-0.303	-2.001	-0.607	-2.223	1.427	0.736	-0.341	1.864	0.23
t171	-1.563	-0.907	0.792	-0.665	2.059	-0.881	0.674	0.988	-0.531	-0.59	-0.303	0.138	-0.433	1.445	1.859	0.112	0.581	0.008	1.137	-0.93	-0.204	-0.087	-1.772	0.248	-2.142	0.32	0.214	-0.582	1.348	-0.336
t99	-1.105	-0.952	0.384	-0.627	1.107	-0.414	0.642	0.533	-0.297	-0.761	0.259	0.401	-1.179	1.708	1.864	-0.062	0.437	0.172	0.078	-0.872	-0.701	0.4	-1.206	0.271	-2.017	1.056	0.188	-0.411	1.393	-0.294
t41	-1.441	-0.747	0.532	-0.478	1.525	-0.437	0.579	1.318	-0.404	-0.738	0.215	0.249	-0.658	1.487	1.827	0.073	0.438	0.186	0.563	-1.073	-0.618	0.217	-1.335	0.569	-1.988	0.31	-0.074	-0.624	1.012	-0.487
t27	-1.845	-1.382	1.042	-1.026	2.41	-1.196	0.835	1.094	-0.902	-0.401	-0.789	-0.148	-0.265	1.512	1.867	0.013	0.67	-0.301	2.193	-0.523	0.338	-0.819	-2.469	-0.711	-2.14	0.792	0.676	-0.478	1.758	0.178
t10	-1.142	-0.981	0.455	-0.641	1.173	-0.512	0.653	0.939	-0.432	-0.738	0.214	0.344	-1.239	1.707	1.857	-0.066	0.427	0.168	0.212	-0.919	-0.623	0.279	-1.14	0.235	-2.089	1.036	0.173	-0.399	1.278	-0.232
t151	-1.216	-0.843	0.512	-0.554	1.585	-0.384	0.624	0.35	-0.29	-0.734	-0.015	0.409	-0.756	1.616	1.856	0.04	0.419	0.186	0.208	-0.929	-0.63	0.216	-1.395	0.564	-2.198	0.688	0.168	-0.463	1.376	-0.417
t167	-1.672	-0.931	0.817	-0.633	1.975	-0.775	0.663	1.594	-0.684	-0.591	-0.164	0.037	-0.455	1.435	1.835	0.074	0.584	0.01	1.326	-0.942	-0.207	-0.217	-1.797	0.121	-2.082	0.295	0.126	-0.637	1.147	-0.257
t11	-1.482	-1.068	0.734	-0.745	1.999	-0.616	0.732	0.658	-0.631	-0.588	-0.366	0.216	-0.525	1.582	1.857	0.047	0.584	-0.014	1.018	-0.863	-0.226	-0.249	-1.778	-0.186	-2.122	0.664	0.389	-0.483	1.583	-0.124
t139	-1.494	-0.611	0.482	-0.366	1.58	-0.366	0.542	1.27	-0.342	-0.751	0.257	0.271	-0.475	1.407	1.823	0.11	0.541	0.237	0.513	-1.123	-0.69	0.358	-1.412	0.626	-1.949	0.076	-0.179	-0.714	1.005	-0.633
t144	-1.342	-1.029	0.509	-0.664	1.462	-0.551	0.684	0.913	-0.539	-0.669	-0.044	0.242	-0.878	1.644	1.851	-0.044	0.532	0.094	0.686	-0.819	-0.45	0.074	-1.513	0.003	-2.108	0.925	0.251	-0.462	1.43	-0.192
t31	-1.716	-0.746	0.885	-0.539	2.052	-0.793	0.616	1.906	-0.602	-0.613	-0.128	0.043	-0.287	1.364	1.829	0.113	0.542	0.036	1.173	-1.023	-0.23	-0.101	-1.754	0.142	-2.09	0.054	0.043	-0.784	1.014	-0.411
t112	-1.252	-1.009	0.624	-0.628	1.733	-0.542	0.716	0.539	-0.504	-0.646	-0.268	0.359	-0.901	1.725	1.887	-0.034	0.546	0.079	0.523	-0.788	-0.399	-0.19	-1.602	-0.181	-2.336	1.092	0.4	-0.402	1.58	-0.126
t174	-1.702	-0.942	0.779	-0.665	1.752	-0.956	0.649	1.8	-0.64	-0.59	0.012	-0.029	-0.418	1.4	1.832	0.053	0.568	0.003	1.351	-0.831	-0.187	0.047	-1.821	0.017	-1.996	0.267	0.113	-0.709	1.139	-0.301
t60	-1.396	-1.122	0.884	-0.819	1.973	-0.789	0.739	0.555	-0.512	-0.564	-0.33	0.201	-0.678	1.641	1.878	-0.026	0.508	-0.073	0.921	-0.656	-0.118	-0.287	-1.98	-0.317	-2.246	0.987	0.527	-0.53	1.657	-0.036
t179	-1.508	-1.071	0.884	-0.774	2.102	-0.855	0.72	0.72	-0.562	-0.557	-0.436	0.15	-0.474	1.536	1.863	0.073	0.498	-0.042	1.128	-0.789	-0.105	-0.279	-1.886	0.049	-2.2	0.574	0.403	-0.512	1.499	-0.154
t125	-1.422	-0.643	0.611	-0.414	1.471	-0.595	0.545	1.392	-0.286	-0.733	0.295	0.238	-0.555	1.433	1.836	0.092	0.417	0.221	0.404	-0.993	-0.59	0.465	-1.434	0.648	-2.075	0.172	-0.101	-0.75	0.957	-0.607
t44	-1.162	-0.867	0.386	-0.547	1.279	-0.265	0.63	0.48	-0.311	-0.766	0.223	0.436	-1	1.686	1.86	-0.031	0.459	0.194	0.084	-0.915	-0.739	0.301	-1.293	0.286	-2.069	0.917	0.153	-0.46	1.385	-0.34
t129	-1.125	-0.582	0.405	-0.34	1.49	-0.066	0.559	0.598	-0.22	-0.831	0.15	0.541	-0.927	1.605	1.853	0.067	0.46	0.306	-0.259	-1.238	-0.911	0.331	-1.017	0.772	-2.143	0.536	-0.061	-0.493	1.13	-0.594
t14	-1.472	-1.108	0.797	-0.77	1.896	-0.709	0.716	0.646	-0.547	-0.59	-0.259	0.16	-0.601	1.586	1.865	0.016	0.515	-0.039	1.061	-0.719	-0.211	-0.258	-1.918	-0.006	-2.142	0.772	0.396	-0.48	1.509	-0.11
t194	-1.214	-1.108	0.542	-0.75	1.558	-0.409	0.71	0.179	-0.451	-0.676	-0.04	0.365	-0.977	1.725	1.869	-0.061	0.524	0.057	0.467	-0.781	-0.499	-0.042	-1.584	-0.058	-2.094	1.15	0.386	-0.348	1.649	-0.095
t189	-1.245	-1	0.507	-0.676	1.353	-0.464	0.688	0.774	-0.451	-0.687	0.092	0.32	-1.041	1.699	1.866	-0.067	0.502	0.083	0.437	-0.838	-0.508	0.146	-1.472	-0.153	-2.05	1.062	0.292	-0.495	1.479	-0.158
t68	-1.088	-0.746	0.421	-0.492	1.259	-0.265	0.602	0.626	-0.235	-0.786	0.276	0.492	-1.052	1.676	1.855	-0.029	0.429	0.243	-0.195	-1.019	-0.77	0.489	-1.144	0.268	-2.1	0.859	0.096	-0.579	1.328	-0.423
t20	-1.069	-0.755	0.379	-0.431	1.097	-0.205	0.592	1.003	-0.315	-0.821	0.377	0.477	-1.249	1.723	1.855	-0.058	0.398	0.278	-0.226	-1.047	-0.865	0.38	-0.967	0.344	-2.136	0.958	0.024	-0.488	1.128	-0.385
t109	-1.578	-0.798	0.834	-0.599	2.054	-0.671	0.631	1.394	-0.525	-0.636	-0.185	0.172	-0.301	1.456	1.825	0.076	0.471	0.05	0.844	-0.98	-0.288	-0.041	-1.646	-0.01	-2.139	0.281	0.17	-0.735	1.248	-0.377
t118	-1.351	-1.108	0.579	-0.755	1.563	-0.655	0.701	0.872	-0.58	-0.664	-0.098	0.215	-0.941	1.644	1.854	-0.007	0.457	0.043	0.824	-0.879	-0.401	-0.096	-1.395	0.235	-2.086	0.874	0.27	-0.328	1.359	-0.15
t34	-1.266	-0.705	0.413	-0.476	1.233	-0.321	0.563	1.095	-0.291	-0.797	0.387	0.345	-0.912	1.543	1.832	0.023	0.433	0.229	0.134	-1.107	-0.787	0.528	-1.124	0.613	-1.924	0.496	-0.085	-0.602	1.062	-0.533
t190	-1.505	-0.929	0.637	-0.642	1.781	-0.567	0.665	1.022	-0.533	-0.649	-0.063	0.188	-0.643	1.537	1.85	0.02	0.575	0.029	0.944	-0.905	-0.394	-0.092	-1.693	0.067	-2.031	0.609	0.19	-0.555	1.348	-0.26
t119	-1.115	-1.167	0.595	-0.771	1.568	-0.561	0.758	0.078	-0.451	-0.64	-0.261	0.387	-1.152	1.825	1.904	-0.107	0.529	0.02	0.429	-0.643	-0.385	-0.17	-1.657	-0.266	-2.316	1.491	0.567	-0.292	1.786	0.013
t198	-1.133	-0.883	0.446	-0.545	1.455	-0.278	0.634	0.087	-0.253	-0.746	0.16	0.495	-0.904	1.686	1.868	0.011	0.438	0.208	0.06	-0.893	-0.706	0.23	-1.393	0.395	-2.15	0.848	0.185	-0.446	1.462	-0.34
t169	-1.427	-0.725	0.474	-0.489	1.401	-0.602	0.556	1.464	-0.369	-0.75	0.31	0.228	-0.626	1.459	1.817	0.058	0.412	0.219	0.481	-1.022	-0.634	0.475	-1.252	0.618	-2.023	0.278	-0.107	-0.653	1.002	-0.576
t2	-1.128	-0.819	0.367	-0.554	1.125	-0.417	0.597	0.739	-0.233	-0.795	0.328	0.414	-1.04	1.656	1.85	-0.028	0.362	0.222	-0.035	-0.942	-0.773	0.539	-1.1	0.464	-2.055	0.854	0.08	-0.49	1.258	-0.449
