V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t190	-1.261	-0.855	0.186	1.636	-1.335	-1.805	1.281	-0.912	0.683	-0.187	1.45	-2.515	-1.083	0.74	-0.356	1.096	0.466	1.462	1.568	-0.127	-0.318	-0.186	-0.659	0.321	-0.403	-0.579	-1.666	1.299	1.402	0.655
t170	-0.338	-1.387	1.223	-0.037	-1.774	-2.232	-0.075	-1.184	-0.221	-0.305	-0.379	0.46	-0.31	1.449	-0.269	1.873	1.995	1.82	0.117	0.516	-1.128	-0.22	-0.023	1.145	-0.272	-0.449	-1.956	0.63	0.833	0.492
t114	-0.214	-1.918	0.916	0.63	-1.634	-2.052	0.431	-1.11	0.025	0.089	0.144	-0.854	-1.369	1.317	-0.049	1.706	1.623	1.866	0.685	0.201	-0.932	-0.352	-0.242	0.91	-0.243	-0.172	-1.578	0.672	0.845	0.656
t127	-1.6	-2.697	-0.658	2.535	-0.848	-1.115	-0.157	-0.179	1.869	3.206	5.418	-3.325	0.194	-2.289	-0.985	-0.913	-1.527	0.809	4.658	-0.099	-0.184	0.012	-1.462	-1.597	-0.809	-0.613	0.582	2.616	0.152	-1.033
t7	-0.911	-2.311	0.119	1.446	-1.187	-1.504	-0.284	-0.399	0.919	1.821	2.917	-2.423	-0.095	-0.719	-0.503	0.192	0.023	1.147	3.086	0.189	-0.621	-0.204	-1.021	-0.641	-0.539	-0.464	0.099	1.791	0.441	-0.369
t192	0.379	-0.762	1.882	-0.882	-2.014	-2.308	-1.037	-0.925	-0.53	-0.482	-1.326	1.015	-0.56	1.53	-0.512	2.122	2.311	1.719	-0.036	0.946	-1.522	-0.522	-0.138	1.113	-0.122	-0.303	-0.618	0.85	0.212	0.515
t79	-0.653	-1.649	0.83	1.073	-1.544	-1.955	0.606	-1.137	0.449	0.259	1.09	-1.238	-0.63	0.816	-0.269	1.157	0.989	1.606	1.078	0.099	-0.704	-0.284	-0.422	0.544	-0.421	-0.395	-1.489	1.099	0.792	0.3
t17	0.554	1.785	2.007	-0.747	-2.21	-2.656	-0.885	-0.985	-1.017	-1.955	-2.967	1.003	-1.635	2.023	-0.282	2.993	3.102	2.033	-0.978	0.702	-1.784	-1.005	-0.1	1.646	-0.004	0.017	-0.824	0.269	0.286	1.604
t193	-1.024	-2.345	1.035	0.087	-1.359	-1.87	-0.495	-0.857	0.389	0.556	1.242	-0.262	0.892	0.579	-0.956	1.267	1.211	1.126	0.875	0.72	-0.807	0.212	-0.1	0.524	-0.393	-0.973	-2.053	1.258	1.343	0.174
t171	0.353	-3.404	1.588	-1.536	-1.762	-2.165	-0.934	-0.881	-0.844	-0.5	-1.769	0.935	-0.934	2.734	-0.139	2.721	3.161	1.773	-0.341	1.249	-1.365	-0.05	0.417	1.598	0.153	-0.516	-1.959	0.184	1.505	0.72
t63	-0.689	-0.407	1.112	1.035	-1.642	-2.013	0.296	-1.167	0.568	-0.013	1.093	-0.793	-0.678	0.569	-0.87	1.316	0.8	1.536	0.76	0.215	-0.76	-0.365	-0.457	0.52	-0.429	-0.453	-1.408	1.379	0.437	0.502
t139	-0.978	0.723	0.66	1.098	-1.559	-1.971	-0.04	-0.729	0.615	-0.122	1.272	-1.224	0.348	-0.037	-0.879	0.818	0.364	1.205	1.536	0.231	-0.759	-0.573	-0.93	-0.019	-0.517	-0.618	-0.319	1.857	0.43	0.116
