feature_1	feature_2	feature_3	feature_4	feature_5	feature_6	feature_7	feature_8	feature_9	feature_10	feature_11	feature_12	feature_13	feature_14	feature_15	feature_16	feature_17	feature_18	feature_19	feature_20	feature_21	feature_22	feature_23	feature_24	feature_25	feature_26	feature_27	feature_28	feature_29	feature_30
t63	-0.505	-1.116	1.063	0.423	-1.63	-2.021	-0.089	-0.958	0.195	-0.036	0.474	-0.569	-0.461	0.921	-0.561	1.482	1.312	1.533	0.815	0.458	-0.92	-0.3	-0.361	0.624	-0.315	-0.492	-1.24	1.135	0.72	0.411
t139	-0.444	-0.948	0.986	0.355	-1.608	-2.004	-0.375	-0.782	0.153	0.088	0.456	-0.643	-0.311	0.692	-0.557	1.4	1.296	1.452	1.053	0.497	-1.005	-0.385	-0.472	0.474	-0.315	-0.463	-0.804	1.213	0.645	0.351
t167	-0.573	-2.095	0.904	0.33	-1.467	-1.9	-0.228	-0.804	0.224	0.398	0.762	-0.816	-0.204	0.806	-0.55	1.389	1.307	1.398	1.083	0.526	-0.88	-0.132	-0.292	0.521	-0.294	-0.577	-1.331	1.123	1.04	0.324
t65	-0.234	-1.647	1.238	0.129	-1.696	-2.124	0.03	-1.074	-0.147	-0.21	-0.267	-0.366	-0.739	1.473	-0.234	1.855	1.905	1.719	0.331	0.467	-1.059	-0.278	-0.115	1.014	-0.225	-0.375	-1.665	0.683	0.932	0.674
t124	-0.439	-1.663	0.942	0.339	-1.556	-1.914	-0.33	-0.761	0.143	0.238	0.625	-0.994	-0.41	0.858	-0.379	1.341	1.349	1.455	1.258	0.55	-0.941	-0.273	-0.466	0.428	-0.287	-0.484	-0.797	1.137	0.764	0.263
t199	-0.324	-1.173	1.282	-0.18	-1.658	-2.027	-0.564	-0.752	-0.104	-0.447	-0.206	-0.608	-0.327	1.348	-0.52	1.746	1.764	1.406	0.672	0.799	-1.05	-0.313	-0.319	0.697	-0.175	-0.592	-0.887	1.063	0.936	0.509
t30	-0.216	-1.7	1.182	0.09	-1.612	-2.039	-0.396	-0.876	-0.04	0.163	0.03	-0.361	-0.811	0.971	-0.441	1.776	1.749	1.612	0.642	0.54	-1.108	-0.256	-0.167	0.823	-0.218	-0.356	-1.303	0.842	0.809	0.666
t182	-0.142	-1.231	1.111	0.173	-1.706	-2.08	-0.204	-0.884	-0.133	-0.239	-0.227	-0.652	-1.037	1.349	-0.216	1.77	1.801	1.689	0.715	0.51	-1.085	-0.437	-0.342	0.801	-0.196	-0.292	-0.971	0.814	0.736	0.607
t78	-0.204	-1.684	1.06	0.01	-1.637	-2.038	-0.46	-0.813	-0.108	0.108	-0.013	-0.353	-0.648	1.146	-0.344	1.715	1.785	1.605	0.804	0.596	-1.116	-0.326	-0.26	0.741	-0.208	-0.382	-1.098	0.855	0.805	0.454
t133	-0.652	-1.621	1.079	0.269	-1.495	-1.95	-0.435	-0.857	0.308	0.382	0.819	-0.334	-0.121	0.518	-0.833	1.456	1.287	1.371	0.862	0.561	-0.932	-0.092	-0.187	0.576	-0.333	-0.628	-1.529	1.181	0.892	0.441
t121	-0.318	-1.285	1.161	-0.053	-1.689	-2.078	-0.105	-0.893	-0.191	-0.583	-0.406	-0.674	-0.532	1.673	-0.29	1.832	1.846	1.56	0.503	0.644	-1	-0.314	-0.28	0.873	-0.17	-0.529	-1.255	0.879	1.079	0.588
t59	-0.291	-1.558	1.038	0.041	-1.66	-2.073	-0.161	-0.892	-0.163	-0.177	-0.218	-0.445	-0.729	1.394	-0.236	1.794	1.849	1.665	0.655	0.544	-1.053	-0.276	-0.222	0.863	-0.202	-0.422	-1.373	0.763	0.964	0.575
t2	-0.319	-1.07	1.237	0.019	-1.671	-2.067	-0.603	-0.865	0.036	0.024	0.147	-0.043	-0.455	0.855	-0.659	1.665	1.597	1.52	0.664	0.64	-1.116	-0.304	-0.27	0.711	-0.266	-0.468	-1.107	1.06	0.618	0.483
t126	-0.152	-0.942	1.414	-0.342	-1.784	-2.182	-0.59	-0.916	-0.282	-0.547	-0.675	0.179	-0.559	1.497	-0.475	2.018	2.09	1.631	0.222	0.765	-1.212	-0.361	-0.145	0.999	-0.163	-0.466	-1.253	0.8	0.776	0.649
t26	0.041	-1.033	1.222	-0.114	-1.759	-2.082	-0.351	-0.743	-0.361	-0.742	-0.83	-0.996	-1.379	1.798	-0.092	2.019	2.102	1.677	0.667	0.696	-1.137	-0.528	-0.381	0.844	-0.061	-0.288	-0.573	0.749	0.836	0.795
t129	-0.421	-1.568	0.979	0.291	-1.592	-1.988	0.027	-0.879	0.009	-0.266	0.113	-1.058	-0.759	1.384	-0.26	1.648	1.609	1.563	0.83	0.508	-0.894	-0.285	-0.339	0.724	-0.211	-0.473	-1.231	0.921	1.064	0.549
t85	-0.278	-1.167	1.109	0.023	-1.645	-2.016	-0.52	-0.722	-0.095	-0.325	-0.118	-0.767	-0.708	1.265	-0.359	1.719	1.771	1.509	0.888	0.684	-1.06	-0.391	-0.377	0.644	-0.179	-0.455	-0.769	0.957	0.848	0.53
t55	-0.489	-1.307	0.97	0.47	-1.565	-1.906	-0.331	-0.77	0.28	0.222	0.805	-0.977	-0.548	0.674	-0.546	1.293	1.16	1.432	1.3	0.52	-0.906	-0.31	-0.512	0.361	-0.31	-0.478	-0.707	1.269	0.623	0.281
t147	-0.64	-1.767	0.963	0.29	-1.526	-1.926	-0.303	-0.873	0.326	0.436	0.952	-0.382	-0.059	0.618	-0.719	1.291	1.142	1.399	1.06	0.556	-0.878	-0.111	-0.312	0.499	-0.346	-0.63	-1.317	1.274	0.81	0.166
t86	0.075	-1.421	1.287	-0.297	-1.752	-2.169	-0.702	-0.822	-0.334	0.081	-0.598	0.248	-0.516	1.13	-0.364	1.896	2.031	1.682	0.464	0.642	-1.349	-0.43	-0.178	0.907	-0.185	-0.271	-0.975	0.771	0.603	0.543
t136	-0.502	-0.994	1.113	0.374	-1.607	-1.947	-0.463	-0.827	0.308	0.127	0.77	-0.623	-0.609	0.579	-0.725	1.384	1.189	1.439	1.097	0.584	-0.939	-0.272	-0.44	0.443	-0.316	-0.51	-0.831	1.298	0.51	0.382
t41	-0.199	-1.812	1.083	0.052	-1.69	-2.15	0.101	-1.039	-0.277	-0.177	-0.49	-0.297	-0.732	1.589	-0.057	1.916	2.053	1.786	0.343	0.414	-1.097	-0.281	-0.079	1.083	-0.207	-0.341	-1.781	0.535	1.064	0.681
t134	0.201	-1.81	1.284	-0.552	-1.759	-2.115	-0.757	-0.721	-0.572	-0.434	-1.073	-0.323	-1.066	1.934	-0.03	2.162	2.491	1.718	0.507	0.859	-1.31	-0.429	-0.18	0.989	-0.025	-0.293	-0.823	0.512	0.919	0.672
t162	-0.103	-0.892	1.306	-0.11	-1.738	-2.166	-0.537	-0.872	-0.202	-0.286	-0.518	0.019	-0.851	1.175	-0.465	1.958	1.952	1.659	0.38	0.605	-1.23	-0.433	-0.197	0.937	-0.185	-0.322	-1.123	0.806	0.688	0.739
t159	-0.261	-1.607	1.348	-0.367	-1.673	-2.096	-0.573	-0.868	-0.212	-0.257	-0.389	-0.024	-0.178	1.413	-0.506	1.885	1.985	1.5	0.345	0.788	-1.139	-0.21	-0.102	0.927	-0.18	-0.577	-1.404	0.863	1.016	0.547
t194	-0.115	-2.188	1.167	-0.26	-1.611	-1.991	-0.698	-0.736	-0.184	0.083	-0.149	-0.403	-0.714	1.367	-0.33	1.82	1.995	1.552	0.799	0.789	-1.135	-0.248	-0.179	0.767	-0.134	-0.436	-1.045	0.792	0.943	0.476
t191	-0.841	-1.822	0.85	0.406	-1.432	-1.772	-0.429	-0.685	0.494	0.485	1.465	-1.115	0.303	0.453	-0.762	0.954	0.819	1.163	1.609	0.666	-0.736	-0.068	-0.546	0.117	-0.374	-0.795	-0.78	1.578	0.854	-0.078
t48	-0.636	-1.062	1.017	0.272	-1.551	-1.951	-0.231	-0.789	0.187	-0.284	0.42	-0.949	-0.476	1.019	-0.614	1.543	1.365	1.377	0.925	0.605	-0.852	-0.225	-0.387	0.567	-0.254	-0.636	-1.139	1.187	1.016	0.532
t83	-0.338	-2.204	0.905	0.118	-1.517	-1.934	-0.414	-0.741	-0.007	0.361	0.342	-0.72	-0.515	1.018	-0.317	1.571	1.645	1.516	1.068	0.58	-1.016	-0.205	-0.276	0.614	-0.223	-0.45	-1.156	0.902	0.996	0.39
t140	-0.361	-1.218	1.129	0.248	-1.627	-2.068	-0.334	-0.9	0.058	0.123	0.211	-0.29	-0.445	0.809	-0.524	1.613	1.557	1.561	0.695	0.465	-1.077	-0.321	-0.256	0.722	-0.295	-0.406	-1.266	0.976	0.724	0.524
t111	-0.509	-1.964	0.912	0.28	-1.55	-1.975	0.025	-0.92	0.072	0.055	0.353	-0.731	-0.605	1.201	-0.324	1.591	1.556	1.575	0.846	0.481	-0.885	-0.143	-0.222	0.749	-0.252	-0.516	-1.572	0.893	1.099	0.474
t174	-0.686	-1.851	0.907	0.411	-1.457	-1.891	-0.403	-0.794	0.36	0.708	1.143	-0.582	0.192	0.315	-0.727	1.175	1.07	1.328	1.225	0.495	-0.907	-0.093	-0.336	0.369	-0.392	-0.62	-1.257	1.293	0.815	0.186
t160	-0.293	-1.468	1.082	-0.105	-1.655	-2.019	-0.237	-0.766	-0.244	-0.683	-0.42	-1.088	-0.584	1.893	-0.183	1.821	1.948	1.5	0.716	0.749	-0.976	-0.351	-0.357	0.765	-0.119	-0.554	-0.972	0.858	1.204	0.529
t89	-0.395	-1.823	1.189	-0.091	-1.586	-1.995	-0.485	-0.842	0.034	0.041	0.177	-0.265	-0.426	1.086	-0.582	1.698	1.676	1.475	0.694	0.708	-1.014	-0.149	-0.156	0.756	-0.215	-0.573	-1.365	0.992	0.959	0.475
t188	-0.292	-1.614	1.195	-0.093	-1.667	-2.091	-0.333	-0.916	-0.171	-0.135	-0.224	-0.195	-0.334	1.316	-0.343	1.78	1.87	1.6	0.511	0.623	-1.103	-0.242	-0.172	0.881	-0.22	-0.482	-1.408	0.815	0.934	0.503
t142	-0.271	-0.917	1.311	-0.124	-1.724	-2.13	-0.403	-0.885	-0.185	-0.505	-0.432	-0.299	-0.344	1.415	-0.467	1.847	1.871	1.535	0.39	0.675	-1.115	-0.372	-0.256	0.861	-0.202	-0.507	-1.166	0.924	0.875	0.595
t98	-0.203	-2.005	1.124	-0.107	-1.682	-2.043	-0.273	-0.896	-0.214	-0.164	-0.206	-0.479	-0.567	1.598	-0.15	1.739	1.923	1.642	0.706	0.683	-1.058	-0.246	-0.227	0.834	-0.178	-0.459	-1.198	0.775	0.941	0.382
t54	-0.576	-1.428	0.948	0.374	-1.522	-1.924	-0.215	-0.784	0.226	0.057	0.607	-0.938	-0.492	0.811	-0.568	1.438	1.271	1.416	1.082	0.532	-0.872	-0.221	-0.391	0.509	-0.277	-0.554	-1.071	1.192	0.921	0.443
t77	-0.193	-1.122	1.082	0.014	-1.696	-2.065	-0.307	-0.78	-0.225	-0.49	-0.414	-0.821	-0.8	1.545	-0.197	1.813	1.887	1.602	0.75	0.628	-1.075	-0.444	-0.383	0.753	-0.155	-0.399	-0.844	0.846	0.897	0.586
t32	-0.09	-1.287	1.358	-0.312	-1.739	-2.138	-0.365	-0.881	-0.354	-0.72	-0.865	-0.39	-0.909	1.833	-0.276	2.124	2.213	1.639	0.234	0.745	-1.141	-0.367	-0.145	1.056	-0.087	-0.433	-1.253	0.686	1.047	0.807
t164	-0.477	-1.508	1.123	0.195	-1.573	-1.981	-0.37	-0.863	0.152	0.114	0.459	-0.486	-0.417	0.86	-0.633	1.562	1.445	1.457	0.812	0.59	-0.971	-0.195	-0.264	0.646	-0.274	-0.54	-1.279	1.093	0.843	0.471
t90	-0.667	-1.43	0.95	0.237	-1.529	-1.875	-0.349	-0.747	0.289	-0.109	0.753	-0.942	-0.246	1.034	-0.673	1.357	1.193	1.3	1.187	0.711	-0.788	-0.207	-0.471	0.396	-0.261	-0.713	-0.921	1.356	0.962	0.196
t22	-0.647	-1.406	1.023	0.239	-1.575	-1.994	-0.111	-0.918	0.168	-0.059	0.489	-0.548	-0.022	1	-0.599	1.464	1.341	1.423	0.782	0.555	-0.874	-0.16	-0.3	0.642	-0.309	-0.662	-1.448	1.166	0.992	0.341
t176	-0.019	-1.271	1.439	-0.26	-1.762	-2.204	-0.495	-0.976	-0.293	-0.218	-0.695	0.294	-0.803	1.307	-0.421	2.083	2.139	1.721	0.105	0.614	-1.281	-0.354	-0.034	1.118	-0.172	-0.313	-1.462	0.66	0.746	0.797
t175	-0.822	-1.635	0.771	0.593	-1.441	-1.812	-0.263	-0.751	0.506	0.485	1.41	-1.022	-0.05	0.42	-0.711	1.041	0.834	1.283	1.534	0.514	-0.742	-0.127	-0.521	0.202	-0.382	-0.678	-0.97	1.46	0.815	0.052
t179	-0.676	-2.186	0.8	0.415	-1.404	-1.822	-0.46	-0.693	0.374	0.856	1.294	-0.877	0.183	0.294	-0.639	1.07	1.027	1.277	1.497	0.527	-0.879	-0.078	-0.404	0.249	-0.378	-0.623	-1.03	1.323	0.87	0.085
t16	-0.339	-1.488	1.084	0.14	-1.604	-1.99	-0.474	-0.793	0.09	0.163	0.345	-0.49	-0.5	0.87	-0.544	1.533	1.494	1.482	0.94	0.599	-1.032	-0.292	-0.328	0.594	-0.258	-0.463	-0.962	1.091	0.735	0.391
t100	-0.792	-1.675	0.87	0.588	-1.51	-1.854	0.023	-0.905	0.432	0.113	1.18	-1.12	-0.31	0.897	-0.567	1.176	1.002	1.388	1.282	0.526	-0.685	-0.123	-0.464	0.381	-0.344	-0.678	-1.192	1.322	0.899	0.133
t110	-0.21	-1.194	1.399	-0.084	-1.722	-2.076	-0.597	-0.918	-0.001	-0.069	0.009	-0.011	-0.693	1.003	-0.614	1.749	1.712	1.574	0.56	0.694	-1.13	-0.295	-0.211	0.792	-0.231	-0.44	-1.082	1.006	0.543	0.53
t49	-0.497	-0.875	1.14	0.154	-1.598	-1.981	-0.545	-0.743	0.157	-0.246	0.331	-0.673	-0.402	0.929	-0.719	1.559	1.408	1.359	0.906	0.692	-0.962	-0.334	-0.416	0.522	-0.245	-0.588	-0.84	1.246	0.806	0.452
t149	-0.442	-2.426	1.01	0.247	-1.466	-1.856	-0.474	-0.786	0.266	0.641	0.919	-0.741	-0.424	0.691	-0.603	1.39	1.35	1.403	1.162	0.611	-0.924	-0.104	-0.248	0.484	-0.277	-0.529	-1.189	1.124	0.876	0.306
t84	-0.314	-2.123	0.96	0.124	-1.566	-1.959	-0.274	-0.808	-0.014	0.145	0.238	-0.755	-0.567	1.292	-0.321	1.607	1.661	1.531	0.947	0.597	-0.979	-0.25	-0.279	0.661	-0.208	-0.464	-1.188	0.908	1.013	0.377
t117	-0.645	-2.415	0.843	0.664	-1.449	-1.86	-0.084	-0.95	0.448	0.938	1.425	-0.726	-0.267	0.391	-0.524	1.115	1.042	1.477	1.3	0.352	-0.83	-0.045	-0.29	0.427	-0.414	-0.504	-1.494	1.144	0.762	0.157
t11	-0.555	-1.528	1.157	0.118	-1.559	-1.946	-0.646	-0.843	0.356	0.373	0.864	-0.037	-0.144	0.523	-0.932	1.384	1.193	1.359	0.944	0.69	-0.949	-0.157	-0.279	0.508	-0.319	-0.631	-1.155	1.35	0.656	0.198
t150	-0.357	-2.075	0.946	0.232	-1.509	-1.925	-0.574	-0.774	0.201	0.672	0.739	-0.368	-0.529	0.584	-0.581	1.45	1.408	1.487	1.125	0.549	-1.028	-0.216	-0.274	0.528	-0.284	-0.421	-1.126	1.063	0.733	0.315
t99	-0.399	-0.473	1.213	-0.068	-1.708	-2.049	-0.443	-0.739	-0.074	-0.721	-0.234	-0.741	-0.354	1.333	-0.549	1.684	1.588	1.4	0.741	0.763	-1.007	-0.406	-0.483	0.624	-0.19	-0.607	-0.643	1.211	0.834	0.491
t181	-0.185	-1.96	1.04	-0.006	-1.627	-2.04	-0.168	-0.851	-0.249	-0.228	-0.368	-0.76	-0.984	1.612	-0.064	1.893	2.045	1.683	0.673	0.582	-1.055	-0.277	-0.189	0.907	-0.139	-0.375	-1.328	0.624	1.11	0.678
t19	-0.375	-0.649	1.205	0.196	-1.7	-2.1	-0.125	-0.927	-0.015	-0.591	-0.197	-0.609	-0.84	1.321	-0.486	1.812	1.666	1.578	0.5	0.538	-0.992	-0.399	-0.314	0.828	-0.214	-0.457	-1.197	0.971	0.853	0.715
t184	-0.414	-2.093	0.966	0.184	-1.551	-1.924	-0.328	-0.819	0.132	0.318	0.58	-0.634	-0.353	0.978	-0.441	1.417	1.406	1.478	1.092	0.606	-0.938	-0.193	-0.339	0.548	-0.262	-0.518	-1.074	1.1	0.864	0.203
t156	-0.579	-1.599	0.96	0.26	-1.547	-1.944	-0.132	-0.825	0.096	-0.197	0.396	-1.049	-0.232	1.264	-0.394	1.478	1.462	1.408	0.964	0.6	-0.851	-0.222	-0.391	0.576	-0.255	-0.626	-1.174	1.088	1.109	0.349
t53	-0.322	-0.794	1.418	-0.126	-1.693	-2.108	-0.41	-0.881	-0.115	-0.624	-0.42	-0.42	-0.516	1.322	-0.612	1.928	1.834	1.471	0.28	0.709	-1.076	-0.309	-0.201	0.898	-0.181	-0.554	-1.248	0.983	0.944	0.814
t151	0.15	-1.475	1.295	-0.386	-1.773	-2.127	-0.579	-0.781	-0.485	-0.524	-0.989	-0.402	-1.213	1.865	-0.104	2.148	2.349	1.731	0.455	0.774	-1.259	-0.463	-0.218	0.995	-0.046	-0.274	-0.86	0.583	0.859	0.744
t146	-0.437	-0.919	1.154	0.12	-1.652	-1.998	-0.465	-0.793	0.082	-0.196	0.263	-0.607	-0.37	0.979	-0.61	1.537	1.429	1.427	0.896	0.667	-0.994	-0.306	-0.425	0.554	-0.259	-0.561	-0.837	1.208	0.703	0.405
t93	-0.104	-1.136	1.295	-0.247	-1.739	-2.133	-0.421	-0.84	-0.349	-0.681	-0.8	-0.45	-0.766	1.744	-0.246	2.038	2.149	1.617	0.363	0.721	-1.156	-0.422	-0.228	0.96	-0.112	-0.422	-1.081	0.731	0.978	0.719
t166	-0.122	-1.686	1.087	0.008	-1.669	-2.095	-0.105	-0.87	-0.338	-0.369	-0.63	-0.76	-1.001	1.702	0.007	1.972	2.137	1.729	0.544	0.519	-1.108	-0.368	-0.199	0.968	-0.134	-0.312	-1.311	0.548	1.093	0.751
t5	-0.066	-0.773	1.365	-0.245	-1.823	-2.213	-0.366	-0.957	-0.353	-0.767	-0.905	-0.039	-1.011	1.75	-0.293	2.13	2.203	1.74	0.161	0.673	-1.198	-0.454	-0.175	1.094	-0.128	-0.36	-1.249	0.665	0.805	0.78
t195	-0.238	-0.73	1.251	0.108	-1.726	-2.115	-0.683	-0.902	0.059	0.16	0.182	0.246	-0.673	0.626	-0.702	1.67	1.573	1.614	0.657	0.557	-1.196	-0.379	-0.274	0.717	-0.301	-0.349	-1.048	1.034	0.34	0.516
t92	-0.653	-1.481	0.971	0.418	-1.545	-1.965	-0.047	-0.914	0.226	0.038	0.643	-0.784	-0.128	0.919	-0.549	1.398	1.268	1.435	0.912	0.485	-0.847	-0.19	-0.341	0.569	-0.325	-0.609	-1.384	1.161	0.958	0.352
t155	-0.399	-1.71	0.992	0.135	-1.571	-1.884	-0.621	-0.705	0.183	0.237	0.69	-0.735	-0.558	0.901	-0.547	1.384	1.362	1.409	1.307	0.729	-0.949	-0.248	-0.455	0.396	-0.246	-0.538	-0.662	1.222	0.691	0.182
t116	-0.34	-1.128	1.263	0.005	-1.723	-2.165	-0.128	-1.058	-0.117	-0.378	-0.299	0.004	-0.459	1.395	-0.482	1.877	1.83	1.646	0.202	0.55	-1.07	-0.284	-0.124	1.016	-0.239	-0.484	-1.689	0.828	0.908	0.635
t58	-0.321	-1.939	1.09	0.074	-1.586	-1.974	-0.444	-0.828	0.03	0.193	0.309	-0.516	-0.496	1.083	-0.437	1.591	1.637	1.511	0.889	0.635	-1.022	-0.228	-0.256	0.661	-0.234	-0.478	-1.155	0.964	0.865	0.375
t154	-0.651	-0.757	0.949	0.468	-1.523	-1.942	-0.194	-0.739	0.257	-0.181	0.54	-1.152	-0.482	0.741	-0.667	1.461	1.192	1.343	1.036	0.487	-0.855	-0.305	-0.478	0.467	-0.286	-0.575	-0.968	1.281	0.943	0.582
t56	-0.128	-1.667	1.163	-0.032	-1.695	-2.131	-0.061	-0.968	-0.304	-0.313	-0.608	-0.391	-0.995	1.608	-0.112	2.012	2.09	1.77	0.354	0.51	-1.121	-0.313	-0.118	1.074	-0.15	-0.316	-1.534	0.57	1.021	0.779
t24	-0.935	-1.852	0.724	0.725	-1.381	-1.784	-0.015	-0.806	0.57	0.432	1.522	-1.311	-0.077	0.533	-0.701	1.049	0.803	1.259	1.468	0.456	-0.638	-0.059	-0.47	0.244	-0.385	-0.726	-1.276	1.422	1.04	0.161
t186	-0.111	-0.979	1.261	-0.064	-1.753	-2.116	-0.425	-0.88	-0.175	-0.363	-0.398	-0.29	-0.849	1.363	-0.391	1.862	1.857	1.648	0.526	0.637	-1.145	-0.442	-0.309	0.847	-0.176	-0.357	-0.943	0.893	0.67	0.593
t178	-0.255	-1.569	1.022	0.165	-1.622	-2	-0.13	-0.823	-0.102	-0.338	-0.16	-1.009	-1.165	1.502	-0.196	1.818	1.808	1.629	0.809	0.568	-0.973	-0.332	-0.308	0.782	-0.145	-0.385	-1.097	0.803	1.014	0.683
t47	-0.095	-2.079	1.117	-0.164	-1.656	-2.074	-0.268	-0.883	-0.3	-0.128	-0.49	-0.384	-0.998	1.598	-0.106	1.978	2.136	1.729	0.527	0.611	-1.126	-0.259	-0.108	1.007	-0.125	-0.344	-1.427	0.574	1.056	0.672
t8	-0.378	-1.916	1.037	0.015	-1.528	-1.922	-0.643	-0.708	0.104	0.374	0.488	-0.504	-0.354	0.755	-0.58	1.501	1.486	1.405	1.068	0.686	-1.024	-0.176	-0.299	0.539	-0.243	-0.533	-0.98	1.124	0.846	0.352
t42	-0.54	-2.128	0.852	0.275	-1.461	-1.813	-0.485	-0.646	0.22	0.427	0.926	-1.205	-0.21	0.829	-0.466	1.24	1.268	1.318	1.492	0.664	-0.873	-0.166	-0.476	0.285	-0.275	-0.602	-0.759	1.226	0.933	0.142
t109	-0.374	-1.495	0.999	0.257	-1.599	-1.998	-0.321	-0.844	0.087	0.096	0.339	-0.559	-0.688	0.994	-0.472	1.595	1.538	1.554	0.906	0.535	-0.995	-0.297	-0.304	0.642	-0.253	-0.435	-1.165	0.987	0.798	0.464
t60	-0.286	-0.772	1.165	0.201	-1.708	-2.089	-0.161	-0.887	-0.073	-0.484	-0.234	-0.701	-0.889	1.295	-0.363	1.775	1.697	1.61	0.631	0.524	-1.034	-0.42	-0.353	0.781	-0.212	-0.397	-1.024	0.935	0.777	0.69
t34	-0.486	-1.084	1.135	0.286	-1.566	-1.941	-0.68	-0.751	0.314	0.359	0.813	-0.465	-0.343	0.332	-0.843	1.353	1.17	1.357	1.113	0.607	-1.007	-0.254	-0.406	0.397	-0.332	-0.526	-0.794	1.352	0.513	0.372
t157	-0.402	-1.49	1.211	-0.261	-1.65	-2.039	-0.423	-0.824	-0.148	-0.473	-0.238	-0.441	-0.129	1.553	-0.444	1.76	1.826	1.44	0.57	0.811	-1.006	-0.226	-0.252	0.795	-0.174	-0.665	-1.203	0.994	1.112	0.409
t137	-0.097	-1.367	1.346	-0.211	-1.74	-2.137	-0.422	-0.908	-0.323	-0.435	-0.656	-0.283	-0.819	1.593	-0.231	2.011	2.173	1.685	0.354	0.677	-1.186	-0.343	-0.145	0.996	-0.148	-0.382	-1.264	0.648	0.877	0.732
t74	-0.488	-1.294	1.141	0.135	-1.635	-2.005	-0.43	-0.892	0.161	0.052	0.468	-0.205	-0.294	0.866	-0.677	1.509	1.388	1.481	0.829	0.638	-0.979	-0.21	-0.3	0.617	-0.293	-0.573	-1.185	1.172	0.682	0.314
t168	-0.68	-1.242	0.799	0.606	-1.455	-1.785	-0.574	-0.617	0.563	0.579	1.5	-1.122	-0.407	0.157	-0.857	1.026	0.745	1.239	1.733	0.563	-0.812	-0.262	-0.647	0.053	-0.36	-0.579	-0.433	1.598	0.548	0.107
t28	-0.378	-1.909	1.107	-0.197	-1.596	-1.985	-0.591	-0.79	-0.012	0.107	0.206	-0.186	-0.094	1.145	-0.567	1.602	1.639	1.429	0.805	0.778	-1.031	-0.171	-0.238	0.677	-0.22	-0.617	-1.184	1.072	0.949	0.252
t67	-0.193	-1.837	1.155	0.137	-1.669	-2.113	-0.055	-1.03	-0.129	0.062	-0.147	-0.265	-0.6	1.317	-0.269	1.784	1.842	1.701	0.427	0.438	-1.095	-0.293	-0.121	0.956	-0.244	-0.342	-1.615	0.712	0.896	0.584
