V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t197	-1.154	2.313	1.019	3.945	-3.314	0.726	2.166	-0.601	1.827	-3.344	1.295	-0.012	-1.156	-0.277	-0.059	0.83	-0.767	1.201	-2.211	-1.928	-1.574	-0.555	0.236	1.252	1.549	-3.137	1.019	0.45	2.168	-1.923
t139	0.167	1.074	1.439	2.02	-2.38	0.061	1.425	0.08	1.579	-1.78	2.34	-0.17	-0.688	-0.921	-0.45	-0.272	-0.103	-0.597	-0.712	-0.175	-0.596	0.077	-0.496	0.222	1.791	-1.743	-0.412	-0.444	0.799	-1.137
t12	0.651	0.599	1.594	1.279	-2.024	-0.194	1.14	0.342	1.481	-1.189	2.737	-0.215	-0.511	-1.169	-0.602	-0.703	0.151	-1.293	-0.141	0.541	-0.222	0.316	-0.763	-0.182	1.882	-1.199	-0.964	-0.785	0.28	-0.84
t34	0.754	0.5	1.659	1.163	-1.951	-0.225	1.105	0.451	1.461	-1.126	2.754	-0.221	-0.488	-1.144	-0.628	-0.803	0.201	-1.429	-0.049	0.639	-0.188	0.356	-0.819	-0.272	1.895	-1.149	-1.08	-0.847	0.258	-0.783
t151	-1.127	2.269	1.058	3.905	-3.277	0.716	2.158	-0.546	1.819	-3.325	1.285	0.034	-1.15	-0.254	-0.069	0.709	-0.742	1.145	-2.178	-1.823	-1.56	-0.535	0.196	1.213	1.555	-3.181	0.981	0.392	2.224	-1.907
t85	0.523	0.747	1.556	1.518	-2.132	-0.113	1.232	0.262	1.515	-1.367	2.611	-0.205	-0.566	-1.086	-0.552	-0.583	0.073	-1.066	-0.318	0.28	-0.338	0.246	-0.702	-0.044	1.856	-1.404	-0.783	-0.691	0.457	-0.931
t198	0.603	0.633	1.588	1.34	-2.047	-0.169	1.166	0.339	1.486	-1.257	2.688	-0.19	-0.528	-1.128	-0.591	-0.687	0.132	-1.246	-0.19	0.51	-0.266	0.295	-0.731	-0.165	1.872	-1.255	-0.929	-0.758	0.346	-0.863
t43	-0.148	1.352	1.362	2.472	-2.587	0.221	1.604	-0.047	1.634	-2.163	2.069	-0.094	-0.802	-0.74	-0.36	-0.083	-0.251	-0.19	-1.064	-0.531	-0.833	-0.068	-0.336	0.448	1.734	-2.12	-0.085	-0.26	1.184	-1.322
t46	-0.64	1.828	1.197	3.206	-2.946	0.471	1.885	-0.322	1.731	-2.743	1.684	-0.051	-0.977	-0.51	-0.209	0.354	-0.505	0.504	-1.633	-1.23	-1.197	-0.307	-0.065	0.853	1.644	-2.645	0.469	0.082	1.685	-1.621
t73	1.095	0.18	1.732	0.626	-1.709	-0.416	0.888	0.58	1.394	-0.676	3.085	-0.275	-0.354	-1.377	-0.735	-1.047	0.373	-1.908	0.364	1.124	0.095	0.525	-0.99	-0.543	1.961	-0.701	-1.46	-1.068	-0.199	-0.57
t79	-0.692	1.835	1.188	3.214	-2.95	0.477	1.889	-0.319	1.728	-2.775	1.666	-0.005	-0.984	-0.498	-0.21	0.325	-0.509	0.501	-1.648	-1.142	-1.211	-0.315	-0.035	0.837	1.638	-2.652	0.469	0.085	1.72	-1.632
t33	-0.795	1.985	1.124	3.429	-3.069	0.547	1.965	-0.427	1.761	-2.92	1.583	-0.076	-1.029	-0.458	-0.164	0.571	-0.592	0.723	-1.809	-1.485	-1.31	-0.387	0.046	0.98	1.614	-2.737	0.636	0.225	1.772	-1.711
t105	-0.482	1.633	1.27	2.914	-2.793	0.374	1.777	-0.2	1.69	-2.528	1.819	0.002	-0.912	-0.589	-0.271	0.085	-0.399	0.216	-1.41	-0.835	-1.055	-0.209	-0.173	0.675	1.678	-2.491	0.249	-0.087	1.557	-1.51
t2	-0.077	1.298	1.376	2.384	-2.548	0.19	1.569	-0.024	1.624	-2.085	2.125	-0.124	-0.778	-0.777	-0.377	-0.101	-0.223	-0.267	-0.995	-0.489	-0.787	-0.039	-0.369	0.408	1.746	-2.037	-0.149	-0.29	1.096	-1.284
t104	-0.67	1.85	1.199	3.252	-2.963	0.49	1.906	-0.317	1.736	-2.791	1.644	-0.04	-0.99	-0.475	-0.201	0.363	-0.518	0.537	-1.669	-1.261	-1.228	-0.321	-0.05	0.868	1.637	-2.691	0.494	0.099	1.741	-1.638
