feature_1	feature_2	feature_3	feature_4	feature_5	feature_6	feature_7	feature_8	feature_9	feature_10	feature_11	feature_12	feature_13	feature_14	feature_15	feature_16	feature_17	feature_18	feature_19	feature_20	feature_21	feature_22	feature_23	feature_24	feature_25	feature_26	feature_27	feature_28	feature_29	feature_30
t84	-0.079	0.52	0.665	0.431	-1.541	-0.377	0.432	0.288	0.862	0.889	-0.96	-0.73	1.172	-2.29	1.191	0.231	-1.449	-0.913	0.599	0.681	0.779	0.662	0.768	-1.085	-1.339	1.078	1.611	-2.145	1.534	-1.495
t86	-0.63	0.293	0.651	0.605	-0.596	-0.329	0.206	0.201	1.445	0.525	-1.755	-1.17	0.207	-1.687	1.675	-0.567	-1.636	-0.932	1.02	0.642	1.049	1.143	2.037	0.753	-2.044	0.587	1.517	-1.993	0.121	-1.345
t132	-0.475	0.194	0.072	0.533	-1.56	-0.196	0.177	0.146	1.043	0.793	-1.144	-0.731	0.429	-1.857	1.391	-0.273	-1.039	-0.929	0.96	0.766	1.072	0.613	1.223	-0.035	-1.714	0.974	1.498	-1.664	1.13	-1.404
t39	-0.603	0.044	0.748	0.642	-0.518	-0.725	0.335	0.194	1.505	0.545	-1.291	-0.88	0.513	-2.203	1.475	-0.201	-1.458	-0.965	1.187	0.578	0.179	0.954	1.58	0.041	-1.689	0.659	1.601	-1.928	0.939	-1.267
t90	-0.391	0.203	0.362	0.601	-1.27	-0.665	0.519	0.397	1.426	0.818	-1.048	-1.078	0.355	-2.014	1.665	-0.607	-1.598	-0.869	1.306	0.674	1.119	0.919	1.797	-0.58	-1.587	0.783	1.499	-2.01	0.783	-1.519
t101	-0.341	0.483	-0.065	0.51	-2.511	-0.033	0.325	0.479	1.177	0.938	-0.907	-0.845	0.144	-1.536	1.644	-0.565	-1.192	-0.776	1.146	0.876	1.641	0.659	1.046	-0.026	-2.147	0.989	1.481	-2.32	0.946	-1.246
t68	-0.504	0.202	0.393	0.628	-0.814	-0.557	0.107	0.372	1.479	0.595	-1.323	-0.829	-0.066	-1.394	1.774	-0.455	-1.685	-0.881	1.533	0.663	1.043	0.972	1.235	0.664	-1.932	0.625	1.561	-2.131	0.3	-1.585
t153	-0.093	0.443	0.775	0.446	-0.911	-0.791	0.546	0.393	1.123	0.909	-0.952	-0.954	0.847	-2.429	1.234	0.739	-2.009	-0.972	0.873	0.644	0.868	0.676	0.477	-0.754	-1.133	1.055	1.596	-2.593	1.418	-1.482
t194	-0.237	0.182	0.843	0.463	-0.67	-0.463	0.211	0.311	1.012	0.745	-1.256	-0.68	0.764	-1.908	1.367	0.179	-1.922	-0.99	1.122	0.456	0.484	0.752	0.912	-0.476	-1.275	0.826	1.612	-1.391	0.95	-1.932
t123	-0.492	0.272	0.84	0.46	-0.917	-0.168	0.083	0.267	1.096	0.762	-1.367	-1.027	0.235	-1.719	1.418	0.086	-1.593	-1.002	0.991	0.639	1.028	0.703	0.944	0.373	-1.572	0.792	1.512	-1.515	0.687	-1.813
t149	-0.11	0.225	0.513	0.487	-0.409	-1.083	0.679	0.457	1.198	0.969	-0.743	-0.913	0.898	-2.698	1.26	0.758	-2.001	-0.996	1.052	0.592	0.624	0.643	0.506	-1.284	-0.637	1.053	1.575	-2.528	1.627	-1.725
t168	-0.375	0.426	0.158	0.506	-1.829	-0.196	0.586	0.426	1.125	1.052	-0.902	-0.826	0.111	-1.888	1.577	-0.277	-1.411	-0.848	0.845	0.82	1.584	0.567	0.844	-0.192	-1.652	1.053	1.42	-2.524	1.201	-1.395
t56	-0.213	0.199	-0.091	0.632	-0.443	-0.592	0.473	0.291	1.14	0.672	-1.226	-0.582	0.984	-2.048	1.536	-0.184	-1.76	-0.889	0.99	0.614	0.448	1.057	1.199	-0.512	-1.364	0.943	1.626	-2.572	1.15	-1.488
t197	-0.421	0.074	0.21	0.673	-0.266	-0.721	0.348	0.193	1.328	0.548	-1.322	-0.712	0.798	-2.06	1.572	-0.389	-1.562	-0.917	1.11	0.589	0.37	1.065	1.497	-0.217	-1.418	0.778	1.623	-2.24	0.928	-1.468
t104	-0.344	0.332	0.247	0.542	-1.312	-0.191	0.415	0.222	0.985	0.875	-1.192	-0.852	0.684	-1.916	1.487	-0.475	-1.214	-0.888	0.709	0.749	1.187	0.747	1.341	-0.468	-1.475	0.984	1.5	-2.174	1.142	-1.656
t111	-0.379	0.567	0.941	0.446	-1.615	-0.517	0.515	0.425	1.319	1.025	-0.97	-1.383	0.281	-2.234	1.361	0.283	-1.497	-0.922	0.781	0.853	1.577	0.571	0.741	-0.137	-1.61	1.008	1.473	-2.787	1.203	-1.325
t7	-0.362	0.319	0.27	0.671	0.127	-0.754	0.411	0.415	1.518	0.593	-1.548	-0.798	0.337	-1.695	1.806	-0.237	-2.262	-0.875	1.218	0.578	0.815	1.267	1.264	0.566	-1.746	0.703	1.589	-3.105	0.353	-1.454
t115	-0.591	0.131	0.695	0.574	-0.457	-0.118	0.308	0.101	1.105	0.628	-1.6	-0.981	0.578	-1.96	1.507	-0.474	-1.397	-0.993	0.707	0.597	0.655	0.956	1.856	0.161	-1.521	0.725	1.498	-1.734	0.724	-1.69
t182	-0.367	-0.008	0.382	0.647	0.511	-0.272	0.038	-0.024	0.94	0.43	-1.797	-0.434	1.141	-1.644	1.499	-0.513	-1.736	-0.991	0.876	0.403	-0.081	1.211	1.519	-0.001	-1.385	0.726	1.699	-1.446	0.74	-2.083
t156	-0.308	0.295	1.326	0.348	-0.934	-0.629	0.414	0.312	1.028	1.029	-1.054	-1.2	0.739	-2.435	1.096	0.779	-1.787	-1.069	0.847	0.583	0.898	0.399	0.691	-0.77	-0.946	1.005	1.514	-1.784	1.483	-1.876
t4	-0.405	0.196	0.053	0.668	-0.099	-0.322	0.353	0.185	1.293	0.598	-1.596	-0.798	0.59	-1.763	1.673	-0.555	-1.901	-0.908	0.932	0.585	0.651	1.216	1.489	0.341	-1.766	0.823	1.603	-2.321	0.672	-1.497
t83	-0.533	0.119	0.842	0.458	0.009	-0.247	0.205	0.03	0.943	0.752	-1.539	-0.883	0.615	-2.114	1.207	0.422	-1.644	-1.111	0.607	0.547	0.571	0.632	0.907	0.225	-1.127	0.905	1.531	-1.629	1.167	-1.878
t66	-0.736	0.198	0.464	0.586	-1.098	-0.582	0.274	0.472	1.694	0.761	-1.273	-1.289	-0.573	-1.663	1.769	-0.294	-1.572	-0.92	1.518	0.747	1.52	0.806	1.516	0.854	-1.933	0.601	1.397	-2.063	0.197	-1.386
t85	-0.539	0.257	1.17	0.434	-1.033	-0.2	0.452	0.086	0.989	0.869	-1.298	-1.193	0.722	-2.517	1.096	0.374	-1.262	-1.074	0.38	0.683	0.714	0.531	1.231	-0.237	-1.284	0.965	1.473	-1.753	1.468	-1.497
t60	-0.228	0.188	0.013	0.608	0.177	-0.757	0.431	0.248	1.16	0.712	-1.261	-0.58	0.735	-2.053	1.49	0.211	-2.002	-0.96	0.942	0.6	0.63	0.942	0.762	-0.169	-1.108	0.953	1.613	-2.701	1.101	-1.705
t45	-0.388	0.181	0.074	0.548	-1.037	-0.49	0.242	0.335	1.258	0.735	-1.139	-0.591	0.483	-1.891	1.48	-0.079	-1.541	-0.906	1.2	0.626	0.717	0.761	0.948	0.003	-1.71	0.897	1.577	-1.968	1.025	-1.355
t57	-0.162	0.268	0.795	0.504	-0.191	-1.33	0.79	0.644	1.566	1.033	-0.873	-1.335	0.149	-2.506	1.539	0.627	-2.724	-1.002	1.374	0.554	1.247	0.786	0.788	-0.677	-0.759	0.912	1.466	-2.544	0.879	-1.83
t93	-0.147	0.04	0.562	0.588	-0.182	-0.578	-0.022	0.102	0.87	0.468	-1.274	-0.116	1.507	-1.84	1.302	-0.13	-1.504	-0.945	1.085	0.399	-0.47	0.983	0.881	-0.945	-1.245	0.77	1.82	-1.185	1.23	-2.036
t114	-0.352	0.2	-0.285	0.629	-1.246	-0.493	0.275	0.4	1.258	0.771	-0.995	-0.47	0.309	-1.619	1.66	-0.405	-1.397	-0.824	1.302	0.726	0.921	0.815	0.807	-0.017	-1.73	0.921	1.565	-2.296	1.024	-1.458
t28	-0.423	0.324	0.499	0.529	-1.448	-0.858	0.523	0.461	1.548	1.022	-0.821	-1.443	0.004	-2.197	1.492	0.143	-1.647	-0.926	1.25	0.864	1.602	0.604	0.95	-0.159	-1.48	0.986	1.451	-2.566	1.109	-1.401
t30	-0.404	0.188	0.639	0.515	-0.895	-0.084	0.089	0.092	0.908	0.603	-1.425	-0.585	0.773	-1.843	1.353	-0.252	-1.372	-0.981	0.789	0.528	0.397	0.802	1.254	-0.114	-1.521	0.806	1.596	-1.017	0.882	-1.731
t112	-0.395	0.19	0.594	0.468	-0.787	-0.452	0.473	0.263	1.077	0.892	-1.215	-1.175	0.611	-2.322	1.318	0.251	-1.658	-1.031	0.809	0.644	1.014	0.692	1.338	-0.458	-1.086	0.949	1.455	-1.893	1.138	-1.711
t20	-0.753	-0.056	0.121	0.726	-0.604	-0.594	0.363	0.385	1.779	0.684	-1.33	-1.329	-0.449	-1.65	2.015	-1.167	-1.652	-0.895	1.586	0.689	1.332	1.097	2.201	0.572	-1.745	0.569	1.4	-1.639	0.016	-1.691
t181	-0.405	0.252	1.129	0.497	-0.523	-0.946	0.363	0.335	1.445	0.721	-1.205	-1.228	0.532	-2.345	1.339	0.438	-1.883	-1.018	1.145	0.595	0.686	0.798	1.143	-0.249	-1.304	0.755	1.575	-2.039	0.897	-1.508
t148	-0.458	0.167	0.096	0.614	-1.266	-0.574	0.218	0.22	1.331	0.7	-1.062	-0.728	0.578	-1.969	1.457	-0.328	-1.104	-0.883	1.159	0.745	0.692	0.771	1.159	-0.155	-1.78	0.902	1.6	-2.043	1.196	-1.264
t133	-0.362	0.175	0.194	0.515	-1.37	-0.56	0.499	0.326	1.168	0.941	-0.871	-0.99	0.556	-2.363	1.346	0.048	-1.312	-0.952	0.989	0.734	1.008	0.58	1.127	-0.752	-1.211	1.034	1.475	-1.891	1.401	-1.494
t164	-0.426	0.215	-0.289	0.56	-1.199	-0.174	0.41	0.256	1.091	0.828	-1.103	-0.623	0.388	-1.982	1.501	-0.28	-1.327	-0.906	0.85	0.719	1.004	0.702	1.058	-0.042	-1.56	1.031	1.485	-2.04	1.186	-1.341
t154	-0.484	0.427	0.908	0.423	-1.319	-0.142	0.311	0.26	1.163	0.865	-1.352	-1.341	0.17	-2.013	1.348	0.224	-1.638	-1.01	0.759	0.716	1.421	0.614	1.078	0.4	-1.636	0.915	1.452	-1.893	0.819	-1.457
t88	-0.516	0.061	0.176	0.584	-0.188	-0.371	0.397	0.248	1.199	0.769	-1.299	-0.915	0.262	-2.02	1.56	-0.159	-1.706	-0.999	0.937	0.598	0.835	0.833	1.175	0.062	-1.135	0.845	1.479	-1.709	0.832	-1.845
t158	-0.463	0.334	0.706	0.438	-0.833	-0.214	0.47	0.158	0.951	1.072	-1.138	-1.252	0.438	-2.319	1.232	0.255	-1.312	-1.041	0.369	0.786	1.419	0.438	0.797	-0.27	-0.999	1.11	1.417	-2.098	1.441	-1.902
t26	-0.13	0.387	0.613	0.422	-1.057	-0.119	0.152	0.192	0.712	0.647	-1.353	-0.342	1.282	-1.914	1.194	0.24	-1.577	-0.95	0.656	0.509	0.273	0.801	0.833	-0.568	-1.554	0.92	1.687	-1.599	1.21	-1.577
t21	-0.338	0.272	0.823	0.511	-0.322	-0.1	0.326	0.048	0.827	0.68	-1.536	-0.722	1.035	-2.082	1.297	-0.053	-1.603	-1.01	0.415	0.529	0.398	0.899	1.159	-0.276	-1.288	0.898	1.598	-1.755	1.15	-1.79
t160	-0.516	-0.027	0.031	0.649	-0.462	-0.543	0.268	0.334	1.357	0.605	-1.313	-0.692	0.245	-1.675	1.767	-0.622	-1.72	-0.91	1.46	0.525	0.659	1.026	1.683	-0.013	-1.483	0.638	1.532	-1.502	0.439	-1.749
t102	-0.19	0.398	0.818	0.438	-0.706	-0.81	0.574	0.373	1.179	0.93	-0.949	-1.045	0.793	-2.578	1.175	0.856	-1.953	-1.009	0.811	0.648	0.765	0.622	0.451	-0.687	-1.054	1.054	1.581	-2.564	1.535	-1.469
t141	-0.393	0.315	0.457	0.515	-1.336	-0.343	0.33	0.394	1.179	0.867	-1.089	-0.882	0.353	-1.783	1.561	-0.25	-1.448	-0.886	1.062	0.731	1.2	0.713	1.094	-0.122	-1.624	0.872	1.5	-2.28	0.926	-1.641
t96	-0.286	0.397	0.99	0.453	-1.068	-1.096	0.787	0.462	1.435	1.042	-0.813	-1.453	0.548	-2.806	1.247	0.759	-1.834	-0.995	0.903	0.781	1.226	0.583	0.916	-0.781	-1.073	1.02	1.473	-3.034	1.495	-1.292
t191	-0.171	0.346	0.587	0.557	-0.4	-1.061	0.432	0.531	1.493	0.775	-1.04	-1.093	0.568	-2.151	1.52	0.368	-2.24	-0.926	1.346	0.611	0.803	0.921	0.647	-0.361	-1.223	0.875	1.635	-2.592	0.869	-1.633
t63	-0.433	0.35	0.27	0.503	-1.518	-0.057	0.538	0.184	0.936	0.986	-1.071	-0.899	0.518	-2.157	1.399	-0.33	-1.039	-0.921	0.436	0.827	1.37	0.55	1.275	-0.42	-1.404	1.066	1.419	-2.2	1.352	-1.54
t58	-0.714	0.28	0.685	0.443	-1.557	-0.182	0.206	0.245	1.362	0.893	-1.297	-1.475	-0.316	-1.92	1.416	0.033	-1.371	-1.018	1.007	0.785	1.72	0.505	1.285	0.757	-1.816	0.86	1.375	-1.488	0.654	-1.368
t184	-0.226	0.289	0.111	0.533	-0.616	-0.468	0.591	0.281	1.001	0.929	-0.985	-0.838	0.766	-2.324	1.363	0.271	-1.66	-0.96	0.653	0.725	0.913	0.681	0.602	-0.606	-0.941	1.132	1.535	-2.588	1.514	-1.687
t166	-0.303	0.181	-0.334	0.648	-1.074	-0.763	0.326	0.417	1.419	0.772	-0.913	-0.527	0.305	-1.753	1.683	-0.34	-1.62	-0.824	1.479	0.715	0.924	0.817	0.819	-0.123	-1.669	0.936	1.589	-2.4	0.987	-1.383
t55	-0.462	0.237	0.48	0.467	-0.993	-0.615	0.626	0.288	1.267	1.061	-0.885	-1.443	0.206	-2.596	1.291	0.395	-1.555	-1.041	0.811	0.797	1.414	0.457	0.975	-0.469	-0.942	1.086	1.4	-2.104	1.409	-1.571
t178	-0.126	0.324	0.228	0.568	-0.55	-0.795	0.923	0.444	1.096	0.946	-0.858	-0.562	1.015	-2.537	1.496	-0.011	-1.806	-0.876	0.686	0.633	0.626	0.853	1.097	-1.393	-0.901	1.008	1.539	-3.02	1.539	-1.595
t89	-0.429	0.212	0.556	0.516	-0.122	-0.503	0.355	0.274	1.25	0.837	-1.324	-1.255	0.259	-2.094	1.446	0.267	-2.029	-1.042	0.94	0.622	1.087	0.792	0.872	0.162	-1.111	0.916	1.5	-1.908	0.813	-1.87
t152	-0.584	0.222	0.18	0.6	-0.623	-0.335	0.233	0.195	1.302	0.776	-1.424	-0.947	-0.011	-1.675	1.617	-0.332	-1.494	-0.941	0.948	0.744	1.352	0.792	1.122	0.749	-1.695	0.877	1.466	-2.212	0.671	-1.581
t195	-0.675	0.103	-0.087	0.555	-0.941	0.019	0.159	0.09	1.133	0.665	-1.414	-0.73	0.261	-1.876	1.434	-0.241	-1.161	-0.979	0.832	0.696	0.796	0.732	1.341	0.627	-1.819	0.89	1.485	-1.589	0.94	-1.256
t19	-0.328	0.372	1.002	0.391	-1.102	-0.447	0.738	0.464	1.133	1.12	-0.96	-1.408	0.399	-2.536	1.296	0.554	-1.879	-1.026	0.703	0.705	1.297	0.53	0.909	-0.566	-1.024	1.045	1.398	-2.473	1.379	-1.692
t46	-0.529	0.063	0.435	0.67	0.044	-0.459	0.05	0.049	1.27	0.504	-1.553	-0.708	0.642	-1.732	1.531	-0.451	-1.441	-0.957	1.015	0.582	0.326	1.06	1.242	0.331	-1.655	0.724	1.663	-1.766	0.768	-1.727
t48	-0.297	0.381	0.687	0.459	-1.407	-0.054	0.038	0.285	0.941	0.699	-1.221	-0.692	0.652	-1.631	1.384	-0.044	-1.412	-0.919	0.984	0.621	0.721	0.721	0.731	-0.14	-1.703	0.838	1.63	-1.47	0.915	-1.704
t91	-0.597	0.222	0.51	0.591	-1.454	-0.027	-0.001	0.085	1.139	0.589	-1.341	-0.645	0.514	-1.58	1.48	-0.676	-0.804	-0.882	0.913	0.758	0.657	0.81	1.336	0.38	-2.181	0.763	1.604	-1.758	0.951	-1.364
t134	-0.319	0.37	0.565	0.396	-1.412	-0.078	0.323	0.047	0.673	0.769	-1.196	-0.559	1.149	-2.36	1.021	0.448	-1.009	-1.006	0.319	0.682	0.588	0.501	0.931	-0.608	-1.349	1.053	1.56	-1.898	1.669	-1.28
t78	-0.259	0.48	1.468	0.258	-1.159	-0.412	0.659	0.247	0.783	1.105	-1.089	-1.322	1.098	-2.906	0.884	1.061	-1.61	-1.108	0.236	0.628	1.009	0.338	0.895	-1.162	-0.755	1.122	1.449	-2.098	1.79	-1.641
