V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t111	-4.765	-5.801	-4.465	-1.313	-3.898	-5.323	-4.146	-5.077	-4.053	-4.92	-4.116	-3.783	-4.784	-3.611	-5.254	-2.719	-5.458	-5.404	-5.303	-5.183	-4.714	-4.503	-5.151	-6.119	-5.169	-2.216	-2.34	-5.53	-5.113	-1.505
t103	-3.28	-4.794	-3.686	-3.189	-2.64	-3.342	-5.373	-2.6	-5.206	-2.698	-4.599	-3.228	-4.178	-3.176	-4.29	-4.698	-4.691	-6.85	-3.551	-3.393	-6.574	-3.112	-4.287	-5.211	-4.273	-1.355	-3.813	-4.471	-3.826	-3.352
t55	-3.506	-4.979	-3.857	-3.374	-2.841	-3.537	-5.568	-2.805	-5.363	-2.883	-4.77	-3.476	-4.357	-3.354	-4.471	-4.863	-4.87	-7.015	-3.731	-3.583	-6.781	-3.445	-4.469	-5.376	-4.455	-0.919	-4.01	-5.696	-4.039	-3.512
t43	-3.595	-5.03	-3.896	-3.284	-2.904	-3.638	-5.511	-2.933	-5.297	-3.038	-4.74	-3.524	-4.385	-3.373	-4.519	-4.766	-4.906	-6.935	-3.815	-3.674	-6.697	-3.569	-4.512	-5.415	-4.499	-0.849	-3.943	-5.48	-4.112	-3.412
t78	-4.739	-5.775	-4.437	-1.398	-3.883	-5.263	-4.198	-5	-4.105	-4.732	-4.147	-3.781	-4.772	-3.608	-5.227	-2.801	-5.439	-5.472	-5.249	-5.127	-4.811	-4.495	-5.13	-6.094	-5.146	-1.83	-2.407	-6.691	-5.076	-1.584
t81	-3.757	-5.055	-3.839	-2.207	-3.029	-4.025	-4.661	-3.497	-4.536	-3.348	-4.221	-3.287	-4.266	-3.193	-4.531	-3.667	-4.848	-6.059	-4.135	-3.991	-5.607	-3.539	-4.486	-5.431	-4.485	-1.275	-2.999	-6.011	-4.201	-2.383
t136	-5.048	-6.022	-4.66	-1.267	-4.146	-5.64	-4.173	-5.445	-4.059	-5.293	-4.191	-4.003	-4.965	-3.776	-5.469	-2.65	-5.654	-5.386	-5.591	-5.481	-4.68	-4.843	-5.358	-6.32	-5.379	-2.135	-2.342	-6.146	-5.381	-1.448
t117	-3.693	-5.114	-3.975	-3.344	-2.993	-3.733	-5.586	-3.036	-5.355	-3.148	-4.808	-3.63	-4.465	-3.451	-4.601	-4.815	-4.987	-6.993	-3.905	-3.767	-6.765	-3.706	-4.594	-5.491	-4.582	-0.739	-4.014	-5.958	-4.212	-3.466
t80	-3.656	-5.187	-4.101	-4.159	-3.015	-3.557	-6.223	-2.734	-5.981	-2.828	-5.264	-3.815	-4.64	-3.672	-4.685	-5.657	-5.12	-7.696	-3.786	-3.638	-7.581	-3.692	-4.704	-5.59	-4.683	-0.667	-4.72	-6.572	-4.207	-4.27
t171	-3.561	-5.134	-4.065	-4.293	-2.942	-3.439	-6.316	-2.581	-6.074	-2.701	-5.311	-3.781	-4.614	-3.657	-4.635	-5.799	-5.084	-7.807	-3.686	-3.533	-7.709	-3.584	-4.66	-5.547	-4.638	-0.74	-4.827	-6.411	-4.133	-4.408
