V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t119	1.345	-0.402	0.586	-0.571	1.883	1.636	-2.368	2.669	-2.102	2.447	-1.102	0.797	-0.023	0.875	0.081	-2.116	-0.437	-3.939	1.308	1.474	-3.98	1.3	0.022	-0.851	0.056	3.851	-0.963	-1.515	0.7	-0.679
t31	-0.571	-1.506	-0.126	3.46	0.351	-1.195	0.511	-1.037	0.618	-0.864	0.436	0.548	-0.419	0.783	-0.949	2.083	-1.119	-0.688	-1.128	-1.021	0.045	-0.363	-0.831	-1.795	-0.854	2.418	2.358	-1.546	-0.883	3.279
t9	0.048	-1.136	0.121	2.146	0.853	-0.262	-0.428	0.179	-0.255	0.24	-0.055	0.614	-0.278	0.823	-0.601	0.722	-0.885	-1.738	-0.32	-0.197	-1.278	0.131	-0.542	-1.47	-0.547	3.161	1.272	-1.953	-0.367	1.999
t152	0.617	-0.821	0.319	0.994	1.292	0.551	-1.239	1.248	-1.052	1.244	-0.506	0.73	-0.17	0.844	-0.31	-0.491	-0.695	-2.683	0.371	0.519	-2.415	0.705	-0.301	-1.215	-0.289	3.266	0.334	-1.809	0.108	0.851
t162	0.034	-1.161	0.093	2.198	0.828	-0.308	-0.382	0.127	-0.242	0.213	-0.051	0.648	-0.298	0.808	-0.629	0.76	-0.908	-1.713	-0.369	-0.24	-1.211	0.2	-0.566	-1.508	-0.571	2.746	1.324	-1.482	-0.376	2.033
t144	1.061	-0.562	0.486	0.034	1.658	1.218	-1.937	2.119	-1.69	1.958	-0.867	0.757	-0.077	0.866	-0.067	-1.482	-0.533	-3.448	0.95	1.107	-3.377	1.042	-0.1	-0.985	-0.075	3.706	-0.465	-1.69	0.465	-0.082
t32	0.746	-0.743	0.372	0.732	1.398	0.742	-1.429	1.496	-1.224	1.463	-0.602	0.742	-0.139	0.855	-0.237	-0.759	-0.644	-2.892	0.538	0.688	-2.679	0.805	-0.24	-1.145	-0.224	3.432	0.116	-1.982	0.212	0.596
t92	0.44	-0.921	0.26	1.394	1.147	0.284	-0.95	0.897	-0.781	0.964	-0.35	0.717	-0.201	0.842	-0.402	-0.072	-0.753	-2.362	0.142	0.285	-2.018	0.559	-0.376	-1.3	-0.369	3.181	0.666	-2.127	-0.037	1.242
t113	-0.283	-1.346	-0.024	2.886	0.57	-0.784	0.11	-0.497	0.219	-0.329	0.211	0.614	-0.362	0.795	-0.8	1.477	-1.022	-1.161	-0.78	-0.66	-0.524	-0.064	-0.708	-1.667	-0.722	2.488	1.892	-1.597	-0.64	2.705
t3	-0.045	-1.205	0.065	2.342	0.771	-0.416	-0.287	-0.016	-0.139	0.043	0.007	0.616	-0.314	0.804	-0.669	0.916	-0.935	-1.591	-0.459	-0.336	-1.071	0.097	-0.599	-1.539	-0.607	2.77	1.436	-1.376	-0.448	2.18
t181	-0.36	-1.393	-0.054	3.071	0.502	-0.908	0.249	-0.658	0.338	-0.44	0.279	0.622	-0.379	0.791	-0.845	1.666	-1.051	-1.017	-0.89	-0.768	-0.335	-0.101	-0.744	-1.712	-0.761	2.347	2.049	-1.681	-0.7	2.881
t168	0.451	-0.912	0.262	1.332	1.165	0.314	-1.003	0.936	-0.817	0.945	-0.373	0.693	-0.201	0.839	-0.394	-0.134	-0.749	-2.405	0.17	0.31	-2.082	0.533	-0.371	-1.288	-0.363	3.249	0.608	-1.875	-0.032	1.188
t156	0.906	-0.645	0.434	0.339	1.542	1.002	-1.726	1.833	-1.475	1.674	-0.746	0.715	-0.105	0.862	-0.144	-1.159	-0.583	-3.195	0.768	0.916	-3.079	0.87	-0.164	-1.05	-0.143	3.729	-0.22	-1.722	0.335	0.225
t173	-0.999	-1.756	-0.283	4.435	-0.01	-1.853	1.226	-1.897	1.262	-1.512	0.804	0.545	-0.503	0.768	-1.183	3.089	-1.272	0.083	-1.701	-1.599	1.024	-0.656	-1.023	-2.021	-1.059	1.963	3.175	-2.06	-1.224	4.22
t107	1.345	-0.386	0.604	-0.6	1.897	1.662	-2.394	2.696	-2.104	2.455	-1.101	0.769	-0.01	0.886	0.098	-2.136	-0.421	-3.948	1.338	1.499	-4.02	1.234	0.037	-0.825	0.071	4.171	-0.994	-1.853	0.703	-0.693
t74	-0.253	-1.321	-0.006	2.779	0.606	-0.719	0.027	-0.413	0.159	-0.294	0.176	0.59	-0.353	0.798	-0.776	1.372	-1.005	-1.236	-0.718	-0.602	-0.637	-0.088	-0.688	-1.637	-0.701	2.687	1.797	-1.543	-0.616	2.612
t120	1.025	-0.578	0.482	0.139	1.625	1.162	-1.855	2.043	-1.618	1.945	-0.824	0.767	-0.076	0.873	-0.081	-1.373	-0.539	-3.366	0.902	1.059	-3.276	1.021	-0.11	-0.999	-0.086	3.759	-0.375	-2.113	0.442	0.018
t127	0.162	-1.092	0.139	1.968	0.925	-0.135	-0.547	0.352	-0.402	0.422	-0.14	0.675	-0.271	0.817	-0.564	0.521	-0.865	-1.903	-0.223	-0.088	-1.437	0.333	-0.511	-1.451	-0.513	2.754	1.136	-1.591	-0.275	1.801
t57	0.179	-1.085	0.142	1.939	0.935	-0.116	-0.568	0.378	-0.425	0.443	-0.153	0.682	-0.27	0.816	-0.558	0.489	-0.862	-1.929	-0.208	-0.071	-1.464	0.358	-0.507	-1.448	-0.509	2.704	1.113	-1.51	-0.264	1.769
t145	0.63	-0.826	0.308	0.976	1.294	0.555	-1.248	1.259	-1.078	1.256	-0.524	0.752	-0.179	0.834	-0.317	-0.518	-0.703	-2.708	0.368	0.52	-2.424	0.765	-0.307	-1.229	-0.295	3.013	0.324	-1.443	0.118	0.823
t44	0.09	-1.133	0.112	2.108	0.866	-0.238	-0.443	0.219	-0.308	0.315	-0.088	0.669	-0.287	0.811	-0.603	0.665	-0.891	-1.791	-0.312	-0.178	-1.297	0.274	-0.544	-1.488	-0.548	2.705	1.253	-1.549	-0.331	1.939
t150	0.082	-1.139	0.108	2.137	0.859	-0.255	-0.424	0.196	-0.29	0.289	-0.077	0.67	-0.289	0.812	-0.608	0.695	-0.895	-1.769	-0.327	-0.194	-1.267	0.272	-0.549	-1.494	-0.553	2.66	1.277	-1.555	-0.34	1.965
t160	0.478	-0.899	0.267	1.257	1.191	0.356	-1.065	0.992	-0.866	0.946	-0.402	0.68	-0.199	0.836	-0.382	-0.209	-0.743	-2.463	0.207	0.346	-2.156	0.54	-0.362	-1.275	-0.354	3.242	0.541	-1.606	-0.018	1.117
t104	2.537	0.293	1.034	-3.203	2.854	3.443	-4.27	5.034	-3.859	4.49	-2.105	0.878	0.219	0.921	0.732	-4.838	-0.009	-6.045	2.871	3.066	-6.623	2.225	0.557	-0.24	0.627	5.16	-3.149	-1.775	1.676	-3.241
t63	-2.063	-2.386	-0.706	6.592	-0.864	-3.419	2.757	-3.937	2.704	-3.397	1.608	0.386	-0.75	0.688	-1.774	5.331	-1.675	1.817	-3.054	-2.985	3.184	-1.57	-1.517	-2.567	-1.584	0.95	4.946	-1.323	-2.114	6.335
t42	0.251	-1.05	0.158	1.768	0.992	-0.011	-0.692	0.52	-0.546	0.548	-0.225	0.689	-0.264	0.81	-0.527	0.309	-0.845	-2.07	-0.12	0.02	-1.631	0.433	-0.483	-1.421	-0.482	2.64	0.971	-1.132	-0.208	1.599
t94	0.873	-0.654	0.44	0.431	1.508	0.958	-1.64	1.774	-1.412	1.742	-0.706	0.742	-0.099	0.871	-0.15	-1.065	-0.583	-3.123	0.731	0.882	-2.993	0.864	-0.168	-1.059	-0.147	3.881	-0.134	-2.414	0.328	0.314
t90	0.113	-1.112	0.13	2.052	0.889	-0.194	-0.483	0.274	-0.339	0.372	-0.103	0.665	-0.275	0.819	-0.582	0.611	-0.875	-1.83	-0.27	-0.138	-1.358	0.27	-0.526	-1.465	-0.529	2.874	1.206	-1.779	-0.309	1.889
t195	0.407	-0.932	0.251	1.392	1.139	0.265	-0.965	0.87	-0.767	0.853	-0.345	0.664	-0.207	0.838	-0.411	-0.065	-0.76	-2.348	0.133	0.267	-2.027	0.451	-0.385	-1.297	-0.379	3.37	0.652	-1.854	-0.07	1.257
t135	-0.036	-1.21	0.058	2.356	0.769	-0.425	-0.275	-0.024	-0.141	0.04	0.005	0.636	-0.319	0.8	-0.675	0.926	-0.942	-1.589	-0.472	-0.344	-1.049	0.148	-0.605	-1.551	-0.613	2.562	1.452	-1.222	-0.446	2.184
t21	-0.74	-1.617	-0.199	3.897	0.19	-1.483	0.845	-1.409	0.888	-1.077	0.59	0.595	-0.46	0.772	-1.055	2.522	-1.191	-0.358	-1.388	-1.275	0.495	-0.391	-0.917	-1.91	-0.946	1.936	2.736	-1.731	-1.011	3.684
t193	-0.85	-1.66	-0.213	4.122	0.11	-1.621	1.011	-1.597	1.057	-1.187	0.691	0.572	-0.463	0.784	-1.091	2.765	-1.208	-0.166	-1.499	-1.393	0.706	-0.532	-0.946	-1.937	-0.977	2.249	2.921	-2.491	-1.088	3.917
t172	-0.14	-1.275	0.013	2.586	0.681	-0.586	-0.109	-0.234	0.008	-0.141	0.089	0.632	-0.344	0.792	-0.736	1.162	-0.983	-1.408	-0.614	-0.488	-0.815	0.081	-0.656	-1.611	-0.667	2.373	1.644	-1.13	-0.532	2.405
t17	-0.697	-1.598	-0.195	3.769	0.231	-1.415	0.74	-1.317	0.801	-1.081	0.537	0.573	-0.461	0.764	-1.038	2.39	-1.184	-0.458	-1.329	-1.218	0.368	-0.38	-0.906	-1.891	-0.933	1.898	2.621	-1.173	-0.988	3.562
t83	1.774	-0.139	0.763	-1.518	2.244	2.3	-3.055	3.531	-2.719	3.175	-1.45	0.809	0.078	0.905	0.33	-3.087	-0.268	-4.685	1.889	2.062	-4.938	1.585	0.228	-0.609	0.275	4.55	-1.753	-1.815	1.053	-1.589
t124	0.545	-0.847	0.31	1.11	1.253	0.472	-1.169	1.138	-0.951	1.097	-0.447	0.678	-0.172	0.852	-0.331	-0.355	-0.704	-2.572	0.313	0.451	-2.312	0.556	-0.318	-1.221	-0.308	3.568	0.419	-2.087	0.044	0.983
t33	-0.036	-1.191	0.086	2.383	0.771	-0.411	-0.246	-0.015	-0.109	0.139	0.03	0.645	-0.297	0.821	-0.654	0.96	-0.919	-1.561	-0.454	-0.328	-1.033	0.128	-0.585	-1.528	-0.592	2.9	1.478	-2.173	-0.429	2.217
t169	0.35	-0.977	0.215	1.538	1.083	0.159	-0.858	0.736	-0.683	0.741	-0.299	0.679	-0.229	0.827	-0.456	0.079	-0.793	-2.242	0.035	0.173	-1.871	0.457	-0.422	-1.346	-0.418	3.046	0.777	-1.571	-0.12	1.388
t30	-0.264	-1.329	-0.008	2.851	0.585	-0.751	0.091	-0.456	0.199	-0.258	0.202	0.623	-0.352	0.802	-0.784	1.442	-1.009	-1.187	-0.75	-0.629	-0.561	-0.048	-0.693	-1.651	-0.707	2.596	1.866	-1.88	-0.617	2.673
t153	-0.031	-1.208	0.062	2.375	0.765	-0.426	-0.251	-0.025	-0.134	0.1	0.011	0.663	-0.316	0.803	-0.673	0.94	-0.939	-1.58	-0.476	-0.345	-1.027	0.189	-0.602	-1.555	-0.61	2.507	1.475	-1.457	-0.433	2.196
t146	0.977	-0.616	0.447	0.2	1.586	1.092	-1.814	1.958	-1.585	1.823	-0.811	0.756	-0.102	0.854	-0.119	-1.315	-0.57	-3.32	0.838	0.994	-3.209	0.993	-0.144	-1.036	-0.121	3.536	-0.326	-1.446	0.398	0.076
t66	1.304	-0.406	0.595	-0.501	1.863	1.602	-2.319	2.615	-2.035	2.416	-1.06	0.771	-0.013	0.889	0.081	-2.032	-0.431	-3.868	1.287	1.447	-3.923	1.2	0.023	-0.842	0.056	4.205	-0.91	-2.112	0.674	-0.595
t27	0.98	-0.602	0.464	0.203	1.595	1.106	-1.813	1.97	-1.571	1.849	-0.798	0.746	-0.087	0.868	-0.104	-1.304	-0.556	-3.309	0.855	1.009	-3.212	0.961	-0.13	-1.017	-0.107	3.764	-0.325	-1.933	0.404	0.087
t186	-1.258	-1.901	-0.371	4.995	-0.224	-2.235	1.64	-2.399	1.638	-1.882	1.018	0.535	-0.552	0.76	-1.318	3.67	-1.36	0.532	-2.031	-1.935	1.582	-0.853	-1.134	-2.149	-1.177	1.816	3.644	-2.431	-1.425	4.767
t109	0.584	-0.836	0.31	1.042	1.273	0.513	-1.21	1.197	-1.013	1.174	-0.485	0.71	-0.175	0.843	-0.323	-0.436	-0.703	-2.639	0.342	0.486	-2.371	0.648	-0.312	-1.223	-0.301	3.335	0.369	-1.785	0.079	0.904
t132	0.17	-1.074	0.161	1.94	0.935	-0.105	-0.559	0.388	-0.411	0.51	-0.142	0.678	-0.257	0.827	-0.545	0.496	-0.848	-1.92	-0.192	-0.058	-1.474	0.317	-0.495	-1.43	-0.495	3.021	1.115	-2.082	-0.256	1.781
t38	0.655	-0.798	0.334	0.916	1.328	0.607	-1.305	1.319	-1.099	1.265	-0.532	0.717	-0.16	0.848	-0.288	-0.565	-0.679	-2.742	0.422	0.568	-2.495	0.712	-0.283	-1.191	-0.27	3.341	0.264	-1.801	0.129	0.778
t141	0.562	-0.85	0.302	1.1	1.255	0.476	-1.173	1.147	-0.973	1.113	-0.461	0.701	-0.179	0.844	-0.336	-0.373	-0.711	-2.592	0.31	0.452	-2.313	0.622	-0.322	-1.233	-0.312	3.32	0.415	-1.808	0.054	0.961
t105	-0.191	-1.291	0.015	2.712	0.64	-0.652	-0.008	-0.325	0.101	-0.139	0.146	0.639	-0.34	0.803	-0.749	1.295	-0.986	-1.304	-0.667	-0.542	-0.697	0.033	-0.664	-1.622	-0.677	2.565	1.753	-1.821	-0.559	2.531
t2	-0.287	-1.352	-0.027	2.93	0.558	-0.805	0.149	-0.524	0.242	-0.314	0.226	0.636	-0.363	0.796	-0.806	1.52	-1.026	-1.132	-0.802	-0.678	-0.474	-0.03	-0.712	-1.678	-0.727	2.383	1.934	-1.742	-0.641	2.741
t164	-0.429	-1.425	-0.069	3.219	0.448	-1.003	0.357	-0.785	0.444	-0.524	0.341	0.614	-0.386	0.795	-0.874	1.823	-1.068	-0.895	-0.968	-0.85	-0.193	-0.172	-0.768	-1.737	-0.786	2.434	2.172	-1.994	-0.752	3.029
t128	1.317	-0.403	0.595	-0.528	1.868	1.616	-2.335	2.638	-2.059	2.449	-1.075	0.783	-0.015	0.885	0.083	-2.064	-0.431	-3.895	1.297	1.46	-3.948	1.235	0.024	-0.843	0.058	4.131	-0.929	-1.994	0.687	-0.626
t46	-1.349	-1.953	-0.403	5.194	-0.302	-2.37	1.79	-2.575	1.768	-1.991	1.093	0.54	-0.57	0.756	-1.366	3.873	-1.392	0.688	-2.149	-2.053	1.781	-0.911	-1.174	-2.197	-1.219	1.742	3.813	-2.582	-1.492	4.959
t86	1.552	-0.278	0.67	-1.005	2.049	1.947	-2.672	3.074	-2.392	2.841	-1.265	0.83	0.025	0.889	0.198	-2.567	-0.358	-4.287	1.577	1.75	-4.415	1.477	0.119	-0.744	0.159	4.09	-1.318	-1.755	0.879	-1.103
t25	1.331	-0.4	0.595	-0.54	1.875	1.626	-2.342	2.652	-2.073	2.467	-1.083	0.794	-0.016	0.883	0.085	-2.08	-0.431	-3.909	1.303	1.468	-3.956	1.268	0.026	-0.844	0.06	4.033	-0.937	-1.927	0.696	-0.643
t170	0.433	-0.928	0.248	1.362	1.152	0.284	-0.986	0.898	-0.799	0.876	-0.364	0.684	-0.21	0.833	-0.409	-0.103	-0.761	-2.382	0.143	0.283	-2.05	0.516	-0.384	-1.302	-0.377	3.153	0.63	-1.605	-0.054	1.217
t102	0.903	-0.644	0.438	0.35	1.538	1	-1.713	1.83	-1.468	1.706	-0.741	0.724	-0.102	0.864	-0.142	-1.149	-0.581	-3.187	0.766	0.915	-3.07	0.874	-0.162	-1.049	-0.141	3.771	-0.208	-1.905	0.339	0.235
t115	0.655	-0.791	0.341	0.877	1.338	0.627	-1.337	1.344	-1.115	1.262	-0.542	0.694	-0.157	0.85	-0.28	-0.601	-0.673	-2.764	0.444	0.586	-2.54	0.668	-0.276	-1.177	-0.263	3.512	0.226	-1.796	0.13	0.75
t69	-0.514	-1.471	-0.099	3.375	0.388	-1.119	0.46	-0.938	0.556	-0.704	0.404	0.579	-0.402	0.791	-0.916	1.992	-1.096	-0.763	-1.065	-0.953	-0.04	-0.281	-0.803	-1.77	-0.824	2.462	2.294	-1.913	-0.828	3.189
t108	-0.846	-1.655	-0.21	4.089	0.119	-1.605	0.984	-1.577	1.04	-1.195	0.68	0.557	-0.461	0.784	-1.086	2.733	-1.205	-0.187	-1.482	-1.379	0.669	-0.557	-0.942	-1.928	-0.973	2.335	2.89	-2.405	-1.087	3.89
t178	-0.587	-1.511	-0.119	3.57	0.316	-1.236	0.622	-1.091	0.68	-0.721	0.477	0.617	-0.411	0.793	-0.953	2.186	-1.118	-0.614	-1.169	-1.054	0.157	-0.286	-0.832	-1.813	-0.855	2.384	2.469	-2.409	-0.868	3.372
t59	1.233	-0.455	0.559	-0.341	1.798	1.485	-2.199	2.467	-1.937	2.301	-1.006	0.78	-0.035	0.879	0.034	-1.872	-0.465	-3.747	1.182	1.343	-3.757	1.178	-0.017	-0.891	0.014	3.979	-0.773	-1.924	0.617	-0.446
t10	0.192	-1.061	0.165	1.864	0.962	-0.064	-0.629	0.44	-0.455	0.475	-0.169	0.646	-0.255	0.826	-0.533	0.424	-0.841	-1.973	-0.154	-0.024	-1.552	0.291	-0.486	-1.412	-0.486	3.086	1.042	-1.786	-0.251	1.714
t101	0.447	-0.919	0.254	1.335	1.163	0.304	-1.006	0.924	-0.817	0.902	-0.374	0.685	-0.207	0.834	-0.401	-0.13	-0.756	-2.403	0.161	0.301	-2.077	0.527	-0.377	-1.294	-0.37	3.173	0.608	-1.636	-0.043	1.191
t197	-0.474	-1.455	-0.097	3.254	0.426	-1.056	0.364	-0.853	0.474	-0.706	0.353	0.565	-0.404	0.783	-0.902	1.865	-1.09	-0.857	-1.011	-0.9	-0.157	-0.264	-0.793	-1.755	-0.813	2.389	2.189	-1.347	-0.804	3.074
t106	0.912	-0.655	0.419	0.334	1.541	0.994	-1.731	1.828	-1.491	1.644	-0.757	0.726	-0.116	0.851	-0.155	-1.17	-0.595	-3.207	0.755	0.907	-3.075	0.909	-0.174	-1.066	-0.154	3.477	-0.223	-1.278	0.332	0.211
t185	-0.472	-1.473	-0.115	3.314	0.402	-1.093	0.423	-0.893	0.486	-0.661	0.358	0.623	-0.418	0.772	-0.922	1.911	-1.108	-0.833	-1.056	-0.934	-0.083	-0.146	-0.81	-1.791	-0.831	1.962	2.252	-1.178	-0.799	3.107
t60	-0.499	-1.488	-0.127	3.356	0.383	-1.128	0.451	-0.939	0.516	-0.721	0.374	0.612	-0.425	0.769	-0.937	1.956	-1.119	-0.797	-1.086	-0.966	-0.04	-0.179	-0.822	-1.803	-0.844	1.946	2.286	-1.062	-0.822	3.151
t54	0.841	-0.696	0.397	0.518	1.469	0.88	-1.578	1.68	-1.377	1.624	-0.691	0.763	-0.128	0.85	-0.194	-0.989	-0.619	-3.07	0.652	0.808	-2.888	0.91	-0.205	-1.11	-0.187	3.361	-0.058	-1.642	0.292	0.381
t191	0.519	-0.883	0.274	1.191	1.212	0.404	-1.099	1.058	-0.924	1.058	-0.436	0.718	-0.197	0.832	-0.369	-0.289	-0.736	-2.527	0.242	0.388	-2.216	0.63	-0.35	-1.271	-0.341	3.092	0.496	-1.545	0.024	1.041
t151	0.236	-1.039	0.177	1.765	0.991	-0.001	-0.69	0.527	-0.529	0.587	-0.213	0.671	-0.251	0.822	-0.514	0.313	-0.831	-2.059	-0.102	0.032	-1.648	0.36	-0.47	-1.4	-0.469	3.023	0.967	-1.665	-0.206	1.611
t67	0.588	-0.84	0.303	1.026	1.273	0.515	-1.221	1.202	-1.029	1.164	-0.496	0.712	-0.181	0.836	-0.328	-0.456	-0.709	-2.655	0.341	0.486	-2.383	0.664	-0.317	-1.23	-0.306	3.23	0.356	-1.514	0.08	0.885
t139	0.721	-0.761	0.354	0.737	1.385	0.717	-1.434	1.465	-1.219	1.368	-0.603	0.714	-0.152	0.845	-0.254	-0.754	-0.659	-2.884	0.516	0.663	-2.674	0.756	-0.255	-1.158	-0.24	3.387	0.114	-1.492	0.186	0.606
