V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t199	0.679	-1.455	-0.791	0.661	-1.371	-2.138	-1.135	2.502	1.382	-0.54	0.963	-0.805	1.354	-0.898	1.141	3.538	1.337	-2.136	0.159	0.043	-0.325	1.114	-1.502	0.062	-0.935	0.231	-0.004	-0.195	0.836	-1.778
t85	0.554	1.801	-1.543	0.44	-1.758	0.656	-1.351	1.682	3.585	-0.79	1.169	-0.427	0.307	-3.442	0.764	4.449	1.433	-2.575	-2.232	-0.185	2.622	0.827	-2.581	0.526	-1.913	-0.205	0.193	-1.369	0.334	-0.989
t147	0.367	0.724	-0.72	0.525	-0.388	-0.073	-1.595	0.534	-0.133	0.186	0.719	-0.392	0.433	-0.651	0.83	1.79	0.879	-2.233	-1.492	0.251	-0.261	0.569	-0.344	0.014	0.241	0.92	-0.558	-0.035	-0.477	0.368
t39	0.271	1.233	-0.741	0.468	-0.477	1.487	-1.824	0.579	-0.637	0.245	0.631	-0.686	0.459	0.074	0.743	1.513	0.679	-2.475	-1.082	-0.501	0.055	0.315	-0.48	0.031	-0.046	0.934	-0.638	0.227	-0.83	0.471
t3	0.186	-0.288	-0.289	0.39	-0.062	1.809	-1.958	0.663	-2.107	1.087	-0.18	-0.92	0.127	-0.882	0.61	0.391	1.054	-1.964	-1.525	-0.287	-0.716	0.329	0.333	-0.294	1.49	3.099	-0.7	1.399	-1.249	0.449
t88	0.283	1.943	-1.043	0.501	-1.428	0.875	-1.844	1.055	0.969	-0.151	0.656	-0.684	0.454	-0.801	0.736	2.533	0.807	-2.442	-0.796	-0.671	0.813	0.41	-1.337	0.291	-0.844	0.322	-0.307	-0.088	-0.519	0.307
t70	0.119	0.549	-0.409	0.347	-0.354	2.755	-2.082	1.294	-2.27	0.76	0.041	-1.453	0.269	-0.484	0.528	0.24	0.877	-2.04	-1.203	-0.469	-1.077	0.082	0.521	0.105	1.298	2.27	-0.846	1.092	-1.361	0.896
t187	0.149	2.16	-0.797	0.46	-0.056	2.308	-1.967	-0.798	-1.143	0.225	1.103	-0.23	0.319	1.693	0.73	0.785	0.033	-2.959	-1.25	-0.496	-0.185	0.08	-0.024	0.258	-0.151	0.147	-1.084	-0.226	-1.225	2.137
t7	0.271	0.152	0.044	0.579	0.729	-0.571	-1.756	-0.517	-3.086	1.5	-0.836	-0.28	-0.105	-1.557	0.723	0.093	1.439	-1.213	-2.347	0.668	-0.853	0.365	0.944	-0.917	2.491	4.134	-0.75	2.126	-1.36	-0.118
t142	0.71	1.501	-1.448	0.946	-0.536	0.994	-1.125	0.411	3.209	-1.779	2.518	-0.267	1.551	0.707	1.354	4.605	0.162	-3.26	-0.099	-0.139	1.436	1.012	-2.576	-0.399	-3.643	-3.869	-0.199	-2.231	1.116	-0.689
t49	0.311	1.025	-0.79	0.403	-1.251	0.213	-1.724	1.292	0.265	0.453	-0.143	-0.591	0.038	-2.658	0.63	2.256	1.509	-1.743	-1.816	0.031	0.611	0.457	-0.803	-0.072	0.496	2.312	-0.191	0.616	-0.688	-0.451
t28	0.5	-0.668	-1.066	0.459	-2.032	-0.887	-1.304	1.667	2.27	-0.345	0.888	-0.248	0.954	-0.924	0.939	3.534	1.083	-2.479	-0.778	0.012	0.243	0.955	-1.745	0.424	-1.167	0.425	-0.108	-0.609	0.48	-0.477
t119	0.665	1.835	-1.65	0.716	-1.405	-1.202	-1.061	1.077	3.897	-1.668	2.509	0.04	1.222	0.275	1.182	4.82	0.378	-3.229	-0.152	0.123	0.804	0.967	-2.541	0.722	-3.233	-3.274	-0.164	-2.469	1.03	-0.244
t114	0.252	1.322	-0.768	0.473	-0.406	3.088	-1.879	0.592	-0.349	0.19	0.444	-1.06	0.112	-1.536	0.658	1.683	1.044	-2.29	-1.891	-0.632	1.061	0.374	-0.839	-0.253	-0.088	1.303	-0.406	0.522	-0.844	0.122
t121	0.236	0.967	-0.651	0.354	-1.333	-0.301	-1.851	1.461	-0.72	0.532	-0.267	-0.852	0.263	-1.11	0.567	1.502	1.359	-1.787	-1.856	-0.167	-0.235	0.215	-0.27	0.825	0.929	2.51	-0.528	0.757	-0.906	0.356
t52	0.32	1.592	-0.39	0.689	1.209	2.719	-1.938	-0.357	-1.949	0.627	0.317	-1.011	0.084	-1.873	0.754	0.816	0.903	-2.016	-1.886	-0.403	0.871	0.367	0.088	-1.185	0.917	1.547	-0.629	0.944	-1.172	0.042
t43	0.273	1.334	-0.538	0.538	0.044	1.942	-1.941	0.621	-1.4	0.505	0.393	-1.049	0.305	-1.15	0.708	1.086	0.863	-2.211	-0.822	-0.617	0.184	0.322	-0.168	-0.538	0.498	1.49	-0.595	0.818	-1.074	0.178
