feature_1	feature_2	feature_3	feature_4	feature_5	feature_6	feature_7	feature_8	feature_9	feature_10	feature_11	feature_12	feature_13	feature_14	feature_15	feature_16	feature_17	feature_18	feature_19	feature_20	feature_21	feature_22	feature_23	feature_24	feature_25	feature_26	feature_27	feature_28	feature_29	feature_30
t116	0.315	0.399	-0.53	0.531	-0.183	0.883	-1.762	0.765	-1.092	0.441	0.342	-0.768	0.391	-0.718	0.768	1.298	0.945	-2.066	-1.296	-0.03	-0.498	0.432	-0.101	-0.178	0.637	1.592	-0.606	0.619	-0.761	0.225
t164	0.347	0.535	-0.866	0.484	-0.891	1.395	-1.727	1.346	0.379	-0.07	0.845	-0.925	0.595	-0.822	0.78	2.144	0.837	-2.476	-0.961	-0.436	0.121	0.542	-0.891	0.231	-0.414	0.546	-0.426	-0.09	-0.383	0.246
t55	0.394	0.293	-0.664	0.542	-0.478	1.216	-1.666	1.138	-0.167	0.224	0.406	-0.892	0.478	-1.757	0.807	2.025	1.163	-2.071	-1.226	-0.218	0.362	0.604	-0.711	-0.447	0.101	1.397	-0.325	0.462	-0.442	-0.551
t137	0.336	0.221	-0.8	0.47	-0.704	1.724	-1.643	0.521	0.22	0.103	0.752	-0.485	0.47	-0.352	0.811	1.989	0.803	-2.531	-1.362	-0.314	0.432	0.581	-0.898	-0.142	-0.392	0.881	-0.499	0.004	-0.416	0.209
t83	0.28	0.446	-0.725	0.417	-0.812	1.89	-1.732	0.751	-0.231	0.284	0.413	-0.696	0.399	-0.602	0.728	1.688	0.968	-2.303	-1.504	-0.402	0.401	0.446	-0.708	-0.137	-0.041	1.461	-0.501	0.376	-0.62	0.057
t123	0.351	0.217	-0.709	0.485	-0.661	1.346	-1.693	1.18	-0.015	0.232	0.419	-0.849	0.386	-1.508	0.756	1.944	1.121	-2.138	-1.406	-0.201	0.228	0.575	-0.725	-0.179	0.104	1.435	-0.37	0.386	-0.475	-0.244
t160	0.266	0.882	-0.69	0.45	-0.572	1.315	-1.784	0.597	-0.601	0.331	0.463	-0.66	0.342	-0.447	0.714	1.451	0.864	-2.307	-1.329	-0.303	-0.02	0.372	-0.447	0.098	0.151	1.391	-0.602	0.424	-0.795	0.435
t181	0.352	0.191	-0.758	0.503	-0.818	1.657	-1.699	1.069	0.122	0.066	0.643	-0.834	0.669	-0.76	0.821	2.035	0.892	-2.375	-1.044	-0.426	0.31	0.566	-0.846	-0.199	-0.319	0.864	-0.426	0.14	-0.373	-0.035
t180	0.307	0.975	-0.716	0.513	-0.797	0.781	-1.789	0.882	-0.258	0.207	0.374	-0.769	0.48	-0.745	0.758	1.78	0.963	-2.193	-1.184	-0.39	0.209	0.419	-0.663	0.126	0.006	1.241	-0.482	0.43	-0.643	0.169
t57	0.306	0.929	-0.774	0.459	-0.633	1.356	-1.759	0.781	0.037	0.313	0.317	-0.662	0.197	-1.623	0.693	1.897	1.115	-2.142	-1.841	-0.202	0.547	0.456	-0.749	-0.046	0.104	1.589	-0.403	0.368	-0.664	0.032
t11	0.303	1.226	-1.029	0.467	-1.217	1.987	-1.761	0.839	0.986	-0.162	0.799	-0.642	0.479	-0.642	0.766	2.461	0.787	-2.598	-1.262	-0.674	1.091	0.473	-1.377	0.072	-0.966	0.337	-0.361	-0.219	-0.401	0.231
t42	0.345	0.813	-0.815	0.514	-0.774	1.703	-1.705	0.748	0.241	0.059	0.56	-0.681	0.506	-0.911	0.804	2.157	0.954	-2.346	-1.319	-0.445	0.824	0.512	-1.022	-0.293	-0.47	0.914	-0.385	0.152	-0.455	-0.195
t82	0.339	0.767	-0.719	0.51	-0.284	1.372	-1.673	0.445	-0.151	0.28	0.45	-0.559	0.264	-1.284	0.763	1.836	1.038	-2.172	-1.843	-0.062	0.481	0.513	-0.658	-0.311	0.076	1.365	-0.456	0.303	-0.578	-0.063
t102	0.353	0.206	-0.732	0.506	-0.644	0.868	-1.623	0.562	0.076	0.196	0.557	-0.413	0.474	-0.528	0.828	1.958	0.919	-2.307	-1.503	-0.056	0.171	0.584	-0.736	-0.131	-0.121	1.156	-0.48	0.146	-0.401	0.106
t100	0.349	0.462	-0.8	0.49	-0.802	0.928	-1.727	1.363	0.263	0.099	0.632	-0.9	0.513	-1.319	0.762	2.088	0.977	-2.286	-1.073	-0.279	-0.014	0.561	-0.779	0.159	-0.112	0.994	-0.376	0.134	-0.429	0.112
t192	0.304	0.959	-0.874	0.45	-0.835	1.894	-1.775	0.807	0.456	0.187	0.464	-0.697	0.273	-1.484	0.705	2.135	1.015	-2.322	-1.74	-0.43	0.928	0.483	-1.016	-0.126	-0.249	1.22	-0.361	0.128	-0.577	0.072
t8	0.319	0.718	-0.8	0.481	-0.77	1.612	-1.753	0.949	0.138	0.14	0.522	-0.791	0.395	-1.04	0.746	1.984	0.98	-2.319	-1.429	-0.42	0.552	0.492	-0.891	-0.028	-0.221	1.13	-0.409	0.224	-0.544	0.03
t61	0.293	1.338	-0.944	0.423	-1.285	0.995	-1.733	0.864	0.732	0.141	0.34	-0.493	0.231	-1.395	0.691	2.343	1.105	-2.239	-1.59	-0.346	0.885	0.435	-1.18	0.171	-0.414	1.341	-0.317	0.18	-0.565	-0.021
t109	0.349	0.257	-0.818	0.516	-0.828	1.974	-1.723	0.972	0.415	0.009	0.735	-0.795	0.576	-0.707	0.828	2.185	0.841	-2.496	-1.029	-0.599	0.676	0.614	-1.103	-0.297	-0.564	0.686	-0.361	0.091	-0.338	-0.074
t194	0.368	0.716	-0.735	0.524	-0.438	0.734	-1.695	1.123	-0.065	0.162	0.587	-0.859	0.433	-1.614	0.757	1.921	1.034	-2.164	-1.343	-0.064	-0.091	0.539	-0.557	0.107	0.155	1.119	-0.443	0.209	-0.519	0.094
t173	0.383	0.057	-0.579	0.518	-0.507	0.16	-1.607	1.113	-0.6	0.289	0.378	-0.752	0.556	-0.99	0.805	1.718	1.111	-2.024	-1.219	0.081	-0.541	0.552	-0.341	0.059	0.424	1.577	-0.507	0.49	-0.474	-0.152
t170	0.372	0.902	-0.84	0.538	-0.579	0.707	-1.633	0.803	0.309	-0.021	0.717	-0.603	0.466	-0.846	0.819	2.18	0.923	-2.29	-1.447	-0.07	0.221	0.528	-0.816	0.093	-0.299	0.678	-0.439	-0.057	-0.378	0.06
t122	0.348	1.11	-0.905	0.472	-0.621	1.028	-1.617	0.401	0.558	0.1	0.609	-0.326	0.226	-1.003	0.767	2.227	1.014	-2.317	-2.051	-0.096	0.913	0.508	-0.989	-0.058	-0.313	1.031	-0.417	-0.13	-0.453	-0.025
t172	0.338	0.377	-0.601	0.532	-0.246	1.078	-1.692	0.604	-0.703	0.294	0.527	-0.667	0.454	-0.556	0.802	1.501	0.884	-2.216	-1.349	-0.062	-0.205	0.505	-0.325	-0.182	0.286	1.244	-0.59	0.378	-0.613	0.191
t117	0.294	1.142	-1.007	0.476	-1.421	1.532	-1.785	1.199	0.846	-0.23	0.876	-0.776	0.713	-0.006	0.797	2.373	0.658	-2.645	-0.614	-0.735	0.503	0.446	-1.269	0.257	-1.059	0.076	-0.41	-0.224	-0.361	0.34
t126	0.354	0.052	-0.72	0.471	-0.945	1.069	-1.688	1.253	0.044	0.2	0.457	-0.796	0.567	-1.106	0.782	2.003	1.044	-2.241	-1.09	-0.295	0.131	0.579	-0.762	-0.051	-0.037	1.342	-0.391	0.301	-0.427	-0.109
t4	0.364	0.876	-0.948	0.495	-0.978	1.509	-1.621	0.773	0.873	-0.088	0.689	-0.505	0.454	-1.093	0.801	2.509	0.958	-2.385	-1.558	-0.245	0.918	0.567	-1.23	-0.126	-0.706	0.637	-0.334	-0.179	-0.294	-0.148
t84	0.355	0.879	-0.921	0.502	-0.811	1.389	-1.677	0.959	0.619	-0.101	0.822	-0.715	0.479	-0.947	0.793	2.332	0.886	-2.45	-1.289	-0.358	0.563	0.545	-1.071	0.063	-0.59	0.518	-0.377	-0.147	-0.347	0.082
t128	0.371	0.804	-1.011	0.463	-1.097	1.836	-1.679	1.365	1.131	-0.174	0.801	-0.9	0.521	-1.7	0.764	2.658	1.018	-2.457	-1.287	-0.493	0.921	0.587	-1.343	0.044	-0.803	0.532	-0.245	-0.234	-0.244	-0.17
t176	0.32	1.185	-0.731	0.575	-0.59	1.232	-1.806	0.818	-0.235	0.131	0.36	-0.863	0.464	-0.819	0.785	1.902	0.978	-2.15	-1.269	-0.492	0.552	0.395	-0.814	-0.145	-0.182	1.066	-0.435	0.479	-0.601	-0.118
t112	0.413	0.828	-0.953	0.58	-0.889	1.686	-1.668	1.204	0.875	-0.316	0.949	-0.899	0.758	-0.981	0.873	2.677	0.829	-2.535	-0.803	-0.585	0.841	0.616	-1.348	-0.162	-1.026	-0.012	-0.29	-0.273	-0.162	-0.256
t80	0.33	0.652	-0.733	0.485	-0.729	1.212	-1.748	0.99	-0.041	0.279	0.326	-0.749	0.322	-1.512	0.74	1.945	1.108	-2.124	-1.427	-0.264	0.444	0.506	-0.735	-0.188	0.111	1.501	-0.369	0.408	-0.595	-0.153
t64	0.324	0.465	-0.807	0.462	-0.983	0.952	-1.666	0.871	0.277	0.14	0.527	-0.531	0.453	-0.664	0.78	2.084	0.949	-2.304	-1.306	-0.193	0.195	0.525	-0.852	0.014	-0.22	1.121	-0.437	0.142	-0.431	0.105
t152	0.345	0.524	-0.833	0.503	-0.806	1.654	-1.701	0.865	0.356	0.014	0.739	-0.698	0.535	-0.75	0.809	2.154	0.843	-2.473	-1.122	-0.435	0.468	0.569	-1.002	-0.106	-0.504	0.716	-0.408	0.051	-0.399	0.082
t1	0.397	0.486	-0.799	0.553	-0.576	1.681	-1.655	0.912	0.361	0.005	0.661	-0.786	0.559	-1.391	0.828	2.295	0.999	-2.329	-1.41	-0.35	0.735	0.625	-1.047	-0.305	-0.441	0.812	-0.331	0.105	-0.314	-0.291
t163	0.413	0.067	-0.839	0.46	-0.727	1.033	-1.483	0.755	0.76	0.136	0.584	-0.376	0.346	-1.591	0.811	2.445	1.181	-2.258	-1.886	0.061	0.762	0.723	-1.073	-0.32	-0.279	1.304	-0.292	-0.043	-0.195	-0.493
t13	0.381	0.452	-0.745	0.551	-0.675	0.776	-1.594	0.429	0.159	0.115	0.558	-0.359	0.51	-0.492	0.871	2.152	0.935	-2.314	-1.312	-0.184	0.562	0.608	-0.941	-0.319	-0.354	0.997	-0.417	0.197	-0.351	-0.206
t105	0.434	0.343	-0.938	0.497	-1.091	0.449	-1.428	0.662	1.212	-0.084	0.696	-0.179	0.478	-1.175	0.866	2.831	1.095	-2.359	-1.568	0.008	0.827	0.746	-1.404	-0.083	-0.779	0.866	-0.253	-0.171	-0.044	-0.463
t101	0.327	1.033	-0.98	0.439	-1.239	1.439	-1.748	1.257	0.935	-0.031	0.661	-0.794	0.479	-1.287	0.733	2.446	0.973	-2.45	-1.221	-0.594	0.897	0.522	-1.257	0.135	-0.645	0.771	-0.295	-0.106	-0.402	-0.01
t34	0.33	0.326	-0.634	0.491	-0.288	1.787	-1.737	0.911	-0.438	0.384	0.359	-0.903	0.283	-1.73	0.722	1.655	1.116	-2.108	-1.634	-0.209	0.229	0.532	-0.537	-0.308	0.34	1.693	-0.431	0.576	-0.642	-0.147
t24	0.374	1.017	-0.909	0.516	-0.821	1.256	-1.679	1.087	0.697	-0.048	0.633	-0.752	0.453	-1.503	0.779	2.43	1.036	-2.286	-1.452	-0.31	0.747	0.548	-1.12	-0.025	-0.501	0.759	-0.313	-0.043	-0.351	-0.227
t166	0.394	0.942	-0.771	0.591	-0.362	0.813	-1.675	0.906	0.031	0.011	0.644	-0.781	0.493	-1.219	0.817	2.116	0.973	-2.203	-1.35	-0.138	0.251	0.528	-0.752	-0.027	-0.162	0.752	-0.426	0.099	-0.43	-0.076
t135	0.308	0.515	-0.582	0.502	-0.453	0.762	-1.753	0.667	-0.663	0.503	0.135	-0.646	0.277	-1.174	0.746	1.532	1.125	-1.986	-1.612	-0.113	0.102	0.462	-0.404	-0.234	0.522	1.962	-0.471	0.735	-0.727	-0.052
t108	0.373	0.223	-0.635	0.518	-0.658	0.489	-1.639	1.036	-0.254	0.289	0.262	-0.701	0.464	-1.261	0.794	1.906	1.181	-2.004	-1.431	-0.037	0.042	0.565	-0.616	-0.113	0.231	1.648	-0.398	0.523	-0.459	-0.35
t104	0.378	0.427	-0.747	0.524	-0.685	0.553	-1.626	0.842	0.143	0.164	0.534	-0.547	0.48	-1.13	0.814	2.123	1.006	-2.221	-1.301	-0.083	0.096	0.598	-0.784	-0.041	-0.096	1.179	-0.405	0.239	-0.393	-0.051
