V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t52	1.171	1.368	-0.517	1.062	-0.539	3.431	1.155	-0.265	-0.298	-0.413	-0.788	-0.026	1.873	1.034	4.082	-1.83	-2.202	-1.332	-0.753	-0.016	-1.763	0.577	-0.077	-0.017	-2.281	-1.025	0.898	0.134	-1.535	-1.116
t79	0.968	1.128	-0.7	1.11	-0.385	1.998	1.145	-0.176	-0.282	-0.219	-0.826	0.36	1.937	0.526	2.209	-1.38	-2.122	-0.981	-0.796	0.112	-1.687	-0.425	1.553	-0.582	-1.953	-0.557	0.963	-0.051	0.144	-1.036
t48	1.628	-1.617	0.148	2.65	-0.696	1.737	1.393	-1.388	0.005	0.974	-0.836	0.947	0.657	2.502	0.253	-1.474	-2.003	-1.062	0.383	1.236	-1.362	-1.96	1.207	-0.592	-2.08	-0.11	0.208	-0.02	-0.943	0.209
t75	1.833	1.829	-0.947	1.418	-0.568	1.462	0.788	0.19	-0.725	0.536	-0.497	0.69	1.967	1.084	2.136	-1.595	-2.331	0.505	-0.995	-0.731	-1.098	-0.198	1.104	-0.138	-1.973	-1	-0.297	-0.187	-0.936	-1.33
t91	1.764	1.393	-0.527	1.694	1.203	0.241	1.987	1.302	-0.837	-3.509	-1.986	0.624	0.789	2.204	-0.793	-0.64	-2.204	-2.203	0.177	0.632	-1.055	-2.534	1.874	-1.208	-2.147	-0.43	1.083	0.498	1.608	0.994
t101	0.13	-1.665	0.277	1.073	-1.086	0.901	0.106	2.174	-0.425	-1.568	-0.059	0.039	1.529	3.176	0.245	-2.093	-1.919	-0.871	0.331	0.892	-1.782	-0.956	0.101	1.438	-1.974	-0.197	0.432	0.725	2.494	-1.473
t87	0.557	1.768	-0.337	0.745	0.377	1.045	1.252	2.512	-0.514	-2.05	-1.094	0.277	2.118	0.788	0.824	-1.216	-2.025	-1.819	-0.335	0.252	-1.746	-1.96	0.956	-0.441	-1.94	-0.452	1.131	0.565	1.229	-0.473
t73	1.167	-2.161	0	0.67	-2.777	0.543	-0.516	1.686	-0.119	2.393	0.187	-0.479	2.26	2.19	2.714	-2.522	-1.953	0.622	1.342	0.153	-1.915	-1.8	0.253	1.428	-1.365	-0.938	-0.082	0.247	1.337	-2.574
t80	1.836	2.674	-1.016	1.22	1.484	0.833	1.594	-0.284	-0.664	-1.052	-1.459	0.689	1.071	1.266	2.023	-1.526	-2.293	-0.553	-1.157	-0.117	-0.82	-1.308	1.173	-1.594	-2.151	-0.285	0.585	-0.016	-0.386	0.231
t115	0.422	-1.619	-0.211	1.46	-0.315	0.331	0.109	1.301	-0.637	-2.12	-0.48	0.295	0.59	4.122	0.337	-1.913	-2.18	-0.122	0.206	0.635	-0.778	-0.365	0.231	1.558	-2.058	-0.128	-0.034	0.506	1.816	-0.966
t109	0.886	-1.756	-0.286	1.39	-0.143	-0.294	0.132	0.477	-0.494	-1.381	-0.796	0.119	0.302	4.122	1.083	-2.032	-2.116	-0.061	0.463	0.784	-0.765	-1.127	0.46	0.873	-1.933	0.17	0.113	0.386	2.028	-0.61
t5	0.487	0.438	-0.261	1.965	-0.609	3.499	1.176	0.485	-0.664	-2.575	-0.162	0.573	1.734	2.266	0.506	-1.17	-2.241	-1.551	-1.266	0.188	-1.441	1.849	0.404	1.12	-2.528	-0.949	0.056	0.356	-0.533	-1.157
t190	1.31	0.809	-0.736	1.393	-0.918	2.522	1.345	-0.906	0.021	1.427	-0.738	0.531	2.324	-0.416	2.161	-1.202	-2.094	-0.899	-0.649	0.084	-1.939	-1.041	2.395	-0.989	-1.774	-0.676	0.934	-0.394	-0.786	-1.104
t136	-0.091	-3.159	0.276	1.864	-1.576	2.655	-0.013	0.901	-0.34	-2.434	0.012	-0.05	0.802	4.683	1.06	-1.957	-2.108	-1.124	0.382	1.033	-1.336	0.979	-0.549	2.753	-2.341	-0.412	-0.019	0.66	0.855	-1.423
t184	1.027	0.633	-0.621	1.215	-0.686	1.429	0.227	1.108	-0.707	-0.487	-0.28	0.508	1.615	2.449	2.389	-2.134	-2.297	0.602	-0.697	-0.443	-0.84	0.173	-0.125	1.079	-2.067	-0.768	-0.448	0.218	-0.536	-1.538
t11	0.974	0.21	-0.73	1.355	-0.42	1.188	0.325	0.953	-0.816	-1.841	-0.714	0.267	1.082	3.052	1.948	-1.679	-2.361	-0.021	-0.323	-0.176	-0.727	0.288	0.319	1.213	-2.142	-0.717	-0.115	0.254	0.454	-1.101
t111	-0.505	-3.826	0.116	2.225	-1.997	2.756	0.22	-1.253	0.123	-0.213	0.378	0.516	1.125	2.906	-0.17	-1.562	-1.992	-0.782	-0.229	1.348	-1.616	1.338	1.62	1.924	-2.07	0.011	0.305	-0.055	1.142	-1.79
t132	0.362	0.686	-0.081	2.125	-0.249	3.617	1.661	0.73	-0.524	-2.746	-0.615	0.686	1.713	1.64	-0.127	-0.748	-2.179	-2.511	-0.896	0.539	-1.618	0.822	0.701	0.623	-2.54	-0.862	0.536	0.387	-0.725	-0.411
