feature_1	feature_2	feature_3	feature_4	feature_5	feature_6	feature_7	feature_8	feature_9	feature_10	feature_11	feature_12	feature_13	feature_14	feature_15	feature_16	feature_17	feature_18	feature_19	feature_20	feature_21	feature_22	feature_23	feature_24	feature_25	feature_26	feature_27	feature_28	feature_29	feature_30
t5	0.98	0.923	-0.462	1.484	-0.025	2.207	1.158	0.307	-0.53	-1.412	-0.7	0.468	1.486	1.821	1.534	-1.511	-2.2	-1.063	-0.841	0.186	-1.332	0.076	0.593	0.073	-2.256	-0.617	0.443	0.226	-0.305	-0.716
t190	1.239	1.179	-0.596	1.314	-0.141	2.071	1.235	0.167	-0.4	-0.601	-0.883	0.426	1.738	1.081	1.966	-1.434	-2.177	-1.044	-0.638	0.093	-1.515	-0.673	1.087	-0.41	-2.073	-0.663	0.696	0.064	-0.4	-0.718
t136	0.773	-0.436	-0.253	1.458	-0.496	1.976	0.674	0.492	-0.439	-1.369	-0.543	0.258	1.196	2.778	1.729	-1.84	-2.157	-0.831	-0.284	0.45	-1.297	-0.051	0.168	0.793	-2.201	-0.476	0.334	0.35	0.174	-0.937
t184	1.08	0.609	-0.465	1.492	-0.107	1.722	0.921	0.52	-0.586	-1.286	-0.671	0.562	1.334	2.276	1.488	-1.703	-2.219	-0.611	-0.641	0.128	-1.101	-0.224	0.444	0.316	-2.195	-0.557	0.184	0.25	-0.219	-0.746
t11	1.056	0.412	-0.516	1.557	0.017	1.609	0.967	0.448	-0.637	-1.917	-0.873	0.449	1.085	2.557	1.283	-1.492	-2.249	-0.901	-0.467	0.252	-1.048	-0.171	0.65	0.378	-2.23	-0.533	0.34	0.267	0.242	-0.542
t111	0.598	-0.549	-0.245	1.545	-0.699	2.061	0.767	0.244	-0.348	-0.981	-0.422	0.377	1.432	2.197	1.143	-1.61	-2.115	-0.946	-0.387	0.526	-1.471	0.025	0.784	0.667	-2.124	-0.458	0.448	0.213	0.401	-1.08
t132	0.994	1.328	-0.424	1.586	0.1	2.426	1.441	0.4	-0.526	-1.507	-0.832	0.599	1.615	1.384	1.193	-1.28	-2.193	-1.46	-0.869	0.214	-1.422	-0.113	0.751	-0.18	-2.293	-0.693	0.581	0.22	-0.569	-0.476
t182	0.706	0.34	-0.22	1.306	0.173	1.644	1.043	0.702	-0.428	-1.568	-0.735	0.349	1.271	2.16	1.17	-1.717	-2.093	-1.242	-0.477	0.574	-1.408	-0.602	0.412	0.107	-2.196	-0.285	0.675	0.39	0.482	-0.537
t49	1.126	-0.229	-0.213	1.569	-0.496	1.815	1.035	0.627	-0.435	-1.468	-0.804	0.266	1.329	2.367	1.039	-1.471	-2.12	-1.436	0.075	0.554	-1.488	-0.848	0.77	0.365	-2.125	-0.589	0.57	0.335	0.446	-0.574
t105	0.743	0.036	-0.347	1.833	0.062	1.461	0.991	0.374	-0.587	-1.812	-0.694	0.77	1	2.673	0.354	-1.477	-2.195	-0.778	-0.671	0.438	-0.884	-0.058	0.705	0.416	-2.252	-0.287	0.091	0.295	0.229	-0.435
t102	0.857	-0.065	-0.249	1.597	-0.322	1.899	0.92	0.552	-0.544	-1.733	-0.573	0.444	1.268	2.606	0.92	-1.609	-2.161	-1.033	-0.454	0.43	-1.265	0.093	0.424	0.613	-2.236	-0.532	0.293	0.365	0.284	-0.799
t38	1.024	0.342	-0.336	1.375	-0.218	1.519	0.861	0.433	-0.455	-0.698	-0.627	0.442	1.354	2.122	1.642	-1.859	-2.138	-0.58	-0.481	0.3	-1.263	-0.553	0.402	0.139	-2.114	-0.436	0.315	0.256	0.025	-0.799
t116	1.012	1.289	-0.514	1.124	0.231	1.837	1.062	0.703	-0.616	-1.724	-0.839	0.262	1.441	1.917	2.056	-1.701	-2.208	-1.023	-0.758	0.109	-1.305	-0.084	0.265	0.029	-2.241	-0.625	0.617	0.339	0.062	-0.727
t176	1.148	0.369	-0.314	1.539	-0.296	1.826	0.945	0.428	-0.456	-0.781	-0.679	0.451	1.353	2.164	1.646	-1.736	-2.157	-0.784	-0.382	0.283	-1.303	-0.609	0.356	0.224	-2.16	-0.529	0.267	0.246	-0.387	-0.68
t185	1.378	0.991	-0.508	1.613	0.522	1.304	1.401	0.217	-0.555	-1.468	-1.08	0.775	1.118	1.951	0.8	-1.438	-2.188	-1.049	-0.584	0.358	-1.125	-1.15	1.097	-0.564	-2.177	-0.343	0.559	0.186	0.012	-0.061
t187	1.213	0.372	-0.438	1.593	-0.252	2.208	1.055	0.094	-0.538	-1.453	-0.76	0.363	1.253	2.363	1.797	-1.584	-2.227	-1.022	-0.493	0.259	-1.301	0.065	0.453	0.338	-2.261	-0.685	0.385	0.231	-0.315	-0.717
t36	1.15	0.614	-0.521	1.344	0.002	1.851	1.192	0.204	-0.438	-1.313	-0.973	0.31	1.378	1.771	1.675	-1.46	-2.184	-1.198	-0.402	0.321	-1.392	-0.532	0.943	-0.141	-2.117	-0.573	0.748	0.189	0.128	-0.583
t4	1.276	1.175	-0.651	1.686	0.968	0.962	1.541	0.093	-0.554	-1.724	-1.22	1.005	1.018	1.777	0.184	-1.275	-2.208	-1.001	-0.809	0.352	-0.843	-1.318	1.611	-0.8	-2.148	-0.117	0.508	0.109	0.144	0.246
t69	0.868	0.383	-0.215	1.739	0.109	1.566	1.148	0.702	-0.563	-1.622	-0.703	0.775	1.167	2.407	0.391	-1.599	-2.148	-0.98	-0.607	0.469	-1.067	-0.539	0.482	0.145	-2.27	-0.352	0.218	0.379	0.03	-0.32
t54	1.177	0.777	-0.608	1.472	0.058	1.643	1.084	0.199	-0.522	-1.221	-0.935	0.479	1.284	1.915	1.606	-1.483	-2.228	-0.826	-0.56	0.166	-1.137	-0.531	0.928	-0.064	-2.136	-0.509	0.447	0.136	-0.095	-0.523
t193	0.862	-0.345	-0.207	1.425	-0.481	1.68	0.783	0.563	-0.364	-0.894	-0.597	0.312	1.334	2.346	1.366	-1.763	-2.101	-0.908	-0.128	0.517	-1.413	-0.667	0.489	0.459	-2.084	-0.421	0.445	0.3	0.32	-0.835
t45	0.993	0.486	-0.408	1.548	0.262	1.576	1.23	0.48	-0.581	-2.147	-0.887	0.561	1.166	2.295	0.613	-1.424	-2.177	-1.289	-0.557	0.455	-1.207	-0.422	0.929	0.048	-2.233	-0.403	0.581	0.315	0.553	-0.363
t51	0.946	0.236	-0.229	1.45	-0.274	1.309	0.786	0.829	-0.497	-0.713	-0.471	0.585	1.409	2.225	1.049	-1.892	-2.113	-0.49	-0.46	0.316	-1.251	-0.817	0.416	0.305	-2.107	-0.378	0.159	0.303	0.172	-0.807
t112	1.072	0.003	-0.435	1.346	-0.48	1.957	0.636	0.255	-0.542	-1.175	-0.523	0.172	1.253	2.713	2.274	-1.931	-2.225	-0.519	-0.436	0.168	-1.213	0.344	0.074	0.775	-2.197	-0.656	0.189	0.265	-0.04	-1.131
t183	0.849	0.219	-0.331	1.568	0.106	1.831	1.008	0.181	-0.54	-1.814	-0.698	0.473	1.029	2.627	1.208	-1.713	-2.183	-0.997	-0.658	0.455	-1.1	0.181	0.334	0.387	-2.308	-0.371	0.367	0.323	0.11	-0.552
t7	1.387	0.961	-0.658	1.409	0.172	1.892	1.179	0.063	-0.562	-1.52	-1.015	0.375	1.237	2.034	2.013	-1.518	-2.263	-0.993	-0.566	0.12	-1.191	-0.337	0.771	-0.092	-2.202	-0.638	0.557	0.154	-0.273	-0.506
t9	1.193	0.787	-0.4	1.355	0.412	0.918	1.139	0.821	-0.589	-1.583	-1.038	0.489	1.118	2.218	1.016	-1.617	-2.152	-0.982	-0.328	0.396	-1.142	-1.312	0.713	-0.311	-2.13	-0.33	0.564	0.354	0.615	-0.199
t60	1.221	0.487	-0.485	1.844	0.247	1.706	1.32	0.302	-0.714	-2.582	-1.016	0.692	0.941	2.717	0.503	-1.253	-2.267	-1.315	-0.513	0.369	-0.961	-0.14	0.885	0.204	-2.332	-0.563	0.363	0.303	0.186	-0.166
t67	1.372	1.122	-0.631	1.794	0.45	2.157	1.53	-0.261	-0.617	-1.957	-1.094	0.721	1.079	2.087	1.306	-1.302	-2.297	-1.226	-0.867	0.198	-0.966	0.019	0.879	-0.268	-2.354	-0.625	0.42	0.156	-0.712	-0.124
t23	0.953	0.555	-0.231	1.801	0.063	1.985	1.346	0.591	-0.603	-2.153	-0.819	0.703	1.207	2.344	0.445	-1.402	-2.168	-1.461	-0.607	0.483	-1.184	-0.234	0.565	0.143	-2.353	-0.52	0.404	0.404	-0.017	-0.248
t28	1.353	0.91	-0.558	1.531	0.156	2.049	1.446	-0.02	-0.441	-1.412	-1.17	0.434	1.291	1.684	1.7	-1.317	-2.208	-1.453	-0.424	0.325	-1.314	-0.783	1.051	-0.444	-2.185	-0.603	0.779	0.154	-0.328	-0.21
t50	1.115	0.103	-0.395	1.416	-0.458	1.954	0.902	0.211	-0.39	-0.709	-0.736	0.268	1.378	2.056	2.009	-1.674	-2.167	-0.885	-0.224	0.33	-1.441	-0.53	0.584	0.236	-2.103	-0.604	0.52	0.178	-0.111	-0.839
t141	1.197	0.41	-0.534	1.502	0.336	1.212	1.078	0.118	-0.498	-1.426	-1.053	0.462	0.956	2.317	1.309	-1.532	-2.198	-0.923	-0.354	0.41	-1.053	-0.976	0.982	-0.16	-2.134	-0.272	0.525	0.173	0.336	-0.217
t139	1.393	1.659	-0.596	1.474	0.106	2.265	1.391	0.15	-0.558	-1.048	-0.916	0.59	1.605	1.337	1.913	-1.447	-2.236	-1.057	-0.885	-0.009	-1.339	-0.285	0.704	-0.423	-2.238	-0.772	0.517	0.131	-0.888	-0.542
t144	1.172	0.769	-0.516	1.488	0.108	1.694	1.134	0.403	-0.572	-1.502	-0.847	0.531	1.295	2.08	1.306	-1.539	-2.217	-0.922	-0.603	0.21	-1.176	-0.454	0.772	0	-2.197	-0.54	0.42	0.223	-0.007	-0.518
t152	1.003	1.039	-0.505	1.287	0.145	1.581	1.041	0.818	-0.621	-1.67	-0.821	0.434	1.427	1.96	1.441	-1.579	-2.204	-0.93	-0.645	0.135	-1.231	-0.385	0.572	0.114	-2.181	-0.557	0.476	0.3	0.207	-0.657
t107	1.259	0.789	-0.546	1.514	0.245	1.588	1.135	0.052	-0.55	-1.371	-0.984	0.548	1.052	2.252	1.735	-1.666	-2.231	-0.808	-0.587	0.235	-0.981	-0.466	0.582	-0.109	-2.222	-0.449	0.4	0.202	-0.293	-0.331
t153	1.286	1.338	-0.57	1.704	0.543	2.062	1.545	0.279	-0.69	-2.389	-1.07	0.675	1.196	2.019	0.817	-1.176	-2.269	-1.483	-0.828	0.241	-1.179	-0.229	0.953	-0.264	-2.36	-0.627	0.584	0.237	-0.221	-0.133
t110	0.948	-0.019	-0.367	1.409	-0.324	1.805	0.79	0.161	-0.416	-0.913	-0.563	0.335	1.295	2.323	1.752	-1.827	-2.152	-0.692	-0.468	0.354	-1.312	-0.189	0.478	0.417	-2.137	-0.425	0.355	0.212	0.081	-0.918
t140	1.389	1.141	-0.48	1.728	0.291	1.962	1.44	0.123	-0.57	-1.429	-0.945	0.772	1.261	1.935	1.203	-1.468	-2.225	-1.101	-0.765	0.211	-1.105	-0.56	0.737	-0.332	-2.287	-0.57	0.347	0.2	-0.722	-0.187
t61	1.008	0.745	-0.254	1.42	-0.083	1.954	1.103	0.658	-0.491	-1.11	-0.565	0.523	1.557	1.898	1.255	-1.74	-2.121	-1.03	-0.674	0.311	-1.446	-0.477	0.379	0.053	-2.214	-0.524	0.41	0.318	-0.155	-0.714
t26	1.004	0.335	-0.477	1.788	0.266	1.726	1.255	0.108	-0.551	-2.018	-0.929	0.685	1.019	2.384	0.603	-1.314	-2.221	-1.179	-0.611	0.44	-1.042	-0.303	1.042	0.099	-2.259	-0.364	0.408	0.211	0.123	-0.235
t134	1.253	0.476	-0.464	1.733	0.116	2.062	1.309	-0.417	-0.407	-0.949	-0.841	0.675	1.157	1.945	1.275	-1.519	-2.195	-1.042	-0.636	0.422	-1.253	-0.513	0.988	-0.257	-2.23	-0.425	0.508	0.057	-0.491	-0.342
t22	1.018	0.894	-0.467	1.549	0.098	2.415	1.345	0.05	-0.517	-1.781	-0.891	0.434	1.356	1.857	1.563	-1.37	-2.21	-1.433	-0.781	0.317	-1.375	0.199	0.659	-0.061	-2.315	-0.642	0.669	0.238	-0.303	-0.523
t84	1.187	1.021	-0.403	1.636	-0.136	2.107	1.186	0.547	-0.601	-1.333	-0.769	0.615	1.454	1.968	1.443	-1.524	-2.217	-0.969	-0.689	0.12	-1.219	-0.237	0.399	0.079	-2.271	-0.718	0.263	0.281	-0.655	-0.573
t1	0.654	0.336	-0.245	1.425	-0.192	1.544	0.995	0.836	-0.418	-1.092	-0.581	0.573	1.564	1.747	0.674	-1.593	-2.079	-1.001	-0.558	0.437	-1.384	-0.732	0.855	0.125	-2.099	-0.331	0.475	0.301	0.462	-0.705
t124	0.959	0.362	-0.53	1.68	0.207	1.74	1.094	0.003	-0.553	-1.816	-0.856	0.645	1.013	2.425	1.072	-1.483	-2.237	-0.897	-0.718	0.344	-0.987	-0.035	0.85	0.203	-2.259	-0.362	0.366	0.187	0.003	-0.426
t44	1.007	-0.551	-0.108	1.311	-0.873	1.642	0.585	0.621	-0.347	-0.296	-0.461	0.141	1.406	2.471	1.982	-2.054	-2.074	-0.669	0.077	0.48	-1.514	-0.753	0.087	0.572	-2.052	-0.537	0.347	0.337	0.286	-1.072
t130	1.103	0.107	-0.357	1.48	-0.224	1.713	0.941	0.347	-0.485	-1.209	-0.724	0.415	1.215	2.413	1.511	-1.739	-2.171	-0.858	-0.332	0.379	-1.264	-0.483	0.51	0.267	-2.17	-0.503	0.42	0.268	0.103	-0.68
t14	0.907	0.757	-0.332	1.549	-0.078	1.859	1.003	0.41	-0.485	-0.796	-0.595	0.674	1.379	1.975	1.526	-1.806	-2.16	-0.604	-0.825	0.225	-1.158	-0.309	0.255	0.069	-2.231	-0.43	0.192	0.257	-0.58	-0.655
t76	1.213	0.828	-0.528	1.297	-0.022	1.743	0.998	0.529	-0.575	-1.52	-0.918	0.276	1.331	2.137	2.037	-1.63	-2.22	-0.951	-0.452	0.142	-1.244	-0.402	0.479	0.128	-2.177	-0.633	0.507	0.279	-0.005	-0.655
t88	1.256	0.201	-0.37	1.632	-0.121	2.205	1.187	-0.076	-0.433	-1.4	-0.899	0.327	1.131	2.317	1.651	-1.543	-2.194	-1.328	-0.281	0.467	-1.344	-0.397	0.623	0.14	-2.246	-0.576	0.581	0.21	-0.294	-0.432
t198	1.283	0.642	-0.487	1.417	-0.099	2.124	1.131	0.077	-0.527	-1.488	-0.891	0.215	1.299	2.145	2.064	-1.546	-2.213	-1.201	-0.468	0.267	-1.399	-0.102	0.533	0.056	-2.232	-0.692	0.602	0.235	-0.092	-0.66
t162	1.261	0.055	-0.272	1.61	-0.269	1.544	1.043	0.528	-0.513	-1.192	-0.814	0.452	1.178	2.485	1.111	-1.627	-2.164	-0.996	-0.072	0.428	-1.228	-0.785	0.5	0.223	-2.151	-0.579	0.34	0.311	0.075	-0.49
t97	1.31	1.779	-0.677	1.324	0.278	2.316	1.346	0.38	-0.643	-1.704	-0.971	0.432	1.577	1.525	2.075	-1.403	-2.272	-1.179	-0.929	-0.055	-1.371	-0.035	0.599	-0.254	-2.279	-0.81	0.62	0.197	-0.567	-0.61
t53	1.097	1.015	-0.397	1.332	-0.071	2.092	1.236	0.374	-0.424	-0.978	-0.729	0.464	1.694	1.35	1.46	-1.548	-2.121	-1.235	-0.694	0.288	-1.624	-0.635	0.893	-0.292	-2.152	-0.551	0.743	0.191	-0.08	-0.705
t66	1.359	0.95	-0.556	1.507	0.295	1.383	1.235	0.473	-0.612	-1.666	-1.119	0.529	1.153	2.12	1.314	-1.436	-2.232	-1.032	-0.403	0.216	-1.066	-0.867	0.833	-0.193	-2.171	-0.535	0.484	0.245	0.011	-0.228
t122	0.976	-0.335	-0.237	1.239	-0.743	1.75	0.737	0.533	-0.297	-0.377	-0.549	0.117	1.548	2.031	1.91	-1.843	-2.083	-0.846	-0.024	0.44	-1.617	-0.778	0.544	0.351	-1.999	-0.56	0.555	0.257	0.369	-1.081
t83	1.167	-0.028	-0.428	1.36	-0.137	1.629	0.986	0.107	-0.354	-1.031	-0.913	0.198	1.208	2.132	1.721	-1.577	-2.142	-1.135	-0.09	0.511	-1.473	-0.99	0.96	-0.005	-2.061	-0.407	0.754	0.165	0.443	-0.579
t37	1.434	0.805	-0.392	1.209	-0.117	1.636	1.092	0.591	-0.473	-0.9	-0.98	0.142	1.435	1.89	2.216	-1.69	-2.148	-1.114	-0.131	0.267	-1.504	-1.069	0.395	-0.232	-2.094	-0.669	0.668	0.299	0.004	-0.579
t125	1.274	1.685	-0.59	1.346	0.128	2.146	1.491	0.424	-0.495	-1.242	-1.012	0.523	1.768	0.969	1.604	-1.311	-2.19	-1.404	-0.764	0.071	-1.468	-0.693	1.112	-0.546	-2.163	-0.722	0.763	0.151	-0.413	-0.452
t104	1.219	0.751	-0.528	1.879	0.459	1.701	1.454	-0.279	-0.499	-1.424	-1.061	0.855	0.976	2.025	0.806	-1.349	-2.224	-1.039	-0.76	0.402	-0.937	-0.648	1.138	-0.463	-2.263	-0.317	0.397	0.115	-0.433	0.039
t86	1.446	1.24	-0.509	1.194	0.266	1.322	1.19	0.745	-0.572	-1.253	-1.058	0.351	1.379	1.821	1.78	-1.646	-2.186	-0.994	-0.332	0.156	-1.297	-1.134	0.582	-0.353	-2.104	-0.599	0.629	0.286	0.06	-0.417
t43	1.219	1.237	-0.358	1.23	-0.387	2.552	1.237	0.729	-0.475	-1.126	-0.775	0.211	1.89	1.35	2.2	-1.569	-2.15	-1.462	-0.51	0.125	-1.735	-0.36	0.367	-0.048	-2.2	-0.914	0.733	0.313	-0.48	-0.857
t21	0.518	0.822	-0.261	1.273	-0.289	2.362	0.908	1.148	-0.583	-1.823	-0.456	0.372	1.691	1.977	1.465	-1.687	-2.155	-1.132	-0.823	0.209	-1.487	0.413	0.007	0.63	-2.301	-0.675	0.474	0.446	0.023	-1.074
t16	1.17	0.261	-0.494	1.261	-0.164	1.978	1.004	0.324	-0.524	-1.841	-0.94	0.039	1.23	2.413	2.128	-1.554	-2.218	-1.282	-0.197	0.334	-1.413	-0.115	0.517	0.312	-2.181	-0.717	0.747	0.301	0.378	-0.765
t13	0.854	0.368	-0.396	1.603	0.29	1.758	1.022	0.126	-0.553	-1.774	-0.743	0.557	0.962	2.625	1.256	-1.701	-2.206	-0.854	-0.775	0.412	-1.003	0.064	0.355	0.265	-2.316	-0.303	0.299	0.289	-0.037	-0.453
t40	1.724	1.039	-0.6	1.451	0.356	1.346	1.412	0.039	-0.506	-1.134	-1.263	0.469	1.171	1.83	1.689	-1.477	-2.206	-1.116	-0.285	0.263	-1.197	-1.371	1.078	-0.71	-2.101	-0.53	0.67	0.15	-0.114	-0.084
t161	1.222	0.626	-0.548	1.028	-0.457	2.253	0.854	0.535	-0.553	-1.475	-0.782	-0.136	1.574	2.104	2.856	-1.678	-2.23	-1.104	-0.285	0.07	-1.604	0.178	0.232	0.447	-2.155	-0.951	0.709	0.29	0.156	-1.191
t78	1.077	0.882	-0.498	1.336	-0.244	2.219	1.158	0.362	-0.452	-1.13	-0.731	0.391	1.702	1.447	1.71	-1.496	-2.173	-1.166	-0.654	0.171	-1.551	-0.325	0.935	-0.02	-2.148	-0.679	0.679	0.165	-0.122	-0.844
t46	1.083	-0.765	-0.307	1.497	-0.537	1.212	0.734	0.602	-0.439	-1.282	-0.747	0.289	1.122	2.787	1.064	-1.679	-2.147	-0.84	0.2	0.512	-1.201	-0.922	0.844	0.633	-2.019	-0.448	0.353	0.296	0.808	-0.714
t143	1.428	0.902	-0.498	1.639	0.018	1.969	1.329	-0.063	-0.487	-0.919	-0.902	0.646	1.374	1.74	1.47	-1.469	-2.201	-1.018	-0.602	0.229	-1.294	-0.619	0.883	-0.335	-2.186	-0.602	0.45	0.111	-0.577	-0.425
t18	1.237	1.269	-0.567	1.619	0.362	1.833	1.415	0.161	-0.546	-1.358	-0.919	0.798	1.407	1.583	1	-1.383	-2.218	-1.028	-0.889	0.16	-1.137	-0.535	1.057	-0.374	-2.211	-0.502	0.416	0.13	-0.479	-0.309
t177	1.442	0.6	-0.654	1.769	0.277	1.85	1.417	-0.499	-0.486	-1.552	-1.198	0.581	0.977	2.107	1.396	-1.245	-2.256	-1.216	-0.491	0.353	-1.065	-0.535	1.25	-0.369	-2.207	-0.483	0.579	0.064	-0.313	-0.099
t74	1.028	0.534	-0.283	1.315	-0.406	2.077	1.14	0.857	-0.479	-1.497	-0.73	0.226	1.707	1.748	1.313	-1.452	-2.117	-1.526	-0.285	0.351	-1.68	-0.469	0.695	0.181	-2.142	-0.743	0.727	0.351	0.367	-0.817
t191	1.015	0.972	-0.613	1.616	0.376	1.955	1.298	-0.312	-0.425	-1.008	-0.861	0.784	1.247	1.631	1.446	-1.523	-2.214	-0.789	-1.044	0.245	-1.098	-0.337	1.025	-0.401	-2.22	-0.309	0.465	0.044	-0.602	-0.372
t129	0.981	0.325	-0.382	1.426	-0.112	1.836	0.988	0.331	-0.464	-1.192	-0.69	0.43	1.303	2.179	1.532	-1.713	-2.167	-0.862	-0.539	0.345	-1.296	-0.299	0.529	0.168	-2.182	-0.486	0.456	0.257	0.022	-0.73
t199	0.793	0.538	-0.377	1.461	0.056	1.715	1.028	0.684	-0.586	-1.828	-0.625	0.569	1.358	2.185	0.77	-1.576	-2.172	-0.989	-0.739	0.329	-1.255	-0.113	0.688	0.298	-2.235	-0.443	0.425	0.313	0.42	-0.7
t192	1.318	0.827	-0.425	1.131	-0.489	1.821	0.978	0.887	-0.474	-0.713	-0.809	0.107	1.76	1.622	2.338	-1.666	-2.155	-1.007	-0.18	0.082	-1.568	-0.891	0.47	-0.003	-2.043	-0.845	0.564	0.289	-0.031	-0.903
t108	0.751	0.247	-0.304	1.776	-0.18	2.2	1.217	0.274	-0.427	-1.506	-0.71	0.628	1.378	1.933	0.658	-1.296	-2.147	-1.363	-0.622	0.492	-1.347	-0.233	0.948	0.172	-2.241	-0.445	0.468	0.225	-0.063	-0.489
t117	0.727	0.936	-0.356	1.283	-0.199	2.448	0.976	0.263	-0.439	-0.855	-0.418	0.451	1.681	1.6	2.034	-1.875	-2.146	-0.819	-1.073	0.176	-1.468	0.402	0.18	0.199	-2.266	-0.552	0.452	0.234	-0.511	-1.073
t92	0.586	0.101	-0.434	1.652	0.172	1.761	1.033	0.219	-0.535	-2.187	-0.733	0.637	1.038	2.476	0.597	-1.438	-2.194	-1.073	-0.756	0.5	-1.1	0.157	0.902	0.437	-2.271	-0.246	0.484	0.25	0.491	-0.535
t166	1.387	0.79	-0.462	1.421	0.103	2.004	1.286	0.211	-0.486	-1.413	-1.049	0.297	1.259	1.986	1.895	-1.519	-2.199	-1.344	-0.318	0.339	-1.421	-0.73	0.639	-0.224	-2.209	-0.644	0.749	0.235	-0.207	-0.381
t181	1.141	0.332	-0.477	1.578	-0.351	2.34	1.157	-0.138	-0.438	-1.279	-0.827	0.326	1.364	1.987	1.815	-1.435	-2.203	-1.222	-0.48	0.319	-1.392	0.026	0.804	0.141	-2.205	-0.679	0.563	0.163	-0.228	-0.709
t127	1.092	0.977	-0.424	1.411	0.004	2.276	1.219	0.158	-0.412	-1.024	-0.854	0.38	1.464	1.597	1.983	-1.582	-2.168	-1.228	-0.636	0.278	-1.446	-0.42	0.553	-0.161	-2.223	-0.567	0.657	0.19	-0.554	-0.549
t39	0.926	0.403	-0.232	1.539	-0.132	1.662	1.079	0.654	-0.464	-1.275	-0.747	0.515	1.355	2.078	1.031	-1.623	-2.114	-1.114	-0.429	0.433	-1.266	-0.681	0.539	0.123	-2.18	-0.418	0.399	0.345	0.068	-0.48
t175	1.358	0.606	-0.44	1.317	-0.294	1.626	1.045	0.659	-0.519	-1.186	-0.929	0.236	1.464	2.001	1.846	-1.556	-2.171	-1.088	-0.14	0.213	-1.416	-0.837	0.628	0.031	-2.08	-0.707	0.558	0.287	0.152	-0.67
t196	1.029	1.301	-0.526	1.617	0.541	1.867	1.371	0.153	-0.542	-1.43	-0.792	0.885	1.322	1.678	0.896	-1.532	-2.202	-0.921	-1.141	0.228	-1.118	-0.467	0.932	-0.386	-2.286	-0.325	0.414	0.148	-0.438	-0.282
