feature_1	feature_2	feature_3	feature_4	feature_5	feature_6	feature_7	feature_8	feature_9	feature_10	feature_11	feature_12	feature_13	feature_14	feature_15	feature_16	feature_17	feature_18	feature_19	feature_20	feature_21	feature_22	feature_23	feature_24	feature_25	feature_26	feature_27	feature_28	feature_29	feature_30
t122	-0.662	-0.292	-0.782	-0.916	-1.568	-0.288	1.546	0.45	0.105	-0.256	0.387	-1.545	-1.052	1.296	1.605	0.141	1.502	0.4	1.197	0.073	-0.879	-0.058	1.713	-0.71	-1.192	-0.476	0.722	1.414	-0.898	-0.988
t49	-0.353	-0.643	-0.98	-1.523	-1.704	-0.017	1.667	0.529	0.108	-0.393	1.214	-1.872	-1.479	1.72	1.748	0.639	1.757	0.47	1.3	0.325	-1.3	-0.135	1.568	-0.85	-1.406	-0.114	0.809	0.899	-1.106	-0.89
t113	-0.743	-0.067	-0.632	-1.051	-1.457	-0.464	1.594	0.359	0.071	-0.16	0.371	-1.395	-0.976	1.129	1.455	-0.005	1.37	0.354	1.207	0.07	-0.583	-0.258	1.812	-0.595	-1.05	-0.639	0.681	1.318	-0.689	-1.036
t47	-1.238	1.046	-0.032	-1.446	-0.889	-1.08	1.547	-0.066	0.02	0.255	-0.741	-0.541	0.066	0.469	0.878	-1.261	0.639	0.215	1.152	-0.287	0.71	-0.604	2.265	-0.122	-0.398	-1.483	0.418	1.986	-0.247	-1.252
t97	-1.023	0.382	-0.394	-0.402	-1.256	-0.735	1.444	0.195	0.058	-0.009	-0.122	-1.064	-0.591	0.736	1.176	-0.57	0.948	0.239	1.127	-0.126	-0.077	-0.444	2.039	-0.4	-0.791	-1.04	0.52	1.745	-0.411	-1.163
t179	-1.055	0.648	-0.243	-0.991	-1.083	-0.842	1.597	0.178	0.011	0.097	-0.294	-0.843	-0.357	0.566	1.021	-0.861	0.833	0.243	1.128	-0.139	0.289	-0.422	2.131	-0.304	-0.627	-1.264	0.493	1.713	-0.424	-1.21
t134	-1.022	0.458	-0.361	-0.68	-1.097	-0.727	1.47	0.159	0.059	0.022	-0.346	-0.948	-0.331	0.801	1.109	-0.886	0.812	0.274	1.09	-0.147	0.043	-0.069	2.066	-0.38	-0.736	-1.144	0.492	1.951	-0.718	-1.222
t98	-0.785	0.298	-0.46	-2.124	-1.244	-0.491	1.62	0.216	0.083	-0.015	0.255	-1.126	-0.65	1.217	1.268	-0.45	1.093	0.365	1.293	0.017	-0.191	-0.365	2.01	-0.423	-0.827	-0.778	0.597	1.522	-0.842	-1.057
t136	-0.859	0.255	-0.487	-0.926	-1.247	-0.564	1.501	0.219	0.07	-0.064	0.186	-1.17	-0.649	1.01	1.219	-0.501	0.994	0.296	1.169	-0.02	-0.235	-0.299	1.987	-0.46	-0.871	-0.901	0.541	1.62	-0.692	-1.131
t13	-0.76	-0.003	-0.622	-0.908	-1.37	-0.472	1.487	0.27	0.105	-0.153	0.156	-1.332	-0.729	1.202	1.426	-0.225	1.246	0.356	1.167	-0.003	-0.546	-0.16	1.818	-0.579	-1.029	-0.702	0.631	1.558	-0.77	-1.069
t9	-0.738	-0.012	-0.652	-1.544	-1.254	-0.356	1.538	0.261	0.108	-0.145	0.109	-1.285	-0.595	1.404	1.404	-0.463	1.158	0.419	1.188	0.025	-0.553	0.361	1.854	-0.585	-1.014	-0.679	0.619	1.8	-1.291	-1.094
t37	-0.964	0.628	-0.263	-1.77	-1.112	-0.748	1.604	0.155	0.041	0.104	-0.093	-0.884	-0.421	0.831	1.077	-0.732	0.886	0.283	1.235	-0.107	0.211	-0.608	2.145	-0.289	-0.639	-1.091	0.521	1.617	-0.489	-1.14
t1	-0.784	0.05	-0.579	-0.846	-1.331	-0.499	1.586	0.329	0.05	-0.134	0.333	-1.307	-0.848	1.04	1.311	-0.268	1.167	0.323	1.163	0.064	-0.423	-0.142	1.888	-0.552	-0.981	-0.795	0.609	1.457	-0.777	-1.112
t160	-0.663	-0.14	-0.691	-1.196	-1.48	-0.353	1.602	0.407	0.08	-0.199	0.511	-1.46	-1.023	1.243	1.483	0.046	1.39	0.376	1.225	0.103	-0.686	-0.235	1.794	-0.634	-1.1	-0.566	0.687	1.299	-0.813	-1.013
t25	-1.172	0.943	-0.089	-1.54	-0.918	-1.01	1.561	-0.065	0.026	0.219	-0.508	-0.633	-0.053	0.592	0.905	-1.158	0.68	0.229	1.177	-0.209	0.594	-0.562	2.232	-0.155	-0.454	-1.384	0.431	1.888	-0.344	-1.237
t86	-0.805	0.235	-0.497	-1.25	-1.196	-0.542	1.493	0.121	0.097	-0.066	0.185	-1.169	-0.551	1.207	1.245	-0.549	1.005	0.333	1.187	0.002	-0.263	-0.223	1.946	-0.46	-0.882	-0.844	0.549	1.638	-0.823	-1.128
t82	-1.137	0.971	-0.062	-1.687	-0.884	-1.016	1.616	-0.004	0.002	0.233	-0.487	-0.602	-0.042	0.552	0.878	-1.164	0.66	0.235	1.169	-0.197	0.652	-0.551	2.251	-0.153	-0.436	-1.425	0.444	1.753	-0.33	-1.246
t190	-0.489	-0.392	-0.847	-1.663	-1.61	-0.129	1.602	0.431	0.121	-0.29	0.965	-1.684	-1.285	1.621	1.63	0.363	1.559	0.433	1.317	0.222	-1.034	-0.264	1.707	-0.723	-1.252	-0.253	0.741	1.134	-1.02	-0.921
t55	-1.381	1.377	0.137	-1.264	-0.695	-1.233	1.487	-0.174	0.003	0.366	-0.969	-0.302	0.356	0.251	0.639	-1.711	0.297	0.147	1.11	-0.378	1.098	-0.677	2.44	0.02	-0.204	-1.772	0.295	2.223	-0.16	-1.35
t194	-1.245	1.125	0.005	-1.521	-0.799	-1.091	1.581	-0.047	0.003	0.281	-0.823	-0.462	0.193	0.406	0.803	-1.44	0.54	0.217	1.124	-0.291	0.832	-0.449	2.304	-0.103	-0.348	-1.591	0.392	2.03	-0.344	-1.291
t153	-0.584	-0.313	-0.783	-1.361	-1.613	-0.266	1.614	0.39	0.103	-0.259	0.75	-1.612	-1.224	1.419	1.621	0.327	1.596	0.407	1.277	0.175	-0.904	-0.334	1.694	-0.697	-1.204	-0.364	0.748	1.128	-0.803	-0.938
t131	-0.887	0.414	-0.394	-1.569	-1.179	-0.641	1.577	0.147	0.061	0.012	0.051	-1.041	-0.505	0.999	1.191	-0.591	1.016	0.317	1.216	-0.044	-0.048	-0.394	2.021	-0.392	-0.773	-0.954	0.553	1.592	-0.647	-1.117
t26	-0.66	-0.262	-0.773	-0.809	-1.587	-0.265	1.488	0.418	0.116	-0.252	0.598	-1.569	-1.143	1.319	1.551	0.159	1.418	0.366	1.226	0.092	-0.877	-0.285	1.771	-0.679	-1.177	-0.452	0.681	1.387	-0.823	-0.984
t28	-0.811	0.058	-0.583	-0.88	-1.329	-0.497	1.57	0.312	0.062	-0.128	0.177	-1.277	-0.761	1.046	1.343	-0.327	1.188	0.34	1.151	0.023	-0.43	-0.03	1.875	-0.558	-0.977	-0.803	0.613	1.568	-0.838	-1.106
t22	-0.557	-0.321	-0.806	-1.244	-1.49	-0.203	1.574	0.438	0.109	-0.27	0.585	-1.566	-1.035	1.483	1.564	0.063	1.411	0.427	1.211	0.144	-0.904	0.089	1.721	-0.717	-1.207	-0.444	0.705	1.368	-1.131	-1.006
t171	-0.91	0.567	-0.297	-1.645	-1.174	-0.741	1.638	0.189	0.027	0.067	0.095	-0.967	-0.539	0.794	1.106	-0.549	0.989	0.273	1.24	-0.056	0.144	-0.778	2.09	-0.326	-0.689	-1.056	0.543	1.4	-0.332	-1.114
t61	-1.125	0.997	-0.072	-1.909	-0.878	-0.96	1.591	-0.026	0.026	0.237	-0.538	-0.584	0.033	0.633	0.889	-1.228	0.647	0.252	1.192	-0.224	0.648	-0.569	2.262	-0.146	-0.426	-1.4	0.432	1.873	-0.416	-1.227
t185	-0.861	0.261	-0.484	-1.426	-1.205	-0.566	1.495	0.13	0.104	-0.041	-0.048	-1.118	-0.475	1.187	1.293	-0.582	1.049	0.352	1.193	-0.059	-0.246	-0.116	1.947	-0.452	-0.862	-0.848	0.57	1.766	-0.855	-1.111
t17	-0.667	-0.073	-0.667	-1.415	-1.355	-0.366	1.649	0.385	0.07	-0.179	0.261	-1.358	-0.767	1.243	1.449	-0.202	1.338	0.411	1.182	0.077	-0.575	0.099	1.783	-0.634	-1.061	-0.678	0.677	1.44	-1.022	-1.055
t99	-0.286	-0.854	-1.093	-1.575	-1.748	0.076	1.616	0.502	0.156	-0.461	1.145	-1.982	-1.47	1.988	1.9	0.72	1.875	0.531	1.291	0.339	-1.551	0.177	1.443	-0.934	-1.525	0.052	0.859	0.992	-1.353	-0.865
t144	-0.798	0.059	-0.561	-0.888	-1.316	-0.531	1.645	0.363	0.031	-0.124	0.195	-1.266	-0.799	0.961	1.323	-0.294	1.214	0.338	1.138	0.052	-0.376	-0.026	1.869	-0.562	-0.969	-0.845	0.634	1.438	-0.792	-1.121
t165	-0.864	0.485	-0.359	-2.142	-1.113	-0.607	1.64	0.187	0.055	0.051	0.011	-0.967	-0.43	1.052	1.151	-0.703	0.954	0.343	1.255	-0.042	0.052	-0.306	2.08	-0.358	-0.718	-0.971	0.554	1.621	-0.803	-1.118
t18	-1.01	0.698	-0.238	-1.291	-1.002	-0.815	1.547	0.072	0.041	0.105	-0.311	-0.809	-0.181	0.749	1.008	-0.995	0.76	0.267	1.141	-0.15	0.31	-0.404	2.13	-0.285	-0.611	-1.254	0.467	1.785	-0.525	-1.211
t163	-1.089	0.818	-0.183	-1.83	-0.973	-0.869	1.548	-0.01	0.057	0.169	-0.528	-0.706	-0.033	0.776	1.025	-1.079	0.789	0.286	1.195	-0.213	0.414	-0.415	2.165	-0.227	-0.536	-1.254	0.472	1.926	-0.528	-1.183
t3	-0.412	-0.527	-0.928	-1.639	-1.607	-0.047	1.599	0.454	0.137	-0.345	0.92	-1.745	-1.222	1.75	1.709	0.364	1.621	0.48	1.279	0.244	-1.175	0.03	1.615	-0.801	-1.334	-0.198	0.771	1.139	-1.22	-0.919
t5	-0.88	0.278	-0.462	-1.006	-1.219	-0.608	1.469	0.13	0.088	-0.043	0.104	-1.139	-0.579	1.076	1.228	-0.539	0.991	0.303	1.175	-0.036	-0.216	-0.306	1.98	-0.436	-0.853	-0.887	0.542	1.663	-0.689	-1.136
t188	-0.935	0.534	-0.31	-1.569	-1.128	-0.748	1.653	0.169	0.018	0.059	0.004	-0.955	-0.491	0.812	1.107	-0.648	0.967	0.288	1.205	-0.05	0.136	-0.481	2.072	-0.343	-0.698	-1.084	0.544	1.51	-0.501	-1.147
t146	-0.82	0.291	-0.467	-1.555	-1.287	-0.54	1.516	0.15	0.096	-0.035	0.303	-1.17	-0.689	1.161	1.264	-0.386	1.081	0.32	1.264	-0.007	-0.239	-0.589	1.995	-0.424	-0.85	-0.784	0.567	1.513	-0.624	-1.063
t192	-0.76	0.151	-0.527	-1.714	-1.339	-0.467	1.639	0.314	0.062	-0.074	0.393	-1.245	-0.856	1.152	1.321	-0.238	1.192	0.352	1.267	0.057	-0.343	-0.362	1.955	-0.491	-0.914	-0.723	0.63	1.386	-0.776	-1.049
t121	-1.004	0.704	-0.224	-1.67	-1.125	-0.806	1.593	0.119	0.034	0.125	-0.065	-0.858	-0.427	0.733	1.045	-0.717	0.884	0.253	1.243	-0.119	0.286	-0.815	2.168	-0.258	-0.602	-1.134	0.505	1.556	-0.302	-1.133
t64	-1.19	1.016	-0.059	-1.321	-0.875	-0.991	1.502	-0.028	0.025	0.234	-0.543	-0.581	-0.003	0.536	0.821	-1.305	0.508	0.202	1.149	-0.254	0.665	-0.59	2.316	-0.128	-0.414	-1.464	0.379	1.994	-0.364	-1.272
t88	-0.961	0.394	-0.409	-1.118	-1.205	-0.648	1.485	0.167	0.075	0.003	-0.088	-1.045	-0.503	0.939	1.195	-0.635	0.955	0.292	1.183	-0.105	-0.09	-0.316	2.046	-0.396	-0.783	-0.97	0.53	1.79	-0.651	-1.135
t155	-1.04	0.617	-0.271	-1.445	-1.183	-0.788	1.563	0.106	0.05	0.097	-0.156	-0.902	-0.462	0.748	1.115	-0.674	0.961	0.263	1.228	-0.136	0.179	-0.695	2.122	-0.293	-0.648	-1.082	0.523	1.682	-0.367	-1.123
t87	-0.59	-0.168	-0.705	-1.73	-1.465	-0.298	1.684	0.379	0.082	-0.201	0.635	-1.476	-1.041	1.387	1.508	0.068	1.453	0.418	1.269	0.17	-0.699	-0.181	1.764	-0.641	-1.108	-0.498	0.715	1.203	-0.955	-0.988
t120	-0.896	0.326	-0.433	-1.492	-1.21	-0.622	1.598	0.193	0.061	-0.012	-0.035	-1.074	-0.539	0.998	1.244	-0.553	1.083	0.333	1.202	-0.04	-0.119	-0.213	1.98	-0.429	-0.812	-0.921	0.583	1.651	-0.742	-1.116
t72	-0.871	0.332	-0.438	-1.527	-1.143	-0.598	1.578	0.177	0.062	-0.016	-0.019	-1.063	-0.469	1.076	1.209	-0.65	0.994	0.341	1.188	-0.037	-0.123	-0.082	1.997	-0.429	-0.812	-0.937	0.56	1.711	-0.872	-1.144
t43	-1.055	0.692	-0.229	-1.198	-1.086	-0.837	1.584	0.14	0.017	0.112	-0.186	-0.842	-0.386	0.618	1.003	-0.842	0.809	0.235	1.173	-0.133	0.31	-0.577	2.167	-0.273	-0.604	-1.233	0.479	1.699	-0.38	-1.19
t130	-0.531	-0.397	-0.831	-1.224	-1.619	-0.17	1.605	0.478	0.109	-0.292	0.805	-1.656	-1.279	1.466	1.617	0.305	1.541	0.417	1.256	0.195	-0.985	-0.186	1.699	-0.733	-1.244	-0.341	0.742	1.178	-0.98	-0.954
t23	-0.811	0.16	-0.533	-1.247	-1.316	-0.505	1.534	0.227	0.08	-0.085	0.316	-1.244	-0.769	1.137	1.3	-0.329	1.125	0.326	1.223	0.024	-0.357	-0.331	1.946	-0.489	-0.92	-0.763	0.587	1.529	-0.742	-1.082
t70	-0.379	-0.695	-0.994	-1.315	-1.739	-0.022	1.627	0.549	0.124	-0.403	1.105	-1.886	-1.503	1.717	1.784	0.65	1.761	0.468	1.284	0.301	-1.339	-0.065	1.552	-0.861	-1.425	-0.095	0.82	0.974	-1.115	-0.893
t102	-0.904	0.395	-0.393	-1.232	-1.232	-0.682	1.576	0.216	0.051	0.002	-0.019	-1.056	-0.555	0.862	1.212	-0.499	1.062	0.297	1.186	-0.073	-0.06	-0.493	2.002	-0.408	-0.79	-0.985	0.569	1.532	-0.475	-1.114
t33	-0.997	0.455	-0.357	-1.038	-1.196	-0.724	1.514	0.162	0.06	0.03	-0.164	-0.994	-0.49	0.821	1.165	-0.649	0.959	0.275	1.171	-0.118	0.013	-0.422	2.056	-0.368	-0.741	-1.038	0.533	1.74	-0.518	-1.148
t199	-0.525	-0.349	-0.818	-1.314	-1.46	-0.238	1.563	0.336	0.123	-0.283	0.574	-1.585	-0.945	1.585	1.604	0.092	1.482	0.447	1.204	0.162	-0.945	0.101	1.645	-0.733	-1.235	-0.412	0.721	1.3	-1.106	-1.004
t177	-0.638	-0.154	-0.711	-0.97	-1.424	-0.327	1.552	0.367	0.082	-0.221	0.626	-1.483	-0.988	1.3	1.428	-0.038	1.285	0.363	1.196	0.13	-0.712	-0.152	1.803	-0.643	-1.116	-0.585	0.644	1.325	-0.898	-1.051
t38	-0.737	-0.074	-0.65	-0.851	-1.485	-0.409	1.57	0.399	0.07	-0.178	0.506	-1.429	-1.07	1.107	1.415	-0.007	1.302	0.329	1.211	0.083	-0.601	-0.347	1.852	-0.595	-1.056	-0.639	0.649	1.364	-0.699	-1.039
t138	-0.64	-0.259	-0.756	-0.783	-1.544	-0.303	1.504	0.38	0.11	-0.249	0.618	-1.562	-1.125	1.341	1.532	0.138	1.395	0.366	1.209	0.114	-0.851	-0.266	1.755	-0.672	-1.175	-0.475	0.681	1.328	-0.812	-1.008
t139	-1.178	0.992	-0.088	-1.377	-0.867	-0.976	1.476	-0.052	0.043	0.222	-0.627	-0.59	0.086	0.607	0.865	-1.32	0.539	0.222	1.144	-0.274	0.611	-0.49	2.277	-0.147	-0.438	-1.441	0.384	2.065	-0.418	-1.262
t162	-0.852	0.354	-0.418	-1.574	-1.216	-0.64	1.558	0.128	0.081	-0.005	0.089	-1.091	-0.539	1.071	1.241	-0.483	1.083	0.324	1.229	-0.03	-0.124	-0.476	1.973	-0.408	-0.811	-0.884	0.574	1.519	-0.589	-1.096
t107	-0.534	-0.354	-0.828	-1.541	-1.56	-0.165	1.572	0.423	0.13	-0.274	0.672	-1.609	-1.1	1.568	1.629	0.2	1.52	0.442	1.269	0.16	-0.969	-0.067	1.698	-0.722	-1.226	-0.336	0.734	1.284	-1.08	-0.949
t39	-0.706	-0.151	-0.696	-0.564	-1.449	-0.411	1.462	0.265	0.104	-0.216	0.529	-1.485	-0.983	1.28	1.447	-0.03	1.282	0.337	1.174	0.091	-0.725	-0.246	1.784	-0.624	-1.116	-0.587	0.632	1.406	-0.753	-1.062
t27	-0.293	-0.752	-1.034	-1.969	-1.751	0.086	1.745	0.658	0.111	-0.413	1.158	-1.906	-1.535	1.815	1.842	0.718	1.86	0.528	1.327	0.338	-1.399	0.095	1.534	-0.9	-1.453	-0.021	0.873	0.893	-1.321	-0.851
t42	-0.346	-0.763	-1.052	-1.153	-1.758	0.045	1.586	0.576	0.126	-0.443	1.208	-1.949	-1.537	1.762	1.791	0.669	1.737	0.466	1.265	0.311	-1.451	0.012	1.54	-0.903	-1.478	-0.064	0.803	0.979	-1.197	-0.895
t181	-0.48	-0.532	-0.904	-0.886	-1.678	-0.11	1.582	0.536	0.096	-0.354	1.102	-1.791	-1.483	1.497	1.626	0.477	1.552	0.396	1.25	0.263	-1.144	-0.214	1.679	-0.786	-1.328	-0.261	0.742	1.04	-0.968	-0.956
t94	-1.226	1.006	-0.054	-1.19	-0.847	-1.051	1.513	-0.063	0.018	0.234	-0.703	-0.558	0.079	0.497	0.845	-1.342	0.553	0.211	1.112	-0.267	0.681	-0.433	2.271	-0.14	-0.418	-1.504	0.396	2.035	-0.366	-1.292
t40	-0.672	-0.128	-0.693	-1.117	-1.356	-0.362	1.525	0.286	0.108	-0.199	0.312	-1.407	-0.782	1.385	1.461	-0.213	1.266	0.398	1.171	0.074	-0.671	0.094	1.774	-0.631	-1.094	-0.614	0.65	1.536	-1.043	-1.07
t46	-0.833	0.16	-0.511	-0.562	-1.316	-0.594	1.538	0.286	0.051	-0.1	0.223	-1.239	-0.777	0.913	1.265	-0.323	1.106	0.287	1.136	0.006	-0.305	-0.374	1.919	-0.507	-0.927	-0.89	0.582	1.448	-0.542	-1.128
t197	-0.703	-0.133	-0.69	-0.952	-1.396	-0.415	1.51	0.261	0.104	-0.2	0.338	-1.429	-0.829	1.321	1.48	-0.116	1.327	0.379	1.174	0.074	-0.686	-0.022	1.754	-0.631	-1.102	-0.604	0.659	1.459	-0.885	-1.059
t41	-0.646	-0.235	-0.732	-1.074	-1.521	-0.303	1.612	0.437	0.08	-0.227	0.618	-1.522	-1.153	1.278	1.502	0.104	1.41	0.38	1.223	0.146	-0.774	-0.141	1.78	-0.663	-1.141	-0.51	0.698	1.294	-0.917	-1.015
t137	-0.81	0.212	-0.506	-1.301	-1.246	-0.517	1.553	0.238	0.074	-0.067	0.174	-1.177	-0.643	1.114	1.265	-0.474	1.059	0.337	1.193	-0.001	-0.277	-0.194	1.959	-0.479	-0.888	-0.842	0.576	1.601	-0.829	-1.111
t71	-0.508	-0.22	-0.731	-2.207	-1.529	-0.201	1.78	0.496	0.069	-0.211	0.819	-1.523	-1.193	1.432	1.546	0.23	1.553	0.446	1.33	0.223	-0.748	-0.283	1.768	-0.664	-1.13	-0.406	0.762	1.022	-0.997	-0.936
t119	-0.665	-0.275	-0.759	-0.769	-1.508	-0.3	1.552	0.43	0.088	-0.251	0.485	-1.53	-1.082	1.289	1.526	0.052	1.39	0.382	1.176	0.109	-0.828	0.002	1.755	-0.69	-1.171	-0.524	0.692	1.417	-0.967	-1.037
t2	-0.652	0.097	-0.588	-2.22	-1.339	-0.324	1.659	0.324	0.084	-0.101	0.562	-1.295	-0.846	1.358	1.354	-0.22	1.225	0.397	1.317	0.106	-0.438	-0.313	1.936	-0.522	-0.953	-0.617	0.637	1.357	-0.985	-1.009
t176	-0.874	0.319	-0.45	-1.391	-1.23	-0.601	1.554	0.166	0.074	-0.026	0.088	-1.11	-0.565	1.033	1.238	-0.519	1.065	0.321	1.209	-0.03	-0.161	-0.324	1.98	-0.432	-0.829	-0.896	0.563	1.611	-0.689	-1.105
t158	-0.451	-0.459	-0.882	-1.558	-1.631	-0.102	1.617	0.493	0.116	-0.318	0.954	-1.721	-1.301	1.612	1.664	0.415	1.602	0.445	1.295	0.231	-1.094	-0.185	1.666	-0.765	-1.293	-0.242	0.762	1.08	-1.04	-0.918
t74	-0.565	-0.376	-0.831	-1.34	-1.512	-0.183	1.617	0.499	0.097	-0.282	0.486	-1.576	-1.045	1.467	1.617	0.113	1.504	0.452	1.207	0.137	-0.956	0.237	1.693	-0.751	-1.232	-0.418	0.743	1.395	-1.213	-0.996
t151	-0.693	-0.08	-0.659	-1.067	-1.39	-0.404	1.567	0.325	0.084	-0.181	0.399	-1.399	-0.875	1.244	1.429	-0.133	1.289	0.37	1.186	0.086	-0.606	-0.104	1.803	-0.611	-1.066	-0.648	0.652	1.403	-0.867	-1.061
t83	-1.042	0.76	-0.204	-1.813	-0.998	-0.812	1.566	0.07	0.044	0.151	-0.317	-0.764	-0.196	0.805	1.005	-0.987	0.754	0.278	1.212	-0.167	0.355	-0.459	2.198	-0.237	-0.562	-1.203	0.475	1.83	-0.566	-1.185
t193	-1.323	1.142	0.013	-1.069	-0.808	-1.11	1.488	-0.069	0.008	0.282	-0.823	-0.463	0.137	0.352	0.748	-1.503	0.416	0.171	1.106	-0.325	0.833	-0.49	2.368	-0.078	-0.333	-1.616	0.343	2.197	-0.325	-1.325
t95	-0.939	0.352	-0.423	-0.548	-1.219	-0.709	1.466	0.167	0.063	-0.033	-0.082	-1.089	-0.507	0.838	1.203	-0.563	0.99	0.268	1.115	-0.1	-0.122	-0.397	1.973	-0.432	-0.828	-1.026	0.531	1.662	-0.452	-1.157
t126	-1.13	0.72	-0.211	-0.729	-1.081	-0.898	1.533	0.165	0.015	0.118	-0.419	-0.8	-0.304	0.465	0.987	-0.917	0.772	0.21	1.115	-0.203	0.347	-0.52	2.173	-0.273	-0.59	-1.324	0.461	1.836	-0.306	-1.223
