V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t67	-5.614	-3.987	-3.887	-4.137	-3.815	-3.896	-8.851	-4.981	-6	-4.402	-5.193	-3.573	-4.394	-5.702	-4.983	-5.878	-3.787	-3.3	-4.654	-5.207	-4.473	-5.743	-2.477	-4.501	-2.25	-5.085	-6.749	-5.86	-1.613	-1.142
t83	-6.956	-5.687	-6.307	-7.199	-3.431	-4.096	-7.898	-7.053	-6.929	-3.752	-5.608	-6.347	-3.661	-6.49	-8.174	-7.423	-6.022	-3.794	-7.93	-6.054	-5.848	-5.86	-3.448	-4.575	-2.854	-4.171	-9.21	-7.465	-4.692	-0.319
t143	-5.451	-3.623	-1.983	-3.437	-4.134	-5.247	-4.972	-2.874	-5.25	-5.574	-6.008	-2.059	-6.445	-5.8	-3.081	-4.176	-3.46	-4.812	-2.149	-4.902	-4.442	-5.297	-2.722	-5.451	-3.545	-6.93	-5.301	-4.833	-1.639	-3.802
t153	-6.432	-4.287	-4.267	-5.813	-4.149	-3.983	-9.207	-6.053	-7.592	-4.893	-6.357	-4.823	-4.348	-6.585	-6.276	-6.134	-4.24	-3.175	-6.176	-5.81	-4.924	-6.344	-2.393	-4.931	-3.154	-5.363	-8.229	-7.013	-2.363	-0.539
t141	-4.823	-3.849	-2.868	-3.028	-2.752	-4.566	-3.705	-2.687	-3.133	-3.877	-4.367	-2.231	-5.07	-4.744	-3.455	-4.258	-4.117	-4.541	-3.028	-4.18	-4.352	-4.087	-2.89	-4.191	-2.203	-4.847	-5.085	-4.291	-2.633	-2.949
t171	-4.873	-4.246	-3.613	-3.189	-2.393	-4.341	-3.526	-3.057	-2.827	-3.307	-3.818	-2.696	-4.489	-4.546	-4.043	-4.831	-4.589	-4.458	-3.515	-4.188	-4.5	-3.914	-3.104	-3.826	-1.806	-4.119	-5.444	-4.391	-2.947	-2.498
t85	-5.678	-4.808	-4.7	-6.092	-2.01	-3.92	-3.426	-4.65	-4.412	-2.649	-4.394	-4.574	-3.623	-5.118	-6.331	-5.523	-5.427	-4.029	-5.868	-4.57	-5.044	-3.868	-2.99	-3.771	-2.18	-3.609	-7.018	-5.505	-4.995	-1.052
t174	-5.625	-3.212	-1.912	-4.266	-3.875	-4.5	-5.561	-3.57	-5.962	-5.567	-6.608	-2.944	-5.368	-6.13	-3.892	-3.839	-3.395	-3.736	-4.148	-4.948	-4.261	-5.56	-1.922	-4.998	-3.709	-6.034	-6.763	-5.793	-1.609	-1.974
t108	-5.169	-3.934	-3.451	-3.883	-2.555	-3.908	-4.464	-3.727	-4.192	-3.492	-4.551	-3.245	-4.151	-5.001	-4.719	-4.737	-4.27	-3.669	-4.456	-4.396	-4.347	-4.196	-2.463	-3.926	-2.077	-4.083	-6.212	-5.039	-2.607	-1.456
t47	-5.166	-4.241	-3.713	-4.305	-2.082	-4.043	-2.852	-3.542	-3.532	-3.042	-4.232	-3.431	-4.039	-4.795	-4.95	-4.676	-4.805	-4.054	-4.578	-4.22	-4.559	-3.698	-2.755	-3.748	-2.063	-3.741	-6.182	-4.855	-3.585	-1.684
t69	-5.002	-3.784	-2.877	-2.383	-3.327	-4.661	-5.101	-2.967	-3.494	-4.587	-4.802	-2.306	-5.238	-5.116	-3.388	-4.426	-4.026	-4.359	-3.498	-4.532	-4.368	-4.75	-2.864	-4.41	-2.386	-4.942	-5.597	-4.783	-1.699	-2.858
t10	-5.115	-3.6	-2.452	-2.458	-3.604	-4.845	-5.085	-2.83	-3.84	-5.083	-5.355	-2.234	-5.605	-5.396	-3.235	-4.097	-3.868	-4.402	-3.602	-4.638	-4.359	-4.958	-2.728	-4.692	-2.812	-5.398	-5.698	-4.955	-1.589	-3.049
t53	-4.845	-3.951	-2.963	-3.279	-2.488	-4.584	-2.763	-2.602	-2.823	-3.671	-4.306	-2.416	-4.962	-4.694	-3.702	-4.17	-4.427	-4.614	-3.544	-4.087	-4.448	-3.771	-2.95	-4.071	-2.208	-4.525	-5.205	-4.31	-3.164	-2.888
