feature_1	feature_2	feature_3	feature_4	feature_5	feature_6	feature_7	feature_8	feature_9	feature_10	feature_11	feature_12	feature_13	feature_14	feature_15	feature_16	feature_17	feature_18	feature_19	feature_20	feature_21	feature_22	feature_23	feature_24	feature_25	feature_26	feature_27	feature_28	feature_29	feature_30
t14	-0.36	0.709	0.622	-0.035	0.206	0.028	1.255	0.946	-0.258	-0.252	0.133	-0.245	-0.038	0.076	-0.622	0.141	-0.476	0.574	0.534	-1.122	-0.892	0.177	0.241	-0.951	1.085	0.128	-0.577	0.672	-0.959	-0.744
t127	-0.384	0.794	0.827	0.278	1.529	-0.323	0.414	0.664	0.447	-0.581	0.351	-0.247	-0.872	-0.115	-0.621	0.083	-0.398	1.298	0.304	-2.017	-0.394	0.106	0.599	-0.596	0.695	-0.368	-0.059	0.67	-1.355	-0.733
t24	-0.585	0.612	0.413	-0.388	1.079	0.011	1.16	1.511	-0.246	-0.129	0.042	0.057	-0.69	-0.328	-0.621	-0.037	-0.332	1.057	0.846	-1.291	-0.986	0.079	0.33	-0.887	1.619	-0.673	-0.511	0.29	-0.637	-0.771
t145	-0.42	0.61	0.639	-0.334	0.272	-0.725	1.313	1.224	0.595	-0.437	0.208	0.228	-0.9	-0.609	-1.221	0.126	-0.342	1.175	0.894	-1.149	-0.605	0.274	0.241	-0.754	1.171	-0.656	-0.357	1.217	-0.937	-0.747
t84	-0.365	0.772	0.223	-0.507	-0.156	0.281	1.039	1.498	-0.439	-0.028	-0.097	0.054	0.456	-0.116	-0.809	0.37	-0.462	0.686	0.636	-0.682	-0.846	0.271	0.071	-1.125	1.053	-0.245	-0.867	0.273	-0.232	-0.713
t133	-0.157	0.788	0.773	0.054	0.232	-0.375	0.439	1.182	0.288	-0.573	0.225	0.105	-0.85	-0.009	-0.89	0.357	-0.193	1.065	0.308	-1.892	-0.912	0.274	0.539	-0.916	1.574	0.516	-0.734	0.702	-1.193	-0.727
t135	-0.551	0.531	0.125	-0.921	0.231	-0.491	1.054	2.135	0.356	-0.26	-0.027	0.916	-1.279	-0.874	-1.4	0.23	-0.111	1.538	1.183	-1.275	-1.091	0.264	0.39	-0.97	2.552	-0.902	-0.707	0.497	-0.38	-0.771
t59	0.124	0.871	0.775	0.171	-0.305	-0.145	1.36	1.217	0.774	-0.639	0.139	0.036	-1.177	-0.381	-1.273	0.609	-0.241	0.714	0.383	-1.986	-0.643	0.31	0.255	-1.061	1.252	0.465	-1.098	1.306	-1.009	-0.809
t8	-0.48	0.518	0.487	-0.131	0.928	-0.262	1.874	1.201	0.633	-0.432	0.241	0.036	-1.619	-0.741	-1.203	0.033	-0.508	0.982	1.14	-1.48	-0.674	0.053	0.389	-0.68	1.552	-1.022	-0.077	1.403	-1.201	-0.965
t61	-0.226	0.587	0.475	-0.274	-0.65	-0.017	1.468	1.318	0.144	-0.274	0.062	0.207	-0.355	-0.328	-1.338	0.335	-0.54	0.341	0.892	-1.078	-0.679	0.27	0.127	-1.097	1.521	0.288	-0.826	1.217	-0.717	-0.86
t31	-0.357	0.567	0.701	-0.046	0.954	-0.215	1.454	1.576	0.447	-0.469	0.224	0.108	-2.051	-0.51	-0.981	0.09	-0.206	1.157	0.895	-1.916	-1.234	0.078	0.517	-0.831	2.13	-0.362	-0.527	1.057	-1.32	-0.936
t52	-0.294	0.653	0.482	-0.148	0.182	0.251	1.356	1.357	-0.096	-0.256	0.038	0.039	-0.52	-0.221	-0.939	0.224	-0.439	0.564	0.711	-1.424	-0.899	0.142	0.263	-1.084	1.621	0.138	-0.848	0.674	-0.701	-0.834
t4	-0.364	0.681	0.568	-0.508	-0.071	-0.238	0.828	1.797	-0.119	-0.211	0.003	0.354	-0.551	-0.188	-0.89	0.259	-0.135	1.117	0.653	-1.163	-1.25	0.317	0.237	-1.093	1.772	0.032	-1.007	0.415	-0.558	-0.691
t168	-0.647	0.555	0.365	-0.682	-0.225	-0.521	0.127	1.35	-0.191	-0.308	0.065	0.609	0.411	0.075	-0.964	0.154	-0.219	1.356	0.725	-0.764	-1.191	0.347	0.436	-0.973	1.797	0.021	-0.538	0.033	-0.645	-0.566
t137	-0.503	0.692	0.388	-0.724	0.196	-0.628	0.13	1.68	0.06	-0.361	-0.011	0.794	-0.279	-0.402	-1.074	0.247	-0.06	1.544	0.595	-1.316	-0.876	0.369	0.397	-1.019	1.95	-0.015	-0.998	-0.043	-0.224	-0.515
t166	-0.724	0.475	0.315	-0.736	0.203	-0.293	0.598	1.484	-0.174	-0.109	0.062	0.455	0.036	-0.095	-0.922	0.01	-0.314	1.301	1.016	-0.646	-1.127	0.243	0.319	-0.922	1.602	-0.646	-0.211	0.258	-0.751	-0.71
t67	-0.469	0.737	0.404	-0.274	0.998	0.033	0.714	1.315	-0.059	-0.271	0.057	0.11	-0.498	-0.169	-0.644	0.138	-0.268	1.22	0.563	-1.524	-0.854	0.13	0.421	-0.927	1.424	-0.454	-0.5	0.083	-0.727	-0.714
t143	-0.493	0.663	0.661	-0.644	0.532	-1.075	0.645	1.756	0.462	-0.446	0.155	0.588	-1.27	-0.486	-0.984	0.107	0.116	1.892	0.729	-1.295	-1.223	0.348	0.407	-0.829	1.87	-0.608	-0.538	0.518	-0.946	-0.619
t131	-0.222	0.854	0.724	-0.07	0.31	-0.222	0.443	1.186	-0.015	-0.435	0.106	0.06	-0.248	-0.002	-0.721	0.313	-0.221	0.997	0.193	-1.617	-0.796	0.286	0.36	-1.003	1.205	0.504	-0.963	0.335	-0.731	-0.615
t116	-0.604	0.384	0.525	-0.637	0.022	-0.501	1.289	1.857	0.093	-0.267	0.112	0.583	-1.275	-0.346	-1.093	-0.001	-0.087	1.293	1.186	-1.087	-1.674	0.223	0.4	-0.97	2.594	-0.333	-0.562	0.742	-1.065	-0.813
t82	-0.176	0.834	0.576	-0.424	0.154	-0.072	0.694	1.928	-0.162	-0.234	-0.117	0.387	-0.721	-0.326	-0.834	0.379	-0.03	0.994	0.394	-1.675	-0.973	0.318	0.197	-1.248	1.892	0.468	-1.595	0.113	-0.125	-0.623
t77	-0.245	0.707	0.767	-0.199	0.786	-0.417	1.595	1.743	0.528	-0.425	0.12	0.164	-1.97	-0.745	-1.023	0.181	-0.102	1.178	0.755	-1.805	-0.954	0.196	0.256	-0.918	1.746	-0.38	-0.921	1.064	-0.871	-0.818
t98	-0.35	0.664	0.34	-0.509	0.208	0.04	1.23	1.816	0.137	-0.255	-0.093	0.497	-0.783	-0.675	-1.191	0.289	-0.247	0.974	0.829	-1.494	-0.823	0.224	0.209	-1.123	1.895	-0.201	-1.202	0.444	-0.124	-0.729
t170	-0.46	0.638	0.728	-0.146	0.141	-0.744	0.149	0.763	0.264	-0.561	0.304	0.193	0.034	0.179	-0.9	0.129	-0.29	1.268	0.487	-1.248	-0.845	0.298	0.544	-0.762	1.162	0.161	-0.15	0.62	-1.336	-0.627
t160	-0.609	0.487	0.663	-0.075	1.406	-0.31	2.116	1.103	0.226	-0.296	0.289	-0.269	-1.564	-0.501	-0.677	-0.267	-0.422	1.006	1.113	-1.284	-1.044	-0.037	0.357	-0.637	1.464	-1.113	0.114	1.189	-1.497	-0.936
t53	-0.331	0.604	0.55	-0.111	0.586	0.046	1.422	1.343	0.307	-0.341	0.099	0.113	-1.091	-0.567	-1.122	0.15	-0.461	0.702	0.867	-1.668	-0.583	0.113	0.287	-0.933	1.532	-0.202	-0.729	0.992	-0.714	-0.866
t134	-0.543	0.642	0.748	-0.165	1.109	-0.856	0.851	0.943	0.486	-0.569	0.319	0.066	-0.923	-0.281	-0.813	-0.06	-0.205	1.566	0.66	-1.317	-0.856	0.179	0.49	-0.637	1.146	-0.652	-0.002	0.749	-1.39	-0.689
t33	-0.626	0.632	0.317	-0.41	0.356	-0.491	0.151	0.78	0.143	-0.465	0.198	0.377	0.483	0.037	-0.966	0.122	-0.383	1.439	0.603	-0.957	-0.724	0.246	0.552	-0.792	1.167	-0.378	0.042	0.148	-0.999	-0.609
t90	-0.175	0.763	0.587	-0.34	-0.319	-0.124	1.133	1.717	-0.02	-0.287	-0.023	0.277	-0.602	-0.342	-1.049	0.4	-0.225	0.773	0.546	-1.362	-0.98	0.33	0.159	-1.163	1.688	0.387	-1.34	0.669	-0.379	-0.705
t75	-0.336	0.741	0.552	-0.024	0.854	-0.136	1.187	1.167	0.299	-0.402	0.211	-0.137	-1.033	-0.307	-0.833	0.213	-0.405	1.056	0.644	-1.502	-0.775	0.133	0.41	-0.779	1.164	-0.563	-0.287	0.894	-1.158	-0.851
t66	-0.381	0.531	0.7	0.143	1.414	-0.053	1.58	1.32	0.629	-0.437	0.279	-0.059	-2.368	-0.612	-0.935	0.005	-0.346	0.989	1.015	-2.283	-0.835	-0.029	0.553	-0.695	1.953	-0.666	-0.227	1.288	-1.492	-1.024
t101	-0.568	0.389	0.401	-0.432	0.176	-0.143	1.055	1.568	0.02	-0.271	0.15	0.409	-0.853	-0.262	-1.148	0.038	-0.373	0.954	1.138	-1.278	-1.304	0.131	0.509	-0.908	2.327	-0.205	-0.351	0.797	-1.075	-0.897
t20	-0.518	0.554	0.572	-0.337	0.523	-0.221	1.2	1.361	-0.074	-0.181	0.119	0.076	-0.687	-0.208	-0.76	-0.011	-0.318	0.917	0.901	-1.184	-1.006	0.159	0.279	-0.891	1.581	-0.355	-0.432	0.692	-0.97	-0.786
t68	-0.336	0.686	0.601	-0.101	0.074	-0.491	0.866	0.873	0.544	-0.548	0.274	0.042	-0.288	-0.209	-1.177	0.285	-0.461	1.082	0.651	-1.063	-0.621	0.28	0.359	-0.759	0.762	-0.29	-0.155	1.118	-1.24	-0.764
t110	-0.139	0.833	0.957	0.222	0.386	-0.318	0.592	0.852	0.276	-0.538	0.243	-0.183	-0.527	0.05	-0.762	0.28	-0.31	0.82	0.195	-1.777	-0.556	0.265	0.348	-0.894	0.823	0.574	-0.706	0.859	-1.179	-0.691
t161	-0.346	0.654	0.498	-0.355	0.401	-0.39	0.988	1.619	0.534	-0.425	0.119	0.429	-1.313	-0.632	-1.236	0.283	-0.225	1.243	0.825	-1.686	-0.798	0.242	0.401	-0.875	1.815	-0.417	-0.672	0.888	-0.783	-0.792
t158	-0.422	0.467	0.487	-0.501	-0.477	-0.358	0.834	1.558	0.097	-0.392	0.074	0.683	-0.556	-0.169	-1.266	0.174	-0.175	0.98	0.903	-1.307	-1.316	0.275	0.431	-1.126	2.484	0.483	-0.834	0.574	-0.87	-0.742
t150	-0.572	0.537	0.626	-0.177	1.053	-0.482	1.503	1.095	0.311	-0.417	0.264	-0.017	-1.1	-0.446	-0.88	-0.114	-0.38	1.171	0.945	-1.229	-0.934	0.079	0.402	-0.692	1.407	-0.772	-0.064	0.98	-1.273	-0.828
t9	-0.549	0.448	0.411	-0.703	-0.026	-0.675	1.147	1.813	0.408	-0.399	0.104	0.728	-1.133	-0.649	-1.441	0.137	-0.176	1.393	1.16	-1.042	-1.252	0.281	0.381	-0.924	2.316	-0.48	-0.609	0.875	-0.771	-0.779
t96	-0.413	0.68	0.422	-0.279	0.568	-0.215	0.572	1.299	0.26	-0.385	0.131	0.277	-0.615	-0.341	-1.052	0.25	-0.381	1.135	0.686	-1.513	-0.61	0.21	0.447	-0.853	1.445	-0.308	-0.463	0.583	-0.778	-0.76
t58	-0.51	0.684	0.388	-0.392	0.395	-0.326	1.006	1.141	-0.034	-0.332	0.091	0.198	-0.17	-0.142	-0.771	0.125	-0.264	1.183	0.657	-1.06	-0.991	0.209	0.362	-0.923	1.497	-0.39	-0.432	0.282	-0.829	-0.658
t195	-0.672	0.591	0.329	-0.518	0.799	-0.296	1.213	1.278	-0.059	-0.176	0.126	0.108	-0.301	-0.405	-0.838	-0.026	-0.463	1.205	0.933	-0.757	-0.844	0.147	0.29	-0.76	1.195	-1.055	-0.096	0.56	-0.759	-0.755
t38	-0.502	0.727	0.24	-0.41	0.204	0.11	0.049	1.036	-0.303	-0.22	0.005	0.246	0.917	0.066	-0.873	0.278	-0.533	0.916	0.469	-1.047	-0.45	0.253	0.355	-0.986	0.98	-0.009	-0.548	-0.059	-0.306	-0.614
t79	-0.241	0.676	0.61	0.049	-0.209	-0.016	0.967	0.842	0.3	-0.463	0.178	0.006	-0.218	-0.007	-1.071	0.343	-0.493	0.608	0.577	-1.5	-0.649	0.231	0.357	-0.939	1.183	0.283	-0.533	0.988	-1.073	-0.791
t187	-0.387	0.573	0.387	-0.057	0.477	0.015	1.061	0.999	0.315	-0.439	0.206	0.115	-0.775	-0.203	-1.097	0.186	-0.518	0.805	0.845	-1.586	-0.723	0.087	0.536	-0.859	1.678	-0.215	-0.163	0.883	-1.239	-0.914
t94	-0.575	0.592	0.526	-0.311	0.968	-0.215	0.77	1.31	0.113	-0.263	0.137	0.228	-0.841	-0.279	-0.75	-0.009	-0.261	1.253	0.789	-1.675	-0.826	0.131	0.461	-0.801	1.667	-0.579	-0.309	0.403	-0.922	-0.738
t182	-0.611	0.645	0.387	-0.208	1.454	-0.114	0.963	1.003	0.066	-0.254	0.164	-0.001	-0.695	-0.333	-0.629	-0.063	-0.429	1.168	0.776	-1.561	-0.536	0.036	0.468	-0.712	1.306	-0.929	-0.03	0.372	-0.944	-0.768
t62	-0.371	0.714	0.374	-0.438	0.682	0.041	1.066	1.747	-0.026	-0.17	-0.063	0.336	-0.967	-0.549	-0.854	0.209	-0.207	1.009	0.732	-1.72	-0.755	0.176	0.275	-1.048	1.898	-0.326	-1.027	0.268	-0.284	-0.73
t138	-0.482	0.605	0.404	-0.478	-0.039	-0.291	0.476	1.412	0.095	-0.31	0.109	0.423	-0.253	-0.08	-1.03	0.254	-0.278	1.236	0.762	-1.104	-1.057	0.289	0.422	-0.937	1.643	-0.22	-0.424	0.455	-0.884	-0.726
t176	-0.477	0.595	0.565	-0.42	0.65	-0.485	0.854	1.602	0.359	-0.383	0.133	0.411	-1.193	-0.443	-1.009	0.103	-0.126	1.439	0.85	-1.467	-1.059	0.214	0.418	-0.875	1.813	-0.479	-0.523	0.606	-0.928	-0.75
t171	-0.332	0.64	0.363	-0.377	-0.369	0.195	0.698	1.55	-0.424	-0.147	0.015	0.219	0.095	0.047	-0.964	0.333	-0.452	0.585	0.681	-1.011	-1.077	0.256	0.295	-1.145	1.71	0.436	-0.861	0.456	-0.62	-0.796
t179	-0.313	0.586	0.515	-0.156	-0.017	0.031	1.31	1.215	0.075	-0.317	0.094	0.125	-0.506	-0.246	-1.093	0.198	-0.454	0.521	0.812	-1.418	-0.777	0.172	0.286	-1.021	1.645	0.212	-0.72	0.908	-0.846	-0.829
t163	-0.503	0.545	0.259	-0.418	0.083	0.1	1.05	1.321	-0.209	-0.15	0.037	0.254	-0.14	-0.203	-0.985	0.155	-0.488	0.67	0.94	-1.1	-0.854	0.166	0.317	-1.001	1.771	-0.129	-0.546	0.526	-0.671	-0.801
t28	-0.246	0.812	0.647	-0.173	0.958	-0.365	1.108	1.463	0.376	-0.381	0.11	0.081	-1.414	-0.521	-0.809	0.216	-0.14	1.174	0.555	-1.846	-0.651	0.197	0.309	-0.892	1.429	-0.372	-0.736	0.701	-0.85	-0.746
t113	-0.343	0.592	0.584	-0.345	0.391	-0.255	1.14	1.844	0.096	-0.297	0.105	0.32	-1.497	-0.377	-0.965	0.152	-0.153	1.062	0.848	-1.617	-1.301	0.183	0.419	-0.993	2.299	-0.054	-0.788	0.761	-0.963	-0.856
t194	-0.422	0.704	0.502	-0.309	0.358	-0.468	0.485	1.23	0.256	-0.506	0.139	0.355	-0.427	-0.209	-0.989	0.253	-0.211	1.356	0.546	-1.438	-0.897	0.27	0.493	-0.878	1.586	-0.119	-0.583	0.382	-0.818	-0.645
t191	-0.484	0.582	0.46	-0.368	0.249	-0.156	1.73	1.337	-0.111	-0.173	0.073	0.056	-0.641	-0.287	-0.789	0.042	-0.33	0.816	0.93	-1.035	-1.093	0.162	0.21	-0.95	1.693	-0.468	-0.528	0.727	-0.877	-0.784
t55	-0.198	0.657	0.582	-0.155	-0.233	0.11	1.638	1.516	-0.011	-0.252	0.047	0.033	-0.847	-0.255	-1.001	0.309	-0.364	0.48	0.766	-1.357	-1.069	0.214	0.176	-1.116	1.748	0.248	-1.005	1.007	-0.813	-0.861
t184	-0.6	0.626	0.501	-0.146	1.404	-0.206	0.97	0.986	0.181	-0.363	0.214	-0.006	-0.746	-0.337	-0.723	-0.071	-0.41	1.277	0.75	-1.448	-0.676	0.054	0.475	-0.706	1.191	-0.802	-0.047	0.481	-1.063	-0.766
t167	-0.308	0.689	0.499	-0.383	0.034	-0.223	0.939	1.543	0.22	-0.346	0.047	0.37	-0.742	-0.319	-1.087	0.315	-0.211	1.054	0.681	-1.41	-0.938	0.278	0.299	-1.045	1.726	-0.032	-0.836	0.625	-0.703	-0.742
t86	-0.166	0.758	0.532	-0.185	-0.241	0.229	1.11	1.453	-0.189	-0.213	-0.025	0.088	-0.329	-0.099	-0.877	0.384	-0.329	0.487	0.51	-1.51	-0.876	0.254	0.192	-1.183	1.607	0.513	-1.178	0.565	-0.533	-0.752
t102	-0.226	0.589	0.774	0.039	0.545	-0.254	1.906	1.46	0.604	-0.499	0.236	-0.01	-2.059	-0.522	-1.08	0.154	-0.235	0.917	0.919	-1.778	-1.185	0.108	0.377	-0.879	1.904	-0.27	-0.561	1.441	-1.45	-0.972
t43	-0.725	0.438	0.275	-0.594	0.609	-0.204	1.308	1.4	-0.038	-0.156	0.079	0.346	-0.652	-0.293	-0.859	-0.092	-0.289	1.175	1.17	-1.03	-1.177	0.104	0.384	-0.873	2.029	-0.878	-0.133	0.431	-0.96	-0.797
t177	-0.349	0.699	0.436	-0.276	0.43	0.004	1.159	1.325	0.125	-0.226	0.02	0.135	-0.659	-0.35	-0.884	0.232	-0.334	0.803	0.748	-1.531	-0.594	0.187	0.231	-0.983	1.448	-0.305	-0.72	0.609	-0.623	-0.761
t76	-0.756	0.479	0.09	-0.71	0.091	-0.346	0.68	1.009	-0.204	-0.183	0.081	0.452	0.592	-0.031	-0.966	-0.004	-0.454	1.094	1.013	-0.562	-0.847	0.202	0.397	-0.893	1.615	-0.587	0.036	0.181	-0.8	-0.677
t164	-0.461	0.633	0.36	-0.515	-0.089	-0.077	1.358	1.453	-0.245	-0.103	-0.013	0.202	-0.105	-0.264	-0.86	0.169	-0.352	0.786	0.846	-0.876	-0.984	0.241	0.14	-1.042	1.538	-0.285	-0.756	0.506	-0.504	-0.711
t60	-0.197	0.788	0.462	-0.093	0.249	0.118	1.283	1.267	0.068	-0.284	0.108	-0.139	-0.557	-0.26	-0.944	0.363	-0.52	0.66	0.593	-1.202	-0.658	0.198	0.219	-0.978	1.03	-0.164	-0.593	0.913	-0.867	-0.868
t19	-0.624	0.556	0.625	-0.428	0.6	-0.709	0.522	1.325	0.058	-0.356	0.231	0.305	-0.621	-0.113	-0.79	-0.041	-0.192	1.494	0.758	-1.174	-1.156	0.235	0.514	-0.744	1.683	-0.434	-0.175	0.476	-1.148	-0.682
t95	-0.11	0.89	0.729	0.073	0.761	-0.025	0.738	1.321	0.228	-0.382	0.104	-0.113	-0.927	-0.297	-0.76	0.344	-0.316	0.867	0.303	-2.002	-0.439	0.205	0.315	-0.93	1.027	0.073	-0.92	0.678	-0.687	-0.752
t175	-0.67	0.515	0.226	-0.285	0.798	-0.24	0.867	0.839	0.283	-0.398	0.274	0.111	-0.248	-0.239	-1.082	0.039	-0.637	1.203	0.999	-0.894	-0.671	0.09	0.55	-0.642	1.159	-1.012	0.438	0.77	-1.28	-0.869
t129	-0.397	0.529	0.334	-0.495	-0.392	0.003	0.788	1.475	-0.143	-0.203	-0.001	0.502	-0.182	-0.096	-1.154	0.24	-0.356	0.644	0.88	-1.203	-0.935	0.252	0.307	-1.17	2.109	0.416	-0.801	0.492	-0.668	-0.781
t124	-0.412	0.64	0.724	-0.095	0.527	-0.378	0.73	0.981	0.248	-0.43	0.232	0.044	-0.557	-0.029	-0.82	0.083	-0.292	1.075	0.604	-1.475	-0.822	0.198	0.421	-0.825	1.243	-0.06	-0.268	0.723	-1.278	-0.737
t3	-0.295	0.624	0.642	-0.181	0.139	-0.123	1.447	1.405	0.092	-0.349	0.108	0.121	-0.947	-0.21	-0.935	0.16	-0.238	0.81	0.727	-1.446	-1.178	0.181	0.303	-1.051	1.84	0.154	-0.766	0.814	-1.038	-0.815
t151	-0.304	0.655	0.41	-0.551	-0.61	-0.313	0.765	1.664	0.015	-0.311	0.006	0.579	-0.27	-0.283	-1.247	0.377	-0.249	0.928	0.704	-1.118	-1.01	0.369	0.273	-1.139	1.949	0.364	-1.053	0.564	-0.479	-0.69
t103	-0.322	0.685	0.633	-0.268	0.198	-0.42	0.827	1.442	0.29	-0.486	0.127	0.35	-0.859	-0.275	-1.024	0.252	-0.125	1.251	0.589	-1.538	-1.106	0.27	0.418	-0.975	1.791	0.091	-0.808	0.582	-0.896	-0.697
t104	-0.475	0.583	0.537	-0.328	0.436	-0.479	1.436	1.267	0.287	-0.411	0.18	0.223	-0.938	-0.404	-1.01	0.053	-0.261	1.182	0.864	-1.208	-1.071	0.179	0.371	-0.857	1.718	-0.48	-0.353	0.831	-1.104	-0.776
t93	-0.656	0.501	0.167	-0.991	-0.943	-0.427	0.097	1.526	-0.541	-0.12	-0.07	0.849	1.094	0.113	-1.115	0.195	-0.28	1.025	0.828	-0.411	-1.153	0.419	0.295	-1.164	2.051	0.374	-0.79	-0.119	-0.233	-0.528
t148	-0.513	0.531	0.456	-0.65	-0.054	-0.652	1.021	1.509	0.294	-0.315	0.1	0.52	-0.617	-0.387	-1.198	0.132	-0.186	1.261	1.006	-0.868	-1.031	0.309	0.256	-0.944	1.735	-0.419	-0.45	0.762	-0.889	-0.722
t89	-0.589	0.581	0.386	-0.568	0.22	-0.327	0.897	1.467	-0.176	-0.253	0.057	0.333	-0.221	-0.112	-0.833	0.094	-0.21	1.237	0.819	-0.876	-1.313	0.234	0.355	-0.969	1.82	-0.324	-0.524	0.252	-0.781	-0.682
t193	-0.388	0.698	0.39	-0.731	0.369	-0.267	0.924	2.201	0.119	-0.206	-0.11	0.642	-1.196	-0.663	-1.054	0.305	0.024	1.403	0.806	-1.497	-1.122	0.3	0.234	-1.113	2.189	-0.412	-1.239	0.248	-0.176	-0.682
t185	-0.456	0.521	0.674	-0.166	0.317	-0.41	1.295	0.989	0.516	-0.354	0.261	0.032	-0.797	-0.328	-1.116	0.061	-0.477	0.889	0.993	-1.214	-0.59	0.192	0.267	-0.738	1.046	-0.577	-0.036	1.358	-1.301	-0.856
t156	-0.458	0.578	0.585	-0.316	0.331	-0.307	1.18	1.288	0.16	-0.31	0.123	0.213	-0.765	-0.236	-0.903	0.078	-0.23	1.018	0.839	-1.324	-1.006	0.199	0.308	-0.935	1.672	-0.207	-0.509	0.704	-1.023	-0.751
t118	-0.391	0.708	0.279	-0.23	0.28	0.378	0.626	1.086	-0.298	-0.153	-0.001	0.074	0.289	-0.007	-0.801	0.267	-0.56	0.56	0.583	-1.345	-0.471	0.167	0.308	-1.039	1.249	0.078	-0.636	0.229	-0.488	-0.745
t199	-0.322	0.608	0.378	-0.542	-0.48	-0.171	1.071	1.696	0.084	-0.266	-0.023	0.534	-0.536	-0.347	-1.245	0.347	-0.242	0.852	0.845	-1.3	-1.011	0.311	0.257	-1.132	2.116	0.111	-1.002	0.654	-0.501	-0.749
t178	-0.267	0.699	0.571	-0.234	0.485	-0.211	0.956	1.725	0.108	-0.403	0.084	0.306	-1.459	-0.273	-0.851	0.262	-0.04	1.151	0.621	-1.882	-1.331	0.192	0.499	-1.041	2.383	0.185	-0.954	0.473	-0.971	-0.787
t2	-0.427	0.612	0.334	-0.221	-0.125	-0.06	0.812	0.899	-0.03	-0.351	0.164	0.11	0.297	-0.022	-1.094	0.24	-0.639	0.661	0.721	-0.92	-0.676	0.206	0.391	-0.906	1.222	0.038	-0.268	0.748	-0.927	-0.794
t70	-0.416	0.564	0.541	-0.312	0.426	-0.253	0.874	1.52	0.251	-0.306	0.125	0.301	-1.077	-0.401	-1.074	0.169	-0.306	0.999	0.905	-1.613	-0.814	0.199	0.395	-0.879	1.854	-0.251	-0.582	0.844	-0.867	-0.821
t85	-0.437	0.62	0.756	0.053	1.513	-0.449	1.263	1.184	0.666	-0.504	0.323	-0.08	-1.938	-0.54	-0.837	-0.011	-0.274	1.34	0.846	-1.928	-0.782	0.055	0.526	-0.601	1.414	-0.872	-0.061	1.129	-1.491	-0.889
t15	-0.275	0.588	0.513	-0.352	-0.462	0.039	1.605	1.651	-0.114	-0.193	-0.004	0.189	-0.636	-0.248	-1.051	0.272	-0.317	0.519	0.889	-1.126	-1.228	0.24	0.148	-1.161	1.945	0.23	-1.06	0.897	-0.676	-0.83
