V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t144	-0.677	0.61	-0.303	0.378	-0.171	-0.232	1.389	0.134	-0.916	0.21	-0.676	-0.294	0.273	0.798	-0.211	0.09	0.554	-1.446	0.132	-0.273	-1.427	0.724	0.151	0.938	-0.257	0.76	-0.441	0.899	-1.168	0.449
t196	-1.564	0.332	-0.757	1.771	2.423	0.449	0.79	-1.697	-0.826	0.401	0.908	1.974	-0.331	0.221	-2.519	0.787	-0.133	-4.54	-2.916	1.283	-2.131	4.148	-0.157	-1.009	0.331	1.124	0.967	2.1	0.149	-1.597
t200	-1.14	0.265	-0.583	1.965	1.549	1.17	-0.088	-1.554	-0.764	0.372	0.943	-0.232	-0.297	0.003	-3.006	2.444	-0.251	-3.789	-3.335	2.731	-2.12	2.191	-0.498	-0.034	1.116	1.7	0.765	2.721	-0.528	-1.728
t71	-0.729	0.746	-0.629	-0.01	0.495	-0.645	2.645	0.269	-0.861	0.206	-0.9	0.871	-0.028	0.895	0.233	-1.081	0.1	-1.197	0.9	-1.355	-1.09	0.982	0.365	0.716	-0.894	0.154	-0.727	0.509	-0.939	0.996
t67	-0.305	0.704	-0.278	0.133	-0.849	-0.649	1.145	0.27	-0.618	0.21	-0.393	-1.008	0.262	1.333	-0.215	1.099	0.161	-0.651	-0.862	0.02	-1.231	-0.905	0.074	1.62	-0.099	0.968	-0.619	1.217	-1.236	0.7
t8	-1.572	0.832	0.27	0.871	-1.239	-1.133	1.06	-0.044	-0.797	0.195	-0.369	-2.733	0.335	2.652	-1.02	0.586	3.515	0.153	0.022	-0.56	-2.066	-0.929	-0.258	0.618	0.542	0.983	-0.247	0.894	-0.712	0.146
t154	0.041	0.703	-0.076	0.745	-0.368	-0.348	0.826	0.406	-0.636	0.298	-0.942	-2.823	-0.23	1.251	-0.074	2.509	-0.038	0.683	-1.071	0.044	-1.554	-1.504	-0.153	1.093	0.287	1.106	-0.57	1.14	-1.007	0.26
t96	-2.36	0.643	0.335	0.819	-0.816	-0.351	0.874	-0.58	-1.014	0.12	-0.463	-2.485	1.262	2.324	-2.038	0.658	4.216	-0.526	-0.167	-0.082	-2.628	-0.352	-0.722	0.826	1.101	1.475	0.033	0.879	-1.129	0.137
t79	-1.259	0.576	-0.19	1.14	0.571	-0.358	1.034	-0.512	-0.774	0.291	-0.237	-1.045	-0.19	1.27	-1.514	1.816	0.85	-1.002	-1.023	0.171	-2.004	0.597	-0.393	0.036	0.516	1.171	0.028	1.285	-0.499	-0.353
t168	-0.471	0.628	-0.775	0.45	0.311	-0.962	1.528	-0.74	-0.678	0.244	-0.364	1.188	-0.447	1.226	-0.064	1.379	-1.821	-1.192	-0.085	-0.205	-0.894	1.027	0.232	0.256	-0.537	0.642	-0.619	1.106	-0.808	0.443
t81	-0.648	0.429	-0.804	1.301	1.752	-0.398	0.656	-1.633	-0.791	0.409	0.522	1.679	-0.677	0.868	-1.354	1.482	-1.727	-3.645	-1.796	1.05	-1.402	3.326	0.121	-0.86	0.078	1.084	0.424	1.537	-0.209	-0.781
t70	-0.649	0.528	-0.816	1.122	1.702	-0.375	1.47	-1.055	-0.708	0.38	0.185	1.409	-0.931	0.667	-1.041	0.951	-1.478	-2.622	-1.223	0.374	-1.332	2.495	0.144	-0.558	-0.241	0.732	0.096	1.486	-0.207	-0.507
t145	-1.573	0.538	0.245	1.756	0.854	0.289	-0.141	-0.297	-0.686	0.406	0.179	-3.059	0.532	1.388	-2.436	2.906	2.681	-1.493	-4.04	1.003	-3.138	0.332	-0.816	-0.08	1.521	1.761	0.945	1.685	0.055	-1.328
t47	-0.081	0.982	-0.282	-0.641	-2.688	-2.178	1.917	0.395	-0.603	0.029	-1.432	-1.094	0.06	2.692	1.69	1.148	-0.648	2.326	2.648	-1.74	-0.239	-2.651	0.445	1.811	-0.904	0.321	-1.908	0.248	-1.77	2.138
t153	-1.875	0.833	0.51	0.958	-0.068	-0.978	1.438	-0.457	-0.943	0.275	-0.497	-2.871	0.738	2.358	-1.818	-0.478	4.891	-0.657	-0.31	-0.649	-2.597	0.01	-0.379	0.3	0.682	0.906	0.267	0.846	-0.3	-0.15
t157	-0.966	0.496	-0.768	1.243	1.412	-0.6	1.465	-1.606	-0.866	0.311	0.239	1.935	-0.647	0.755	-1.448	0.192	-0.579	-3.264	-0.209	0.514	-1.193	2.928	0.192	-0.431	-0.285	0.549	0.061	1.621	-0.4	-0.656
t161	-0.318	0.52	-0.532	0.988	0.781	-0.193	0.735	-0.247	-0.686	0.357	-0.082	-0.094	-0.666	0.617	-0.543	2.203	-1.404	-1.704	-1.55	0.438	-1.498	1.274	0.039	-0.075	0.096	1.044	-0.025	1.335	-0.493	-0.319
t11	-1.403	0.531	0.107	1.813	0.918	-0.311	-0.342	-0.95	-0.755	0.396	0.296	-1.98	0.448	1.654	-2.175	2.851	2.146	-2.194	-3.62	0.958	-2.747	1.227	-0.574	-0.451	1.257	1.566	0.935	1.651	0.174	-1.433
t82	-1.738	0.736	0.715	1.389	-0.743	-0.526	-0.186	-0.28	-0.975	0.277	-0.597	-4.225	1.374	2.623	-1.342	1.321	5.157	-0.237	-1.819	-0.214	-3.073	-0.432	-0.535	0.282	1.333	1.466	0.542	0.716	-0.413	-0.627
t129	-2.003	0.642	1.014	1.867	-0.545	0.153	-0.985	-0.063	-0.936	0.319	-0.398	-5.889	1.713	2.43	-2.323	2.614	5.978	-0.227	-3.582	0.577	-3.799	-0.932	-1.018	0.34	2.155	2.054	1.026	1.118	-0.229	-1.285
t43	-1.041	0.814	-0.803	-0.634	0.027	-1.182	2.832	-0.309	-0.859	0.176	-0.618	1.975	0.397	1.738	0.392	-1.757	-0.03	-2.046	1.385	-1.217	-0.847	1.487	0.49	0.591	-1.036	0.152	-0.803	0.212	-1.093	1.606
t120	-0.995	0.519	-0.533	1.013	0.889	0.324	0.852	-0.788	-0.671	0.328	0.291	0.102	-0.1	0.796	-1.393	1.202	-0.303	-2.295	-2.233	0.868	-1.827	1.517	-0.09	0.134	0.35	1.163	0.255	1.706	-0.552	-0.532
t97	-0.997	0.805	0.032	0.438	-1.352	-1.519	1.106	-0.588	-0.765	0.153	-0.762	-1.873	0.32	2.669	-0.383	1.4	1.367	0.622	0.883	-0.542	-1.362	-1.122	-0.118	0.843	0.206	0.948	-0.735	0.725	-1.123	0.721
t166	-0.35	0.941	-0.664	-0.972	-2.293	-2.225	2.653	-0.06	-0.755	-0.01	-1.383	0.56	-0.072	2.785	1.782	-0.307	-0.937	1.323	3.882	-1.923	0.048	-1.437	0.577	1.56	-1.247	0.116	-2.04	-0.116	-2.05	2.603
t69	-0.861	1.019	-0.587	-1.662	-2.327	-2.393	3.441	0.238	-0.827	-0.087	-1.748	0.764	0.854	3.099	1.888	-1.636	0.38	1.351	4.253	-2.747	-0.233	-1.649	0.486	2.047	-1.371	-0.058	-2.104	-0.689	-2.23	3.37
t187	0.17	1.036	-0.704	-1.21	-2.974	-2.619	2.726	0.382	-0.449	-0.031	-1.735	0.774	-0.355	2.788	3.089	0.601	-2.622	3.307	3.645	-2.572	0.392	-2.781	0.835	1.958	-1.787	-0.089	-2.536	-0.11	-2.065	2.917
t124	0.002	0.826	-0.466	-0.096	-1.655	-1.754	1.33	-0.036	-0.615	0.129	-1.008	-0.161	-0.012	2.199	1.473	1.304	-1.055	0.802	1.061	-1.187	-0.524	-1.053	0.509	1.195	-0.786	0.404	-1.281	0.522	-1.342	1.271
t77	-0.128	0.717	-0.774	0.053	0.301	-0.899	1.63	-0.19	-0.719	0.293	-0.447	1.189	-0.336	1.161	0.618	0.561	-1.623	-1.894	-0.178	-0.408	-0.826	1.259	0.523	0.293	-0.712	0.389	-0.571	0.77	-0.775	0.718
t122	-0.681	0.733	-0.569	0.013	0.377	-0.853	1.685	-0.329	-0.734	0.282	-0.512	0.946	0.343	1.356	0.163	0.263	-0.535	-1.822	-0.565	-0.625	-1.241	1.317	0.341	0.301	-0.546	0.505	-0.344	0.675	-0.631	0.686
t190	-1.569	0.395	-0.367	1.348	1.484	0.647	0.706	-0.905	-0.919	0.305	0.22	0.101	0.504	0.237	-2.366	1.101	1.177	-3.357	-2.362	1.014	-2.299	2.359	-0.392	0.052	0.632	1.245	0.618	1.815	-0.413	-1.017
t189	-0.729	0.86	-0.132	0.161	-1.688	-1.839	1.277	-0.193	-0.772	0.126	-0.948	-1.671	0.211	2.863	0.454	1.388	1.213	0.79	1.25	-1.027	-1.166	-1.296	0.025	0.859	-0.076	0.721	-1.001	0.402	-1.209	1.144
t41	-0.376	0.62	-0.849	0.308	0.902	-0.689	1.88	-0.488	-0.682	0.295	-0.48	1.701	-0.513	0.709	0.096	0.917	-2.184	-1.582	-0.133	-0.528	-0.905	1.663	0.348	0.012	-0.758	0.447	-0.515	0.941	-0.625	0.465
t24	-1.185	0.444	-0.354	1.621	0.968	0.171	0.223	-0.905	-0.764	0.339	0.27	-0.378	-0.107	0.691	-1.751	2.178	0.395	-2.3	-2.482	1.034	-2.11	1.701	-0.28	-0.204	0.619	1.282	0.466	1.867	-0.256	-1.194
t52	-0.515	0.69	-0.776	0.357	-0.109	-1.115	1.499	-0.75	-0.686	0.232	-0.271	1.227	-0.504	1.455	0.264	0.854	-1.414	-1.22	0.284	-0.293	-0.789	1.052	0.409	0.202	-0.625	0.49	-0.674	1.035	-0.807	0.499
t107	0.233	1.071	-0.985	-1.219	-1.105	-2.287	3.201	0.087	-0.577	0.176	-1.025	1.443	-0.67	2.6	2.273	-1.02	-2.353	0.266	2.779	-2.017	0.261	-0.307	1.005	0.763	-1.722	-0.25	-1.757	-0.195	-1.295	2.62
t104	-1.19	0.751	-0.332	0.237	0.903	-0.759	1.923	-0.354	-0.983	0.316	-0.38	-0.205	0.46	1.834	-0.731	-1.081	1.935	-2.629	-0.219	-0.644	-1.848	1.854	0.081	-0.076	0.008	0.629	0.114	0.3	-0.491	0.575
t10	-0.577	0.526	-0.345	1.829	1.664	-0.335	0.349	-1.137	-0.57	0.476	0.671	-0.603	-1.118	0.684	-2.146	2.986	-0.778	-2.357	-3.034	1.382	-1.831	1.552	-0.221	-0.655	0.612	1.268	0.588	2.28	0.313	-1.48
t98	-1.602	0.822	-0.037	0.355	-1.667	-1.027	1.067	-0.326	-0.819	0.115	-0.668	-1.703	0.708	2.945	-0.118	0.584	2.247	0.535	0.521	-0.779	-1.739	-0.789	-0.105	0.744	0.263	1.025	-0.625	0.475	-1.221	0.817
t149	-1.662	0.77	0.207	0.354	-1.791	-1.11	0.759	-0.324	-0.918	0.084	-0.759	-1.95	1.338	2.796	-0.372	0.539	3.252	0.037	0.413	-0.817	-1.922	-0.674	-0.176	1.022	0.406	1.043	-0.436	0.465	-1.236	0.658
t40	-0.527	0.624	-0.592	0.657	0.251	-0.48	1.301	-0.704	-0.64	0.282	0.382	0.783	-0.533	0.628	-1.002	0.567	-0.818	-2.306	-0.833	0.642	-0.995	1.171	0.309	0.572	-0.326	0.74	-0.236	1.871	-0.649	-0.139
t93	-0.276	0.785	-0.928	-0.229	0.05	-1.409	2.386	-0.536	-0.771	0.217	-0.484	1.743	-0.414	1.709	0.774	-0.873	-1.347	-1.711	1.266	-0.847	-0.461	1.358	0.67	0.418	-1.071	0.121	-0.896	0.509	-1.033	1.277
t171	-0.657	0.941	-0.267	-0.345	-0.745	-2.078	2.329	-0.446	-0.785	0.192	-1.013	-0.404	0.092	2.697	0.653	-0.476	0.774	0.241	1.852	-1.507	-0.982	-0.42	0.329	0.666	-0.607	0.345	-0.965	0.016	-1.023	1.592
t88	-0.386	0.91	-0.594	-0.576	-0.982	-2.106	2.498	-0.428	-0.739	0.141	-0.998	0.866	-0.177	2.403	1.307	-0.582	-0.638	0.253	2.375	-1.638	-0.484	-0.253	0.6	0.852	-1.065	0.133	-1.306	0.037	-1.298	1.873
t146	-0.807	0.779	-0.203	0.084	-0.243	-1.266	1.806	0.007	-0.854	0.217	-0.84	-0.612	0.327	1.904	-0.044	0.263	1.238	-0.793	0.456	-1.078	-1.501	0.166	0.055	0.628	-0.213	0.581	-0.514	0.399	-0.873	0.929
t173	-0.636	0.507	-0.568	0.864	0.642	-0.198	1.136	-0.419	-0.74	0.291	0.351	1.024	-0.39	0.13	-1.287	0.567	-0.666	-2.949	-1.034	0.683	-1.18	1.812	0.222	0.509	-0.267	0.798	-0.039	1.848	-0.611	-0.404
t128	-0.642	0.944	-0.121	-0.606	-2.414	-2.046	1.489	0.582	-0.833	0.048	-1.448	-1.22	0.935	2.922	1.846	0.238	1.259	1.173	2.042	-2.007	-0.943	-1.494	0.416	1.387	-0.597	0.39	-1.334	-0.411	-1.536	1.974
t16	-0.282	0.692	-0.692	0.269	0.692	-1.155	1.777	-0.177	-0.702	0.297	-0.632	0.748	-0.262	1.29	0.314	0.985	-1.092	-1.39	-0.333	-0.793	-1.113	1.078	0.26	0.132	-0.562	0.412	-0.468	0.633	-0.534	0.605
t180	-0.486	0.627	-0.347	1.177	0.715	-0.84	1.121	-0.746	-0.612	0.357	-0.131	-0.894	-1.12	1.422	-1.042	2.347	-0.836	-0.476	-0.966	0.325	-1.55	0.291	-0.173	-0.124	0.28	1.074	-0.172	1.458	-0.408	-0.272
t7	-1.053	0.673	-0.182	0.471	-0.536	-1.132	1.114	-0.122	-0.836	0.181	-0.698	-0.88	0.336	2.137	-0.27	1.511	0.972	-0.476	0.013	-0.728	-1.712	0.005	-0.184	0.489	0.204	0.958	-0.423	0.522	-0.975	0.618
t169	-1.465	0.771	0.074	0.35	-1.325	-1.416	1.329	-0.084	-0.926	0.109	-0.763	-1.749	0.625	2.743	-0.407	0.454	2.716	0.037	1.062	-0.998	-1.814	-0.597	-0.215	0.775	0.312	0.907	-0.548	0.319	-1.177	0.895
t62	-1.976	0.372	0.25	2.017	1.743	0.861	0.109	-1.077	-0.939	0.38	0.393	-2.02	0.793	0.305	-3.852	1.81	3.43	-3.357	-3.447	1.683	-3.142	1.757	-0.905	-0.003	1.555	1.661	1.243	2.269	-0.009	-1.922
t112	0.232	0.906	-0.366	-0.236	-1.817	-2.102	1.345	0.409	-0.608	0.163	-1.19	-1.099	-0.31	2.533	1.902	1.845	-1.103	1.395	1.346	-1.368	-0.558	-1.653	0.464	0.999	-0.664	0.447	-1.396	0.151	-1.259	1.586
t170	-0.456	0.602	-0.332	0.598	0.186	-0.096	0.966	0.034	-0.877	0.292	-0.4	-0.787	0.151	0.927	-0.49	0.57	0.424	-1.878	-0.759	0.169	-1.554	0.887	0.108	0.656	0.077	0.931	-0.153	0.986	-0.968	0.186
t38	0.023	0.781	-0.632	-0.22	-0.379	-1.321	1.967	-0.11	-0.871	0.226	-0.808	0.479	-0.165	1.633	0.903	-0.718	-0.68	-1.294	1.521	-0.828	-0.547	0.724	0.638	0.811	-0.88	0.293	-0.935	0.304	-1.287	1.373
t192	-0.345	1.082	-0.284	-1.259	-2.89	-3.045	2.41	0.641	-0.769	-0.033	-2.153	-0.249	0.877	3.518	3.096	-0.246	0.326	2.516	3.625	-3.239	-0.305	-2.23	0.677	1.737	-1.405	-0.103	-2.085	-1.021	-1.838	2.979
t179	-0.428	1.11	-0.308	-1.183	-2.478	-2.686	2.607	0.712	-0.788	0.027	-1.744	-0.659	0.58	3.411	2.558	-0.971	0.85	1.835	3.379	-2.911	-0.447	-1.826	0.67	1.472	-1.217	-0.046	-1.824	-0.901	-1.642	2.837
t12	-1.085	0.618	-0.465	0.661	0.366	-0.483	1.558	-0.801	-0.89	0.226	-0.408	-0.171	0.08	1.474	-1.001	0.395	0.699	-1.635	-0.018	0.204	-1.557	0.874	-0.125	0.475	0.091	0.857	-0.315	1.115	-1.009	0.269
t177	-0.448	0.587	-0.193	1.311	0.762	-0.42	0.756	-0.311	-0.682	0.383	-0.121	-1.94	-0.922	1.34	-1.285	2.485	-0.033	-0.809	-1.712	0.666	-1.936	0.164	-0.351	0.038	0.67	1.337	0.066	1.476	-0.464	-0.417
t27	-0.129	0.664	-0.49	0.414	0.089	-0.665	1	0.006	-0.761	0.305	-0.461	-0.142	-0.117	1.178	0.397	0.979	-0.754	-1.512	-0.826	-0.141	-1.27	0.862	0.345	0.462	-0.268	0.731	-0.33	0.829	-0.813	0.415
t50	-0.217	0.786	-0.174	0.542	-0.324	-1.258	1.097	-0.199	-0.676	0.292	-0.665	-1.295	-0.095	1.857	0.169	1.16	0.299	-0.235	-0.484	-0.488	-1.32	-0.265	0.215	0.619	-0.147	0.671	-0.449	0.879	-0.668	0.371
t164	-0.239	0.732	-0.24	0.472	0.094	-1.056	1.171	-0.229	-0.769	0.3	-0.593	-0.565	0.092	1.371	0.069	0.699	0.287	-1.242	-0.578	-0.453	-1.336	0.596	0.3	0.528	-0.271	0.574	-0.281	0.884	-0.604	0.284
t86	-1.088	0.483	-0.614	1.103	0.623	-0.356	0.931	-1.402	-0.746	0.267	0.317	1.234	-0.392	0.732	-1.475	1.429	-0.938	-2.356	-0.799	0.836	-1.326	1.941	0.018	-0.057	-0.007	0.988	-0.038	1.837	-0.595	-0.547
t36	-0.526	0.63	-0.689	0.572	-0.286	-1.26	1.567	-0.868	-0.663	0.206	-0.152	1.203	-0.954	1.215	-0.278	1.325	-1.798	-0.86	0.968	-0.093	-0.624	0.767	0.286	0.29	-0.603	0.608	-0.814	1.362	-0.92	0.389
t55	-0.708	0.645	-0.345	0.63	-0.334	-0.77	1.093	-0.106	-0.73	0.235	-0.177	-0.261	0.031	1.152	-0.533	0.838	0.306	-1.352	-0.521	0.005	-1.339	0.433	0.134	0.766	-0.167	0.807	-0.353	1.263	-0.816	0.171
t136	-1.645	0.583	-0.473	0.716	0.228	-0.336	1.764	-0.998	-0.897	0.173	0.075	0.393	0.074	1.203	-1.854	-0.232	1.273	-2.236	0.376	0.463	-1.524	1.181	-0.176	0.566	0.127	0.845	-0.241	1.509	-1.01	0.07
t19	-0.66	1.166	-0.351	-1.741	-2.766	-3.035	3.417	0.828	-0.804	-0.067	-2.336	-0.387	0.866	3.862	3.014	-1.555	0.966	2.94	4.48	-3.697	-0.379	-2.623	0.564	1.982	-1.459	-0.157	-2.293	-1.445	-2.112	3.741
t118	-1.282	1.105	-0.36	-1.331	-2.099	-2.655	3.202	0.219	-0.882	-0.024	-1.804	0.394	1.212	3.625	2.117	-2.284	1.871	1.418	3.681	-3.342	-0.732	-1.052	0.571	1.372	-1.32	-0.165	-1.689	-1.116	-1.637	2.973
t174	-0.504	0.612	-0.593	0.51	0.483	-0.591	1.353	-0.244	-0.635	0.279	-0.4	0.357	-0.221	0.867	-0.361	1.83	-1.221	-1.159	-0.849	-0.191	-1.27	0.657	0.052	0.358	-0.212	0.729	-0.384	1.158	-0.645	0.233
t37	-0.733	0.696	-0.275	0.676	0.596	-0.969	1.173	-0.575	-0.817	0.33	-0.414	-0.642	0.271	1.868	-0.641	0.817	0.898	-1.761	-1.087	-0.25	-1.739	1.069	-0.017	0.071	0.121	0.846	0.025	0.77	-0.458	0.148
t74	-0.391	0.508	-0.645	0.92	0.526	-0.473	0.972	-0.856	-0.715	0.296	0.054	0.94	-0.781	0.544	-0.779	1.757	-1.868	-1.918	-0.557	0.591	-1.032	1.532	0.182	0.106	-0.235	0.903	-0.281	1.639	-0.712	-0.232
t197	-0.601	0.867	-0.251	-0.074	-1.335	-1.762	1.716	-0.177	-0.738	0.12	-1.013	-0.673	0.364	2.43	0.663	0.494	0.74	0.473	1.156	-1.2	-1.015	-1.016	0.24	1.187	-0.484	0.426	-1.048	0.492	-1.222	1.237
t58	-2.2	0.359	0.683	2.709	1.405	0.644	-1.289	-0.85	-0.9	0.433	0.435	-4.036	1.216	1.312	-3.977	3.698	4.82	-2.654	-5.48	1.735	-4.039	1.183	-1.312	-0.447	2.415	2.262	1.788	2.115	0.436	-2.576
t45	-0.28	0.975	-0.655	-0.923	-0.31	-1.503	3.366	0.586	-0.801	0.185	-1.536	0.592	-0.066	2.001	1.726	-1.687	-0.432	0.282	2.213	-2.325	-0.672	-0.148	0.624	0.979	-1.374	-0.068	-1.377	-0.412	-1.319	2.351
t138	-0.52	1.087	-0.74	-1.571	-1.406	-2.297	4.12	0.74	-0.758	0.021	-1.875	1.472	0.103	2.493	2.481	-2.428	-0.44	1.419	4.037	-3.401	-0.112	-0.947	0.808	1.529	-2.004	-0.475	-2.089	-0.782	-1.715	3.231
t143	-1.734	0.329	-0.579	1.444	2.268	0.746	0.577	-1.262	-0.997	0.377	0.75	1.191	0.461	0.25	-2.541	0.327	1.014	-5.008	-2.988	1.262	-2.462	4.079	-0.249	-0.673	0.674	1.297	1.123	1.648	-0.096	-1.251
t66	-1.211	0.531	-0.582	0.669	1.283	-0.013	1.441	-0.757	-0.934	0.299	-0.031	0.634	0.254	0.973	-1.331	-0.054	0.496	-3.008	-1.033	0.207	-1.81	2.387	-0.062	-0.033	0.133	0.966	0.217	0.992	-0.637	0.01
t119	-0.724	0.605	-0.448	0.483	-0.159	-0.778	1.308	-0.395	-0.718	0.203	-0.115	0.455	-0.04	0.927	-0.681	0.725	-0.103	-1.596	-0.283	0.076	-1.174	0.595	0.139	0.917	-0.256	0.74	-0.416	1.412	-0.919	0.22
t75	-0.508	0.508	-0.464	0.969	0.504	-0.245	0.792	-0.409	-0.714	0.3	0.275	0.208	-0.36	0.436	-1.196	1.236	-0.332	-2.582	-1.563	0.818	-1.388	1.303	0.074	0.564	0.032	0.974	0.028	1.842	-0.616	-0.487
t31	-2.545	0.314	0.759	3.01	1.857	0.902	-1.589	-1.338	-0.917	0.464	0.675	-4.179	1.551	1.337	-4.543	3.571	5.678	-3.309	-6.541	2.104	-4.511	1.736	-1.446	-0.736	2.738	2.355	2.258	2.345	0.737	-3.144
t158	-1.203	1.007	-0.318	-1.031	-2.355	-2.5	3.008	-0.152	-0.891	-0.061	-1.627	0.089	0.65	3.313	1.306	-1.206	1.318	1.583	4.389	-2.631	-0.515	-1.429	0.343	1.458	-1.044	0.053	-1.855	-0.515	-1.9	2.7
t131	-1.341	1.106	-0.057	-1.092	-2.95	-2.568	2.944	0.138	-0.924	-0.073	-1.675	-1.28	0.808	3.8	1.276	-1.554	2.712	2.17	4.605	-2.703	-0.74	-2.302	0.261	1.704	-0.763	0.16	-1.876	-0.686	-2.004	2.88
t90	0.514	1.118	-0.504	-1.428	-2.577	-2.529	2.722	1.007	-0.628	0.067	-1.956	-0.535	-0.265	2.935	3.372	0.027	-1.587	2.725	3.545	-2.764	0.066	-2.539	0.865	1.673	-1.525	-0.069	-2.265	-0.757	-1.917	3.194
t78	-1.818	0.78	0.031	0.449	-0.746	-1.384	1.563	-0.997	-0.897	0.134	-0.338	-0.576	0.814	2.385	-1.221	-0.41	2.956	-0.966	0.743	-0.648	-1.707	0.283	-0.09	0.663	0.088	0.735	-0.298	0.897	-0.826	0.397
t28	-1.265	0.878	-0.264	-0.529	-1.654	-2.081	2.403	-0.527	-0.926	0.014	-0.997	0.361	0.725	2.656	0.316	-1.116	1.712	-0.077	2.96	-1.601	-0.808	-0.499	0.273	1.359	-0.729	0.285	-1.249	0.156	-1.576	1.794
t22	-2.266	0.451	0.553	2.213	0.811	0.205	-0.792	-0.909	-0.874	0.36	0.172	-3.399	1.408	1.731	-3.233	3.021	4.604	-2.057	-4.37	1.165	-3.675	0.851	-1.111	-0.21	1.995	1.97	1.36	1.742	0.164	-1.918
t20	-1.057	0.588	-0.103	0.877	0.191	-0.147	0.669	0.098	-0.813	0.286	-0.135	-1.26	0.579	1.026	-1.096	0.917	1.838	-1.927	-1.914	0.215	-2.149	0.72	-0.166	0.629	0.437	1.096	0.236	1.227	-0.568	-0.294
t25	-0.744	0.774	-0.279	-0.183	-0.732	-1.023	1.778	0.477	-0.828	0.167	-0.723	-0.287	0.731	1.535	0.272	-0.594	1.329	-1.111	0.28	-1.013	-1.323	0.031	0.277	1.324	-0.496	0.502	-0.627	0.501	-1.133	1.117
t121	-0.924	0.801	-0.253	-0.121	-1.215	-1.499	2.009	0.114	-0.902	0.098	-1.035	-0.679	0.25	2.366	0.294	0.069	1.307	0.041	1.931	-1.395	-1.182	-0.52	0.058	0.97	-0.338	0.553	-1.016	0.175	-1.421	1.461
t135	-0.996	0.742	-0.186	0.24	-0.812	-1.258	1.29	0.005	-0.963	0.165	-0.732	-1.09	0.501	2.457	-0.004	0.38	1.693	-0.867	0.742	-0.918	-1.562	0.205	-0.006	0.553	0.092	0.824	-0.499	0.169	-1.138	0.973
t64	-1.732	0.414	0.064	2.372	2.534	0.467	0.206	-1.321	-0.863	0.486	0.338	-1.836	0.021	0.75	-3.453	2.396	2.265	-2.868	-3.744	1.354	-3.122	2.345	-0.842	-1.044	1.433	1.591	1.321	2.02	0.514	-2.082
t130	-0.477	1.063	-0.496	-1.284	-2.038	-2.443	3.094	0.39	-0.905	0.024	-1.647	0.133	0.401	3.019	2.125	-1.767	0.654	0.993	4.073	-2.659	-0.281	-1.098	0.693	1.426	-1.38	-0.128	-1.867	-0.772	-1.81	2.95
t84	-0.951	0.622	-0.308	0.545	0.335	0.015	1.307	-0.461	-0.784	0.266	-0.387	-0.829	0.334	1.016	-1.141	0.89	0.58	-1.441	-0.944	0.459	-1.75	0.385	-0.177	0.759	0.267	1.021	-0.178	1.334	-0.941	0.154
t91	-0.245	0.681	-0.519	0.285	-0.061	-1.02	1.541	-0.136	-0.726	0.255	-0.214	0.382	-0.305	1.138	-0.099	0.265	-0.341	-1.776	-0.095	-0.147	-0.99	0.644	0.344	0.815	-0.473	0.562	-0.492	1.101	-0.882	0.504
t15	-0.155	0.673	-0.406	0.228	-0.416	-0.693	1.574	0.263	-0.657	0.226	-0.394	-0.118	-0.409	0.619	-0.044	0.731	-0.566	-0.879	0.018	-0.196	-0.984	-0.147	0.288	1.205	-0.503	0.607	-0.696	1.325	-1.038	0.543
t68	-0.254	0.645	-0.674	-0.071	-0.689	-1.082	1.675	-0.075	-0.678	0.137	-0.35	1.4	-0.072	0.801	0.218	0.439	-1.347	-1.392	0.554	-0.338	-0.498	0.303	0.458	1.444	-0.894	0.458	-0.955	1.245	-1.302	0.891
t76	-2.112	0.77	0.13	0.478	-1.211	-1.381	1.644	-0.798	-1.018	0.082	-0.566	-1.435	0.695	2.784	-1.357	-0.277	3.589	-0.291	1.906	-0.784	-1.82	-0.211	-0.331	0.623	0.402	0.905	-0.495	0.531	-1.174	0.716
