V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t25	-1.625	-0.304	-1.536	-0.044	0.31	0.043	-2.379	0.448	0.413	-1.062	0.144	1.395	-0.466	1.366	3.475	-0.917	1.963	-0.022	-0.266	-0.105	0.3	0.953	-0.772	-0.261	0.34	-1.753	0.652	-1.365	1.461	-0.392
t92	-0.864	0.335	-1.032	0.47	1.511	-0.17	-2.553	0.655	0.579	0.813	-0.547	0.886	-1.285	1.694	1.172	0.049	1.181	0.25	0.12	-0.475	-0.136	0.751	-1.172	-0.718	-0.269	-1.083	-0.13	-0.864	1.056	-0.229
t86	-1.591	-0.982	-2.485	-0.226	-1.574	-0.567	-0.453	0.103	0.523	-0.277	-1.972	1.455	-0.282	1	5.403	-1.455	2.195	0.197	-1.6	0.002	1.751	1.012	-0.731	-0.293	1.774	-1.119	0.4	-1.582	1.694	-0.34
t38	-0.695	-0.435	-1.352	0.177	0.31	0.523	-2.664	0.399	0.457	0.43	-2.085	2.393	-0.081	1.65	1.857	-0.625	1.27	-0.243	0.361	0.168	0.44	1.169	-0.862	-0.561	0.144	-1.611	-0.256	-0.667	0.332	0.057
t141	-0.55	0.445	-0.693	1.022	1.88	0.269	-1.752	0.538	0.541	1.009	-0.966	0.368	-1.04	0.992	0.785	-0.153	0.857	0.092	0.085	-0.305	-0.262	0.51	-1.154	-0.625	-0.887	-0.373	-1.047	-0.294	0.563	0.145
t94	-1.052	0.031	-1.485	1.11	-0.23	0.627	-1.216	0.278	0.614	-0.309	-2.557	2.785	-0.153	1.891	2.804	-0.395	0.62	-0.45	-0.494	0.583	0.998	0.971	-0.995	0.591	-0.328	-1.865	-1.008	-1.198	-0.042	-0.13
t51	-3.496	0.94	-1.776	0.248	-1.154	-0.261	-0.866	0.119	0.442	-1.526	-1.448	1.723	-0.151	0.804	5.798	-1.703	2.143	0.021	-1.436	0.249	1.489	0.777	-0.595	-0.177	1.29	-1.318	0.181	-0.966	1.039	-0.418
t3	-1.001	0.331	-1.197	0.773	1.654	0.396	-3.037	0.689	0.588	-0.453	-1.103	1.333	-1.161	2.473	0.75	-0.096	1.314	0.328	0.102	-0.402	0.155	0.927	-1.308	-0.609	-0.001	-1.368	-0.414	-0.371	0.778	-0.071
t20	-0.796	-0.457	-0.578	0.967	1.362	1.444	-3.53	0.665	0.512	0.093	-1.944	3.335	-0.603	2.891	0.121	0.262	0.352	-0.287	1.47	0.259	0.368	1.316	-1.265	-0.351	-1.233	-1.806	-1.002	-1.39	0.024	-0.203
t36	-0.517	-1.026	-1.499	0.973	1.53	0.215	-3.823	0.597	0.802	0.898	-2.303	1.809	-0.622	2.74	0.61	0.093	0.816	0.173	-0.195	-0.345	0.609	1.128	-1.251	-0.164	0.136	-0.886	-1.24	-0.26	0.661	0.335
t68	-0.846	0.987	0.512	2.267	1.31	1.83	-0.417	0.214	0.486	-0.822	-0.548	2.695	-0.803	1.089	1.275	0.419	-0.957	-0.967	0.556	0.611	0.512	0.354	-1.242	0.336	-2.972	-1.151	-1.358	-2.083	-0.584	-0.705
t148	-0.969	1.997	0.209	1.867	2.399	0.377	-0.506	0.496	0.551	2.185	-0.06	0.201	-1.911	1.117	-0.25	0.799	-0.231	-0.237	-0.207	-0.235	-0.49	0.087	-1.49	-0.182	-1.986	-0.743	-1.215	-1.109	-0.018	-0.448
t19	-0.793	1.466	-0.331	1.363	1.627	0.202	-2.263	0.433	0.449	2.019	-0.354	0.939	-1.467	1.268	0.332	0.196	0.349	-0.068	0.31	-0.125	0.086	0.437	-1.342	-0.875	-0.69	-0.895	-1.078	-0.708	-0.275	-0.213
t176	-0.971	-0.08	-0.826	0.758	1.293	0.65	-2.098	0.521	0.482	0.168	0.035	1.556	-0.734	1.545	1.199	-0.08	0.743	-0.257	0.171	0.023	0.073	0.833	-1.05	-0.356	-0.99	-1.235	-0.512	-1.217	0.577	-0.221
t55	-0.499	-0.926	-1.689	-0.706	0.649	0.74	-1.515	0.59	0.434	-1.591	-0.896	1.791	-0.112	1.417	2.499	-0.33	1.742	-0.261	1.015	-0.065	-0.261	1.24	-0.724	-0.793	-0.675	-1.908	1.061	-1.281	1.259	-0.205
t56	-0.251	-0.65	-1.773	-0.375	-0.601	0.369	-1.028	0.268	0.318	-1.524	-0.823	1.569	-0.168	0.648	4.112	-1.195	2.072	-0.092	-0.054	0.141	0.295	0.959	-0.678	-0.581	0.361	-1.625	0.838	-1.444	1.211	-0.304
t188	-1.281	0.694	-1.059	0.697	1.413	0.633	-0.444	0.525	0.483	1.137	-1.491	0.883	-1.174	1.559	0.591	0.403	0.867	0.046	0.352	-0.221	-0.17	0.77	-1.263	-0.774	-0.889	-1.095	-0.492	-1.264	0.768	-0.204
t167	-2.43	1.026	-0.546	1.836	1.951	0.764	-2.737	0.578	0.556	0.508	-0.768	1.8	-1.143	2.509	0.472	0.307	0.368	-0.073	0.138	-0.028	0.296	0.741	-1.376	0.157	-0.952	-1.377	-1.519	-1.172	0.355	-0.242
t37	-0.766	1.304	-0.215	0.419	1.19	0.118	0.355	0.399	0.346	0.505	0.297	0.458	-0.986	-0.23	1.932	-0.224	0.819	-0.427	0.198	-0.021	-0.475	0.236	-0.891	-0.982	-1.487	-0.81	0.131	-1.086	0.332	-0.44
t75	-1.895	1.032	0.545	1.914	1.334	2.051	-1.204	0.375	0.47	0.599	-1.896	3.268	-0.818	1.989	0.187	0.507	-0.555	-0.757	1.277	0.67	0.566	0.765	-1.334	-0.135	-2.546	-1.49	-1.598	-2.001	-0.715	-0.611
t84	0.148	0.766	-1.196	0.696	1.567	-0.142	-0.882	0.497	0.539	1.666	-1.086	0.097	-1.431	1.142	0.135	0.355	0.934	0.226	-0.355	-0.555	-0.189	0.516	-1.352	-0.931	-0.236	-0.797	-0.204	-0.523	0.623	-0.026
t27	-2.232	1.189	-0.3	1.513	1.428	1.15	-1.155	0.403	0.487	0.295	-1.671	1.955	-0.675	1.577	0.346	-0.124	0.649	-0.232	0.027	0.169	0.229	0.644	-1.188	-0.385	-1.006	-1.156	-1.203	-0.764	0.157	-0.127
t18	2.966	-1.658	-1.753	0.097	3.275	-0.333	-3.168	1.026	0.836	2.51	-2.36	-0.607	-1.83	2.471	-2.003	1.083	0.85	0.851	0.542	-1.263	-0.674	1.037	-1.648	-1.348	-0.469	0.087	-0.674	0.578	0.949	0.621
t82	-1.505	0.195	-1.616	0.613	-0.575	0.674	-0.026	0.126	0.435	-1.752	-1.91	2.163	0.054	0.951	4.075	-0.881	1.179	-0.458	-0.548	0.365	1.02	0.818	-0.803	0.021	-0.034	-1.555	-0.088	-1.301	0.58	-0.22
t45	0.12	0.06	-0.797	1.63	3.195	-0.155	-3.474	0.777	0.696	2.226	0.294	0.197	-1.68	2.323	-1.196	0.982	0.237	0.158	-0.18	-0.758	-0.927	0.556	-1.518	0.22	-1.056	-0.969	-1.223	-0.805	0.998	0.066
t7	0.501	0.587	-0.237	1.759	3.438	0.362	-3.285	0.793	0.564	1.705	1.349	0.559	-1.897	2.24	-1.584	1.335	-0.244	-0.179	0.766	-0.509	-1.277	0.46	-1.58	0.126	-2.03	-1.512	-1.019	-1.369	0.443	-0.271
